k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.128737575161216, -0.0324825556624858, 0.2235738570286647, 0.0305252024693171, 1.5126110189785291, -0.0417114578793765, 1.183542048085415, 0.0382496846816353, 0.1922673027055237, 0.0698928499080054, 0.4433417715919247, -0.0999558938210304, 0.2338974348677441, 0.0489709945787491, 0.1788978405656916, -0.1448665082751804, 1.4983996957841075, 0.1108635610969381, 1.1070386022747658, 0.0551668722469467, 0.1301664652485844, -0.0958318014287698, 0.1167211471163261, 0.063739612549603, 0.3885231701738453, 0.1919463008300801, -0.0001033902907093, 0.2460430688590688, 0.1343420572918222, -0.0760846748783006, 0.5944665748321407, 0.339105595989396, -0.0560379516813159, 0.0732232132590835, 0.155395309221427, -0.065171088190988, 0.1899073600364242, -0.0624052650880189, 0.0768742764904915, 0.3289918675719068, 0.391146446919996, -0.0583567052496707, 0.2393605456616663, 0.2035263547138847, 0.3907245557976696, 0.1091538986275592, 0.3146397270648774, 0.0518975832258707, 0.2036025674279058, -0.0749589641262381, 0.2783441704847919, 0.3226139226738731, 0.0894078852325568, -0.0188261499308065, 0.5439225945012786, 0.0353976334214305, 0.0431865390979076, 0.0254635135428074, 0.2875372206754803, -0.1958777469054409, -0.0404369430698852, -0.0840301504136626, 0.1511532356031586, 0.0073619959291043, 0.4241866455399704, 0.1122512732814817]|117008.6015625000000000|      2.00000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       2|[4.134054271287419, -0.2281966899689995, 0.4877779995521838, -0.103832541949526, 1.4796100189596795, 0.117944774578623, 1.118696510886099, 0.3008290192440643, 0.380305491672816, 0.0994717944826541, 0.4150254862680666, -0.3785536392005754, 0.763130028981547, -0.0740141717202499, -0.050620390275436, -0.1547121355797678, 1.3811754564661118, 0.1681663771344358, 1.007667426017365, 0.1342858350845509, 0.0125829559098634, -0.0282083077687382, 0.1588428544720417, 0.0082787357860453, -0.1224456582479867, 0.4245651022769994, 0.2368715809479925, 0.0443710655053403, 0.0515043407074272, -0.2757428493211731, 0.7103824493665992, 0.4715819088528672, 0.0959010644267376, 0.0701417745095447, 0.4410554276279356, 0.3672244997333681, 0.1668848153921002, 0.2048707705439172, 0.2318184113903554, -0.0275368926964175, 0.5748460823527487, -0.4690751964997573, 0.4141945889395954, 0.3929590331759144, 0.7899118567640226, -0.1228896739404231, 0.5997270594007929, 0.508031162930225, -0.097020488441354, 0.0640975759175402, 0.4616189989177577, 0.2986439684017806, -0.0882238231655775, -0.0324960477549574, 0.1383787701718713, 0.4048407907606562, -0.6016171718144951, 0.0105547457539325, 0.4995393305347091, -0.4168569708613218, 0.1449895634335336, -0.2160867402671982, -0.0915628013212855, -0.5200672493101037, 0.7342806815688669, 0.0244248159523291]|21015.7968750000000000|      4.00000000|[75, 0, 0, 5]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | iterate success | actual_k=0
       3|[4.134054271287419, -0.2281966899689995, 0.4877779995521838, -0.103832541949526, 1.4796100189596795, 0.117944774578623, 1.118696510886099, 0.3008290192440643, 0.380305491672816, 0.0994717944826541, 0.4150254862680666, -0.3785536392005754, 0.763130028981547, -0.0740141717202499, -0.050620390275436, -0.1547121355797678, 1.3811754564661118, 0.1681663771344358, 1.007667426017365, 0.1342858350845509, 0.0125829559098634, -0.0282083077687382, 0.1588428544720417, 0.0082787357860453, -0.1224456582479867, 0.4245651022769994, 0.2368715809479925, 0.0443710655053403, 0.0515043407074272, -0.2757428493211731, 0.7103824493665992, 0.4715819088528672, 0.0959010644267376, 0.0701417745095447, 0.4410554276279356, 0.3672244997333681, 0.1668848153921002, 0.2048707705439172, 0.2318184113903554, -0.0275368926964175, 0.5748460823527487, -0.4690751964997573, 0.4141945889395954, 0.3929590331759144, 0.7899118567640226, -0.1228896739404231, 0.5997270594007929, 0.508031162930225, -0.097020488441354, 0.0640975759175402, 0.4616189989177577, 0.2986439684017806, -0.0882238231655775, -0.0324960477549574, 0.1383787701718713, 0.4048407907606562, -0.6016171718144951, 0.0105547457539325, 0.4995393305347091, -0.4168569708613218, 0.1449895634335336, -0.2160867402671982, -0.0915628013212855, -0.5200672493101037, 0.7342806815688669, 0.0244248159523291]|21015.7968750000000000|      2.00000000|[161, 0, 0, 11]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[4.203235244525766, -0.6970961733395429, 0.2021306554255115, -0.3378978640372564, 1.5096586716094729, 0.1473056066725024, 1.492224577159389, 0.2987065992157048, 0.4557436402989304, 0.2453848194926631, 0.1156167403283342, -0.4983471419641525, 0.8770247644377303, -0.3836190593886376, -0.3450871824656118, 0.2621833698988111, 1.170895612866983, 0.5291783935778644, 0.4762667490106247, -0.1603202736780899, -0.0095220954358161, 0.3008237409299592, 0.3727196103179386, 0.4713133175918695, -0.4168387041693359, 0.4366360713313299, 0.4939786452950917, 0.2766511769101818, -0.4359174277317915, -0.3158072210512447, 1.1133193830955308, 0.3854004355622158, 0.1249646206549214, 0.0201870328590804, 0.5248348047492526, 0.5791552488229708, -0.3068551857079368, 0.2066226056280051, 0.4879071789067567, 0.1955922519399876, 0.163091285579488, -0.59264414496834, 0.4692028557796019, 0.1335159574777083, 0.5467659781323404, -0.1604556697866417, 0.3670332498096245, 0.6187458540176487, -0.1061714679550817, -0.0839975950640007, 0.673262850869778, 0.3722732404672858, 0.0233961876638411, 0.1458637012825435, 0.2215049992781474, 0.2789994468539183, -0.7416106133946008, 0.3205256177714793, 0.3088890348572074, -0.767804605877334, 0.4133334885464264, -0.5177721587664559, -0.0459322598662089, -0.4612878294367659, 0.7837296488282195, 0.3504475168844479]|5233.1679687500000000|      4.00000000|[191, 0, 0, 13]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[4.203235244525766, -0.6970961733395429, 0.2021306554255115, -0.3378978640372564, 1.5096586716094729, 0.1473056066725024, 1.492224577159389, 0.2987065992157048, 0.4557436402989304, 0.2453848194926631, 0.1156167403283342, -0.4983471419641525, 0.8770247644377303, -0.3836190593886376, -0.3450871824656118, 0.2621833698988111, 1.170895612866983, 0.5291783935778644, 0.4762667490106247, -0.1603202736780899, -0.0095220954358161, 0.3008237409299592, 0.3727196103179386, 0.4713133175918695, -0.4168387041693359, 0.4366360713313299, 0.4939786452950917, 0.2766511769101818, -0.4359174277317915, -0.3158072210512447, 1.1133193830955308, 0.3854004355622158, 0.1249646206549214, 0.0201870328590804, 0.5248348047492526, 0.5791552488229708, -0.3068551857079368, 0.2066226056280051, 0.4879071789067567, 0.1955922519399876, 0.163091285579488, -0.59264414496834, 0.4692028557796019, 0.1335159574777083, 0.5467659781323404, -0.1604556697866417, 0.3670332498096245, 0.6187458540176487, -0.1061714679550817, -0.0839975950640007, 0.673262850869778, 0.3722732404672858, 0.0233961876638411, 0.1458637012825435, 0.2215049992781474, 0.2789994468539183, -0.7416106133946008, 0.3205256177714793, 0.3088890348572074, -0.767804605877334, 0.4133334885464264, -0.5177721587664559, -0.0459322598662089, -0.4612878294367659, 0.7837296488282195, 0.3504475168844479]|5233.1679687500000000|      2.00000000|[277, 0, 0, 19]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[4.203235244525766, -0.6970961733395429, 0.2021306554255115, -0.3378978640372564, 1.5096586716094729, 0.1473056066725024, 1.492224577159389, 0.2987065992157048, 0.4557436402989304, 0.2453848194926631, 0.1156167403283342, -0.4983471419641525, 0.8770247644377303, -0.3836190593886376, -0.3450871824656118, 0.2621833698988111, 1.170895612866983, 0.5291783935778644, 0.4762667490106247, -0.1603202736780899, -0.0095220954358161, 0.3008237409299592, 0.3727196103179386, 0.4713133175918695, -0.4168387041693359, 0.4366360713313299, 0.4939786452950917, 0.2766511769101818, -0.4359174277317915, -0.3158072210512447, 1.1133193830955308, 0.3854004355622158, 0.1249646206549214, 0.0201870328590804, 0.5248348047492526, 0.5791552488229708, -0.3068551857079368, 0.2066226056280051, 0.4879071789067567, 0.1955922519399876, 0.163091285579488, -0.59264414496834, 0.4692028557796019, 0.1335159574777083, 0.5467659781323404, -0.1604556697866417, 0.3670332498096245, 0.6187458540176487, -0.1061714679550817, -0.0839975950640007, 0.673262850869778, 0.3722732404672858, 0.0233961876638411, 0.1458637012825435, 0.2215049992781474, 0.2789994468539183, -0.7416106133946008, 0.3205256177714793, 0.3088890348572074, -0.767804605877334, 0.4133334885464264, -0.5177721587664559, -0.0459322598662089, -0.4612878294367659, 0.7837296488282195, 0.3504475168844479]|5233.1679687500000000|      1.00000000|[363, 0, 0, 25]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[4.203235244525766, -0.6970961733395429, 0.2021306554255115, -0.3378978640372564, 1.5096586716094729, 0.1473056066725024, 1.492224577159389, 0.2987065992157048, 0.4557436402989304, 0.2453848194926631, 0.1156167403283342, -0.4983471419641525, 0.8770247644377303, -0.3836190593886376, -0.3450871824656118, 0.2621833698988111, 1.170895612866983, 0.5291783935778644, 0.4762667490106247, -0.1603202736780899, -0.0095220954358161, 0.3008237409299592, 0.3727196103179386, 0.4713133175918695, -0.4168387041693359, 0.4366360713313299, 0.4939786452950917, 0.2766511769101818, -0.4359174277317915, -0.3158072210512447, 1.1133193830955308, 0.3854004355622158, 0.1249646206549214, 0.0201870328590804, 0.5248348047492526, 0.5791552488229708, -0.3068551857079368, 0.2066226056280051, 0.4879071789067567, 0.1955922519399876, 0.163091285579488, -0.59264414496834, 0.4692028557796019, 0.1335159574777083, 0.5467659781323404, -0.1604556697866417, 0.3670332498096245, 0.6187458540176487, -0.1061714679550817, -0.0839975950640007, 0.673262850869778, 0.3722732404672858, 0.0233961876638411, 0.1458637012825435, 0.2215049992781474, 0.2789994468539183, -0.7416106133946008, 0.3205256177714793, 0.3088890348572074, -0.767804605877334, 0.4133334885464264, -0.5177721587664559, -0.0459322598662089, -0.4612878294367659, 0.7837296488282195, 0.3504475168844479]|5233.1679687500000000|      0.50000000|[449, 0, 0, 31]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[4.203235244525766, -0.6970961733395429, 0.2021306554255115, -0.3378978640372564, 1.5096586716094729, 0.1473056066725024, 1.492224577159389, 0.2987065992157048, 0.4557436402989304, 0.2453848194926631, 0.1156167403283342, -0.4983471419641525, 0.8770247644377303, -0.3836190593886376, -0.3450871824656118, 0.2621833698988111, 1.170895612866983, 0.5291783935778644, 0.4762667490106247, -0.1603202736780899, -0.0095220954358161, 0.3008237409299592, 0.3727196103179386, 0.4713133175918695, -0.4168387041693359, 0.4366360713313299, 0.4939786452950917, 0.2766511769101818, -0.4359174277317915, -0.3158072210512447, 1.1133193830955308, 0.3854004355622158, 0.1249646206549214, 0.0201870328590804, 0.5248348047492526, 0.5791552488229708, -0.3068551857079368, 0.2066226056280051, 0.4879071789067567, 0.1955922519399876, 0.163091285579488, -0.59264414496834, 0.4692028557796019, 0.1335159574777083, 0.5467659781323404, -0.1604556697866417, 0.3670332498096245, 0.6187458540176487, -0.1061714679550817, -0.0839975950640007, 0.673262850869778, 0.3722732404672858, 0.0233961876638411, 0.1458637012825435, 0.2215049992781474, 0.2789994468539183, -0.7416106133946008, 0.3205256177714793, 0.3088890348572074, -0.767804605877334, 0.4133334885464264, -0.5177721587664559, -0.0459322598662089, -0.4612878294367659, 0.7837296488282195, 0.3504475168844479]|5233.1679687500000000|      0.25000000|[535, 0, 0, 37]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[4.225577953683724, -0.6655473940224783, 0.1761417321963122, -0.3224940020086354, 1.560644601853102, 0.1799979128306975, 1.4777111441299189, 0.3538006006259801, 0.4249392315809679, 0.2647194948094796, 0.1258124794709062, -0.4450437744310317, 0.8588982490172121, -0.3846359190023279, -0.3492032494677527, 0.2552074457718734, 1.1362762948730432, 0.4459047223078154, 0.44738026798008, -0.1813778891173266, -0.0643324221661272, 0.2971317577835002, 0.4139126231295208, 0.4751583663653852, -0.4631254314522874, 0.461838095470247, 0.5540366164496059, 0.301888622155242, -0.4470871250592007, -0.3268198273233432, 1.1473524952887122, 0.4239018556349362, 0.1125883848274426, 0.0022587345069162, 0.5333032737267853, 0.5690289952196464, -0.3099699439287041, 0.1614354399418956, 0.4726002109600363, 0.2228690135180234, 0.1957461448081654, -0.5571075917854114, 0.4378863265993355, 0.1536119208473052, 0.5649377005776203, -0.1398096432809878, 0.3685165183478405, 0.6715630110607453, -0.0976706067006545, -0.0854008825691494, 0.7108382554135728, 0.3581746524943021, 0.0153912954250161, 0.130826884973209, 0.2132018183077292, 0.2951179784122324, -0.7275778101876471, 0.3743773203900155, 0.3424325392508964, -0.7618491945419078, 0.3780571576681629, -0.4917088952000777, -0.0075099325317756, -0.4933309324671778, 0.7877750447771076, 0.3002332643480966]|5049.7324218750000000|      0.50000000|[565, 0, 0, 39]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[4.190944865699104, -0.6525448736487163, 0.2523997305420883, -0.2783471523066905, 1.5945158072063619, 0.296432173993008, 1.404362712293891, 0.4021444157715141, 0.3720067212684728, 0.2660742392387221, 0.18520586099654, -0.5138582824369495, 0.8050284305836661, -0.4602701806506579, -0.3661146331243862, 0.2853100788844209, 1.015388287757872, 0.4443668080208436, 0.4734941655372238, -0.2467468011275994, -0.073903950492857, 0.2591355437746549, 0.3675913346669607, 0.5880831672189938, -0.5051160965513417, 0.4284710596135537, 0.5605226216913638, 0.3811862535652791, -0.4161797207481162, -0.4647602462456804, 1.0791731651280534, 0.4416695553167893, 0.1346438126364134, -0.0748099434040009, 0.443826025260189, 0.5743568341639979, -0.2954144364061629, 0.1984597738596981, 0.3618752700220675, 0.1791057930487713, 0.2115162655790199, -0.5209627379278252, 0.4655147110110192, 0.1922350227623367, 0.6510168398426996, -0.1750251071653769, 0.3913533812099082, 0.5968189804679341, -0.0251620376776201, -0.0410328795468135, 0.6606476906891628, 0.2949026002728664, 0.0876371399166647, 0.1079941285642622, 0.1977465799500186, 0.4700262730730646, -0.7591320397286857, 0.3832252609567899, 0.284702508316287, -0.8204875450611203, 0.3032545565987782, -0.4841717126828751, 0.0758285101181926, -0.4576379985447842, 0.767684543712127, 0.2216292138926355]|2145.8281250000000000|      1.00000000|[595, 0, 0, 41]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
