k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.50000000|[114, 18, 0, 9]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.25000000|[227, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[-0.0098029604941, -0.019409861778, -0.028820703853, -0.038035486717, -0.047054210372, -0.055876874816, -0.064503480051, -0.072934026076, -0.081168512891, -0.089206940496, -0.097049308891, -0.10469561808, -0.11214586805, -0.11940005882, -0.12645819037, -0.13332026272, -0.13998627586, -0.14645622978, -0.1527301245, -0.15880796, -0.1646897363, -0.17037545339, -0.17586511126, -0.18115870993, -0.18625624939, -0.19115772963, -0.19586315067, -0.2003725125, -0.20468581512, -0.20880305852, -0.21272424272, -0.21644936771, -0.21997843349, -0.22331144005, -0.22644838741, -0.22938927556, -0.2321341045, -0.23468287423, -0.23703558475, -0.23919223606, -0.24115282815, -0.24291736104, -0.24448583472, -0.24585824919, -0.24703460445, -0.2480149005, -0.24879913734, -0.24938731497, -0.24977943339, -0.2499754926, -0.2499754926, -0.24977943339, -0.24938731497, -0.24879913734, -0.2480149005, -0.24703460445, -0.24585824919, -0.24448583472, -0.24291736104, -0.24115282815, -0.23919223606, -0.23703558475, -0.23468287423, -0.2321341045, -0.22938927556, -0.22644838741, -0.22331144005, -0.21997843349, -0.21644936771, -0.21272424272, -0.20880305852, -0.20468581512, -0.2003725125, -0.19586315067, -0.19115772963, -0.18625624939, -0.18115870993, -0.17586511126, -0.17037545339, -0.1646897363, -0.15880796, -0.1527301245, -0.14645622978, -0.13998627586, -0.13332026272, -0.12645819037, -0.11940005882, -0.11214586805, -0.10469561808, -0.097049308891, -0.089206940496, -0.081168512891, -0.072934026076, -0.064503480051, -0.055876874816, -0.047054210372, -0.038035486717, -0.028820703853, -0.019409861778, -0.0098029604941]| 99.9875072002955676|      0.12500000|[339, 54, 0, 27]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-0.0320529323416798, -0.0101399029701078, -0.0162442627330951, -0.037458486219432, -0.03952123956787, -0.0602847625540733, -0.0584099557323705, -0.0934521470621755, -0.0900353227258369, -0.0865620662363245, -0.0766535944535499, -0.1127237299365003, -0.1380955432887097, -0.1261849373334579, -0.1400241468098959, -0.1313873520341806, -0.1524457498414677, -0.1556270691352701, -0.1586599694032505, -0.1617273293509472, -0.1579120678311188, -0.1729646803122871, -0.175697864608397, -0.1647090539145433, -0.1770700789889556, -0.1851569707485811, -0.1702211601464232, -0.1979035517536901, -0.2072354368665384, -0.2089112736054442, -0.2090487168807654, -0.2181640685444505, -0.2138913535513761, -0.2100695266363787, -0.2248806672231719, -0.2128037310681091, -0.2196382105479522, -0.2424764335769657, -0.2200911312980353, -0.2176552121715338, -0.2407668865776819, -0.2264270071115734, -0.2118893057290359, -0.2446779352940299, -0.2589352551161733, -0.2400215294713954, -0.241224174672584, -0.2299990195178292, -0.25564198978289, -0.2520924476309594, -0.2795594961187451, -0.2351743812640845, -0.2521272012289055, -0.2662018357216701, -0.2711470275929837, -0.2665320630529339, -0.2587927533067478, -0.2316602945170282, -0.2500024183581103, -0.2567854499946671, -0.244384464519088, -0.2364126947241395, -0.2514906452866845, -0.224533556754835, -0.2262718300548404, -0.2197617565108004, -0.240770762660429, -0.212093751464329, -0.2210222710569844, -0.2327114263252465, -0.2168598165559181, -0.1981430229022224, -0.2087716240896699, -0.1950960292429486, -0.1860843837576141, -0.1827326838947747, -0.1957435020285505, -0.1885532031374363, -0.1640021829774046, -0.1626079535781641, -0.1613086231428291, -0.1414111644676808, -0.138254804549975, -0.1406565989162986, -0.133053199334, -0.1388558078950756, -0.1355484296219042, -0.1240207779147047, -0.1026215981753157, -0.1064718079578841, -0.0760228276789666, -0.0913176220213196, -0.0909905934293938, -0.0647684541073936, -0.0663513794207691, -0.045608995500591, -0.0345646686228154, -0.0147610239246679, -0.0232474245873226, -0.0474559219840193]| 99.9368438720703125|      0.25000000|[403, 64, 0, 32]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | iterate success | actual_k=2
       5|[-0.0320529323416798, -0.0101399029701078, -0.0162442627330951, -0.037458486219432, -0.03952123956787, -0.0602847625540733, -0.0584099557323705, -0.0934521470621755, -0.0900353227258369, -0.0865620662363245, -0.0766535944535499, -0.1127237299365003, -0.1380955432887097, -0.1261849373334579, -0.1400241468098959, -0.1313873520341806, -0.1524457498414677, -0.1556270691352701, -0.1586599694032505, -0.1617273293509472, -0.1579120678311188, -0.1729646803122871, -0.175697864608397, -0.1647090539145433, -0.1770700789889556, -0.1851569707485811, -0.1702211601464232, -0.1979035517536901, -0.2072354368665384, -0.2089112736054442, -0.2090487168807654, -0.2181640685444505, -0.2138913535513761, -0.2100695266363787, -0.2248806672231719, -0.2128037310681091, -0.2196382105479522, -0.2424764335769657, -0.2200911312980353, -0.2176552121715338, -0.2407668865776819, -0.2264270071115734, -0.2118893057290359, -0.2446779352940299, -0.2589352551161733, -0.2400215294713954, -0.241224174672584, -0.2299990195178292, -0.25564198978289, -0.2520924476309594, -0.2795594961187451, -0.2351743812640845, -0.2521272012289055, -0.2662018357216701, -0.2711470275929837, -0.2665320630529339, -0.2587927533067478, -0.2316602945170282, -0.2500024183581103, -0.2567854499946671, -0.244384464519088, -0.2364126947241395, -0.2514906452866845, -0.224533556754835, -0.2262718300548404, -0.2197617565108004, -0.240770762660429, -0.212093751464329, -0.2210222710569844, -0.2327114263252465, -0.2168598165559181, -0.1981430229022224, -0.2087716240896699, -0.1950960292429486, -0.1860843837576141, -0.1827326838947747, -0.1957435020285505, -0.1885532031374363, -0.1640021829774046, -0.1626079535781641, -0.1613086231428291, -0.1414111644676808, -0.138254804549975, -0.1406565989162986, -0.133053199334, -0.1388558078950756, -0.1355484296219042, -0.1240207779147047, -0.1026215981753157, -0.1064718079578841, -0.0760228276789666, -0.0913176220213196, -0.0909905934293938, -0.0647684541073936, -0.0663513794207691, -0.045608995500591, -0.0345646686228154, -0.0147610239246679, -0.0232474245873226, -0.0474559219840193]| 99.9368438720703125|      0.12500000|[516, 82, 0, 41]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-0.0320529323416798, -0.0101399029701078, -0.0162442627330951, -0.037458486219432, -0.03952123956787, -0.0602847625540733, -0.0584099557323705, -0.0934521470621755, -0.0900353227258369, -0.0865620662363245, -0.0766535944535499, -0.1127237299365003, -0.1380955432887097, -0.1261849373334579, -0.1400241468098959, -0.1313873520341806, -0.1524457498414677, -0.1556270691352701, -0.1586599694032505, -0.1617273293509472, -0.1579120678311188, -0.1729646803122871, -0.175697864608397, -0.1647090539145433, -0.1770700789889556, -0.1851569707485811, -0.1702211601464232, -0.1979035517536901, -0.2072354368665384, -0.2089112736054442, -0.2090487168807654, -0.2181640685444505, -0.2138913535513761, -0.2100695266363787, -0.2248806672231719, -0.2128037310681091, -0.2196382105479522, -0.2424764335769657, -0.2200911312980353, -0.2176552121715338, -0.2407668865776819, -0.2264270071115734, -0.2118893057290359, -0.2446779352940299, -0.2589352551161733, -0.2400215294713954, -0.241224174672584, -0.2299990195178292, -0.25564198978289, -0.2520924476309594, -0.2795594961187451, -0.2351743812640845, -0.2521272012289055, -0.2662018357216701, -0.2711470275929837, -0.2665320630529339, -0.2587927533067478, -0.2316602945170282, -0.2500024183581103, -0.2567854499946671, -0.244384464519088, -0.2364126947241395, -0.2514906452866845, -0.224533556754835, -0.2262718300548404, -0.2197617565108004, -0.240770762660429, -0.212093751464329, -0.2210222710569844, -0.2327114263252465, -0.2168598165559181, -0.1981430229022224, -0.2087716240896699, -0.1950960292429486, -0.1860843837576141, -0.1827326838947747, -0.1957435020285505, -0.1885532031374363, -0.1640021829774046, -0.1626079535781641, -0.1613086231428291, -0.1414111644676808, -0.138254804549975, -0.1406565989162986, -0.133053199334, -0.1388558078950756, -0.1355484296219042, -0.1240207779147047, -0.1026215981753157, -0.1064718079578841, -0.0760228276789666, -0.0913176220213196, -0.0909905934293938, -0.0647684541073936, -0.0663513794207691, -0.045608995500591, -0.0345646686228154, -0.0147610239246679, -0.0232474245873226, -0.0474559219840193]| 99.9368438720703125|      0.06250000|[628, 100, 0, 50]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[-0.0434474690945412, -0.0140256006473076, -0.0157999325580041, -0.0374114856022177, -0.0346714972809324, -0.0512284889973661, -0.0623261727253532, -0.0926465506587221, -0.0786195427460316, -0.0842767394788688, -0.0745538860421669, -0.1216179955803311, -0.143569814852317, -0.1378570484796574, -0.1289711990627831, -0.130783069199859, -0.1542491392864476, -0.1516127064410616, -0.162647019299161, -0.162879530353269, -0.1542957642171226, -0.184573471708696, -0.1814908958236017, -0.1783952978954634, -0.1893499486786386, -0.1895079240497192, -0.1602991060498591, -0.1966032923425151, -0.2067945595269549, -0.2073142898676825, -0.198187090014572, -0.2155560778687894, -0.2138369659984755, -0.2151887374371766, -0.2241587139643141, -0.2070835796919958, -0.2229951573867742, -0.2379652852414258, -0.2158892619376894, -0.224233813657112, -0.2451957437735388, -0.2296970998743412, -0.2101708647767576, -0.240150846477176, -0.2626193301760025, -0.2412844153630926, -0.2479747581983451, -0.2284266766376869, -0.2461595204429249, -0.2556137632902871, -0.2709845022424272, -0.2371069630369919, -0.2538962946015245, -0.2677806521314408, -0.2679641276362841, -0.2731243652823513, -0.2497991783919632, -0.236115172612712, -0.2445879521721427, -0.2583117222128964, -0.2457314519181856, -0.2461390873488718, -0.2540316821367098, -0.2213163312511469, -0.2302220152071895, -0.2211218989481835, -0.2421121775481273, -0.2085957748766031, -0.2242451260503552, -0.2341718090295508, -0.2104688676771735, -0.1936210997558135, -0.2040004340692776, -0.1788088930927822, -0.188451165896739, -0.1778303608864642, -0.2021059602149926, -0.1915514528652719, -0.1687154070784068, -0.1582126778181981, -0.1682494818767203, -0.142472421200454, -0.138367402006264, -0.1422755357585962, -0.1281596439011597, -0.1301621567548565, -0.1228641072723837, -0.1336077638111373, -0.1106721591952695, -0.0944685366152935, -0.0697437413874186, -0.087632794589249, -0.1005361593620526, -0.0747351607439428, -0.0673293131417131, -0.0525909560834799, -0.0359776115846128, -0.0104558078166552, -0.0246666416462579, -0.0589844022406334]| 99.9057846069335938|      0.12500000|[654, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[-0.079212799156595, -0.0207549330781563, -0.0335363877167698, -0.0306178692595327, -0.0438376368542345, -0.0424286449233355, -0.0866666556135806, -0.1039560038807878, -0.0769895954629503, -0.0758941777253009, -0.0841433237866516, -0.135029484053159, -0.139534194556889, -0.1360331328564876, -0.1325120416172149, -0.1337702229374931, -0.1530941028089886, -0.1760500383534801, -0.1577323858688819, -0.1471406343574128, -0.1661415223792723, -0.1700591383900331, -0.1758545509149863, -0.1983009816362227, -0.1831543364494883, -0.2123452970750334, -0.1526880197095789, -0.2062750387196499, -0.2099624488013401, -0.2115746462041696, -0.2131401615150712, -0.2482179591531576, -0.2227268722357081, -0.2212251710318877, -0.2105083994757454, -0.1975487729187437, -0.2122559041912363, -0.2385333166261026, -0.2171305211188843, -0.2141695428345434, -0.2354761496156643, -0.2448507935502067, -0.222137373888095, -0.2174034152842958, -0.2566298753979021, -0.2548503743967667, -0.2433402282022639, -0.2235625850453799, -0.2429460445033622, -0.2442000091065614, -0.2711603245603149, -0.2218864023541459, -0.2663713949552968, -0.2524923545493425, -0.2622637315190687, -0.2842873747607819, -0.2411749618398173, -0.2187133357797162, -0.2417883329650993, -0.260830414237031, -0.2568129888334648, -0.2452970037103409, -0.2261927341805852, -0.2222362150970535, -0.2302886707522944, -0.2265728737790874, -0.2505362304468579, -0.2264769861015589, -0.2253081171240608, -0.2227150844260581, -0.2073716426121192, -0.1905085390827806, -0.2076291328611705, -0.1778195214436238, -0.163560114144689, -0.1783323295483684, -0.2073005975738715, -0.1973539911635098, -0.1659408647042011, -0.1557880769542491, -0.1584053728878785, -0.1499075715957155, -0.143481880003914, -0.1431970935861273, -0.1486818591230676, -0.133137765205871, -0.1268405177084789, -0.1179323099403645, -0.1127725626882825, -0.1145696110750472, -0.091061540095112, -0.0664492241120863, -0.1044354513505115, -0.0697084946854561, -0.0631012158737174, -0.0711497314712841, -0.038973978017889, -0.0313900016831077, -0.0317129898575551, -0.0826486193801646]| 99.8564605712890625|      0.25000000|[756, 120, 0, 60]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | iterate success | actual_k=2
       9|[-0.079212799156595, -0.0207549330781563, -0.0335363877167698, -0.0306178692595327, -0.0438376368542345, -0.0424286449233355, -0.0866666556135806, -0.1039560038807878, -0.0769895954629503, -0.0758941777253009, -0.0841433237866516, -0.135029484053159, -0.139534194556889, -0.1360331328564876, -0.1325120416172149, -0.1337702229374931, -0.1530941028089886, -0.1760500383534801, -0.1577323858688819, -0.1471406343574128, -0.1661415223792723, -0.1700591383900331, -0.1758545509149863, -0.1983009816362227, -0.1831543364494883, -0.2123452970750334, -0.1526880197095789, -0.2062750387196499, -0.2099624488013401, -0.2115746462041696, -0.2131401615150712, -0.2482179591531576, -0.2227268722357081, -0.2212251710318877, -0.2105083994757454, -0.1975487729187437, -0.2122559041912363, -0.2385333166261026, -0.2171305211188843, -0.2141695428345434, -0.2354761496156643, -0.2448507935502067, -0.222137373888095, -0.2174034152842958, -0.2566298753979021, -0.2548503743967667, -0.2433402282022639, -0.2235625850453799, -0.2429460445033622, -0.2442000091065614, -0.2711603245603149, -0.2218864023541459, -0.2663713949552968, -0.2524923545493425, -0.2622637315190687, -0.2842873747607819, -0.2411749618398173, -0.2187133357797162, -0.2417883329650993, -0.260830414237031, -0.2568129888334648, -0.2452970037103409, -0.2261927341805852, -0.2222362150970535, -0.2302886707522944, -0.2265728737790874, -0.2505362304468579, -0.2264769861015589, -0.2253081171240608, -0.2227150844260581, -0.2073716426121192, -0.1905085390827806, -0.2076291328611705, -0.1778195214436238, -0.163560114144689, -0.1783323295483684, -0.2073005975738715, -0.1973539911635098, -0.1659408647042011, -0.1557880769542491, -0.1584053728878785, -0.1499075715957155, -0.143481880003914, -0.1431970935861273, -0.1486818591230676, -0.133137765205871, -0.1268405177084789, -0.1179323099403645, -0.1127725626882825, -0.1145696110750472, -0.091061540095112, -0.0664492241120863, -0.1044354513505115, -0.0697084946854561, -0.0631012158737174, -0.0711497314712841, -0.038973978017889, -0.0313900016831077, -0.0317129898575551, -0.0826486193801646]| 99.8564605712890625|      0.12500000|[868, 138, 0, 69]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 63 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 75 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-0.1146042608893562, -0.0290566132963105, -0.0246504624288873, -0.0191232509099969, -0.0348949552153419, -0.0470706531332155, -0.1022779152467392, -0.1142349584109955, -0.0722565130993996, -0.0624866328337569, -0.1047597246998163, -0.1454821205989391, -0.1381959684522752, -0.1277659216957666, -0.1424610901278605, -0.1380088841686446, -0.1517054703471706, -0.1639078421678234, -0.1705486117612514, -0.1479291388771325, -0.1553849233818229, -0.168200575837425, -0.1864421556885145, -0.1925963027592367, -0.1863879203615142, -0.1970812380209019, -0.1604183745298749, -0.1957530104677683, -0.2206647499290294, -0.2013766281047976, -0.1890108354695945, -0.2377484145946412, -0.2139683858052679, -0.2310626229534481, -0.2109462172580336, -0.2099127383201447, -0.2157101395919062, -0.2424609148401113, -0.2002315654986001, -0.1983128653308076, -0.2590841815521115, -0.2301168966693261, -0.2354080592463121, -0.2010212678187269, -0.2482244151636689, -0.2609181389986878, -0.2334022383476255, -0.2328949688310835, -0.2515525463648908, -0.2541892818814639, -0.2884972992404688, -0.2288076839372048, -0.258833916793195, -0.2299913037404153, -0.2592709526909734, -0.274802017805497, -0.2504148754481929, -0.2212055352714057, -0.2251776038083155, -0.26312244940626, -0.2714560005381476, -0.2118058011739103, -0.2180743772265106, -0.225384594108233, -0.2349235447344475, -0.2377922451681737, -0.240645181714724, -0.2232973172121367, -0.2532713997994819, -0.2387075071835246, -0.2107774787616921, -0.2032786256132684, -0.1858550839115671, -0.1836768135841261, -0.1619021541879875, -0.198506888804453, -0.197929996097024, -0.1869456983583153, -0.1695015007341825, -0.1601195064130387, -0.1699177010899943, -0.1369196240004054, -0.1280850715093869, -0.1570341951154327, -0.1377813933708275, -0.1407909656516813, -0.1220648661703673, -0.1188455847038119, -0.1129100272105682, -0.1284275233787843, -0.1010218983187673, -0.0603189885973694, -0.1098334119379158, -0.0632513850148196, -0.0720399501698663, -0.0757812032554065, -0.0392847082729732, -0.022894373480367, -0.0206867872076916, -0.1173530591102825]| 99.8185577392578125|      0.25000000|[969, 154, 0, 77]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | iterate success | actual_k=2
