k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 10.0, 1.0, 1.0]                                                         |3066308.1922855651937425|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[99.6773701145342, 10.484524047940571, 1.8126733433917246, 1.026616553347995]   |2696955.0000000000000000|      2.00000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[100.2955827668949, 8.780289064089331, 2.2182197449287995, 0.2857195615339883]  |2649868.6658577867783606|      4.00000000|[13, 4, 1, 5]                                                              |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
       3|[102.35708005367685, 7.7519338388726755, 3.5387422969210247, 3.277196564126549] |2610938.0000000000000000|      8.00000000|[20, 6, 1, 7]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[109.77505494681185, 7.333308247377014, 1.5706747062104967, 5.4964556876537]    |2538114.5000000000000000|     16.00000000|[26, 8, 1, 9]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[109.77505494681185, 7.333308247377014, 1.5706747062104967, 5.4964556876537]    |2538114.5000000000000000|      8.00000000|[32, 10, 1, 11]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[109.77505494681185, 7.333308247377014, 1.5706747062104967, 5.4964556876537]    |2538114.5000000000000000|      4.00000000|[38, 12, 1, 13]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[109.77505494681185, 7.333308247377014, 1.5706747062104967, 5.4964556876537]    |2538114.5000000000000000|      2.00000000|[44, 14, 1, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[109.77505494681185, 7.333308247377014, 1.5706747062104967, 5.4964556876537]    |2538114.5000000000000000|      1.00000000|[50, 16, 1, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[109.77505494681185, 7.333308247377014, 1.5706747062104967, 5.4964556876537]    |2538114.5000000000000000|      0.50000000|[56, 18, 1, 19]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[110.21325936394376, 7.162193222620996, 1.7050970017558542, 5.599543919616141]  |2532411.0000000000000000|      1.00000000|[62, 20, 1, 21]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      11|[110.21325936394376, 7.162193222620996, 1.7050970017558542, 5.599543919616141]  |2532411.0000000000000000|      0.50000000|[68, 22, 1, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[110.21325936394376, 7.162193222620996, 1.7050970017558542, 5.599543919616141]  |2532411.0000000000000000|      0.25000000|[74, 24, 1, 25]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[110.28218907884998, 6.936462109173146, 1.762121824224418, 5.659061382994296]   |2531661.0000000000000000|      0.50000000|[80, 26, 1, 27]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[110.28218907884998, 6.936462109173146, 1.762121824224418, 5.659061382994296]   |2531661.0000000000000000|      0.25000000|[86, 28, 1, 29]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[110.51061964512093, 6.94612176769104, 1.7706940842233425, 5.558300856254084]   |2529337.0000000000000000|      0.50000000|[92, 30, 1, 31]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      16|[110.94885772222254, 7.098179396129565, 1.7601996119587977, 5.371979275475527]  |2524876.5000000000000000|      1.00000000|[98, 32, 1, 33]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      17|[111.66302270339128, 6.76658252259532, 2.178871093942695, 4.919512610064708]    |2518604.5000000000000000|      2.00000000|[104, 34, 1, 35]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      18|[113.47405816022608, 6.87083438614211, 3.010098225515498, 5.054951078645274]    |2504666.5000000000000000|      4.00000000|[110, 36, 1, 37]                                                           |  | trying linear partial model with 4 points | iterate success | actual_k=1
      19|[113.47405816022608, 6.87083438614211, 3.010098225515498, 5.054951078645274]    |2504666.5000000000000000|      2.00000000|[116, 38, 1, 39]                                                           |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      20|[115.41387705888256, 6.715268861679515, 3.253284379577563, 5.447076699443387]   |2488029.0868678893893957|      4.00000000|[122, 40, 2, 42]                                                           |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
