k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.6021943313762955, 0.0212375498303738, 1.884776472976665, 0.6525759725856151, 0.0215692203639935, 2.0025583524788577, 1.2996954984095757, 0.0196772373566073, 2.118988344992873, -0.0270001755868753, 0.0229034205972897, 2.163818216493527, 1.231906102512525, 0.021655404933206, 2.2179447963041885, 0.2139950945156034, 0.0182039125426101, 2.284285099282569, 1.3355172547162324, 0.0236891402134678, 2.390140516196694, 4.50780030296134, 0.0352289591114669, 2.4867070666021727, 0.6605154699049871, 0.0179832476025913, 2.5607350905704203, 4.390070525232162, 0.0372122286062947, 2.703047383094157, 0.2274836161095801, 0.0201276911358128, 2.9391568500095397, 0.2359830200827762, 0.0256031912841813, 2.967029241328257, 0.7140966882707475, 0.0192964541886616, 3.1297599025336114, 0.205092831764131, 0.0198813491923155, 3.2286558255991578, -0.0662388927336898, 0.0185812782861203, 3.254505052225706, 1.3792400163770142, 0.0194479045640307, 3.382134584896157, 0.2420262910138869, 0.0196576676714339, 3.6706495239237342, 0.0607750570033743, 0.0198671631467018, 3.7204387585947565, 0.0161167109078326, 0.0204251970371352, 3.8316919832335143, 0.4122867556853381, 0.0217129423326179, 3.958191722344245, 0.261335580498008, 0.0229297617667796, 4.048125515598912, 0.8200186821920276, 0.0208957924805624, 4.175589034084569, 0.9664391113705293, 0.0228000784881255, 4.431226953895481, 0.7435211111484351, 0.015331029217859, 4.560031615800934, 0.2161187891807983, 0.020310325677879, 4.598623033531941, 0.5017445420350138, 0.0195588442454386, 4.703961906876215, 0.0488535692876423, 0.0204443103997849, 4.798527609094501, 0.3730659106851483, 0.0220994844468909, 4.968891706944674, 0.1618138725692881, 0.0146099314032755, 5.393544326102277, 0.2900284521985556, 0.0236887378145981, 5.414791105060294, 0.0956832748414096, 0.0183730531135328, 2.5857825935840832, -0.0018119477269793, 0.0169133706064622, 3.8655086459628065, 0.1541005284478444, 0.0194326742817359, 5.201331697174736]|354876.0625000000000000|      0.06250000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[0.605266708232616, 0.0339292639157556, 1.8839732842711103, 0.6518236879638001, 0.0280143774090943, 2.0058316696093477, 1.299492030477968, 0.0264989710946117, 2.1124558356582015, -0.0281685243005674, 0.0231042621653094, 2.166022923851462, 1.2346743238921511, 0.026107847461642, 2.2154655298463837, 0.2175764681973014, 0.0056218941224166, 2.2962577902556958, 1.3352095536604478, 0.0297094380441006, 2.3857664351675836, 4.503926681901308, 0.0527733254704905, 2.478764580094498, 0.6594625564880888, 0.0297304870421857, 2.565345102319011, 4.393855733619769, 0.0558498925037735, 2.7056622293845254, 0.2336095011983607, 0.0199208130411021, 2.94833370468845, 0.2411929788805104, 0.0259348686933267, 2.968350476912025, 0.7114610928883163, 0.0261668107566811, 3.1319712242287037, 0.1998064169183772, 0.0175513960022624, 3.2326630427658816, -0.0605675670225678, 0.0270556496625655, 3.2479576047216097, 1.3804425078376976, 0.0438174221134218, 3.3748935689725585, 0.2478395085920161, 0.0251023785359975, 3.6666053200834243, 0.0604900396161538, 0.0113065527015895, 3.7177197889854776, 0.0200343934310782, 0.0247602289114184, 3.8261504341691377, 0.4099971109959493, 0.0234896995845127, 3.9540822745689423, 0.2569104891295997, 0.0238961309257326, 4.048628013991549, 0.8214111199829789, 0.0112150571733229, 4.16385800290601, 0.9711252408909985, 0.0241848534625532, 4.43825044424885, 0.7474906548614624, 0.0153631153375294, 4.557552778279506, 0.2204532226112286, 0.0221148905084136, 4.603484853770257, 0.5060465338618966, 0.0212679296222536, 4.70190208195165, 0.045534964282604, 0.0195991237376232, 4.8050377602754955, 0.3685628722951909, 0.0238981642705583, 4.963478415220616, 0.1614455601247313, 0.017312143851695, 5.39973729624359, 0.2827511255570739, 0.0187265958176479, 5.411194868122446, 0.0821106729238603, 0.0214345076470903, 2.581932450946334, -0.0022008581195254, 0.0206185936055551, 3.865288437354878, 0.1626392475490726, 0.0209708257297973, 5.202910681103231]|296860.6562500000000000|      0.12500000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       8|[0.605266708232616, 0.0339292639157556, 1.8839732842711103, 0.6518236879638001, 0.0280143774090943, 2.0058316696093477, 1.299492030477968, 0.0264989710946117, 2.1124558356582015, -0.0281685243005674, 0.0231042621653094, 2.166022923851462, 1.2346743238921511, 0.026107847461642, 2.2154655298463837, 0.2175764681973014, 0.0056218941224166, 2.2962577902556958, 1.3352095536604478, 0.0297094380441006, 2.3857664351675836, 4.503926681901308, 0.0527733254704905, 2.478764580094498, 0.6594625564880888, 0.0297304870421857, 2.565345102319011, 4.393855733619769, 0.0558498925037735, 2.7056622293845254, 0.2336095011983607, 0.0199208130411021, 2.94833370468845, 0.2411929788805104, 0.0259348686933267, 2.968350476912025, 0.7114610928883163, 0.0261668107566811, 3.1319712242287037, 0.1998064169183772, 0.0175513960022624, 3.2326630427658816, -0.0605675670225678, 0.0270556496625655, 3.2479576047216097, 1.3804425078376976, 0.0438174221134218, 3.3748935689725585, 0.2478395085920161, 0.0251023785359975, 3.6666053200834243, 0.0604900396161538, 0.0113065527015895, 3.7177197889854776, 0.0200343934310782, 0.0247602289114184, 3.8261504341691377, 0.4099971109959493, 0.0234896995845127, 3.9540822745689423, 0.2569104891295997, 0.0238961309257326, 4.048628013991549, 0.8214111199829789, 0.0112150571733229, 4.16385800290601, 0.9711252408909985, 0.0241848534625532, 4.43825044424885, 0.7474906548614624, 0.0153631153375294, 4.557552778279506, 0.2204532226112286, 0.0221148905084136, 4.603484853770257, 0.5060465338618966, 0.0212679296222536, 4.70190208195165, 0.045534964282604, 0.0195991237376232, 4.8050377602754955, 0.3685628722951909, 0.0238981642705583, 4.963478415220616, 0.1614455601247313, 0.017312143851695, 5.39973729624359, 0.2827511255570739, 0.0187265958176479, 5.411194868122446, 0.0821106729238603, 0.0214345076470903, 2.581932450946334, -0.0022008581195254, 0.0206185936055551, 3.865288437354878, 0.1626392475490726, 0.0209708257297973, 5.202910681103231]|296860.6562500000000000|      0.06250000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.605266708232616, 0.0339292639157556, 1.8839732842711103, 0.6518236879638001, 0.0280143774090943, 2.0058316696093477, 1.299492030477968, 0.0264989710946117, 2.1124558356582015, -0.0281685243005674, 0.0231042621653094, 2.166022923851462, 1.2346743238921511, 0.026107847461642, 2.2154655298463837, 0.2175764681973014, 0.0056218941224166, 2.2962577902556958, 1.3352095536604478, 0.0297094380441006, 2.3857664351675836, 4.503926681901308, 0.0527733254704905, 2.478764580094498, 0.6594625564880888, 0.0297304870421857, 2.565345102319011, 4.393855733619769, 0.0558498925037735, 2.7056622293845254, 0.2336095011983607, 0.0199208130411021, 2.94833370468845, 0.2411929788805104, 0.0259348686933267, 2.968350476912025, 0.7114610928883163, 0.0261668107566811, 3.1319712242287037, 0.1998064169183772, 0.0175513960022624, 3.2326630427658816, -0.0605675670225678, 0.0270556496625655, 3.2479576047216097, 1.3804425078376976, 0.0438174221134218, 3.3748935689725585, 0.2478395085920161, 0.0251023785359975, 3.6666053200834243, 0.0604900396161538, 0.0113065527015895, 3.7177197889854776, 0.0200343934310782, 0.0247602289114184, 3.8261504341691377, 0.4099971109959493, 0.0234896995845127, 3.9540822745689423, 0.2569104891295997, 0.0238961309257326, 4.048628013991549, 0.8214111199829789, 0.0112150571733229, 4.16385800290601, 0.9711252408909985, 0.0241848534625532, 4.43825044424885, 0.7474906548614624, 0.0153631153375294, 4.557552778279506, 0.2204532226112286, 0.0221148905084136, 4.603484853770257, 0.5060465338618966, 0.0212679296222536, 4.70190208195165, 0.045534964282604, 0.0195991237376232, 4.8050377602754955, 0.3685628722951909, 0.0238981642705583, 4.963478415220616, 0.1614455601247313, 0.017312143851695, 5.39973729624359, 0.2827511255570739, 0.0187265958176479, 5.411194868122446, 0.0821106729238603, 0.0214345076470903, 2.581932450946334, -0.0022008581195254, 0.0206185936055551, 3.865288437354878, 0.1626392475490726, 0.0209708257297973, 5.202910681103231]|296860.6562500000000000|      0.03125000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.6063006471449454, 0.0406579801966803, 1.8798710534855492, 0.6537118153830016, 0.0299784432966272, 2.009425175076188, 1.3052597415103657, 0.0272542187745105, 2.111876294087174, -0.0290920228392397, 0.0249078557299417, 2.164912273131537, 1.2344648004470715, 0.0338886439772338, 2.2114894297217473, 0.2165829883350967, 0.0137258007444478, 2.298461764152106, 1.3337647649144744, 0.0325833478761821, 2.3850470597921904, 4.50176522197668, 0.0589998891615312, 2.4815125405989646, 0.6583543842122032, 0.0278345392155513, 2.562825941204682, 4.39350642139645, 0.0621031489169218, 2.712118722914947, 0.2361460987714673, 0.0208190233164402, 2.945511418918936, 0.2415159375353407, 0.0266345873122877, 2.9722230725127763, 0.7127770420368192, 0.0269357507204652, 3.1322888940692573, 0.198581812605919, 0.0146809438920843, 3.22911213882466, -0.0600116501308716, 0.0255459673037356, 3.247096046251336, 1.379482854586292, 0.0418360551779394, 3.378125831540979, 0.2453758680028309, 0.0262674455239837, 3.6681348494963335, 0.0621764477276898, 0.0110770414200031, 3.7151553074687516, 0.0221716953850204, 0.0253960240008032, 3.8276905427966317, 0.4112265560770582, 0.0245732233679197, 3.9547800955395807, 0.2571559053471146, 0.0232627348475193, 4.048598924933853, 0.822972039701698, 0.0240901103326899, 4.16647022830876, 0.9741512682248837, 0.021002033268514, 4.441640315212154, 0.7450270209891278, 0.0217945830846361, 4.557076514670908, 0.2244942967102995, 0.0241687083719527, 4.6039589521745174, 0.5088932607643715, 0.0244207056027172, 4.701672548068945, 0.0393033532126832, 0.0225066698402668, 4.8072943585201395, 0.3680676777267815, 0.0199599148823349, 4.962285317464178, 0.1621780076948962, 0.0191453075097824, 5.396571289681625, 0.283941934841316, 0.0206232933760546, 5.411083611612114, 0.0824867911439294, 0.0211596025696106, 2.5862210878121905, -0.0009544371116412, 0.0165594977633337, 3.8693306340138425, 0.1595564112291139, 0.0226815341293258, 5.2018964282510245]|278545.1250000000000000|      0.06250000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
