k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.50000000|[97, 32, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=16
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|127387.7641130791162141|      0.25000000|[194, 64, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=16
       3|[0.009054766133744, 0.0560408386864297, 0.0096776890758442, -0.0206124257225151, -0.0232810406098865, 0.0372364311109019, 0.0511052669360666, -0.0355699142779787, 0.0116953636723472, -0.0173068015127395, -0.0104674279324331, -0.0239453330969468, 0.038241560000937, 0.0411131678780686, -0.0085534399979703, 0.011597907656267, 0.0204058183065011, -0.0242484480307314, 0.0391900915229697, 0.0291831388520538, -0.014132959930299, -0.0191043347042665, -0.0009474737573402, -0.0321433167688012, 0.0029210611390687, -0.0293906035480992, -0.0474703165259251, 0.0247736468191469, -0.0357260250213683, 0.0083680303478463, 0.0737043677942216, 0.0363197242435482, -0.0735764319053326, 0.0161120445180076, 0.0326909102665987, 0.0079585562950291, -0.0564529210376296, -0.0252276343527864, -0.0193033822112345, 0.0133308578281316, 0.0042616657081012, -0.0564166450786551, 0.0210649425494322, 0.0536763778922075, 0.0375821365975374, -0.001581636396242, -0.0110861622344607, -0.0399313065124017, 0.0596500402976217, 0.0192833119536218, -0.0443556986183471, -0.0321242178253063, 0.0182752969476915, -0.0016543356112992, -0.0418295599788996, 0.0373001861643433, -0.0200388971972842]|64083.2206727440279792|      0.50000000|[291, 96, 3, 9]                                                            |  | used linear model with 129 points | iterate success | actual_k=16
       4|[0.009054766133744, 0.0560408386864297, 0.0096776890758442, -0.0206124257225151, -0.0232810406098865, 0.0372364311109019, 0.0511052669360666, -0.0355699142779787, 0.0116953636723472, -0.0173068015127395, -0.0104674279324331, -0.0239453330969468, 0.038241560000937, 0.0411131678780686, -0.0085534399979703, 0.011597907656267, 0.0204058183065011, -0.0242484480307314, 0.0391900915229697, 0.0291831388520538, -0.014132959930299, -0.0191043347042665, -0.0009474737573402, -0.0321433167688012, 0.0029210611390687, -0.0293906035480992, -0.0474703165259251, 0.0247736468191469, -0.0357260250213683, 0.0083680303478463, 0.0737043677942216, 0.0363197242435482, -0.0735764319053326, 0.0161120445180076, 0.0326909102665987, 0.0079585562950291, -0.0564529210376296, -0.0252276343527864, -0.0193033822112345, 0.0133308578281316, 0.0042616657081012, -0.0564166450786551, 0.0210649425494322, 0.0536763778922075, 0.0375821365975374, -0.001581636396242, -0.0110861622344607, -0.0399313065124017, 0.0596500402976217, 0.0192833119536218, -0.0443556986183471, -0.0321242178253063, 0.0182752969476915, -0.0016543356112992, -0.0418295599788996, 0.0373001861643433, -0.0200388971972842]|64083.2206727440279792|      0.25000000|[388, 128, 4, 12]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       5|[0.0525684400525911, 0.1014637614455844, -0.0209115223722784, -0.0442192652084354, -0.0037406473731391, 0.024478601054708, 0.0304891309534987, -0.0541645069898595, -0.0044695817611176, -0.0073101109289405, 0.0200235027540003, -0.0903919455546255, 0.013775957238683, 0.0039864817295715, -0.0081016673425623, 0.0306069905140519, 0.0293620893322424, -0.0740299583650836, -0.0215739406229212, -0.0048901001107332, -0.0381979866254641, -0.0472108121370906, 0.0178226367229509, -0.0505089671979421, -0.0031068335128998, -0.0250232802351055, -0.0617811942390329, 0.0324493810113508, -0.0868932553098611, 0.0171993314532767, 0.1133642841107058, 0.0511070181121229, -0.034542109293069, 0.0441630672923253, 0.0642828656906415, 0.0212028282663261, -0.0302102976565077, -0.0147068606767479, -0.0432115658511757, 0.0622765215102906, 0.0732788370837458, -0.1002365400123963, 0.0290017266165373, 0.0983349893322274, -0.027047037129177, 0.002355923904276, -0.0039815620159102, -0.013096907803985, 0.1084520754077218, -0.0559042649436291, -0.0549576154794239, -0.0153119970265915, 0.0558721676258069, 0.0286933020396374, -0.0153445502505145, 0.0570961248612471, 0.0044750935555841]|37561.8298544355056947|      0.50000000|[485, 160, 5, 15]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       6|[0.0525684400525911, 0.1014637614455844, -0.0209115223722784, -0.0442192652084354, -0.0037406473731391, 0.024478601054708, 0.0304891309534987, -0.0541645069898595, -0.0044695817611176, -0.0073101109289405, 0.0200235027540003, -0.0903919455546255, 0.013775957238683, 0.0039864817295715, -0.0081016673425623, 0.0306069905140519, 0.0293620893322424, -0.0740299583650836, -0.0215739406229212, -0.0048901001107332, -0.0381979866254641, -0.0472108121370906, 0.0178226367229509, -0.0505089671979421, -0.0031068335128998, -0.0250232802351055, -0.0617811942390329, 0.0324493810113508, -0.0868932553098611, 0.0171993314532767, 0.1133642841107058, 0.0511070181121229, -0.034542109293069, 0.0441630672923253, 0.0642828656906415, 0.0212028282663261, -0.0302102976565077, -0.0147068606767479, -0.0432115658511757, 0.0622765215102906, 0.0732788370837458, -0.1002365400123963, 0.0290017266165373, 0.0983349893322274, -0.027047037129177, 0.002355923904276, -0.0039815620159102, -0.013096907803985, 0.1084520754077218, -0.0559042649436291, -0.0549576154794239, -0.0153119970265915, 0.0558721676258069, 0.0286933020396374, -0.0153445502505145, 0.0570961248612471, 0.0044750935555841]|37561.8298544355056947|      0.25000000|[582, 192, 6, 18]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       7|[0.0525684400525911, 0.1014637614455844, -0.0209115223722784, -0.0442192652084354, -0.0037406473731391, 0.024478601054708, 0.0304891309534987, -0.0541645069898595, -0.0044695817611176, -0.0073101109289405, 0.0200235027540003, -0.0903919455546255, 0.013775957238683, 0.0039864817295715, -0.0081016673425623, 0.0306069905140519, 0.0293620893322424, -0.0740299583650836, -0.0215739406229212, -0.0048901001107332, -0.0381979866254641, -0.0472108121370906, 0.0178226367229509, -0.0505089671979421, -0.0031068335128998, -0.0250232802351055, -0.0617811942390329, 0.0324493810113508, -0.0868932553098611, 0.0171993314532767, 0.1133642841107058, 0.0511070181121229, -0.034542109293069, 0.0441630672923253, 0.0642828656906415, 0.0212028282663261, -0.0302102976565077, -0.0147068606767479, -0.0432115658511757, 0.0622765215102906, 0.0732788370837458, -0.1002365400123963, 0.0290017266165373, 0.0983349893322274, -0.027047037129177, 0.002355923904276, -0.0039815620159102, -0.013096907803985, 0.1084520754077218, -0.0559042649436291, -0.0549576154794239, -0.0153119970265915, 0.0558721676258069, 0.0286933020396374, -0.0153445502505145, 0.0570961248612471, 0.0044750935555841]|37561.8298544355056947|      0.12500000|[679, 224, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       8|[-0.0128655251586511, 0.1008211819761516, 0.0084498439014212, -0.0426504227482793, 0.0302163589346283, 0.0096223829522142, 0.0212249740763002, -0.0507109482886571, 0.0070149267878449, -0.0094359584825947, 0.033069430340354, -0.0988380074675108, 0.0095379054854722, 0.0150236971235518, -0.0214346404936451, 0.0120346297007104, 0.0226400210262188, -0.0646535707690635, -0.0236051190525496, -0.0084757620962579, -0.0305369959462171, -0.0439648797894678, 0.055465892061914, -0.0628651091637487, -0.0033780303670524, -0.0272615703225756, -0.0631932532018765, 0.045945247446045, -0.07948230579872, 0.0233933811453348, 0.113059046597019, 0.0595802644868046, -0.0314110496172382, 0.0575187922931306, 0.0721266152429898, 0.0186044736104452, -0.0153668712679338, -0.00997236134362, -0.0498279476982027, 0.0584516406454558, 0.0613656552559312, -0.1060210393787115, 0.04343150630409, 0.1103125718606356, -0.0246519528253218, -0.0078390209234622, -0.0131285843926108, -0.0117911525704386, 0.1404925391688979, -0.010271269334492, -0.054750693655299, -0.0495548644232837, 0.0656389825062859, 0.0231486003319987, -0.0139925993745378, 0.0456540653061572, 0.0061769601493419]|16569.2546108125716273|      0.25000000|[776, 256, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       9|[-0.0128655251586511, 0.1008211819761516, 0.0084498439014212, -0.0426504227482793, 0.0302163589346283, 0.0096223829522142, 0.0212249740763002, -0.0507109482886571, 0.0070149267878449, -0.0094359584825947, 0.033069430340354, -0.0988380074675108, 0.0095379054854722, 0.0150236971235518, -0.0214346404936451, 0.0120346297007104, 0.0226400210262188, -0.0646535707690635, -0.0236051190525496, -0.0084757620962579, -0.0305369959462171, -0.0439648797894678, 0.055465892061914, -0.0628651091637487, -0.0033780303670524, -0.0272615703225756, -0.0631932532018765, 0.045945247446045, -0.07948230579872, 0.0233933811453348, 0.113059046597019, 0.0595802644868046, -0.0314110496172382, 0.0575187922931306, 0.0721266152429898, 0.0186044736104452, -0.0153668712679338, -0.00997236134362, -0.0498279476982027, 0.0584516406454558, 0.0613656552559312, -0.1060210393787115, 0.04343150630409, 0.1103125718606356, -0.0246519528253218, -0.0078390209234622, -0.0131285843926108, -0.0117911525704386, 0.1404925391688979, -0.010271269334492, -0.054750693655299, -0.0495548644232837, 0.0656389825062859, 0.0231486003319987, -0.0139925993745378, 0.0456540653061572, 0.0061769601493419]|16569.2546108125716273|      0.12500000|[873, 288, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
      10|[-0.0128655251586511, 0.1008211819761516, 0.0084498439014212, -0.0426504227482793, 0.0302163589346283, 0.0096223829522142, 0.0212249740763002, -0.0507109482886571, 0.0070149267878449, -0.0094359584825947, 0.033069430340354, -0.0988380074675108, 0.0095379054854722, 0.0150236971235518, -0.0214346404936451, 0.0120346297007104, 0.0226400210262188, -0.0646535707690635, -0.0236051190525496, -0.0084757620962579, -0.0305369959462171, -0.0439648797894678, 0.055465892061914, -0.0628651091637487, -0.0033780303670524, -0.0272615703225756, -0.0631932532018765, 0.045945247446045, -0.07948230579872, 0.0233933811453348, 0.113059046597019, 0.0595802644868046, -0.0314110496172382, 0.0575187922931306, 0.0721266152429898, 0.0186044736104452, -0.0153668712679338, -0.00997236134362, -0.0498279476982027, 0.0584516406454558, 0.0613656552559312, -0.1060210393787115, 0.04343150630409, 0.1103125718606356, -0.0246519528253218, -0.0078390209234622, -0.0131285843926108, -0.0117911525704386, 0.1404925391688979, -0.010271269334492, -0.054750693655299, -0.0495548644232837, 0.0656389825062859, 0.0231486003319987, -0.0139925993745378, 0.0456540653061572, 0.0061769601493419]|16569.2546108125716273|      0.06250000|[970, 320, 10, 30]                                                         |  | used linear model with 129 points | iterate failure | actual_k=16
      11|[0.0053560336789902, 0.0921509690412436, -0.0160770110900675, -0.054517513224378, 0.0028618707658457, 0.0070372636782137, 0.0184672949586733, -0.0552333514910932, -0.0041110499812585, -0.0217529180853735, 0.0295214862926942, -0.1011513311289311, 0.0022577544106707, 0.0136090282833081, -0.0289774912918422, 0.0061076196714216, 0.0162128521841366, -0.0675263807921536, -0.022125324922318, -0.0132689580560643, -0.031612217071168, -0.041496021363736, 0.0500810722722581, -0.0734230048288401, 0.0054156903165737, -0.0306019288223718, -0.0716242229162355, 0.0431883795154042, -0.080854161145206, 0.0255115130035189, 0.1153326593393277, 0.048354827167957, -0.0417227447252356, 0.0688255923467448, 0.0711244924256104, 0.0193083842593871, -0.0230183036100615, -0.0092972338303427, -0.0486485718193786, 0.063645266401064, 0.0546259653812164, -0.1178257425669822, 0.043087812452782, 0.1161256954252577, -0.0206422134607302, -0.003737837738464, -0.013764910164384, -0.0145244030992545, 0.1459903968353159, -0.0001171508256799, -0.0533658199138309, -0.0463742437803704, 0.0767870449695163, 0.0257121606384193, -0.0056068119307363, 0.0487183628700011, 0.0143990452206024]|7504.1275393543483005|      0.12500000|[1067, 352, 11, 33]                                                        |  | used linear model with 129 points | iterate success | actual_k=16
      12|[0.0053560336789902, 0.0921509690412436, -0.0160770110900675, -0.054517513224378, 0.0028618707658457, 0.0070372636782137, 0.0184672949586733, -0.0552333514910932, -0.0041110499812585, -0.0217529180853735, 0.0295214862926942, -0.1011513311289311, 0.0022577544106707, 0.0136090282833081, -0.0289774912918422, 0.0061076196714216, 0.0162128521841366, -0.0675263807921536, -0.022125324922318, -0.0132689580560643, -0.031612217071168, -0.041496021363736, 0.0500810722722581, -0.0734230048288401, 0.0054156903165737, -0.0306019288223718, -0.0716242229162355, 0.0431883795154042, -0.080854161145206, 0.0255115130035189, 0.1153326593393277, 0.048354827167957, -0.0417227447252356, 0.0688255923467448, 0.0711244924256104, 0.0193083842593871, -0.0230183036100615, -0.0092972338303427, -0.0486485718193786, 0.063645266401064, 0.0546259653812164, -0.1178257425669822, 0.043087812452782, 0.1161256954252577, -0.0206422134607302, -0.003737837738464, -0.013764910164384, -0.0145244030992545, 0.1459903968353159, -0.0001171508256799, -0.0533658199138309, -0.0463742437803704, 0.0767870449695163, 0.0257121606384193, -0.0056068119307363, 0.0487183628700011, 0.0143990452206024]|7504.1275393543483005|      0.06250000|[1164, 384, 12, 36]                                                        |  | used linear model with 129 points | iterate failure | actual_k=16
      13|[0.0053560336789902, 0.0921509690412436, -0.0160770110900675, -0.054517513224378, 0.0028618707658457, 0.0070372636782137, 0.0184672949586733, -0.0552333514910932, -0.0041110499812585, -0.0217529180853735, 0.0295214862926942, -0.1011513311289311, 0.0022577544106707, 0.0136090282833081, -0.0289774912918422, 0.0061076196714216, 0.0162128521841366, -0.0675263807921536, -0.022125324922318, -0.0132689580560643, -0.031612217071168, -0.041496021363736, 0.0500810722722581, -0.0734230048288401, 0.0054156903165737, -0.0306019288223718, -0.0716242229162355, 0.0431883795154042, -0.080854161145206, 0.0255115130035189, 0.1153326593393277, 0.048354827167957, -0.0417227447252356, 0.0688255923467448, 0.0711244924256104, 0.0193083842593871, -0.0230183036100615, -0.0092972338303427, -0.0486485718193786, 0.063645266401064, 0.0546259653812164, -0.1178257425669822, 0.043087812452782, 0.1161256954252577, -0.0206422134607302, -0.003737837738464, -0.013764910164384, -0.0145244030992545, 0.1459903968353159, -0.0001171508256799, -0.0533658199138309, -0.0463742437803704, 0.0767870449695163, 0.0257121606384193, -0.0056068119307363, 0.0487183628700011, 0.0143990452206024]|7504.1275393543483005|      0.03125000|[1261, 416, 13, 39]                                                        |  | used linear model with 129 points | iterate failure | actual_k=16
      14|[0.0009519258095559, 0.0983254729272519, -0.0103900086817165, -0.0395718570843282, 0.0088608237150118, 0.0062425354799778, 0.0143052667471759, -0.050226842169135, -0.0006542148159616, -0.0160934970397544, 0.0332977346482932, -0.1011953087307478, -0.0066098907393217, 0.0135183324120907, -0.027376090839538, 0.0091070345142133, 0.0101215403797465, -0.0683310997144539, -0.0207156515885279, -0.0114319099795108, -0.030445622628575, -0.0346011282269748, 0.0503003453502718, -0.0752488131537789, 0.0055981078266263, -0.0265925504635762, -0.0693722829746275, 0.0448774872140039, -0.0798469983862036, 0.024122246689826, 0.1181694081349719, 0.0497309356458081, -0.0434164034452613, 0.0709202933791987, 0.0684410288763534, 0.0231704430195681, -0.0220124488334225, -0.0119765000941974, -0.047525266716, 0.0676394423567433, 0.0535751163315346, -0.1227296757538892, 0.0483786040545591, 0.1203737265204157, -0.0193720687680344, -0.0052854084350889, -0.0107504833659298, -0.017063277119067, 0.151067883641644, 0.0080585777536235, -0.0580736141299683, -0.0486390575780548, 0.0808147656366104, 0.0230129134608494, -0.0045969347633902, 0.0522910873568052, 0.0134809928815063]|3176.6444108210207560|      0.06250000|[1358, 448, 14, 42]                                                        |  | used linear model with 129 points | iterate success | actual_k=16
      15|[0.0009519258095559, 0.0983254729272519, -0.0103900086817165, -0.0395718570843282, 0.0088608237150118, 0.0062425354799778, 0.0143052667471759, -0.050226842169135, -0.0006542148159616, -0.0160934970397544, 0.0332977346482932, -0.1011953087307478, -0.0066098907393217, 0.0135183324120907, -0.027376090839538, 0.0091070345142133, 0.0101215403797465, -0.0683310997144539, -0.0207156515885279, -0.0114319099795108, -0.030445622628575, -0.0346011282269748, 0.0503003453502718, -0.0752488131537789, 0.0055981078266263, -0.0265925504635762, -0.0693722829746275, 0.0448774872140039, -0.0798469983862036, 0.024122246689826, 0.1181694081349719, 0.0497309356458081, -0.0434164034452613, 0.0709202933791987, 0.0684410288763534, 0.0231704430195681, -0.0220124488334225, -0.0119765000941974, -0.047525266716, 0.0676394423567433, 0.0535751163315346, -0.1227296757538892, 0.0483786040545591, 0.1203737265204157, -0.0193720687680344, -0.0052854084350889, -0.0107504833659298, -0.017063277119067, 0.151067883641644, 0.0080585777536235, -0.0580736141299683, -0.0486390575780548, 0.0808147656366104, 0.0230129134608494, -0.0045969347633902, 0.0522910873568052, 0.0134809928815063]|3176.6444108210207560|      0.03125000|[1455, 480, 15, 45]                                                        |  | used linear model with 129 points | iterate failure | actual_k=16
      16|[-0.0003375314529757, 0.0999364875225961, -0.0118335500757159, -0.0348894597123352, 0.0008070809403464, 0.0039188755625974, 0.0155970628867289, -0.0476415103883177, 0.0004547351449484, -0.010931046074481, 0.033201067278597, -0.0987560659602717, -0.0146811408391092, 0.0191451786656953, -0.0259143138077042, 0.0068707287767792, 0.0013003848789166, -0.071955420355133, -0.0209992963133107, -0.0147559879974416, -0.0360612976717338, -0.0380670961014429, 0.0468934165168547, -0.0763269399584467, 0.0028473573258754, -0.0243838805668711, -0.0680816910886971, 0.0505949429973733, -0.0832991584935339, 0.0203818613844262, 0.1162060662855059, 0.0524975850470213, -0.0407569418609071, 0.0740514437512051, 0.0688472847938316, 0.0237059769804086, -0.0212124930492753, -0.0081879648800873, -0.0499696407195223, 0.0716431495143171, 0.0532491441219955, -0.1287592185470066, 0.0490660645598277, 0.129406786624694, -0.0216612587772986, -0.0026181193753029, -0.0064695204218503, -0.0121738259358973, 0.1597910013937333, 0.0095878723513807, -0.0591910135587776, -0.0481603105107992, 0.0893920788085703, 0.0296137898627617, -0.0019229391907478, 0.0579678171600936, 0.0185219947696478]|1191.8874633670889125|      0.06250000|[1552, 512, 16, 48]                                                        |  | used linear model with 129 points | iterate success | actual_k=16
      17|[-0.0003375314529757, 0.0999364875225961, -0.0118335500757159, -0.0348894597123352, 0.0008070809403464, 0.0039188755625974, 0.0155970628867289, -0.0476415103883177, 0.0004547351449484, -0.010931046074481, 0.033201067278597, -0.0987560659602717, -0.0146811408391092, 0.0191451786656953, -0.0259143138077042, 0.0068707287767792, 0.0013003848789166, -0.071955420355133, -0.0209992963133107, -0.0147559879974416, -0.0360612976717338, -0.0380670961014429, 0.0468934165168547, -0.0763269399584467, 0.0028473573258754, -0.0243838805668711, -0.0680816910886971, 0.0505949429973733, -0.0832991584935339, 0.0203818613844262, 0.1162060662855059, 0.0524975850470213, -0.0407569418609071, 0.0740514437512051, 0.0688472847938316, 0.0237059769804086, -0.0212124930492753, -0.0081879648800873, -0.0499696407195223, 0.0716431495143171, 0.0532491441219955, -0.1287592185470066, 0.0490660645598277, 0.129406786624694, -0.0216612587772986, -0.0026181193753029, -0.0064695204218503, -0.0121738259358973, 0.1597910013937333, 0.0095878723513807, -0.0591910135587776, -0.0481603105107992, 0.0893920788085703, 0.0296137898627617, -0.0019229391907478, 0.0579678171600936, 0.0185219947696478]|1191.8874633670889125|      0.03125000|[1649, 544, 17, 51]                                                        |  | used linear model with 129 points | iterate failure | actual_k=16
