k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9520802682017293, 0.9266097763288456, 0.955041471665039, 0.9558950594961911, 0.9595827996556971, 0.9584722514598353, 0.9633173454368835, 0.9554884250875958, 0.9629467715962249, 0.958296389734346, 0.9594538725038494, 0.9568458472468974, 1.9659606080275278, 0.9551672484950242, 0.9519392079669708, 0.959489392855606, 0.9579320213416642, 0.9556623198193788, 0.9547663635324454, 0.9555335212361817, 0.9592589968442214, 0.9706421252895987, 0.9579470348184307, 0.9138391424745802, 0.8714150821507669]|  4.1726791997837784|      2.00000000|[65, 0, 1, 2]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
       2|[0.9520802682017293, 0.9266097763288456, 0.955041471665039, 0.9558950594961911, 0.9595827996556971, 0.9584722514598353, 0.9633173454368835, 0.9554884250875958, 0.9629467715962249, 0.958296389734346, 0.9594538725038494, 0.9568458472468974, 1.9659606080275278, 0.9551672484950242, 0.9519392079669708, 0.959489392855606, 0.9579320213416642, 0.9556623198193788, 0.9547663635324454, 0.9555335212361817, 0.9592589968442214, 0.9706421252895987, 0.9579470348184307, 0.9138391424745802, 0.8714150821507669]|  4.1726791997837784|      1.00000000|[130, 0, 2, 4]                                                             |  | used linear model with 65 points | iterate failure | actual_k=0
       3|[0.9520802682017293, 0.9266097763288456, 0.955041471665039, 0.9558950594961911, 0.9595827996556971, 0.9584722514598353, 0.9633173454368835, 0.9554884250875958, 0.9629467715962249, 0.958296389734346, 0.9594538725038494, 0.9568458472468974, 1.9659606080275278, 0.9551672484950242, 0.9519392079669708, 0.959489392855606, 0.9579320213416642, 0.9556623198193788, 0.9547663635324454, 0.9555335212361817, 0.9592589968442214, 0.9706421252895987, 0.9579470348184307, 0.9138391424745802, 0.8714150821507669]|  4.1726791997837784|      0.50000000|[195, 0, 3, 6]                                                             |  | used linear model with 65 points | iterate failure | actual_k=0
       4|[0.9520802682017293, 0.9266097763288456, 0.955041471665039, 0.9558950594961911, 0.9595827996556971, 0.9584722514598353, 0.9633173454368835, 0.9554884250875958, 0.9629467715962249, 0.958296389734346, 0.9594538725038494, 0.9568458472468974, 1.9659606080275278, 0.9551672484950242, 0.9519392079669708, 0.959489392855606, 0.9579320213416642, 0.9556623198193788, 0.9547663635324454, 0.9555335212361817, 0.9592589968442214, 0.9706421252895987, 0.9579470348184307, 0.9138391424745802, 0.8714150821507669]|  4.1726791997837784|      0.25000000|[260, 0, 4, 8]                                                             |  | used linear model with 65 points | iterate failure | actual_k=0
       5|[0.9588857923443953, 0.8730519415204783, 0.9558126568001573, 0.9544072074549234, 0.9592273001143122, 0.9578619658353783, 0.9630024415449736, 0.9565280460880817, 0.9635466808344346, 0.9585674603759778, 1.0230432702766725, 0.8208912271453253, 1.8138703691545195, 0.9588377585466339, 1.015502974694388, 0.9587479699820839, 0.957442876120964, 0.9560184316845968, 0.9557366217106562, 0.955815227416215, 0.9586725232491281, 0.9656512257611624, 0.9516493574507436, 0.8723894645902576, 0.7815103527252012]|  3.2659395377584115|      0.50000000|[325, 0, 5, 10]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
       6|[0.9588857923443953, 0.8730519415204783, 0.9558126568001573, 0.9544072074549234, 0.9592273001143122, 0.9578619658353783, 0.9630024415449736, 0.9565280460880817, 0.9635466808344346, 0.9585674603759778, 1.0230432702766725, 0.8208912271453253, 1.8138703691545195, 0.9588377585466339, 1.015502974694388, 0.9587479699820839, 0.957442876120964, 0.9560184316845968, 0.9557366217106562, 0.955815227416215, 0.9586725232491281, 0.9656512257611624, 0.9516493574507436, 0.8723894645902576, 0.7815103527252012]|  3.2659395377584115|      0.25000000|[390, 0, 6, 12]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       7|[0.9615742507976441, 0.8029161664717095, 0.9425428230401468, 0.935844877108318, 0.9460092651315958, 0.9445913792581048, 0.9481798412198343, 0.944535383426923, 0.9551347662920633, 0.9316333452330511, 1.0423340164843824, 0.7441657915797583, 1.99499476031045, 0.9160471451557055, 1.0581439223933797, 0.9445708251308769, 0.9491427419073871, 0.9431720637445525, 0.9430667746632323, 0.9437184493088325, 0.9450328880701805, 0.942813611250418, 0.9265009084183619, 0.825074338327767, 0.6892729300018494]|  2.8563857813961198|      0.50000000|[455, 0, 7, 14]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
       8|[0.9615742507976441, 0.8029161664717095, 0.9425428230401468, 0.935844877108318, 0.9460092651315958, 0.9445913792581048, 0.9481798412198343, 0.944535383426923, 0.9551347662920633, 0.9316333452330511, 1.0423340164843824, 0.7441657915797583, 1.99499476031045, 0.9160471451557055, 1.0581439223933797, 0.9445708251308769, 0.9491427419073871, 0.9431720637445525, 0.9430667746632323, 0.9437184493088325, 0.9450328880701805, 0.942813611250418, 0.9265009084183619, 0.825074338327767, 0.6892729300018494]|  2.8563857813961198|      0.25000000|[520, 0, 8, 16]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       9|[0.984101392964873, 0.768150813513196, 0.9485832267838532, 0.9319894611856235, 0.9503470126362811, 0.9477728279673175, 0.9526057009907317, 0.9473989693548797, 0.9627078423640327, 0.9197823361365384, 1.065404117202344, 0.6634241071915519, 1.7747367183489342, 0.8961399092284058, 1.1089201678690217, 0.9458390164784442, 0.9602629147633853, 0.9473279163670933, 0.9488396721354296, 0.9468092674364617, 0.9463779341491175, 0.9376042150863269, 0.9171364047354819, 0.810157752669749, 0.651671313779661]|  2.6684540965232957|      0.50000000|[585, 0, 9, 18]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
      10|[0.984101392964873, 0.768150813513196, 0.9485832267838532, 0.9319894611856235, 0.9503470126362811, 0.9477728279673175, 0.9526057009907317, 0.9473989693548797, 0.9627078423640327, 0.9197823361365384, 1.065404117202344, 0.6634241071915519, 1.7747367183489342, 0.8961399092284058, 1.1089201678690217, 0.9458390164784442, 0.9602629147633853, 0.9473279163670933, 0.9488396721354296, 0.9468092674364617, 0.9463779341491175, 0.9376042150863269, 0.9171364047354819, 0.810157752669749, 0.651671313779661]|  2.6684540965232957|      0.25000000|[650, 0, 10, 20]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      11|[0.9923273410465265, 0.7236030475390051, 0.93682924153882, 0.9095173863600662, 0.9366059244506719, 0.9340733629305213, 0.9389614753089482, 0.9321445470286439, 0.9536016237427479, 0.8849181012881824, 1.0443094755667386, 0.6429998268467985, 2.000680120963221, 0.860481952643338, 1.1152406442947178, 0.9283034517042587, 0.9551947885084805, 0.9333885569566556, 0.9355653050355307, 0.9330113141735574, 0.9313624724570939, 0.9174788696933228, 0.8925137533662307, 0.7831208009370207, 0.6113594443062323]|  2.4831326005246761|      0.50000000|[715, 0, 11, 22]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
