k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 0.0]                                                                 |629.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 2.0, 0.0]                                                                 |629.0000000000000000|      0.50000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.2394772694048253, 2.4388641346262863, -0.0069934810451881]                   |443.3186950683593750|      1.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       3|[1.2394772694048253, 2.4388641346262863, -0.0069934810451881]                   |443.3186950683593750|      0.50000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.2394772694048253, 2.4388641346262863, -0.0069934810451881]                   |443.3186950683593750|      0.25000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.3640996149902958, 2.654655119894842, 0.0130943674608498]                     |386.9428100585937500|      0.50000000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       6|[1.3562384040150135, 3.05000635229778, 0.3190937210540889]                      |329.3443908691406250|      1.00000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[1.3562384040150135, 3.05000635229778, 0.3190937210540889]                      |329.3443908691406250|      0.50000000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.3562384040150135, 3.05000635229778, 0.3190937210540889]                      |329.3443908691406250|      0.25000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.3275465421120525, 2.854661495422834, 0.4724467906453046]                     |271.1649169921875000|      0.50000000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[1.3275465421120525, 2.854661495422834, 0.4724467906453046]                     |271.1649169921875000|      0.25000000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[1.3905393897692293, 2.813084708050344, 0.7107811605876662]                     |233.6047821044921875|      0.50000000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      12|[1.3905393897692293, 2.813084708050344, 0.7107811605876662]                     |233.6047821044921875|      0.25000000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[1.3905393897692293, 2.813084708050344, 0.7107811605876662]                     |233.6047821044921875|      0.12500000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[1.3550557029305026, 2.694068468517736, 0.724960113152929]                      |202.8142089843750000|      0.25000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[1.2934422861218968, 2.452515215836593, 0.7438231189666633]                     |165.4066162109375000|      0.50000000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
