k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.50000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[1.3, 0.65, 0.65, 0.7, 0.6, 3.0, 5.0, 7.0, 2.0, 4.5, 5.5]                       |  3.1657058167640839|      0.25000000|[61, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.2968648653839252, 0.524231396376243, 0.7109152143214302, 0.7055666302196755, 0.682072059889365, 2.9406997363053677, 5.009031576128164, 6.95900634581019, 2.1042008849315965, 4.5402397566471295, 5.6357914680315515]|  2.4153625965118408|      0.50000000|[91, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[1.2968648653839252, 0.524231396376243, 0.7109152143214302, 0.7055666302196755, 0.682072059889365, 2.9406997363053677, 5.009031576128164, 6.95900634581019, 2.1042008849315965, 4.5402397566471295, 5.6357914680315515]|  2.4153625965118408|      0.25000000|[121, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.4100135540565104, 0.5290116527369482, 0.6926825380314181, 0.7604463258751321, 0.5444304087947022, 2.9156959168161842, 5.037703765959237, 6.946973635652864, 2.2230012675721675, 4.618251988336324, 5.7105816881384746]|  1.4943920373916626|      0.50000000|[151, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       6|[1.4100135540565104, 0.5290116527369482, 0.6926825380314181, 0.7604463258751321, 0.5444304087947022, 2.9156959168161842, 5.037703765959237, 6.946973635652864, 2.2230012675721675, 4.618251988336324, 5.7105816881384746]|  1.4943920373916626|      0.25000000|[181, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.4100135540565104, 0.5290116527369482, 0.6926825380314181, 0.7604463258751321, 0.5444304087947022, 2.9156959168161842, 5.037703765959237, 6.946973635652864, 2.2230012675721675, 4.618251988336324, 5.7105816881384746]|  1.4943920373916626|      0.12500000|[211, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.4048721154486674, 0.4523626946474079, 0.697185892989981, 0.7377724642537595, 0.4932907030066028, 2.9140992414869094, 5.040730036134652, 6.953589592359068, 2.295584723449204, 4.653395809722547, 5.714444886674381]|  1.1480067968368530|      0.25000000|[241, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       9|[1.4048721154486674, 0.4523626946474079, 0.697185892989981, 0.7377724642537595, 0.4932907030066028, 2.9140992414869094, 5.040730036134652, 6.953589592359068, 2.295584723449204, 4.653395809722547, 5.714444886674381]|  1.1480067968368530|      0.12500000|[271, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
