k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[4734, 316, 1, 80]                                                         |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[9468, 632, 2, 160]                                                        |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[14202, 948, 3, 240]                                                       |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[18937, 1263, 4, 320]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[23671, 1579, 5, 400]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       6|[0.5996508804939393, 0.0201437291925364, 1.8872347862359917, 0.6529524293366608, 0.020874725237684, 2.0004927336484055, 1.2961386880974648, 0.0236987286355135, 2.1201308725838772, -0.0180551706970061, 0.0227191934615637, 2.164321420303031, 1.229911132863128, 0.0205841781461092, 2.2213602440529994, 0.2183344484362844, 0.0196504358072365, 2.2813461591393875, 1.3363719883554197, 0.0186660324575448, 2.387540230182669, 4.505017882112552, 0.0414347985079671, 2.4889116711729558, 0.659314675846606, 0.0205238807674903, 2.5609235809389084, 4.388686983883371, 0.0358985370496452, 2.7036384771790383, 0.229443761134609, 0.0187259491906938, 2.9405686368241124, 0.2341547313773022, 0.0195813093122242, 2.9661960556206513, 0.711673146728354, 0.020525454732207, 3.130300720086344, 0.204676063889799, 0.0198677423570412, 3.2285263447910166, -0.0680672058305091, 0.0211478048986076, 3.255385292045594, 1.3802779087313877, 0.0210987164955777, 3.382757162654411, 0.2424512269727167, 0.0198346378114342, 3.667563153862476, 0.0626074519704545, 0.0197575251474675, 3.7210551505918645, 0.0144659203750216, 0.0195663152603665, 3.8317779439833903, 0.4187548583472588, 0.0205291334474374, 3.959018585909806, 0.2642675699638082, 0.0213851173621248, 4.054750874964723, 0.821151999875092, 0.0223397384567072, 4.173401102502499, 0.9646284237344734, 0.0238558196023039, 4.430757271529332, 0.7438402521563464, 0.0221807458779042, 4.560915441704593, 0.2122192215451865, 0.0183080814345283, 4.60369002988289, 0.5040291174490539, 0.022160089295359, 4.704138591036203, 0.0484821962990775, 0.020909975852699, 4.800401893560663, 0.3689267247020901, 0.0184568201789365, 4.965601102886951, 0.1656383027230595, 0.0211666531544702, 5.39285272581434, 0.2899727165561215, 0.0188067664316786, 5.41774298163008, 0.0983108555863165, 0.0194669720393068, 2.5844081742934057, 0.0013339410094163, 0.0211415036206701, 3.865827461650667, 0.156071199208801, 0.0203485193138004, 5.198973195746159]|343629.4883986971108243|      0.06250000|[28405, 1895, 6, 480]                                                      |  | used quadratic model with 5050 points | iterate success | actual_k=4
       7|[0.5996508804939393, 0.0201437291925364, 1.8872347862359917, 0.6529524293366608, 0.020874725237684, 2.0004927336484055, 1.2961386880974648, 0.0236987286355135, 2.1201308725838772, -0.0180551706970061, 0.0227191934615637, 2.164321420303031, 1.229911132863128, 0.0205841781461092, 2.2213602440529994, 0.2183344484362844, 0.0196504358072365, 2.2813461591393875, 1.3363719883554197, 0.0186660324575448, 2.387540230182669, 4.505017882112552, 0.0414347985079671, 2.4889116711729558, 0.659314675846606, 0.0205238807674903, 2.5609235809389084, 4.388686983883371, 0.0358985370496452, 2.7036384771790383, 0.229443761134609, 0.0187259491906938, 2.9405686368241124, 0.2341547313773022, 0.0195813093122242, 2.9661960556206513, 0.711673146728354, 0.020525454732207, 3.130300720086344, 0.204676063889799, 0.0198677423570412, 3.2285263447910166, -0.0680672058305091, 0.0211478048986076, 3.255385292045594, 1.3802779087313877, 0.0210987164955777, 3.382757162654411, 0.2424512269727167, 0.0198346378114342, 3.667563153862476, 0.0626074519704545, 0.0197575251474675, 3.7210551505918645, 0.0144659203750216, 0.0195663152603665, 3.8317779439833903, 0.4187548583472588, 0.0205291334474374, 3.959018585909806, 0.2642675699638082, 0.0213851173621248, 4.054750874964723, 0.821151999875092, 0.0223397384567072, 4.173401102502499, 0.9646284237344734, 0.0238558196023039, 4.430757271529332, 0.7438402521563464, 0.0221807458779042, 4.560915441704593, 0.2122192215451865, 0.0183080814345283, 4.60369002988289, 0.5040291174490539, 0.022160089295359, 4.704138591036203, 0.0484821962990775, 0.020909975852699, 4.800401893560663, 0.3689267247020901, 0.0184568201789365, 4.965601102886951, 0.1656383027230595, 0.0211666531544702, 5.39285272581434, 0.2899727165561215, 0.0188067664316786, 5.41774298163008, 0.0983108555863165, 0.0194669720393068, 2.5844081742934057, 0.0013339410094163, 0.0211415036206701, 3.865827461650667, 0.156071199208801, 0.0203485193138004, 5.198973195746159]|343629.4883986971108243|      0.03125000|[33139, 2211, 7, 560]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=4
       8|[0.5995377646476571, 0.0217066624122465, 1.8873512639311576, 0.6531182275430457, 0.0233761853502884, 1.999777798656463, 1.2949921918639469, 0.0284339281457701, 2.1185388226133792, -0.0176168128123159, 0.0230348729954717, 2.1650654430415317, 1.2293640519164135, 0.0267015194607383, 2.221236054380976, 0.2184243906412873, 0.0194827780784652, 2.280637880246408, 1.3357967583802908, 0.0292829494070911, 2.3850704787621444, 4.504860629122479, 0.0553585293812822, 2.488252807446959, 0.658423557656697, 0.0225599124782445, 2.5622207676609694, 4.388361667611392, 0.0566654414459713, 2.7060968010227024, 0.229770048836621, 0.0191422244041392, 2.9400138968692557, 0.2347537439394549, 0.0202661761352015, 2.9669895783525435, 0.7104281795744419, 0.023188644495565, 3.130642917901829, 0.2053570272997534, 0.0201820539673273, 3.2283911735507536, -0.0680169464563618, 0.0208646159018814, 3.254855326308955, 1.3795346554413093, 0.0309092410855955, 3.3831106732004184, 0.2422220216836089, 0.0211682824247722, 3.6669416647896007, 0.0625325835335802, 0.0194332120255491, 3.7210989006966413, 0.0137961532415885, 0.0184475857808724, 3.8313998838875105, 0.4183489843434666, 0.0208783369794132, 3.9586883577942045, 0.2636271643186955, 0.0222892495389763, 4.054511748757698, 0.820108200084908, 0.0255561552473954, 4.173567564814686, 0.9643175810125937, 0.0261142655691273, 4.430100955825381, 0.7439203464052211, 0.0241227089049535, 4.560673287240481, 0.211763311915613, 0.0187927551034454, 4.604245459635871, 0.5039344886537562, 0.0234322655018267, 4.703731189313207, 0.0481007240770987, 0.0219182707370526, 4.800950896818946, 0.3688767219918584, 0.0188042031597215, 4.965621941492306, 0.164978043488507, 0.0219139595325289, 5.393310803679634, 0.2900261303646917, 0.0200452471134042, 5.417834978822575, 0.0990026714058331, 0.0200155794445692, 2.585101485464675, 0.0007964424771775, 0.0212260770580854, 3.8655175362969953, 0.1561448052841203, 0.0209782797546299, 5.19891581442652]|290204.5282431411324069|      0.06250000|[37874, 2526, 8, 640]                                                      |  | used quadratic model with 5050 points | iterate success | actual_k=4
       9|[0.5995377646476571, 0.0217066624122465, 1.8873512639311576, 0.6531182275430457, 0.0233761853502884, 1.999777798656463, 1.2949921918639469, 0.0284339281457701, 2.1185388226133792, -0.0176168128123159, 0.0230348729954717, 2.1650654430415317, 1.2293640519164135, 0.0267015194607383, 2.221236054380976, 0.2184243906412873, 0.0194827780784652, 2.280637880246408, 1.3357967583802908, 0.0292829494070911, 2.3850704787621444, 4.504860629122479, 0.0553585293812822, 2.488252807446959, 0.658423557656697, 0.0225599124782445, 2.5622207676609694, 4.388361667611392, 0.0566654414459713, 2.7060968010227024, 0.229770048836621, 0.0191422244041392, 2.9400138968692557, 0.2347537439394549, 0.0202661761352015, 2.9669895783525435, 0.7104281795744419, 0.023188644495565, 3.130642917901829, 0.2053570272997534, 0.0201820539673273, 3.2283911735507536, -0.0680169464563618, 0.0208646159018814, 3.254855326308955, 1.3795346554413093, 0.0309092410855955, 3.3831106732004184, 0.2422220216836089, 0.0211682824247722, 3.6669416647896007, 0.0625325835335802, 0.0194332120255491, 3.7210989006966413, 0.0137961532415885, 0.0184475857808724, 3.8313998838875105, 0.4183489843434666, 0.0208783369794132, 3.9586883577942045, 0.2636271643186955, 0.0222892495389763, 4.054511748757698, 0.820108200084908, 0.0255561552473954, 4.173567564814686, 0.9643175810125937, 0.0261142655691273, 4.430100955825381, 0.7439203464052211, 0.0241227089049535, 4.560673287240481, 0.211763311915613, 0.0187927551034454, 4.604245459635871, 0.5039344886537562, 0.0234322655018267, 4.703731189313207, 0.0481007240770987, 0.0219182707370526, 4.800950896818946, 0.3688767219918584, 0.0188042031597215, 4.965621941492306, 0.164978043488507, 0.0219139595325289, 5.393310803679634, 0.2900261303646917, 0.0200452471134042, 5.417834978822575, 0.0990026714058331, 0.0200155794445692, 2.585101485464675, 0.0007964424771775, 0.0212260770580854, 3.8655175362969953, 0.1561448052841203, 0.0209782797546299, 5.19891581442652]|290204.5282431411324069|      0.03125000|[42609, 2841, 9, 720]                                                      |  | used quadratic model with 5050 points | iterate failure | actual_k=4
      10|[0.599427272062271, 0.0276288145648265, 1.8872834056540977, 0.6518964344902283, 0.0267124483297215, 1.9993242500785617, 1.2940811987215175, 0.0342389914831692, 2.116294229659978, -0.0179792036413554, 0.0225555600412776, 2.164570051791693, 1.2285028930017396, 0.0329597797556652, 2.220759876626926, 0.2182597870859317, 0.0193621899356556, 2.2804899510158974, 1.3351525803593742, 0.0356016368840404, 2.3802361436842823, 4.503513603598657, 0.0730638643103173, 2.4862185863261925, 0.6569651988658464, 0.0265668870796438, 2.564464487461713, 4.387778519903943, 0.0719247029038789, 2.711374691936166, 0.2289881543120255, 0.020163277248038, 2.940963277071911, 0.2346574370239606, 0.0203038412507355, 2.9667875670764365, 0.7097446291601667, 0.0276978924195092, 3.131201584888216, 0.2041639358066054, 0.0204372279037684, 3.227604567185542, -0.0675415253324886, 0.0215032383089883, 3.255216905382501, 1.3788626245110795, 0.0389656290213282, 3.3839568242893163, 0.2430028349156537, 0.0216806653773357, 3.6667578990569787, 0.06230194490867, 0.0200172438486785, 3.7206195129378417, 0.0135581567856279, 0.018037678435021, 3.83101088184219, 0.4183359299177434, 0.0224798213332892, 3.9590648076911923, 0.2641678545914174, 0.0232474689901685, 4.054060490882013, 0.8202192476103616, 0.0297303894759674, 4.173626060137694, 0.9637857465280332, 0.0311836484955108, 4.4299970934770565, 0.7426884567809044, 0.0281324351782863, 4.560030971996733, 0.2118415040915787, 0.018992282088689, 4.60425171450024, 0.5034124347504144, 0.0258352427478804, 4.703477891318805, 0.0477530070422017, 0.0224167833601339, 4.801103175338776, 0.3683507174760901, 0.0206735031497366, 4.965138373412734, 0.1657613385381048, 0.0213280238768135, 5.392651128168527, 0.2895234882180657, 0.0217901478312157, 5.418330244351573, 0.0971771564882125, 0.0203955879862431, 2.5860401999815434, 0.0012171215093242, 0.0216339533642818, 3.8660987842926455, 0.1557928397260128, 0.0210687596221979, 5.199199726276122]|261400.3548449640220497|      0.06250000|[47343, 3157, 10, 800]                                                     |  | used quadratic model with 5050 points | iterate success | actual_k=4
      11|[0.599427272062271, 0.0276288145648265, 1.8872834056540977, 0.6518964344902283, 0.0267124483297215, 1.9993242500785617, 1.2940811987215175, 0.0342389914831692, 2.116294229659978, -0.0179792036413554, 0.0225555600412776, 2.164570051791693, 1.2285028930017396, 0.0329597797556652, 2.220759876626926, 0.2182597870859317, 0.0193621899356556, 2.2804899510158974, 1.3351525803593742, 0.0356016368840404, 2.3802361436842823, 4.503513603598657, 0.0730638643103173, 2.4862185863261925, 0.6569651988658464, 0.0265668870796438, 2.564464487461713, 4.387778519903943, 0.0719247029038789, 2.711374691936166, 0.2289881543120255, 0.020163277248038, 2.940963277071911, 0.2346574370239606, 0.0203038412507355, 2.9667875670764365, 0.7097446291601667, 0.0276978924195092, 3.131201584888216, 0.2041639358066054, 0.0204372279037684, 3.227604567185542, -0.0675415253324886, 0.0215032383089883, 3.255216905382501, 1.3788626245110795, 0.0389656290213282, 3.3839568242893163, 0.2430028349156537, 0.0216806653773357, 3.6667578990569787, 0.06230194490867, 0.0200172438486785, 3.7206195129378417, 0.0135581567856279, 0.018037678435021, 3.83101088184219, 0.4183359299177434, 0.0224798213332892, 3.9590648076911923, 0.2641678545914174, 0.0232474689901685, 4.054060490882013, 0.8202192476103616, 0.0297303894759674, 4.173626060137694, 0.9637857465280332, 0.0311836484955108, 4.4299970934770565, 0.7426884567809044, 0.0281324351782863, 4.560030971996733, 0.2118415040915787, 0.018992282088689, 4.60425171450024, 0.5034124347504144, 0.0258352427478804, 4.703477891318805, 0.0477530070422017, 0.0224167833601339, 4.801103175338776, 0.3683507174760901, 0.0206735031497366, 4.965138373412734, 0.1657613385381048, 0.0213280238768135, 5.392651128168527, 0.2895234882180657, 0.0217901478312157, 5.418330244351573, 0.0971771564882125, 0.0203955879862431, 2.5860401999815434, 0.0012171215093242, 0.0216339533642818, 3.8660987842926455, 0.1557928397260128, 0.0210687596221979, 5.199199726276122]|261400.3548449640220497|      0.03125000|[52078, 3472, 11, 880]                                                     |  | used quadratic model with 5050 points | iterate failure | actual_k=4
