k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.50000000|[31, 2, 1, 3]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
       2|[100.0, 0.0, 0.2, 0.9, 100.0, 0.0, 0.2, 0.8, 100.0, 0.05, 0.3, 0.8, 100.0, 0.1, 0.3, 0.6, 100.0, 0.3, 0.5, 0.3, 100.0, 0.6, 0.6, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0]|704.1073340916507277|      0.25000000|[62, 4, 2, 6]                                                              |  | used linear model with 33 points | iterate failure | actual_k=1
       3|[99.98581063856788, 0.0931622491402772, 0.1968676155378696, 0.955521428694756, 99.95959418823612, 0.0193644983514063, 0.1480865595107712, 0.8106468488516343, 100.0467226299255, 0.0107946390591445, 0.2585134722925024, 0.774846312401128, 100.00934464255123, 0.1754876310668086, 0.292655098512936, 0.6016717173114298, 99.97963779288824, 0.1897519078942056, 0.4586075855860451, 0.312872110000295, 99.96251701363495, 0.6406086660681892, 0.6745587643125578, 0.0908852710894286, 299.97102249658184, 299.98272854821823, 299.9915819537993, 300.03521552905494, 300.0049224815769]|395.5763258673651990|      0.50000000|[93, 6, 3, 9]                                                              |  | used linear model with 33 points | iterate success | actual_k=1
       4|[99.98581063856788, 0.0931622491402772, 0.1968676155378696, 0.955521428694756, 99.95959418823612, 0.0193644983514063, 0.1480865595107712, 0.8106468488516343, 100.0467226299255, 0.0107946390591445, 0.2585134722925024, 0.774846312401128, 100.00934464255123, 0.1754876310668086, 0.292655098512936, 0.6016717173114298, 99.97963779288824, 0.1897519078942056, 0.4586075855860451, 0.312872110000295, 99.96251701363495, 0.6406086660681892, 0.6745587643125578, 0.0908852710894286, 299.97102249658184, 299.98272854821823, 299.9915819537993, 300.03521552905494, 300.0049224815769]|395.5763258673651990|      0.25000000|[124, 8, 4, 12]                                                            |  | used linear model with 33 points | iterate failure | actual_k=1
       5|[99.97556796542723, 0.1794670473472412, 0.229066142005626, 0.9651848066365873, 99.88588459611707, 0.1330428319241963, 0.2258097749703929, 0.8506350641109582, 100.03549826921201, 0.0029177385640635, 0.3021183338567638, 0.7771985486691938, 100.01926284966649, 0.0519968874574016, 0.2543943268703747, 0.5634875495619581, 99.94434318658625, 0.2051395328509965, 0.4754701693113065, 0.2955302693764736, 99.97260704451105, 0.6575158612470553, 0.6908648593032382, 0.1198987308306803, 299.92944752953497, 299.98925432724025, 299.9933659314465, 300.03989668966466, 299.95913652061347]|214.0701349777398264|      0.50000000|[155, 10, 5, 15]                                                           |  | used linear model with 33 points | iterate success | actual_k=1
       6|[99.97556796542723, 0.1794670473472412, 0.229066142005626, 0.9651848066365873, 99.88588459611707, 0.1330428319241963, 0.2258097749703929, 0.8506350641109582, 100.03549826921201, 0.0029177385640635, 0.3021183338567638, 0.7771985486691938, 100.01926284966649, 0.0519968874574016, 0.2543943268703747, 0.5634875495619581, 99.94434318658625, 0.2051395328509965, 0.4754701693113065, 0.2955302693764736, 99.97260704451105, 0.6575158612470553, 0.6908648593032382, 0.1198987308306803, 299.92944752953497, 299.98925432724025, 299.9933659314465, 300.03989668966466, 299.95913652061347]|214.0701349777398264|      0.25000000|[186, 12, 6, 18]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
       7|[99.97556796542723, 0.1794670473472412, 0.229066142005626, 0.9651848066365873, 99.88588459611707, 0.1330428319241963, 0.2258097749703929, 0.8506350641109582, 100.03549826921201, 0.0029177385640635, 0.3021183338567638, 0.7771985486691938, 100.01926284966649, 0.0519968874574016, 0.2543943268703747, 0.5634875495619581, 99.94434318658625, 0.2051395328509965, 0.4754701693113065, 0.2955302693764736, 99.97260704451105, 0.6575158612470553, 0.6908648593032382, 0.1198987308306803, 299.92944752953497, 299.98925432724025, 299.9933659314465, 300.03989668966466, 299.95913652061347]|214.0701349777398264|      0.12500000|[217, 14, 7, 21]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
       8|[99.99292485477055, 0.2138271137087792, 0.257086488780431, 0.9932232011923279, 99.88133751027976, 0.124037426763349, 0.2175644919499204, 0.8387159140630471, 100.05764185533619, 0.0098223591310057, 0.285861054949386, 0.7522184862909749, 99.97901486361646, 0.0940887911507475, 0.3034483340904401, 0.5673243758012727, 99.92964871496982, 0.1580704343508017, 0.4496714549762847, 0.2771633648321261, 99.97130844649895, 0.6730338081282728, 0.6793139830366189, 0.1451038041070813, 299.9372932011014, 299.9724900723226, 299.99272957269926, 300.0430193919785, 299.9740610430489]|150.7908260994212810|      0.25000000|[248, 16, 8, 24]                                                           |  | used linear model with 33 points | iterate success | actual_k=1
       9|[99.99292485477055, 0.2138271137087792, 0.257086488780431, 0.9932232011923279, 99.88133751027976, 0.124037426763349, 0.2175644919499204, 0.8387159140630471, 100.05764185533619, 0.0098223591310057, 0.285861054949386, 0.7522184862909749, 99.97901486361646, 0.0940887911507475, 0.3034483340904401, 0.5673243758012727, 99.92964871496982, 0.1580704343508017, 0.4496714549762847, 0.2771633648321261, 99.97130844649895, 0.6730338081282728, 0.6793139830366189, 0.1451038041070813, 299.9372932011014, 299.9724900723226, 299.99272957269926, 300.0430193919785, 299.9740610430489]|150.7908260994212810|      0.12500000|[279, 18, 9, 27]                                                           |  | used linear model with 33 points | iterate failure | actual_k=1
      10|[99.99292485477055, 0.2138271137087792, 0.257086488780431, 0.9932232011923279, 99.88133751027976, 0.124037426763349, 0.2175644919499204, 0.8387159140630471, 100.05764185533619, 0.0098223591310057, 0.285861054949386, 0.7522184862909749, 99.97901486361646, 0.0940887911507475, 0.3034483340904401, 0.5673243758012727, 99.92964871496982, 0.1580704343508017, 0.4496714549762847, 0.2771633648321261, 99.97130844649895, 0.6730338081282728, 0.6793139830366189, 0.1451038041070813, 299.9372932011014, 299.9724900723226, 299.99272957269926, 300.0430193919785, 299.9740610430489]|150.7908260994212810|      0.06250000|[310, 20, 10, 30]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      11|[99.99358444084639, 0.2255970352245446, 0.2552211672016454, 0.9981303304460478, 99.8787745667474, 0.1392666273714778, 0.2185807893371472, 0.8317704062747023, 100.06763639703857, 0.0292462919955978, 0.2966547202607683, 0.750385133670111, 99.98584645217211, 0.0574663621512572, 0.288732321646387, 0.5507272761250566, 99.92909860692694, 0.1598236686720662, 0.437734077602067, 0.2809936823758452, 99.9732210770393, 0.6602242629419321, 0.6701090055913482, 0.1336367721842772, 299.9419187619736, 299.9776005949259, 300.00910734357353, 300.03397419145904, 299.9798000524525]|115.7006299569734296|      0.12500000|[341, 22, 11, 33]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
      12|[99.99358444084639, 0.2255970352245446, 0.2552211672016454, 0.9981303304460478, 99.8787745667474, 0.1392666273714778, 0.2185807893371472, 0.8317704062747023, 100.06763639703857, 0.0292462919955978, 0.2966547202607683, 0.750385133670111, 99.98584645217211, 0.0574663621512572, 0.288732321646387, 0.5507272761250566, 99.92909860692694, 0.1598236686720662, 0.437734077602067, 0.2809936823758452, 99.9732210770393, 0.6602242629419321, 0.6701090055913482, 0.1336367721842772, 299.9419187619736, 299.9776005949259, 300.00910734357353, 300.03397419145904, 299.9798000524525]|115.7006299569734296|      0.06250000|[372, 24, 12, 36]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      13|[99.99358444084639, 0.2255970352245446, 0.2552211672016454, 0.9981303304460478, 99.8787745667474, 0.1392666273714778, 0.2185807893371472, 0.8317704062747023, 100.06763639703857, 0.0292462919955978, 0.2966547202607683, 0.750385133670111, 99.98584645217211, 0.0574663621512572, 0.288732321646387, 0.5507272761250566, 99.92909860692694, 0.1598236686720662, 0.437734077602067, 0.2809936823758452, 99.9732210770393, 0.6602242629419321, 0.6701090055913482, 0.1336367721842772, 299.9419187619736, 299.9776005949259, 300.00910734357353, 300.03397419145904, 299.9798000524525]|115.7006299569734296|      0.03125000|[403, 26, 13, 39]                                                          |  | used linear model with 33 points | iterate failure | actual_k=1
      14|[99.99422439836141, 0.2239241153895472, 0.2573315355289177, 1.002089838646986, 99.88212181074977, 0.1585752608507334, 0.2212410107636331, 0.8304805471499932, 100.0719239854559, 0.0328937573808195, 0.2904598260628773, 0.7538394425475952, 99.98404798375829, 0.0607440185061563, 0.2863909776840931, 0.5500708694345336, 99.92089355726966, 0.1564038095275849, 0.428483145115851, 0.2783498778804014, 99.98024352627046, 0.6692471159199619, 0.6702388415812927, 0.1333916435307543, 299.9469864782848, 299.97027159165305, 300.0047077637351, 300.04121124125027, 299.97755287381875]|106.7972946701812305|      0.06250000|[434, 28, 14, 42]                                                          |  | used linear model with 33 points | iterate success | actual_k=1
