k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[129, 0, 1, 3]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[258, 0, 2, 6]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[387, 0, 3, 9]                                                             |  | used linear model with 129 points | iterate failure | actual_k=0
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[516, 0, 4, 12]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[645, 0, 5, 15]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       6|[0.6883576814254565, 0.018107014718505, 0.6658861971475638, 0.0192615649841911, 0.6185611399875002, 0.0188931338099812, 1.3260165341406598, 0.0239901128468774, 0.0016723526477454, 0.0195624181121487, 1.2509449960217496, 0.0236630687499353, 0.2278128745583477, 0.0183409094704812, 1.227504687888981, 0.0219119399798324, 4.594254504180792, 0.0402351802370349, 4.4538405846151194, 0.0396595764533294, 0.0767740257270804, 0.0188708490447484, 0.2422274646936564, 0.0189347597126925, 0.716003330618896, 0.0211462172145638, 0.2064785933836114, 0.0237969480989923, -0.0655395429300585, 0.017955577056348, 1.4015047128870062, 0.0216356918810685, 0.2435796632488023, 0.0199213234244558, 0.0598823395725443, 0.0182008205925751, 0.0192638566534552, 0.020496515739717, 0.4258696027319163, 0.0210630929473283, 0.2657542132971629, 0.0218592281039146, 0.8358110591385889, 0.0197047947462917, 1.0293950300206318, 0.0226849655680333, 0.7966090145478544, 0.0204434216178377, 0.2442411028514173, 0.0195506953361351, 0.5038006077350904, 0.0184070285845987, 0.2733451091317666, 0.0191566327480724, 0.3850599296604405, 0.0194237048581658, 0.1659921903983233, 0.0192617890966635, 0.2977708548842771, 0.0196964871575506, 0.1853191917999081, 0.0236613327223655, 0.0072426358310407, 0.0210654269012605, 0.1630939275085756, 0.0218315045491509]|336409.2360975437331945|      0.06250000|[774, 0, 6, 18]                                                            |  | used linear model with 129 points | iterate success | actual_k=0
       7|[0.6883576814254565, 0.018107014718505, 0.6658861971475638, 0.0192615649841911, 0.6185611399875002, 0.0188931338099812, 1.3260165341406598, 0.0239901128468774, 0.0016723526477454, 0.0195624181121487, 1.2509449960217496, 0.0236630687499353, 0.2278128745583477, 0.0183409094704812, 1.227504687888981, 0.0219119399798324, 4.594254504180792, 0.0402351802370349, 4.4538405846151194, 0.0396595764533294, 0.0767740257270804, 0.0188708490447484, 0.2422274646936564, 0.0189347597126925, 0.716003330618896, 0.0211462172145638, 0.2064785933836114, 0.0237969480989923, -0.0655395429300585, 0.017955577056348, 1.4015047128870062, 0.0216356918810685, 0.2435796632488023, 0.0199213234244558, 0.0598823395725443, 0.0182008205925751, 0.0192638566534552, 0.020496515739717, 0.4258696027319163, 0.0210630929473283, 0.2657542132971629, 0.0218592281039146, 0.8358110591385889, 0.0197047947462917, 1.0293950300206318, 0.0226849655680333, 0.7966090145478544, 0.0204434216178377, 0.2442411028514173, 0.0195506953361351, 0.5038006077350904, 0.0184070285845987, 0.2733451091317666, 0.0191566327480724, 0.3850599296604405, 0.0194237048581658, 0.1659921903983233, 0.0192617890966635, 0.2977708548842771, 0.0196964871575506, 0.1853191917999081, 0.0236613327223655, 0.0072426358310407, 0.0210654269012605, 0.1630939275085756, 0.0218315045491509]|336409.2360975437331945|      0.03125000|[903, 0, 7, 21]                                                            |  | used linear model with 129 points | iterate failure | actual_k=0
       8|[0.6866731242918441, 0.020225032447435, 0.665583872033401, 0.0209741235968138, 0.6188154057645117, 0.0186645879736709, 1.322046864006862, 0.0268141519256051, 0.0050426286388892, 0.0185882010484589, 1.248827003471495, 0.0232643493013092, 0.2271910936988603, 0.0195439063182884, 1.2279425661044479, 0.025306373517369, 4.591292469840769, 0.0571956875642039, 4.454391665860814, 0.0580741005690013, 0.0756420431929836, 0.0189880837948961, 0.2417680568465766, 0.0203790565803675, 0.7167696133304801, 0.0215843841239556, 0.2076643542792911, 0.0235118805704537, -0.067854926497144, 0.0160635543680964, 1.4028271047586525, 0.0308302712422948, 0.2449233472954518, 0.0208718177997884, 0.062618468446275, 0.0183026095438954, 0.016429147980948, 0.019731856428464, 0.4225981722888429, 0.0200444295507334, 0.2606721195581341, 0.0233634133474027, 0.8364755938708397, 0.0206748479176409, 1.0304236213720643, 0.0279292853780766, 0.7957663951490868, 0.0239309340260849, 0.2447717722274461, 0.0219163498043745, 0.5028584633233328, 0.0216468845851337, 0.2705212037574478, 0.0196843404868484, 0.385781109440399, 0.0214111596530273, 0.1677948232728762, 0.0166665138180275, 0.2940332461541124, 0.0212506046043968, 0.1870027841036899, 0.0214619394267006, 0.0087833104653893, 0.0195952076378576, 0.161184789466518, 0.0207067711586312]|289751.7102650426677428|      0.06250000|[1032, 0, 8, 24]                                                           |  | used linear model with 129 points | iterate success | actual_k=0
       9|[0.6866731242918441, 0.020225032447435, 0.665583872033401, 0.0209741235968138, 0.6188154057645117, 0.0186645879736709, 1.322046864006862, 0.0268141519256051, 0.0050426286388892, 0.0185882010484589, 1.248827003471495, 0.0232643493013092, 0.2271910936988603, 0.0195439063182884, 1.2279425661044479, 0.025306373517369, 4.591292469840769, 0.0571956875642039, 4.454391665860814, 0.0580741005690013, 0.0756420431929836, 0.0189880837948961, 0.2417680568465766, 0.0203790565803675, 0.7167696133304801, 0.0215843841239556, 0.2076643542792911, 0.0235118805704537, -0.067854926497144, 0.0160635543680964, 1.4028271047586525, 0.0308302712422948, 0.2449233472954518, 0.0208718177997884, 0.062618468446275, 0.0183026095438954, 0.016429147980948, 0.019731856428464, 0.4225981722888429, 0.0200444295507334, 0.2606721195581341, 0.0233634133474027, 0.8364755938708397, 0.0206748479176409, 1.0304236213720643, 0.0279292853780766, 0.7957663951490868, 0.0239309340260849, 0.2447717722274461, 0.0219163498043745, 0.5028584633233328, 0.0216468845851337, 0.2705212037574478, 0.0196843404868484, 0.385781109440399, 0.0214111596530273, 0.1677948232728762, 0.0166665138180275, 0.2940332461541124, 0.0212506046043968, 0.1870027841036899, 0.0214619394267006, 0.0087833104653893, 0.0195952076378576, 0.161184789466518, 0.0207067711586312]|289751.7102650426677428|      0.03125000|[1161, 0, 9, 27]                                                           |  | used linear model with 129 points | iterate failure | actual_k=0
      10|[0.6852871840415933, 0.0250681977258058, 0.6671712149232517, 0.020043532574552, 0.6205323666311845, 0.0198604796165862, 1.320784710448307, 0.0365278810750652, 0.006313507634229, 0.0206861499913683, 1.2463777185723774, 0.0290213998721753, 0.2264394308496583, 0.0214325390371838, 1.2256284205346597, 0.0319119892330603, 4.5844909034099866, 0.0725508185955711, 4.455277739474809, 0.0720884470974755, 0.0756344348424992, 0.0170518290617549, 0.2439185561730317, 0.0215077989112975, 0.7146191506229679, 0.0268537141480277, 0.2099920611832596, 0.024874017260963, -0.0683185114703307, 0.0142288431223099, 1.401679696588787, 0.0370298259937554, 0.2438991562997745, 0.0215291504771723, 0.0588140339239798, 0.0149134825855491, 0.0147648589798515, 0.0178764218528216, 0.4259144917036548, 0.0205510599956742, 0.2615754291127161, 0.024824391903861, 0.8373693931025638, 0.023359486466104, 1.0288556279659378, 0.0296986800403595, 0.7955090156911843, 0.0279055799439639, 0.2471531871368737, 0.0172031108361551, 0.5032121175051226, 0.02525511094808, 0.2740463749688864, 0.0202721627742212, 0.3897815419515252, 0.0216634261253263, 0.1668987491785799, 0.0148318227765723, 0.2931130838358982, 0.022577105422282, 0.1858775248238016, 0.0221178655137611, 0.0074428304079679, 0.0207827787504401, 0.1631191605368413, 0.0168713074597868]|265367.7497329373727553|      0.06250000|[1290, 0, 10, 30]                                                          |  | used linear model with 129 points | iterate success | actual_k=0
      11|[0.6852871840415933, 0.0250681977258058, 0.6671712149232517, 0.020043532574552, 0.6205323666311845, 0.0198604796165862, 1.320784710448307, 0.0365278810750652, 0.006313507634229, 0.0206861499913683, 1.2463777185723774, 0.0290213998721753, 0.2264394308496583, 0.0214325390371838, 1.2256284205346597, 0.0319119892330603, 4.5844909034099866, 0.0725508185955711, 4.455277739474809, 0.0720884470974755, 0.0756344348424992, 0.0170518290617549, 0.2439185561730317, 0.0215077989112975, 0.7146191506229679, 0.0268537141480277, 0.2099920611832596, 0.024874017260963, -0.0683185114703307, 0.0142288431223099, 1.401679696588787, 0.0370298259937554, 0.2438991562997745, 0.0215291504771723, 0.0588140339239798, 0.0149134825855491, 0.0147648589798515, 0.0178764218528216, 0.4259144917036548, 0.0205510599956742, 0.2615754291127161, 0.024824391903861, 0.8373693931025638, 0.023359486466104, 1.0288556279659378, 0.0296986800403595, 0.7955090156911843, 0.0279055799439639, 0.2471531871368737, 0.0172031108361551, 0.5032121175051226, 0.02525511094808, 0.2740463749688864, 0.0202721627742212, 0.3897815419515252, 0.0216634261253263, 0.1668987491785799, 0.0148318227765723, 0.2931130838358982, 0.022577105422282, 0.1858775248238016, 0.0221178655137611, 0.0074428304079679, 0.0207827787504401, 0.1631191605368413, 0.0168713074597868]|265367.7497329373727553|      0.03125000|[1419, 0, 11, 33]                                                          |  | used linear model with 129 points | iterate failure | actual_k=0
