k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[106, 7, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=1
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[212, 14, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[318, 21, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[424, 28, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[530, 35, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       6|[1.0233812304839458, 0.0216193704849066, 1.8897245279877293, 0.0117128560658786, 0.0180865700014064, 2.00453976597518, 0.4322189463189596, 0.0202582601309914, 2.121751531769581, 0.807267317466477, 0.0180500216040729, 2.1614156813385734, 0.2221170949908662, 0.0209556351550534, 2.2232461516590383, 2.6904213335300255, 0.0234491179743825, 2.2823851197893017, 0.8074667788430374, 0.0174036137379927, 2.388893467857087, 2.266590280169834, 0.0208914931132456, 2.490470647602196, 14.355877747857999, 0.0369393858975543, 2.5590092023667736, 12.16258838993872, 0.0291535654230012, 2.7062005986820497, 0.2719442271197149, 0.0218830819543725, 2.937390890448283, 0.2440861094346881, 0.0187884052923673, 2.9689866773249443, 1.168382545669376, 0.0187382268535529, 3.123471968966295, 0.1747903962411132, 0.0175758249083115, 3.2276722944742096, 0.1168656745440871, 0.0162966864311493, 3.2527099819421323, 3.750501505215667, 0.0188070216996367, 3.383299482668732, 0.8343140606846828, 0.016079994433512, 3.6684037960193256, 0.1603296246123724, 0.0197801448939226, 3.719765866525017, 0.3849499658051673, 0.017598521256449, 3.833515845382608, 0.9227948688747439, 0.019553643289788, 3.965955365560677, 0.2609396102250859, 0.0200837329223836, 4.054026161914602, 2.070541258800521, 0.0209736643714068, 4.1761926056239655, 1.946122987610504, 0.0176553918516467, 4.430874212988817, 1.481637571329538, 0.017919107504015, 4.560670428268015, 0.4839889317475708, 0.023369140579234, 4.603073168026966, 0.4983974906503373, 0.0169278023621515, 4.7051889090250265, 0.3324277914651202, 0.024640827964002, 4.797768043398319, 0.8448646048469466, 0.0187742681673926, 4.972893326360113, 0.4630397750288777, 0.0206128041912963, 5.395257023133607, 0.4902916822661925, 0.0204180189930467, 5.421045796934352, 0.9869112468606357, 0.0179703928936123, 2.589668110325716, -0.016838090050131, 0.019468918597558, 3.861368006958082, 0.2620602345162123, 0.0172004280119924, 5.19793794154537]|2903028.9348568511195481|      0.06250000|[636, 42, 6, 48]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       7|[1.0233812304839458, 0.0216193704849066, 1.8897245279877293, 0.0117128560658786, 0.0180865700014064, 2.00453976597518, 0.4322189463189596, 0.0202582601309914, 2.121751531769581, 0.807267317466477, 0.0180500216040729, 2.1614156813385734, 0.2221170949908662, 0.0209556351550534, 2.2232461516590383, 2.6904213335300255, 0.0234491179743825, 2.2823851197893017, 0.8074667788430374, 0.0174036137379927, 2.388893467857087, 2.266590280169834, 0.0208914931132456, 2.490470647602196, 14.355877747857999, 0.0369393858975543, 2.5590092023667736, 12.16258838993872, 0.0291535654230012, 2.7062005986820497, 0.2719442271197149, 0.0218830819543725, 2.937390890448283, 0.2440861094346881, 0.0187884052923673, 2.9689866773249443, 1.168382545669376, 0.0187382268535529, 3.123471968966295, 0.1747903962411132, 0.0175758249083115, 3.2276722944742096, 0.1168656745440871, 0.0162966864311493, 3.2527099819421323, 3.750501505215667, 0.0188070216996367, 3.383299482668732, 0.8343140606846828, 0.016079994433512, 3.6684037960193256, 0.1603296246123724, 0.0197801448939226, 3.719765866525017, 0.3849499658051673, 0.017598521256449, 3.833515845382608, 0.9227948688747439, 0.019553643289788, 3.965955365560677, 0.2609396102250859, 0.0200837329223836, 4.054026161914602, 2.070541258800521, 0.0209736643714068, 4.1761926056239655, 1.946122987610504, 0.0176553918516467, 4.430874212988817, 1.481637571329538, 0.017919107504015, 4.560670428268015, 0.4839889317475708, 0.023369140579234, 4.603073168026966, 0.4983974906503373, 0.0169278023621515, 4.7051889090250265, 0.3324277914651202, 0.024640827964002, 4.797768043398319, 0.8448646048469466, 0.0187742681673926, 4.972893326360113, 0.4630397750288777, 0.0206128041912963, 5.395257023133607, 0.4902916822661925, 0.0204180189930467, 5.421045796934352, 0.9869112468606357, 0.0179703928936123, 2.589668110325716, -0.016838090050131, 0.019468918597558, 3.861368006958082, 0.2620602345162123, 0.0172004280119924, 5.19793794154537]|2903028.9348568511195481|      0.03125000|[742, 49, 7, 56]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
       8|[1.0230600363939764, 0.0199243668074415, 1.8879431564336395, 0.0132002115869845, 0.0194239042494816, 2.0056394238732422, 0.4324748633553226, 0.0197623657122588, 2.117533396033644, 0.8078496388921242, 0.0189413541653971, 2.161578504723639, 0.2258962492392668, 0.0262284827273454, 2.220875477527394, 2.6936611029620536, 0.0244656927491979, 2.2838360694852926, 0.8079085972972424, 0.0187951975258915, 2.3915129847007894, 2.2638342382585956, 0.0252703253119517, 2.486864065316704, 14.353095012138358, 0.0486771009636586, 2.5574554147647, 12.158872974536413, 0.0463551157791752, 2.7126215162078693, 0.2670331555009281, 0.0210984930749938, 2.938043164446106, 0.2444926372367518, 0.024758794831388, 2.9716674942133627, 1.165124761261543, 0.0174333041673589, 3.125284809233487, 0.1750197170922786, 0.0145824346419524, 3.2278713467609776, 0.1165765226589003, 0.0198941161171491, 3.251304223241491, 3.7480164722734126, 0.0223752785251267, 3.3827670218744146, 0.8357567250832033, 0.0161131666789487, 3.668507724043528, 0.1629782140448022, 0.0214195719038996, 3.7164253084038337, 0.3779380784314881, 0.0170799311085499, 3.8321614244048456, 0.9210121801854728, 0.0188138522466936, 3.9656961755534827, 0.2619807327246608, 0.0164827190085221, 4.054877985558156, 2.0713296444708464, 0.0203283670165939, 4.178324944428974, 1.9453329404888626, 0.0202734219089363, 4.429817439293847, 1.4810367348570372, 0.0164948127756385, 4.56192843107418, 0.4827582435347409, 0.0262283303861986, 4.600265434921688, 0.5013830486818873, 0.0169005308550119, 4.705754081794275, 0.3329128995937732, 0.0243388517389831, 4.800996827622367, 0.8458697048940974, 0.0205319058162371, 4.971058029346764, 0.4613429319984534, 0.0231551486773617, 5.393392128285484, 0.491455088056076, 0.0210173861591857, 5.425368894605713, 0.9868520921954802, 0.016680628249742, 2.591611431156297, -0.0187455731001039, 0.0190787955826287, 3.863888790002768, 0.2643252605928482, 0.0173090742132875, 5.197738371973045]|2371336.9982529506087303|      0.06250000|[848, 56, 8, 64]                                                           |  | used linear model with 113 points | iterate success | actual_k=1
       9|[1.0230600363939764, 0.0199243668074415, 1.8879431564336395, 0.0132002115869845, 0.0194239042494816, 2.0056394238732422, 0.4324748633553226, 0.0197623657122588, 2.117533396033644, 0.8078496388921242, 0.0189413541653971, 2.161578504723639, 0.2258962492392668, 0.0262284827273454, 2.220875477527394, 2.6936611029620536, 0.0244656927491979, 2.2838360694852926, 0.8079085972972424, 0.0187951975258915, 2.3915129847007894, 2.2638342382585956, 0.0252703253119517, 2.486864065316704, 14.353095012138358, 0.0486771009636586, 2.5574554147647, 12.158872974536413, 0.0463551157791752, 2.7126215162078693, 0.2670331555009281, 0.0210984930749938, 2.938043164446106, 0.2444926372367518, 0.024758794831388, 2.9716674942133627, 1.165124761261543, 0.0174333041673589, 3.125284809233487, 0.1750197170922786, 0.0145824346419524, 3.2278713467609776, 0.1165765226589003, 0.0198941161171491, 3.251304223241491, 3.7480164722734126, 0.0223752785251267, 3.3827670218744146, 0.8357567250832033, 0.0161131666789487, 3.668507724043528, 0.1629782140448022, 0.0214195719038996, 3.7164253084038337, 0.3779380784314881, 0.0170799311085499, 3.8321614244048456, 0.9210121801854728, 0.0188138522466936, 3.9656961755534827, 0.2619807327246608, 0.0164827190085221, 4.054877985558156, 2.0713296444708464, 0.0203283670165939, 4.178324944428974, 1.9453329404888626, 0.0202734219089363, 4.429817439293847, 1.4810367348570372, 0.0164948127756385, 4.56192843107418, 0.4827582435347409, 0.0262283303861986, 4.600265434921688, 0.5013830486818873, 0.0169005308550119, 4.705754081794275, 0.3329128995937732, 0.0243388517389831, 4.800996827622367, 0.8458697048940974, 0.0205319058162371, 4.971058029346764, 0.4613429319984534, 0.0231551486773617, 5.393392128285484, 0.491455088056076, 0.0210173861591857, 5.425368894605713, 0.9868520921954802, 0.016680628249742, 2.591611431156297, -0.0187455731001039, 0.0190787955826287, 3.863888790002768, 0.2643252605928482, 0.0173090742132875, 5.197738371973045]|2371336.9982529506087303|      0.03125000|[954, 63, 9, 72]                                                           |  | used linear model with 113 points | iterate failure | actual_k=1
      10|[1.0220225173539281, 0.0201767919692658, 1.8894875417345913, 0.0167182338004458, 0.0142321914633931, 2.0035788256173412, 0.4338054885499465, 0.0213125770985533, 2.1176141006484093, 0.8080058674068201, 0.0220783306625577, 2.1577108756897845, 0.2229954800853421, 0.0268618236319159, 2.2167864474123826, 2.6897441268455755, 0.0270032458131264, 2.2845089387050095, 0.8087425062555444, 0.0202702326758046, 2.396223774059193, 2.2652657372977387, 0.0233627606128374, 2.485145523240772, 14.352028310397555, 0.0647417268265648, 2.5527800425164338, 12.157307558029926, 0.0581991996056844, 2.7192575056563015, 0.2680383781932266, 0.0228900560952191, 2.9382644459569858, 0.2470711254955667, 0.0250280229724516, 2.9730428142785925, 1.1677841811761553, 0.0187996140828646, 3.1289113923503913, 0.1726691465101655, 0.012717884886518, 3.2259077462708765, 0.1157453779713364, 0.0213340715168642, 3.2538518712415487, 3.748075820831757, 0.0309863050708244, 3.3842425823274485, 0.8387154732905112, 0.0193728343052242, 3.668231085121048, 0.1631972281861552, 0.0202568614639543, 3.7182257000774293, 0.3800919627286958, 0.0199451559396316, 3.834210343442535, 0.9211627319901499, 0.0205076294112171, 3.9681422509813737, 0.2638447843725178, 0.0163219595694844, 4.055313147785623, 2.070953414663288, 0.022505689055994, 4.17991307825098, 1.9467708678739926, 0.0183482703800029, 4.430367056682951, 1.4783450446138557, 0.0208638448814634, 4.562642053885316, 0.4800826235764835, 0.0257687828703088, 4.599893960523061, 0.500355875500642, 0.0160680020392947, 4.709200460439083, 0.3347455397077057, 0.021628745314728, 4.802385477730533, 0.8469665934985304, 0.0200349184361123, 4.969951507397653, 0.4671588137211449, 0.0212288767531251, 5.39310686070887, 0.4931221882270826, 0.0208110587451674, 5.4229700130347265, 0.984084579933452, 0.0174025486687327, 2.5904541854918377, -0.0179177746828792, 0.021220310038052, 3.8638632582199226, 0.2613871584982964, 0.0143700069528376, 5.194738183210228]|2042123.8160358432214707|      0.06250000|[1060, 70, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=1
      11|[1.0220225173539281, 0.0201767919692658, 1.8894875417345913, 0.0167182338004458, 0.0142321914633931, 2.0035788256173412, 0.4338054885499465, 0.0213125770985533, 2.1176141006484093, 0.8080058674068201, 0.0220783306625577, 2.1577108756897845, 0.2229954800853421, 0.0268618236319159, 2.2167864474123826, 2.6897441268455755, 0.0270032458131264, 2.2845089387050095, 0.8087425062555444, 0.0202702326758046, 2.396223774059193, 2.2652657372977387, 0.0233627606128374, 2.485145523240772, 14.352028310397555, 0.0647417268265648, 2.5527800425164338, 12.157307558029926, 0.0581991996056844, 2.7192575056563015, 0.2680383781932266, 0.0228900560952191, 2.9382644459569858, 0.2470711254955667, 0.0250280229724516, 2.9730428142785925, 1.1677841811761553, 0.0187996140828646, 3.1289113923503913, 0.1726691465101655, 0.012717884886518, 3.2259077462708765, 0.1157453779713364, 0.0213340715168642, 3.2538518712415487, 3.748075820831757, 0.0309863050708244, 3.3842425823274485, 0.8387154732905112, 0.0193728343052242, 3.668231085121048, 0.1631972281861552, 0.0202568614639543, 3.7182257000774293, 0.3800919627286958, 0.0199451559396316, 3.834210343442535, 0.9211627319901499, 0.0205076294112171, 3.9681422509813737, 0.2638447843725178, 0.0163219595694844, 4.055313147785623, 2.070953414663288, 0.022505689055994, 4.17991307825098, 1.9467708678739926, 0.0183482703800029, 4.430367056682951, 1.4783450446138557, 0.0208638448814634, 4.562642053885316, 0.4800826235764835, 0.0257687828703088, 4.599893960523061, 0.500355875500642, 0.0160680020392947, 4.709200460439083, 0.3347455397077057, 0.021628745314728, 4.802385477730533, 0.8469665934985304, 0.0200349184361123, 4.969951507397653, 0.4671588137211449, 0.0212288767531251, 5.39310686070887, 0.4931221882270826, 0.0208110587451674, 5.4229700130347265, 0.984084579933452, 0.0174025486687327, 2.5904541854918377, -0.0179177746828792, 0.021220310038052, 3.8638632582199226, 0.2613871584982964, 0.0143700069528376, 5.194738183210228]|2042123.8160358432214707|      0.03125000|[1166, 77, 11, 88]                                                         |  | used linear model with 113 points | iterate failure | actual_k=1
