k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[91, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[181, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[271, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[361, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[451, 30, 0, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.6886334137176823, 0.0177479276535609, 0.6648979149055037, 0.0213274124345329, 0.6201386996805196, 0.0220883462234557, 1.3219727590437265, 0.015977154173044, 0.0037668814731901, 0.0272477552552852, 1.2552492354733127, 0.0285022357040038, 0.2283842503981137, 0.0179317389245217, 1.2318224212200686, 0.0162853721954532, 4.5924275730513395, 0.032081923703431, 4.449773188476321, 0.0299069713100083, 0.0791625711553185, 0.0173011963436058, 0.2439937008886086, 0.0164300255756959, 0.7164412794404112, 0.021435888805482, 0.2079518235927017, 0.0162709063230794, -0.0665337894492209, 0.0236356174959007, 1.403794781031785, 0.0181287302133367, 0.2391026762143461, 0.0223201900373004, 0.0519731691375494, 0.0209248979112607, 0.022813560950628, 0.0207278717405201, 0.4194490547020904, 0.0279749618117953, 0.2653470531907351, 0.0225739416419186, 0.836130305806318, 0.0212017915892686, 1.0271053503837808, 0.016888643742597, 0.7945396301590979, 0.0188682394263622, 0.2443722254915408, 0.0235504549444077, 0.5040737629165218, 0.0170500905433968, 0.274680085018752, 0.0234283137750031, 0.383668932049392, 0.0217307037911555, 0.1742095935738121, 0.0173265811675524, 0.2938696014280826, 0.0265726447142101, 0.1843076526975446, 0.0213522914153913, 0.007560636545103, 0.0170715577987153, 0.1625657260063858, 0.0218154874574752]|387146.7812500000000000|      0.06250000|[481, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[0.6886334137176823, 0.0177479276535609, 0.6648979149055037, 0.0213274124345329, 0.6201386996805196, 0.0220883462234557, 1.3219727590437265, 0.015977154173044, 0.0037668814731901, 0.0272477552552852, 1.2552492354733127, 0.0285022357040038, 0.2283842503981137, 0.0179317389245217, 1.2318224212200686, 0.0162853721954532, 4.5924275730513395, 0.032081923703431, 4.449773188476321, 0.0299069713100083, 0.0791625711553185, 0.0173011963436058, 0.2439937008886086, 0.0164300255756959, 0.7164412794404112, 0.021435888805482, 0.2079518235927017, 0.0162709063230794, -0.0665337894492209, 0.0236356174959007, 1.403794781031785, 0.0181287302133367, 0.2391026762143461, 0.0223201900373004, 0.0519731691375494, 0.0209248979112607, 0.022813560950628, 0.0207278717405201, 0.4194490547020904, 0.0279749618117953, 0.2653470531907351, 0.0225739416419186, 0.836130305806318, 0.0212017915892686, 1.0271053503837808, 0.016888643742597, 0.7945396301590979, 0.0188682394263622, 0.2443722254915408, 0.0235504549444077, 0.5040737629165218, 0.0170500905433968, 0.274680085018752, 0.0234283137750031, 0.383668932049392, 0.0217307037911555, 0.1742095935738121, 0.0173265811675524, 0.2938696014280826, 0.0265726447142101, 0.1843076526975446, 0.0213522914153913, 0.007560636545103, 0.0170715577987153, 0.1625657260063858, 0.0218154874574752]|387146.7812500000000000|      0.03125000|[572, 38, 1, 39]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.6852649640501028, 0.0150019973275423, 0.6695660185008863, 0.0198559399228279, 0.6167198930420308, 0.0211407036010584, 1.3218056291871945, 0.0203901160331935, 0.0064366783672605, 0.0266018264157444, 1.2535353413770538, 0.0331137171722306, 0.2288890431318366, 0.015997374161747, 1.2305280603754492, 0.018456230542798, 4.589864102847525, 0.0458255567675061, 4.451347659933291, 0.0383966715028848, 0.082996726123289, 0.0219990008184159, 0.2458000857336341, 0.0157665377573932, 0.7100895772473571, 0.0238321698356146, 0.2149681260514051, 0.0211707418232404, -0.0713108755820085, 0.0261033111813487, 1.4102135863249352, 0.0254850424484904, 0.2374676513314881, 0.0274478567013284, 0.0545557115457017, 0.0208727182197857, 0.0178889210672751, 0.0199336968656495, 0.4161055842760045, 0.0261269437935551, 0.2634879926933724, 0.0273829791767124, 0.8362520954634578, 0.0280046860481868, 1.026113702142558, 0.013380578085928, 0.794244401302238, 0.0189387757422377, 0.2419068174490456, 0.0259021744891143, 0.5016030428495224, 0.0194995697042818, 0.2710859498256024, 0.0213808766019799, 0.3798839812149583, 0.0240921583636267, 0.1753919410376912, 0.0162536205482907, 0.2921895978327751, 0.0214430546765603, 0.1890117096972347, 0.0248631775863209, 0.0045039280283261, 0.0160314569399234, 0.1609553507778387, 0.0197648040321399]|333881.1875000000000000|      0.06250000|[602, 40, 1, 41]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[0.6852649640501028, 0.0150019973275423, 0.6695660185008863, 0.0198559399228279, 0.6167198930420308, 0.0211407036010584, 1.3218056291871945, 0.0203901160331935, 0.0064366783672605, 0.0266018264157444, 1.2535353413770538, 0.0331137171722306, 0.2288890431318366, 0.015997374161747, 1.2305280603754492, 0.018456230542798, 4.589864102847525, 0.0458255567675061, 4.451347659933291, 0.0383966715028848, 0.082996726123289, 0.0219990008184159, 0.2458000857336341, 0.0157665377573932, 0.7100895772473571, 0.0238321698356146, 0.2149681260514051, 0.0211707418232404, -0.0713108755820085, 0.0261033111813487, 1.4102135863249352, 0.0254850424484904, 0.2374676513314881, 0.0274478567013284, 0.0545557115457017, 0.0208727182197857, 0.0178889210672751, 0.0199336968656495, 0.4161055842760045, 0.0261269437935551, 0.2634879926933724, 0.0273829791767124, 0.8362520954634578, 0.0280046860481868, 1.026113702142558, 0.013380578085928, 0.794244401302238, 0.0189387757422377, 0.2419068174490456, 0.0259021744891143, 0.5016030428495224, 0.0194995697042818, 0.2710859498256024, 0.0213808766019799, 0.3798839812149583, 0.0240921583636267, 0.1753919410376912, 0.0162536205482907, 0.2921895978327751, 0.0214430546765603, 0.1890117096972347, 0.0248631775863209, 0.0045039280283261, 0.0160314569399234, 0.1609553507778387, 0.0197648040321399]|333881.1875000000000000|      0.03125000|[692, 46, 1, 47]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[0.6866150344805597, 0.0156098045362712, 0.6695047663448198, 0.0174449748114795, 0.6239033783605726, 0.0197129039848013, 1.323501783391472, 0.0247368846629098, 0.0038461009033057, 0.0242016344647641, 1.2504152428538906, 0.0330532565007436, 0.2268390135724948, 0.0152859851937791, 1.2304586052950317, 0.0287272198160249, 4.5907110351719265, 0.0425645026888481, 4.449860902395472, 0.0501698409121415, 0.0799415521722965, 0.020702396271513, 0.2437172061273508, 0.0163822589142666, 0.711011882769267, 0.0254096919116789, 0.2176307765261616, 0.0208478147826291, -0.0684899590347982, 0.0268080611813852, 1.4059312632813166, 0.025368399761542, 0.2394970266932364, 0.0298179194963302, 0.0599794707603246, 0.0192446864162478, 0.0095915052995189, 0.025238253625614, 0.4168949921255327, 0.0320680046137114, 0.2592623910152423, 0.0231332176976954, 0.8341506020464818, 0.026021567036045, 1.0291026778513919, 0.0227706178901497, 0.79053362028756, 0.0119995400764972, 0.2422086299355374, 0.0282027043946234, 0.4969960979895621, 0.016907245382956, 0.2744257455760712, 0.021639984583616, 0.3820264852232244, 0.0219336640016085, 0.1774987251966855, 0.0145700890834989, 0.2916189197575665, 0.0260946164840629, 0.1891565721388471, 0.0193915723956991, 0.0071741328535365, 0.0114413693773901, 0.1648262659039892, 0.0243803199339912]|315775.3437500000000000|      0.06250000|[722, 48, 1, 49]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
