k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.125676524224351, -0.0876162539882033, 0.0717502799535363, -0.1420848694886788, 0.5645239155213058, -0.0155353719825355, 0.9584704504481056, 0.1463043427358787, 0.3280022718156938, 0.1965160347128215, 2.7106466317691855, -0.2379082709425053, 0.6766003235123376, 0.0928179028986265, 2.3022000386951547, 0.067504263395193, 14.580917514054812, 0.027609506004051, 12.072924127307449, -0.1383958186400062, 0.3399867249174063, 0.0485258857202896, 0.3364003710125738, 0.0344813814029127, 1.2147729425478777, 0.2450830925293764, 0.2092278308384871, 0.038969599078101, -0.0827677120276219, 0.0079678791009862, 3.475638987365547, 0.0433617086658343, 0.9674200912019538, 0.0025559765684596, 0.074367393837546, -0.1356203010957055, 0.3710957443096854, -0.075777387427548, 0.9210472489146705, 0.0470780551642523, 0.2228302926023635, -0.0697279678157974, 2.00715002366186, -0.0395954445853689, 2.0802409395305705, -0.0937949439187742, 1.7065368560100542, 0.040091722580775, 0.5596254440537614, 0.0258082038814479, 0.4105144177521828, 0.3579889560067906, 0.3041954692996684, 0.1324260849642637, 0.721339838084182, -0.0705155131443396, 0.4820998032744381, 0.0835894323694528, 0.466258945099257, 0.0677366783025147, 1.024485263509209, 0.1321379982069889, -0.0445714901384418, 0.1735737125130693, 0.3759909440047747, 0.3469643215791425]|1441377.6250000000000000|      2.00000000|[46, 3, 0, 3]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | iterate success | actual_k=1
       2|[1.125676524224351, -0.0876162539882033, 0.0717502799535363, -0.1420848694886788, 0.5645239155213058, -0.0155353719825355, 0.9584704504481056, 0.1463043427358787, 0.3280022718156938, 0.1965160347128215, 2.7106466317691855, -0.2379082709425053, 0.6766003235123376, 0.0928179028986265, 2.3022000386951547, 0.067504263395193, 14.580917514054812, 0.027609506004051, 12.072924127307449, -0.1383958186400062, 0.3399867249174063, 0.0485258857202896, 0.3364003710125738, 0.0344813814029127, 1.2147729425478777, 0.2450830925293764, 0.2092278308384871, 0.038969599078101, -0.0827677120276219, 0.0079678791009862, 3.475638987365547, 0.0433617086658343, 0.9674200912019538, 0.0025559765684596, 0.074367393837546, -0.1356203010957055, 0.3710957443096854, -0.075777387427548, 0.9210472489146705, 0.0470780551642523, 0.2228302926023635, -0.0697279678157974, 2.00715002366186, -0.0395954445853689, 2.0802409395305705, -0.0937949439187742, 1.7065368560100542, 0.040091722580775, 0.5596254440537614, 0.0258082038814479, 0.4105144177521828, 0.3579889560067906, 0.3041954692996684, 0.1324260849642637, 0.721339838084182, -0.0705155131443396, 0.4820998032744381, 0.0835894323694528, 0.466258945099257, 0.0677366783025147, 1.024485263509209, 0.1321379982069889, -0.0445714901384418, 0.1735737125130693, 0.3759909440047747, 0.3469643215791425]|1441377.6250000000000000|      1.00000000|[136, 9, 0, 9]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[1.125676524224351, -0.0876162539882033, 0.0717502799535363, -0.1420848694886788, 0.5645239155213058, -0.0155353719825355, 0.9584704504481056, 0.1463043427358787, 0.3280022718156938, 0.1965160347128215, 2.7106466317691855, -0.2379082709425053, 0.6766003235123376, 0.0928179028986265, 2.3022000386951547, 0.067504263395193, 14.580917514054812, 0.027609506004051, 12.072924127307449, -0.1383958186400062, 0.3399867249174063, 0.0485258857202896, 0.3364003710125738, 0.0344813814029127, 1.2147729425478777, 0.2450830925293764, 0.2092278308384871, 0.038969599078101, -0.0827677120276219, 0.0079678791009862, 3.475638987365547, 0.0433617086658343, 0.9674200912019538, 0.0025559765684596, 0.074367393837546, -0.1356203010957055, 0.3710957443096854, -0.075777387427548, 0.9210472489146705, 0.0470780551642523, 0.2228302926023635, -0.0697279678157974, 2.00715002366186, -0.0395954445853689, 2.0802409395305705, -0.0937949439187742, 1.7065368560100542, 0.040091722580775, 0.5596254440537614, 0.0258082038814479, 0.4105144177521828, 0.3579889560067906, 0.3041954692996684, 0.1324260849642637, 0.721339838084182, -0.0705155131443396, 0.4820998032744381, 0.0835894323694528, 0.466258945099257, 0.0677366783025147, 1.024485263509209, 0.1321379982069889, -0.0445714901384418, 0.1735737125130693, 0.3759909440047747, 0.3469643215791425]|1441377.6250000000000000|      0.50000000|[226, 15, 0, 15]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[1.125676524224351, -0.0876162539882033, 0.0717502799535363, -0.1420848694886788, 0.5645239155213058, -0.0155353719825355, 0.9584704504481056, 0.1463043427358787, 0.3280022718156938, 0.1965160347128215, 2.7106466317691855, -0.2379082709425053, 0.6766003235123376, 0.0928179028986265, 2.3022000386951547, 0.067504263395193, 14.580917514054812, 0.027609506004051, 12.072924127307449, -0.1383958186400062, 0.3399867249174063, 0.0485258857202896, 0.3364003710125738, 0.0344813814029127, 1.2147729425478777, 0.2450830925293764, 0.2092278308384871, 0.038969599078101, -0.0827677120276219, 0.0079678791009862, 3.475638987365547, 0.0433617086658343, 0.9674200912019538, 0.0025559765684596, 0.074367393837546, -0.1356203010957055, 0.3710957443096854, -0.075777387427548, 0.9210472489146705, 0.0470780551642523, 0.2228302926023635, -0.0697279678157974, 2.00715002366186, -0.0395954445853689, 2.0802409395305705, -0.0937949439187742, 1.7065368560100542, 0.040091722580775, 0.5596254440537614, 0.0258082038814479, 0.4105144177521828, 0.3579889560067906, 0.3041954692996684, 0.1324260849642637, 0.721339838084182, -0.0705155131443396, 0.4820998032744381, 0.0835894323694528, 0.466258945099257, 0.0677366783025147, 1.024485263509209, 0.1321379982069889, -0.0445714901384418, 0.1735737125130693, 0.3759909440047747, 0.3469643215791425]|1441377.6250000000000000|      0.25000000|[316, 21, 0, 21]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[1.125676524224351, -0.0876162539882033, 0.0717502799535363, -0.1420848694886788, 0.5645239155213058, -0.0155353719825355, 0.9584704504481056, 0.1463043427358787, 0.3280022718156938, 0.1965160347128215, 2.7106466317691855, -0.2379082709425053, 0.6766003235123376, 0.0928179028986265, 2.3022000386951547, 0.067504263395193, 14.580917514054812, 0.027609506004051, 12.072924127307449, -0.1383958186400062, 0.3399867249174063, 0.0485258857202896, 0.3364003710125738, 0.0344813814029127, 1.2147729425478777, 0.2450830925293764, 0.2092278308384871, 0.038969599078101, -0.0827677120276219, 0.0079678791009862, 3.475638987365547, 0.0433617086658343, 0.9674200912019538, 0.0025559765684596, 0.074367393837546, -0.1356203010957055, 0.3710957443096854, -0.075777387427548, 0.9210472489146705, 0.0470780551642523, 0.2228302926023635, -0.0697279678157974, 2.00715002366186, -0.0395954445853689, 2.0802409395305705, -0.0937949439187742, 1.7065368560100542, 0.040091722580775, 0.5596254440537614, 0.0258082038814479, 0.4105144177521828, 0.3579889560067906, 0.3041954692996684, 0.1324260849642637, 0.721339838084182, -0.0705155131443396, 0.4820998032744381, 0.0835894323694528, 0.466258945099257, 0.0677366783025147, 1.024485263509209, 0.1321379982069889, -0.0445714901384418, 0.1735737125130693, 0.3759909440047747, 0.3469643215791425]|1441377.6250000000000000|      0.12500000|[406, 27, 0, 27]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[1.125676524224351, -0.0876162539882033, 0.0717502799535363, -0.1420848694886788, 0.5645239155213058, -0.0155353719825355, 0.9584704504481056, 0.1463043427358787, 0.3280022718156938, 0.1965160347128215, 2.7106466317691855, -0.2379082709425053, 0.6766003235123376, 0.0928179028986265, 2.3022000386951547, 0.067504263395193, 14.580917514054812, 0.027609506004051, 12.072924127307449, -0.1383958186400062, 0.3399867249174063, 0.0485258857202896, 0.3364003710125738, 0.0344813814029127, 1.2147729425478777, 0.2450830925293764, 0.2092278308384871, 0.038969599078101, -0.0827677120276219, 0.0079678791009862, 3.475638987365547, 0.0433617086658343, 0.9674200912019538, 0.0025559765684596, 0.074367393837546, -0.1356203010957055, 0.3710957443096854, -0.075777387427548, 0.9210472489146705, 0.0470780551642523, 0.2228302926023635, -0.0697279678157974, 2.00715002366186, -0.0395954445853689, 2.0802409395305705, -0.0937949439187742, 1.7065368560100542, 0.040091722580775, 0.5596254440537614, 0.0258082038814479, 0.4105144177521828, 0.3579889560067906, 0.3041954692996684, 0.1324260849642637, 0.721339838084182, -0.0705155131443396, 0.4820998032744381, 0.0835894323694528, 0.466258945099257, 0.0677366783025147, 1.024485263509209, 0.1321379982069889, -0.0445714901384418, 0.1735737125130693, 0.3759909440047747, 0.3469643215791425]|1441377.6250000000000000|      0.06250000|[496, 33, 0, 33]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[1.125676524224351, -0.0876162539882033, 0.0717502799535363, -0.1420848694886788, 0.5645239155213058, -0.0155353719825355, 0.9584704504481056, 0.1463043427358787, 0.3280022718156938, 0.1965160347128215, 2.7106466317691855, -0.2379082709425053, 0.6766003235123376, 0.0928179028986265, 2.3022000386951547, 0.067504263395193, 14.580917514054812, 0.027609506004051, 12.072924127307449, -0.1383958186400062, 0.3399867249174063, 0.0485258857202896, 0.3364003710125738, 0.0344813814029127, 1.2147729425478777, 0.2450830925293764, 0.2092278308384871, 0.038969599078101, -0.0827677120276219, 0.0079678791009862, 3.475638987365547, 0.0433617086658343, 0.9674200912019538, 0.0025559765684596, 0.074367393837546, -0.1356203010957055, 0.3710957443096854, -0.075777387427548, 0.9210472489146705, 0.0470780551642523, 0.2228302926023635, -0.0697279678157974, 2.00715002366186, -0.0395954445853689, 2.0802409395305705, -0.0937949439187742, 1.7065368560100542, 0.040091722580775, 0.5596254440537614, 0.0258082038814479, 0.4105144177521828, 0.3579889560067906, 0.3041954692996684, 0.1324260849642637, 0.721339838084182, -0.0705155131443396, 0.4820998032744381, 0.0835894323694528, 0.466258945099257, 0.0677366783025147, 1.024485263509209, 0.1321379982069889, -0.0445714901384418, 0.1735737125130693, 0.3759909440047747, 0.3469643215791425]|1441377.6250000000000000|      0.03125000|[587, 39, 1, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 62 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[1.1225082520800378, -0.087546985102766, 0.0751697657521322, -0.151015583833826, 0.5602015524566367, -0.0242964178542336, 0.9569966126914389, 0.1464433862588999, 0.3295678257599824, 0.2027271984505065, 2.7110641932453454, -0.2427189797239015, 0.6785354546845009, 0.0912190421469495, 2.305529934667815, 0.0638315020159075, 14.583252703721337, 0.0354764973418734, 12.064435681583264, -0.1394091291371019, 0.3399848552976956, 0.0520124884670033, 0.3321112135311045, 0.0369448795056806, 1.2219224638257205, 0.2463760437213017, 0.2072951088278335, 0.0340688042257733, -0.085571877835379, 0.0061995224442248, 3.4802934749266754, 0.0424899630356512, 0.9644554022521475, 0.0076251575983879, 0.0725104613361231, -0.13663050793459, 0.3717859082350601, -0.0765993994388689, 0.9218723211203212, 0.0479147029705993, 0.2232871269156126, -0.0697073316021828, 2.013729008149026, -0.0372065886192288, 2.0774698981912145, -0.0910654929685435, 1.7059191509287601, 0.0397701366190858, 0.560634487396386, 0.0212204211099682, 0.4071213828611636, 0.3510427490613242, 0.3082962855266159, 0.1301072314957927, 0.7196128428188958, -0.0722886158708237, 0.4843694455659533, 0.0857939848595436, 0.4719862050144518, 0.0656523545555896, 1.025723782730673, 0.1301452085095043, -0.0484216262975502, 0.1749264734941414, 0.3677686980010467, 0.3531160373624642]|1113201.8750000000000000|      0.06250000|[617, 41, 1, 42]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       9|[1.117702266366105, -0.0773357601391879, 0.0770033337615163, -0.146854579186037, 0.5503288881227678, -0.027039867955368, 0.9635825110119292, 0.1515444640397298, 0.3416826809129534, 0.1986473757300095, 2.701088129308389, -0.2442246262173015, 0.6802151372592564, 0.0837167392099306, 2.32630186827784, 0.0768789313564785, 14.580115837558138, 0.0563976737555105, 12.058431920681786, -0.1382306132185249, 0.3436539884660105, 0.0510803968464549, 0.3235051031019135, 0.0242941284971426, 1.2203749750618351, 0.2622798637130878, 0.2063030512969293, 0.0344957235408907, -0.0881862823971711, 0.0238448031935455, 3.475659240761591, 0.0495719325992861, 0.9636066853219746, 0.0032066150478064, 0.0661799387093901, -0.1454931498162895, 0.373020452620611, -0.0713050415284181, 0.9105020700596627, 0.0569219294829985, 0.2376951909363516, -0.062886948131931, 2.011481320036519, -0.0387501783301278, 2.071286398340753, -0.0815791916407848, 1.7131642304411072, 0.0392022357817392, 0.5518994958731827, 0.0233193073497834, 0.4037586581747656, 0.3500237455282569, 0.3002179838580057, 0.1287688891925035, 0.7258724898901173, -0.0760042709321006, 0.4794475549940743, 0.0804858429609504, 0.4796626252096906, 0.0637193829416424, 1.0275829211769865, 0.1381846180247381, -0.0484791726569957, 0.1823449086533996, 0.3695079047810242, 0.3515818363016825]|764989.3750000000000000|      0.12500000|[647, 43, 1, 44]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[1.117702266366105, -0.0773357601391879, 0.0770033337615163, -0.146854579186037, 0.5503288881227678, -0.027039867955368, 0.9635825110119292, 0.1515444640397298, 0.3416826809129534, 0.1986473757300095, 2.701088129308389, -0.2442246262173015, 0.6802151372592564, 0.0837167392099306, 2.32630186827784, 0.0768789313564785, 14.580115837558138, 0.0563976737555105, 12.058431920681786, -0.1382306132185249, 0.3436539884660105, 0.0510803968464549, 0.3235051031019135, 0.0242941284971426, 1.2203749750618351, 0.2622798637130878, 0.2063030512969293, 0.0344957235408907, -0.0881862823971711, 0.0238448031935455, 3.475659240761591, 0.0495719325992861, 0.9636066853219746, 0.0032066150478064, 0.0661799387093901, -0.1454931498162895, 0.373020452620611, -0.0713050415284181, 0.9105020700596627, 0.0569219294829985, 0.2376951909363516, -0.062886948131931, 2.011481320036519, -0.0387501783301278, 2.071286398340753, -0.0815791916407848, 1.7131642304411072, 0.0392022357817392, 0.5518994958731827, 0.0233193073497834, 0.4037586581747656, 0.3500237455282569, 0.3002179838580057, 0.1287688891925035, 0.7258724898901173, -0.0760042709321006, 0.4794475549940743, 0.0804858429609504, 0.4796626252096906, 0.0637193829416424, 1.0275829211769865, 0.1381846180247381, -0.0484791726569957, 0.1823449086533996, 0.3695079047810242, 0.3515818363016825]|764989.3750000000000000|      0.06250000|[737, 49, 1, 50]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
