k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[114, 16, 2, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[100.00075356433155, 0.1230156153775676, 0.3358741810205127, 0.1560561367394633, 99.92155704572136, -0.1015126197761109, 0.3732856470476565, 0.8312397065515641, 99.9931800012112, -0.0563602970229291, 0.305630490531558, 0.8693883503647808, 99.97890047800465, 0.0666880318668406, 0.3174475833887532, 0.7295437167332945, 100.03487174628789, 0.1301985471231897, 0.473941606092374, 0.7768416761472062, 99.95739393001088, 0.0283329827097964, 0.3885538037866798, 0.8447218151323681, 100.01633981658318, 0.1086507960450924, 0.4930773061637888, 0.6670975818053714, 99.99187453606635, 0.1479107143460451, 0.4306473715415272, 0.7419733120462996, 100.02669386027759, 0.1868943529735808, 0.4541810252325008, 0.6272251447731108, 99.99523824581483, 0.1944061872177131, 0.5466574835521043, 0.656850188255655, 100.0141346332758, 0.263654575055646, 0.5944095808023647, 0.4676488776449472, 100.0195104768649, 0.2661735773437134, 0.6113396473660515, 0.5163616377303499, 99.99004116076246, 0.3349908456972799, 0.5518408684495912, 0.5022851886731098, 99.97361029338097, 0.4413964306679677, 0.6255877504362125, 0.3445102720553723, 99.98681102826025, 0.3985582645561743, 0.7707244842531165, 0.3720726344858363, 100.02635962552634, 0.3856218721282612, 0.765900332540425, 0.2715994769929176, 100.01351297834938, 0.3300228020888316, 0.7783976171255715, 0.4111074634521981, 99.98802713881025, 0.4297658566590734, 0.7828979724323922, 0.1936362140893022, 99.9992467595292, 0.5104236181113977, 0.7724989036305782, 0.0666738999309893, 99.94782854322655, 0.5882147049933538, 0.7013240687473563, 0.0739069139873522, 299.96419747396834, 299.9878411184509, 300.08544919840244, 300.01162569232935, 300.12940648642325, 299.97883840500623, 300.0094849167221, 300.0213779072672, 299.9619676222091, 299.9767280705435, 299.97574592883257, 299.9307918049734, 300.00324754514065, 299.9723482418863, 299.9745501668426, 299.98227567848875, 300.10363276326564, 299.9623009830994, 299.9004663142992]|867.3145751953125000|      1.00000000|[200, 28, 3, 17]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | iterate success | actual_k=2
       3|[100.00075356433155, 0.1230156153775676, 0.3358741810205127, 0.1560561367394633, 99.92155704572136, -0.1015126197761109, 0.3732856470476565, 0.8312397065515641, 99.9931800012112, -0.0563602970229291, 0.305630490531558, 0.8693883503647808, 99.97890047800465, 0.0666880318668406, 0.3174475833887532, 0.7295437167332945, 100.03487174628789, 0.1301985471231897, 0.473941606092374, 0.7768416761472062, 99.95739393001088, 0.0283329827097964, 0.3885538037866798, 0.8447218151323681, 100.01633981658318, 0.1086507960450924, 0.4930773061637888, 0.6670975818053714, 99.99187453606635, 0.1479107143460451, 0.4306473715415272, 0.7419733120462996, 100.02669386027759, 0.1868943529735808, 0.4541810252325008, 0.6272251447731108, 99.99523824581483, 0.1944061872177131, 0.5466574835521043, 0.656850188255655, 100.0141346332758, 0.263654575055646, 0.5944095808023647, 0.4676488776449472, 100.0195104768649, 0.2661735773437134, 0.6113396473660515, 0.5163616377303499, 99.99004116076246, 0.3349908456972799, 0.5518408684495912, 0.5022851886731098, 99.97361029338097, 0.4413964306679677, 0.6255877504362125, 0.3445102720553723, 99.98681102826025, 0.3985582645561743, 0.7707244842531165, 0.3720726344858363, 100.02635962552634, 0.3856218721282612, 0.765900332540425, 0.2715994769929176, 100.01351297834938, 0.3300228020888316, 0.7783976171255715, 0.4111074634521981, 99.98802713881025, 0.4297658566590734, 0.7828979724323922, 0.1936362140893022, 99.9992467595292, 0.5104236181113977, 0.7724989036305782, 0.0666738999309893, 99.94782854322655, 0.5882147049933538, 0.7013240687473563, 0.0739069139873522, 299.96419747396834, 299.9878411184509, 300.08544919840244, 300.01162569232935, 300.12940648642325, 299.97883840500623, 300.0094849167221, 300.0213779072672, 299.9619676222091, 299.9767280705435, 299.97574592883257, 299.9307918049734, 300.00324754514065, 299.9723482418863, 299.9745501668426, 299.98227567848875, 300.10363276326564, 299.9623009830994, 299.9004663142992]|867.3145751953125000|      0.50000000|[314, 44, 5, 27]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[100.00075356433155, 0.1230156153775676, 0.3358741810205127, 0.1560561367394633, 99.92155704572136, -0.1015126197761109, 0.3732856470476565, 0.8312397065515641, 99.9931800012112, -0.0563602970229291, 0.305630490531558, 0.8693883503647808, 99.97890047800465, 0.0666880318668406, 0.3174475833887532, 0.7295437167332945, 100.03487174628789, 0.1301985471231897, 0.473941606092374, 0.7768416761472062, 99.95739393001088, 0.0283329827097964, 0.3885538037866798, 0.8447218151323681, 100.01633981658318, 0.1086507960450924, 0.4930773061637888, 0.6670975818053714, 99.99187453606635, 0.1479107143460451, 0.4306473715415272, 0.7419733120462996, 100.02669386027759, 0.1868943529735808, 0.4541810252325008, 0.6272251447731108, 99.99523824581483, 0.1944061872177131, 0.5466574835521043, 0.656850188255655, 100.0141346332758, 0.263654575055646, 0.5944095808023647, 0.4676488776449472, 100.0195104768649, 0.2661735773437134, 0.6113396473660515, 0.5163616377303499, 99.99004116076246, 0.3349908456972799, 0.5518408684495912, 0.5022851886731098, 99.97361029338097, 0.4413964306679677, 0.6255877504362125, 0.3445102720553723, 99.98681102826025, 0.3985582645561743, 0.7707244842531165, 0.3720726344858363, 100.02635962552634, 0.3856218721282612, 0.765900332540425, 0.2715994769929176, 100.01351297834938, 0.3300228020888316, 0.7783976171255715, 0.4111074634521981, 99.98802713881025, 0.4297658566590734, 0.7828979724323922, 0.1936362140893022, 99.9992467595292, 0.5104236181113977, 0.7724989036305782, 0.0666738999309893, 99.94782854322655, 0.5882147049933538, 0.7013240687473563, 0.0739069139873522, 299.96419747396834, 299.9878411184509, 300.08544919840244, 300.01162569232935, 300.12940648642325, 299.97883840500623, 300.0094849167221, 300.0213779072672, 299.9619676222091, 299.9767280705435, 299.97574592883257, 299.9307918049734, 300.00324754514065, 299.9723482418863, 299.9745501668426, 299.98227567848875, 300.10363276326564, 299.9623009830994, 299.9004663142992]|867.3145751953125000|      0.25000000|[426, 60, 5, 35]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[100.00659420331533, 0.1656859032527644, 0.3407709190551022, 0.1804037970239089, 99.94071176554793, -0.1322275830419304, 0.3692143484338197, 0.8216336456950203, 100.04728943517753, -0.0723095241774763, 0.3158062188518741, 0.8376722474643592, 99.98175422000561, 0.1057839893965306, 0.3228203695073892, 0.7303187165477503, 100.04479714073491, 0.0973081675275828, 0.5018242495393004, 0.8105988718196356, 99.98959608758408, 0.0683830440822254, 0.3845750463116414, 0.8402064840047379, 99.99209401383229, 0.1304486315945041, 0.4887993208978361, 0.639114556357696, 99.97261844097216, 0.1729711129925903, 0.4136900113870208, 0.7413582852390769, 100.06048961222635, 0.1366341606091841, 0.5116343797009484, 0.6396377478054482, 100.02073259742991, 0.1943692893573968, 0.5798827529200602, 0.6668770088021152, 100.06523857398102, 0.2012137558919773, 0.6412871224483863, 0.4750335808982812, 99.994016225917, 0.2566462295246492, 0.5607411348514062, 0.5486355704837256, 100.00111004730775, 0.3245172468210126, 0.5502733337598524, 0.5122058811826558, 99.97515352209564, 0.4498971433821537, 0.605918027679773, 0.3483850750640017, 99.9785648527118, 0.3832467565593015, 0.7682563994871625, 0.359268034130574, 100.01073841040592, 0.3835390879977943, 0.767853405163617, 0.2578608499570604, 100.0114432611253, 0.3279581737567727, 0.7640689386401778, 0.403459191207968, 100.00802659843347, 0.404822959620398, 0.793701018516234, 0.1858437332413626, 100.01261632206393, 0.498733164506487, 0.7601337560977512, 0.0594915261815285, 99.91889682814407, 0.6422071446618689, 0.7205950147890084, 0.069658484441696, 299.93179781332157, 299.96264279147306, 300.1176935182075, 299.99550940839777, 300.102515182437, 299.9993793163805, 300.0189954426135, 299.9651065654729, 299.9555831149957, 299.97682183985876, 299.98324857447795, 299.96512067076793, 300.0283064027824, 299.92665428220033, 299.96806512429777, 299.9389260606753, 300.11606230822207, 299.97626952130946, 299.9159017024832]|731.2111206054687500|      0.50000000|[454, 64, 5, 37]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[100.00659420331533, 0.1656859032527644, 0.3407709190551022, 0.1804037970239089, 99.94071176554793, -0.1322275830419304, 0.3692143484338197, 0.8216336456950203, 100.04728943517753, -0.0723095241774763, 0.3158062188518741, 0.8376722474643592, 99.98175422000561, 0.1057839893965306, 0.3228203695073892, 0.7303187165477503, 100.04479714073491, 0.0973081675275828, 0.5018242495393004, 0.8105988718196356, 99.98959608758408, 0.0683830440822254, 0.3845750463116414, 0.8402064840047379, 99.99209401383229, 0.1304486315945041, 0.4887993208978361, 0.639114556357696, 99.97261844097216, 0.1729711129925903, 0.4136900113870208, 0.7413582852390769, 100.06048961222635, 0.1366341606091841, 0.5116343797009484, 0.6396377478054482, 100.02073259742991, 0.1943692893573968, 0.5798827529200602, 0.6668770088021152, 100.06523857398102, 0.2012137558919773, 0.6412871224483863, 0.4750335808982812, 99.994016225917, 0.2566462295246492, 0.5607411348514062, 0.5486355704837256, 100.00111004730775, 0.3245172468210126, 0.5502733337598524, 0.5122058811826558, 99.97515352209564, 0.4498971433821537, 0.605918027679773, 0.3483850750640017, 99.9785648527118, 0.3832467565593015, 0.7682563994871625, 0.359268034130574, 100.01073841040592, 0.3835390879977943, 0.767853405163617, 0.2578608499570604, 100.0114432611253, 0.3279581737567727, 0.7640689386401778, 0.403459191207968, 100.00802659843347, 0.404822959620398, 0.793701018516234, 0.1858437332413626, 100.01261632206393, 0.498733164506487, 0.7601337560977512, 0.0594915261815285, 99.91889682814407, 0.6422071446618689, 0.7205950147890084, 0.069658484441696, 299.93179781332157, 299.96264279147306, 300.1176935182075, 299.99550940839777, 300.102515182437, 299.9993793163805, 300.0189954426135, 299.9651065654729, 299.9555831149957, 299.97682183985876, 299.98324857447795, 299.96512067076793, 300.0283064027824, 299.92665428220033, 299.96806512429777, 299.9389260606753, 300.11606230822207, 299.97626952130946, 299.9159017024832]|731.2111206054687500|      0.25000000|[567, 80, 6, 46]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[100.04460153945962, 0.2013300258442265, 0.3757936946758352, 0.1564777614887708, 99.9432331941992, -0.1240134551128287, 0.3630984677146954, 0.8103402738740861, 100.05682811710975, -0.0908582569606594, 0.3209507866567614, 0.8162978624037999, 100.02690231476099, 0.090774464529987, 0.3143440041096521, 0.7214322103565985, 100.02258380370442, 0.0523780787683243, 0.4686194068617988, 0.8231343400792295, 99.96257415428299, 0.0433240706834946, 0.3794915603068374, 0.8741596071698929, 100.03535436110127, 0.1196929634304662, 0.432600014936887, 0.6485179413871731, 99.9829034319152, 0.1516927570044829, 0.406599210716213, 0.7348778432887366, 100.06810297136511, 0.1091461820748664, 0.50532762503265, 0.6637792285899923, 100.03981446860978, 0.1831528759561193, 0.5743614352921577, 0.653599236665274, 100.10701241163744, 0.1737245991243288, 0.6484124916098148, 0.4247057312239482, 99.9721238662479, 0.2392412879010339, 0.5670357660920862, 0.5387068593957043, 100.01383056094112, 0.3069808298243943, 0.5912212590979998, 0.4593808518958301, 99.95374725661826, 0.4304339443038498, 0.5849614058897412, 0.355372716217594, 100.00950831773758, 0.3443759653743242, 0.7635750153015864, 0.4045454764017496, 100.02865485664117, 0.3808397542109756, 0.7422631205722768, 0.3076590334887364, 100.02707595965407, 0.3258392315484766, 0.7572904300250061, 0.3882312331846541, 99.97218547453554, 0.3839659491558557, 0.7996086559563497, 0.1600703939628413, 100.03784080618283, 0.4579402230171218, 0.7157521401102226, 0.0499040665237278, 99.91514861158853, 0.6932231077804649, 0.7282792927302829, 0.0390275664542708, 299.91826651563275, 299.92041637381396, 300.13775675978945, 299.96361159495376, 300.13744888631754, 299.9962270237564, 300.02303043249174, 299.9375335920652, 299.9746487450776, 299.9637494390361, 299.97622618391546, 300.0087510051475, 300.02014158467074, 299.9456884742197, 299.9589937777279, 299.94698594188895, 300.12857313018407, 299.9595218484929, 299.9177095296799]|613.6383666992187500|      0.50000000|[595, 84, 6, 48]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       8|[100.04460153945962, 0.2013300258442265, 0.3757936946758352, 0.1564777614887708, 99.9432331941992, -0.1240134551128287, 0.3630984677146954, 0.8103402738740861, 100.05682811710975, -0.0908582569606594, 0.3209507866567614, 0.8162978624037999, 100.02690231476099, 0.090774464529987, 0.3143440041096521, 0.7214322103565985, 100.02258380370442, 0.0523780787683243, 0.4686194068617988, 0.8231343400792295, 99.96257415428299, 0.0433240706834946, 0.3794915603068374, 0.8741596071698929, 100.03535436110127, 0.1196929634304662, 0.432600014936887, 0.6485179413871731, 99.9829034319152, 0.1516927570044829, 0.406599210716213, 0.7348778432887366, 100.06810297136511, 0.1091461820748664, 0.50532762503265, 0.6637792285899923, 100.03981446860978, 0.1831528759561193, 0.5743614352921577, 0.653599236665274, 100.10701241163744, 0.1737245991243288, 0.6484124916098148, 0.4247057312239482, 99.9721238662479, 0.2392412879010339, 0.5670357660920862, 0.5387068593957043, 100.01383056094112, 0.3069808298243943, 0.5912212590979998, 0.4593808518958301, 99.95374725661826, 0.4304339443038498, 0.5849614058897412, 0.355372716217594, 100.00950831773758, 0.3443759653743242, 0.7635750153015864, 0.4045454764017496, 100.02865485664117, 0.3808397542109756, 0.7422631205722768, 0.3076590334887364, 100.02707595965407, 0.3258392315484766, 0.7572904300250061, 0.3882312331846541, 99.97218547453554, 0.3839659491558557, 0.7996086559563497, 0.1600703939628413, 100.03784080618283, 0.4579402230171218, 0.7157521401102226, 0.0499040665237278, 99.91514861158853, 0.6932231077804649, 0.7282792927302829, 0.0390275664542708, 299.91826651563275, 299.92041637381396, 300.13775675978945, 299.96361159495376, 300.13744888631754, 299.9962270237564, 300.02303043249174, 299.9375335920652, 299.9746487450776, 299.9637494390361, 299.97622618391546, 300.0087510051475, 300.02014158467074, 299.9456884742197, 299.9589937777279, 299.94698594188895, 300.12857313018407, 299.9595218484929, 299.9177095296799]|613.6383666992187500|      0.25000000|[708, 100, 7, 57]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 72 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 86 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[100.04460153945962, 0.2013300258442265, 0.3757936946758352, 0.1564777614887708, 99.9432331941992, -0.1240134551128287, 0.3630984677146954, 0.8103402738740861, 100.05682811710975, -0.0908582569606594, 0.3209507866567614, 0.8162978624037999, 100.02690231476099, 0.090774464529987, 0.3143440041096521, 0.7214322103565985, 100.02258380370442, 0.0523780787683243, 0.4686194068617988, 0.8231343400792295, 99.96257415428299, 0.0433240706834946, 0.3794915603068374, 0.8741596071698929, 100.03535436110127, 0.1196929634304662, 0.432600014936887, 0.6485179413871731, 99.9829034319152, 0.1516927570044829, 0.406599210716213, 0.7348778432887366, 100.06810297136511, 0.1091461820748664, 0.50532762503265, 0.6637792285899923, 100.03981446860978, 0.1831528759561193, 0.5743614352921577, 0.653599236665274, 100.10701241163744, 0.1737245991243288, 0.6484124916098148, 0.4247057312239482, 99.9721238662479, 0.2392412879010339, 0.5670357660920862, 0.5387068593957043, 100.01383056094112, 0.3069808298243943, 0.5912212590979998, 0.4593808518958301, 99.95374725661826, 0.4304339443038498, 0.5849614058897412, 0.355372716217594, 100.00950831773758, 0.3443759653743242, 0.7635750153015864, 0.4045454764017496, 100.02865485664117, 0.3808397542109756, 0.7422631205722768, 0.3076590334887364, 100.02707595965407, 0.3258392315484766, 0.7572904300250061, 0.3882312331846541, 99.97218547453554, 0.3839659491558557, 0.7996086559563497, 0.1600703939628413, 100.03784080618283, 0.4579402230171218, 0.7157521401102226, 0.0499040665237278, 99.91514861158853, 0.6932231077804649, 0.7282792927302829, 0.0390275664542708, 299.91826651563275, 299.92041637381396, 300.13775675978945, 299.96361159495376, 300.13744888631754, 299.9962270237564, 300.02303043249174, 299.9375335920652, 299.9746487450776, 299.9637494390361, 299.97622618391546, 300.0087510051475, 300.02014158467074, 299.9456884742197, 299.9589937777279, 299.94698594188895, 300.12857313018407, 299.9595218484929, 299.9177095296799]|613.6383666992187500|      0.12500000|[822, 116, 9, 67]                                                          |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 58 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[100.03952866219167, 0.190171975664741, 0.3858451724404604, 0.1572975433001873, 99.93500264952368, -0.1371783949279734, 0.366924936513263, 0.7988800136926181, 100.06222867710872, -0.0836219930573884, 0.3270707178679382, 0.8218939517456612, 100.01970942631182, 0.0855254144119266, 0.3217919168409309, 0.7150823860460125, 100.02682642610586, 0.0526592847857642, 0.464612475967256, 0.8227768742911676, 99.94818684180915, 0.0471854766979968, 0.3833760539684086, 0.8586429049423336, 100.01550070654883, 0.1433871004275828, 0.4595079423520643, 0.6431037791600657, 99.97884235676355, 0.1513959323182546, 0.4011617271451859, 0.7211462763011811, 100.06564749406893, 0.1191443006966798, 0.5416114574187886, 0.6749804560637522, 100.01574608021956, 0.1829347401513066, 0.5569615808209474, 0.6521275494875677, 100.12324895896711, 0.183421934631818, 0.6468350383034339, 0.4427059428426496, 99.97163000963354, 0.2432057394286647, 0.5678812644869582, 0.5265446268259925, 100.00247264639322, 0.3095529044866072, 0.6050973611755972, 0.4675847925136313, 99.93603692290247, 0.4424585372380961, 0.5790117491287645, 0.3285582140443329, 100.00457312894382, 0.3578223612136613, 0.7532551765379235, 0.4210318040455679, 100.03350961989474, 0.3781225528614212, 0.7229891693253082, 0.3080936168367947, 100.00185555316989, 0.3315877996110222, 0.7477242563666285, 0.401160654750984, 99.9614463670941, 0.3767922031962977, 0.8056566130642198, 0.1640269421328022, 100.04822991012114, 0.4852762879251292, 0.7215949351108729, 0.056557899326364, 99.90037156213377, 0.6994088219319913, 0.6998849682820162, 0.0205646330937811, 299.91490951044335, 299.91043120280256, 300.1385249230905, 299.97006356596324, 300.1286873555647, 300.00001891713396, 300.0453915120192, 299.95450720919695, 299.9601402729888, 299.96787567501013, 299.98300140903336, 300.0017928625588, 300.0017224201126, 299.9653544128097, 299.97300479306836, 299.92670032891914, 300.13736746689835, 299.9506194987185, 299.91865588165746]|596.1740112304687500|      0.25000000|[850, 120, 9, 69]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
