k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.0]                                                               |85962.4290304600144736|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.0]                                                               |85962.4290304600144736|      0.50000000|[7, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[100.11159905286443, -0.1980075977717671, -0.4453522680131037]                  |2763.8422185893223286|      1.00000000|[13, 4, 1, 5]                                                              |  | trying linear partial model with 4 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=1
       3|[100.11159905286443, -0.1980075977717671, -0.4453522680131037]                  |2763.8422185893223286|      0.50000000|[20, 6, 1, 7]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[100.11159905286443, -0.1980075977717671, -0.4453522680131037]                  |2763.8422185893223286|      0.25000000|[26, 8, 1, 9]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[100.10913624039313, -0.1284188353759595, -0.2052453362036472]                  |2326.2741699218750000|      0.50000000|[32, 10, 1, 11]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[100.10913624039313, -0.1284188353759595, -0.2052453362036472]                  |2326.2741699218750000|      0.25000000|[38, 12, 1, 13]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[100.10913624039313, -0.1284188353759595, -0.2052453362036472]                  |2326.2741699218750000|      0.12500000|[44, 14, 1, 15]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[100.10913624039313, -0.1284188353759595, -0.2052453362036472]                  |2326.2741699218750000|      0.06250000|[50, 16, 1, 17]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[100.12208523835123, -0.1692163812280648, -0.2507879942763432]                  |1937.4636230468750000|      0.12500000|[56, 18, 1, 19]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[100.12208523835123, -0.1692163812280648, -0.2507879942763432]                  |1937.4636230468750000|      0.06250000|[62, 20, 1, 21]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[100.12208523835123, -0.1692163812280648, -0.2507879942763432]                  |1937.4636230468750000|      0.03125000|[68, 22, 1, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      12|[100.12208523835123, -0.1692163812280648, -0.2507879942763432]                  |1937.4636230468750000|      0.01562500|[74, 24, 1, 25]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[100.1192127127856, -0.1838060191852492, -0.2555871281724821]                   |1934.8403320312500000|      0.03125000|[80, 26, 1, 27]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      14|[100.11059547192937, -0.2123917867976404, -0.2463589349562507]                  |1912.9643554687500000|      0.06250000|[86, 28, 1, 29]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      15|[100.11059547192937, -0.2123917867976404, -0.2463589349562507]                  |1912.9643554687500000|      0.03125000|[92, 30, 1, 31]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
