k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[10, 3, 1, 4]                                                              |  | used linear model with 13 points | iterate failure | actual_k=1
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[20, 6, 2, 8]                                                              |  | used linear model with 13 points | iterate failure | actual_k=1
       3|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.12500000|[30, 9, 3, 12]                                                             |  | used linear model with 13 points | iterate failure | actual_k=1
       4|[0.1597586205118915, 0.1501596153621837, 0.0886045321563684, 0.1000414013149874, 0.0619223320560522, 0.0761386936747932, 0.0704850773007682, 0.0514891119659012, 0.0383104048521503, 0.0810593544225549]|  1.3697077698771358|      0.25000000|[40, 12, 4, 16]                                                            |  | used linear model with 13 points | iterate success | actual_k=1
       5|[0.1597586205118915, 0.1501596153621837, 0.0886045321563684, 0.1000414013149874, 0.0619223320560522, 0.0761386936747932, 0.0704850773007682, 0.0514891119659012, 0.0383104048521503, 0.0810593544225549]|  1.3697077698771358|      0.12500000|[50, 15, 5, 20]                                                            |  | used linear model with 13 points | iterate failure | actual_k=1
       6|[0.1483827362286145, 0.1511159294342693, 0.0824792243395349, 0.1065475488477379, 0.0362593229849442, 0.1088121504835991, 0.056607757529201, -0.0136327290664011, 0.0353663202477845, -0.0150997779390832]|  0.8382754518817253|      0.25000000|[60, 18, 6, 24]                                                            |  | used linear model with 13 points | iterate success | actual_k=1
       7|[0.1483827362286145, 0.1511159294342693, 0.0824792243395349, 0.1065475488477379, 0.0362593229849442, 0.1088121504835991, 0.056607757529201, -0.0136327290664011, 0.0353663202477845, -0.0150997779390832]|  0.8382754518817253|      0.12500000|[70, 21, 7, 28]                                                            |  | used linear model with 13 points | iterate failure | actual_k=1
       8|[0.1483827362286145, 0.1511159294342693, 0.0824792243395349, 0.1065475488477379, 0.0362593229849442, 0.1088121504835991, 0.056607757529201, -0.0136327290664011, 0.0353663202477845, -0.0150997779390832]|  0.8382754518817253|      0.06250000|[80, 24, 8, 32]                                                            |  | used linear model with 13 points | iterate failure | actual_k=1
       9|[0.1483827362286145, 0.1511159294342693, 0.0824792243395349, 0.1065475488477379, 0.0362593229849442, 0.1088121504835991, 0.056607757529201, -0.0136327290664011, 0.0353663202477845, -0.0150997779390832]|  0.8382754518817253|      0.03125000|[90, 27, 9, 36]                                                            |  | used linear model with 13 points | iterate failure | actual_k=1
      10|[0.1398028576395693, 0.1497417000910511, 0.075962647006981, 0.1005664673327335, 0.0292877184416071, 0.0876860694598805, 0.0478450322385233, -0.0109772074700434, 0.0197446489090365, -0.0149202600421136]|  0.6068463977213655|      0.06250000|[100, 30, 10, 40]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      11|[0.1398028576395693, 0.1497417000910511, 0.075962647006981, 0.1005664673327335, 0.0292877184416071, 0.0876860694598805, 0.0478450322385233, -0.0109772074700434, 0.0197446489090365, -0.0149202600421136]|  0.6068463977213655|      0.03125000|[110, 33, 11, 44]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      12|[0.1445427455867903, 0.1494288731297821, 0.0803184032339625, 0.0968774823641225, 0.0331049614954266, 0.0746226165970728, 0.033419394827189, 0.0041166633122658, 0.0135171769532454, 0.0012502803639869]|  0.4407438410128490|      0.06250000|[120, 36, 12, 48]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      13|[0.1445427455867903, 0.1494288731297821, 0.0803184032339625, 0.0968774823641225, 0.0331049614954266, 0.0746226165970728, 0.033419394827189, 0.0041166633122658, 0.0135171769532454, 0.0012502803639869]|  0.4407438410128490|      0.03125000|[130, 39, 13, 52]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      14|[0.1481262313734572, 0.1589859923101701, 0.0785612441335551, 0.1000131464906735, 0.0199249903797331, 0.05092478688076, 0.0346901926484808, -0.0057855908263627, 0.0148469252400035, 0.0060174638575538]|  0.3657687909445030|      0.06250000|[140, 42, 14, 56]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      15|[0.1732316720322077, 0.1431946644488628, 0.0657378303792445, 0.0863630935631746, 0.027416302793675, 0.0136915258830844, 0.0187805964130061, 0.021045723124667, 0.0033776453559942, -0.0053325317588461]|  0.2322370288474056|      0.12500000|[150, 45, 15, 60]                                                          |  | used linear model with 13 points | iterate success | actual_k=1
      16|[0.1732316720322077, 0.1431946644488628, 0.0657378303792445, 0.0863630935631746, 0.027416302793675, 0.0136915258830844, 0.0187805964130061, 0.021045723124667, 0.0033776453559942, -0.0053325317588461]|  0.2322370288474056|      0.06250000|[160, 48, 16, 64]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      17|[0.1732316720322077, 0.1431946644488628, 0.0657378303792445, 0.0863630935631746, 0.027416302793675, 0.0136915258830844, 0.0187805964130061, 0.021045723124667, 0.0033776453559942, -0.0053325317588461]|  0.2322370288474056|      0.03125000|[170, 51, 17, 68]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      18|[0.1732316720322077, 0.1431946644488628, 0.0657378303792445, 0.0863630935631746, 0.027416302793675, 0.0136915258830844, 0.0187805964130061, 0.021045723124667, 0.0033776453559942, -0.0053325317588461]|  0.2322370288474056|      0.01562500|[180, 54, 18, 72]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
      19|[0.1732316720322077, 0.1431946644488628, 0.0657378303792445, 0.0863630935631746, 0.027416302793675, 0.0136915258830844, 0.0187805964130061, 0.021045723124667, 0.0033776453559942, -0.0053325317588461]|  0.2322370288474056|      0.00781250|[190, 57, 19, 76]                                                          |  | used linear model with 13 points | iterate failure | actual_k=1
