k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.50000000|[129, 0, 0, 2]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.25000000|[257, 0, 0, 4]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.12500000|[385, 0, 0, 6]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.06250000|[513, 0, 0, 8]                                                             |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      0.03125000|[641, 0, 0, 10]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.6845987510272199, 0.0182150900855219, 0.6714450289653429, 0.0138240134511639, 0.6185091999051098, 0.0174007228600151, 1.327203944950056, 0.0207671637878066, -0.00041890497568, 0.0164339726712827, 1.249568566624424, 0.0148910831295448, 0.2300359689571296, 0.0176816891753742, 1.2320885490177758, 0.020264656567859, 4.5935497774799074, 0.0309141155969419, 4.455459811600056, 0.0357099521042328, 0.0761760889580197, 0.0207418286795288, 0.2398040581212474, 0.0226164445121285, 0.7201374812464538, 0.0247837713087384, 0.2044905904483844, 0.0194964324720681, -0.0635917677417811, 0.0200722727350661, 1.3969874530313622, 0.0164988590153573, 0.238321157694512, 0.0188094714934244, 0.0626088948321996, 0.0187478117844506, 0.0256409215558175, 0.0220947947438455, 0.4203331967469849, 0.0154620453768946, 0.2680502295454802, 0.0202886190669018, 0.8339246595066353, 0.0244817196285665, 1.0276276647520373, 0.0221991110074195, 0.7974528032519008, 0.0180446092615061, 0.245100653494058, 0.0215418602059307, 0.5070825504838422, 0.0187850748017504, 0.2773375836746768, 0.0190722329900536, 0.3862580897147749, 0.0281225334405732, 0.1629686024237512, 0.0190117795488395, 0.2936080414860521, 0.0186133307681969, 0.1866544017625132, 0.0237545220575466, 0.0089796323976682, 0.0266608663360075, 0.1651999879956972, 0.0183692298513921]|376479.1562500000000000|      0.06250000|[769, 0, 0, 12]                                                            |  | trying linear partial model with 65 points | iterate success | actual_k=0
       7|[0.6845987510272199, 0.0182150900855219, 0.6714450289653429, 0.0138240134511639, 0.6185091999051098, 0.0174007228600151, 1.327203944950056, 0.0207671637878066, -0.00041890497568, 0.0164339726712827, 1.249568566624424, 0.0148910831295448, 0.2300359689571296, 0.0176816891753742, 1.2320885490177758, 0.020264656567859, 4.5935497774799074, 0.0309141155969419, 4.455459811600056, 0.0357099521042328, 0.0761760889580197, 0.0207418286795288, 0.2398040581212474, 0.0226164445121285, 0.7201374812464538, 0.0247837713087384, 0.2044905904483844, 0.0194964324720681, -0.0635917677417811, 0.0200722727350661, 1.3969874530313622, 0.0164988590153573, 0.238321157694512, 0.0188094714934244, 0.0626088948321996, 0.0187478117844506, 0.0256409215558175, 0.0220947947438455, 0.4203331967469849, 0.0154620453768946, 0.2680502295454802, 0.0202886190669018, 0.8339246595066353, 0.0244817196285665, 1.0276276647520373, 0.0221991110074195, 0.7974528032519008, 0.0180446092615061, 0.245100653494058, 0.0215418602059307, 0.5070825504838422, 0.0187850748017504, 0.2773375836746768, 0.0190722329900536, 0.3862580897147749, 0.0281225334405732, 0.1629686024237512, 0.0190117795488395, 0.2936080414860521, 0.0186133307681969, 0.1866544017625132, 0.0237545220575466, 0.0089796323976682, 0.0266608663360075, 0.1651999879956972, 0.0183692298513921]|376479.1562500000000000|      0.03125000|[897, 0, 0, 14]                                                            |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.6888326408789257, 0.0183541487069606, 0.6741169436586368, 0.015332470675354, 0.6181304743539419, 0.0168046968318423, 1.3257985547074311, 0.0214749829814633, -0.0019234970092921, 0.0157986207391323, 1.2520047184376617, 0.0207196869652475, 0.2285185719443588, 0.0172209868521366, 1.2304332361591255, 0.0213165306148705, 4.594008215840322, 0.0471630613492813, 4.4521529286478, 0.0496252294785227, 0.0781643657354064, 0.0247209640280317, 0.2423565627425913, 0.0218569067064782, 0.7173888998435661, 0.0279599222388281, 0.2063044719967497, 0.0157827294162128, -0.0630059944721597, 0.0160880656127944, 1.3994040452631897, 0.0217114076446601, 0.2408902852827148, 0.0143897082601525, 0.0644268426359515, 0.0167532645265461, 0.0262019410306141, 0.0205778479490175, 0.4258324159973655, 0.012254107452261, 0.2693670233719179, 0.0225632032244433, 0.8336348227078014, 0.0258061885563999, 1.02405442644201, 0.018782335155462, 0.7973323156905137, 0.0202165932453588, 0.2460844936733022, 0.021041817039841, 0.5022729714218616, 0.0158277199224882, 0.2784258125780896, 0.0207596552991232, 0.3854466912476534, 0.031669177434919, 0.167282210980623, 0.0276843009036796, 0.294816241202026, 0.021532168589361, 0.1878104487507583, 0.0266043059347482, 0.0106795755716166, 0.0206942978912132, 0.1660054888604619, 0.0190060209834637]|317993.5000000000000000|      0.06250000|[1025, 0, 0, 16]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
       9|[0.6888326408789257, 0.0183541487069606, 0.6741169436586368, 0.015332470675354, 0.6181304743539419, 0.0168046968318423, 1.3257985547074311, 0.0214749829814633, -0.0019234970092921, 0.0157986207391323, 1.2520047184376617, 0.0207196869652475, 0.2285185719443588, 0.0172209868521366, 1.2304332361591255, 0.0213165306148705, 4.594008215840322, 0.0471630613492813, 4.4521529286478, 0.0496252294785227, 0.0781643657354064, 0.0247209640280317, 0.2423565627425913, 0.0218569067064782, 0.7173888998435661, 0.0279599222388281, 0.2063044719967497, 0.0157827294162128, -0.0630059944721597, 0.0160880656127944, 1.3994040452631897, 0.0217114076446601, 0.2408902852827148, 0.0143897082601525, 0.0644268426359515, 0.0167532645265461, 0.0262019410306141, 0.0205778479490175, 0.4258324159973655, 0.012254107452261, 0.2693670233719179, 0.0225632032244433, 0.8336348227078014, 0.0258061885563999, 1.02405442644201, 0.018782335155462, 0.7973323156905137, 0.0202165932453588, 0.2460844936733022, 0.021041817039841, 0.5022729714218616, 0.0158277199224882, 0.2784258125780896, 0.0207596552991232, 0.3854466912476534, 0.031669177434919, 0.167282210980623, 0.0276843009036796, 0.294816241202026, 0.021532168589361, 0.1878104487507583, 0.0266043059347482, 0.0106795755716166, 0.0206942978912132, 0.1660054888604619, 0.0190060209834637]|317993.5000000000000000|      0.03125000|[1153, 0, 0, 18]                                                           |  | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.6857585803632561, 0.0207481819669811, 0.6723813365395829, 0.0161230109677883, 0.6179112562668584, 0.0199411964006316, 1.3308011316287702, 0.0246196597712839, -0.0032702071618677, 0.0136192968316811, 1.2518358118971173, 0.0243217226431749, 0.2348064886936461, 0.0158590880893913, 1.2264806357771565, 0.0216255432862648, 4.595104240976241, 0.0519908309425248, 4.452130514035489, 0.0637007757948018, 0.0811855079784794, 0.0303564212608935, 0.2433837266867034, 0.0246065656656868, 0.7206086055586342, 0.0270042591610197, 0.2077397860651443, 0.0218155329950443, -0.0642714056934806, 0.0222920763906594, 1.3983339649959905, 0.0344770102478958, 0.2460499074334138, 0.0126205947520923, 0.0673959010941134, 0.0208186547392703, 0.0254815833989273, 0.0190439166803568, 0.4268394795205336, 0.0177552531372124, 0.2708042070061771, 0.0246358740258574, 0.8313076047653428, 0.0303625701424273, 1.022350310616197, 0.0256958422662424, 0.7980818472027044, 0.0188015468151648, 0.2502994242666475, 0.0201235629380737, 0.5016689062251745, 0.0200245529842289, 0.2813052243487208, 0.0211338495472408, 0.3835992199559165, 0.0371765463632401, 0.1606716343745106, 0.0265260860708174, 0.2946701872347582, 0.0221177510915026, 0.1873526562430227, 0.0287422646246941, 0.0102876399721229, 0.0186870814849288, 0.1648284875555701, 0.0198069370009921]|291560.1562500000000000|      0.06250000|[1281, 0, 0, 20]                                                           |  | trying linear partial model with 65 points | iterate success | actual_k=0
