k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337744340301|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[9.698071470530884, -1.3324917556864755, 0.5316171717569274, 0.7192633036279373, -0.2566539142526503, -0.0593129637799622, -0.0513402264675725]|195278.6718750000000000|      2.00000000|[7, 3, 0, 3]                                                               |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | iterate success | actual_k=1
       2|[9.698071470530884, -1.3324917556864755, 0.5316171717569274, 0.7192633036279373, -0.2566539142526503, -0.0593129637799622, -0.0513402264675725]|195278.6718750000000000|      1.00000000|[15, 7, 0, 7]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[9.752094286303297, -1.9262335324184152, 0.6300190284636377, 0.3823050349336574, 0.3766347670794095, -0.0795990455344422, -0.3975516628445304]|62221.8007812500000000|      2.00000000|[20, 9, 0, 9]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[8.496491292904636, -2.3802848926184694, 0.6452791006893016, 0.1036026145537692, 0.9955652587100934, -0.153312307847346, 0.9256573069814189]|54743.4765625000000000|      4.00000000|[26, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | iterate success | actual_k=1
       5|[9.793570566445696, -4.956148864921028, -0.4299467086251069, 2.360513686567833, 0.5326524063578251, -1.2199433986893007, 1.2098435725270467]|43285.8515625000000000|      8.00000000|[31, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[9.793570566445696, -4.956148864921028, -0.4299467086251069, 2.360513686567833, 0.5326524063578251, -1.2199433986893007, 1.2098435725270467]|43285.8515625000000000|      4.00000000|[40, 19, 0, 19]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[9.793570566445696, -4.956148864921028, -0.4299467086251069, 2.360513686567833, 0.5326524063578251, -1.2199433986893007, 1.2098435725270467]|43285.8515625000000000|      2.00000000|[49, 23, 0, 23]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[9.793570566445696, -4.956148864921028, -0.4299467086251069, 2.360513686567833, 0.5326524063578251, -1.2199433986893007, 1.2098435725270467]|43285.8515625000000000|      1.00000000|[58, 27, 0, 27]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[9.721570115660585, -5.076365808899638, -0.8004323771194153, 2.9197485092537976, 0.7150272259510309, -1.8851879345340878, 0.9762847218921229]|37477.3867187500000000|      2.00000000|[62, 29, 0, 29]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      10|[9.721570115660585, -5.076365808899638, -0.8004323771194153, 2.9197485092537976, 0.7150272259510309, -1.8851879345340878, 0.9762847218921229]|37477.3867187500000000|      1.00000000|[71, 34, 0, 34]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
