k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.50000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
       2|[1.0, 2.0, 1.0, 1.0, 1.0, 1.0]                                                  |  0.7790700756449387|      0.25000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[1.0559360323712421, 1.8160411069899909, 1.030246765281916, 1.0273289189883539, 0.9821194308989708, 1.1534562953763297]|  0.6189281344413757|      0.50000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       4|[1.0559360323712421, 1.8160411069899909, 1.030246765281916, 1.0273289189883539, 0.9821194308989708, 1.1534562953763297]|  0.6189281344413757|      0.25000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[1.0559360323712421, 1.8160411069899909, 1.030246765281916, 1.0273289189883539, 0.9821194308989708, 1.1534562953763297]|  0.6189281344413757|      0.12500000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.132957918860269, 1.8087372139576752, 1.0574668676736736, 1.0540890322383454, 1.038127439674406, 1.2244869047351448]|  0.5229399800300598|      0.25000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[1.0083840225174325, 1.7566375356682722, 1.0249786761691524, 0.905339456651205, 1.135511098218431, 1.332197034695594]|  0.5030915141105652|      0.50000000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       8|[1.0083840225174325, 1.7566375356682722, 1.0249786761691524, 0.905339456651205, 1.135511098218431, 1.332197034695594]|  0.5030915141105652|      0.25000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.0774702719332638, 1.8324226236665233, 0.8720053705994163, 0.9315991754245754, 1.2993490991475147, 1.3646071408867821]|  0.4369058012962341|      0.50000000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[1.0774702719332638, 1.8324226236665233, 0.8720053705994163, 0.9315991754245754, 1.2993490991475147, 1.3646071408867821]|  0.4369058012962341|      0.25000000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[1.112193285640118, 1.8598503367170691, 0.941018086318233, 0.709113561951026, 1.3771495856722231, 1.3796575242327775]|  0.3278636634349823|      0.50000000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      12|[1.112193285640118, 1.8598503367170691, 0.941018086318233, 0.709113561951026, 1.3771495856722231, 1.3796575242327775]|  0.3278636634349823|      0.25000000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[1.0230016690250947, 1.7559105682993468, 0.930356291005253, 0.7755032661480336, 1.5524382198668647, 1.47182046736278]|  0.3117882311344147|      0.50000000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      14|[1.0230016690250947, 1.7559105682993468, 0.930356291005253, 0.7755032661480336, 1.5524382198668647, 1.47182046736278]|  0.3117882311344147|      0.25000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[1.0230016690250947, 1.7559105682993468, 0.930356291005253, 0.7755032661480336, 1.5524382198668647, 1.47182046736278]|  0.3117882311344147|      0.12500000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | exploitation failed, decreasing delta | actual_k=0
      16|[1.0230016690250947, 1.7559105682993468, 0.930356291005253, 0.7755032661480336, 1.5524382198668647, 1.47182046736278]|  0.3117882311344147|      0.06250000|[129, 0, 0, 32]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[1.0230016690250947, 1.7559105682993468, 0.930356291005253, 0.7755032661480336, 1.5524382198668647, 1.47182046736278]|  0.3117882311344147|      0.03125000|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      18|[1.0465297264701936, 1.7481704016058635, 0.9162561558983816, 0.7676606888693084, 1.5596552959234582, 1.4789392325089104]|  0.3090122044086456|      0.06250000|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      19|[1.0465297264701936, 1.7481704016058635, 0.9162561558983816, 0.7676606888693084, 1.5596552959234582, 1.4789392325089104]|  0.3090122044086456|      0.03125000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[1.0641097422605859, 1.7380854123335854, 0.9273261220387017, 0.7661775938099017, 1.5465070746626637, 1.495315407048824]|  0.3085887432098389|      0.06250000|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      21|[1.0641097422605859, 1.7380854123335854, 0.9273261220387017, 0.7661775938099017, 1.5465070746626637, 1.495315407048824]|  0.3085887432098389|      0.03125000|[169, 0, 0, 42]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
