k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[175, 12, 0, 3]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[349, 24, 0, 6]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[525, 36, 0, 9]                                                            |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[699, 48, 0, 12]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[874, 60, 0, 15]                                                           |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[1.0192354361629954, 0.0176593797077303, 0.0096683967857686, 0.0165516601867962, 0.4338414526358111, 0.0239586744304765, 0.7990196764209888, 0.0193676787131213, 0.2179494044309701, 0.0199657499697964, 2.6913200475870585, 0.0182088145200238, 0.810096475587033, 0.0205256822333762, 2.274185593035288, 0.0195689971506095, 14.3564624469304, 0.026854636285395, 12.163006198467706, 0.032417009384976, 0.2778858940251984, 0.0213052600709044, 0.2407383562691101, 0.0199857590428, 1.166417365045821, 0.0248030388520877, 0.1727405035540421, 0.0174132734827435, 0.1171425666372422, 0.0184461374489011, 3.7544917185520554, 0.0270418592205947, 0.8333652488892935, 0.0252624565035385, 0.157562645921553, 0.0162879581526265, 0.3869962811858968, 0.0220336725272277, 0.9231337039713908, 0.0173853292703107, 0.2623127068578082, 0.0208102367291854, 2.0643674201220357, 0.016514988901161, 1.9449168519008133, 0.0189127151088147, 1.4822584575341828, 0.0135541228634806, 0.4750677280445859, 0.0197600267474479, 0.4916543727718305, 0.0231256676332872, 0.3199617068198577, 0.01625803304273, 0.8461704062151657, 0.0208159192243142, 0.462608688294161, 0.0174613100993259, 0.4900594014010133, 0.0204314114158411, 0.9866411827123469, 0.0201629538190378, -0.0179305364588669, 0.0175358845140516, 0.2709571697243268, 0.0272922449975762]|2709485.7500000000000000|      0.06250000|[991, 68, 0, 17]                                                           |  | trying linear partial model with 61 points | iterate success | actual_k=4
       7|[1.0192354361629954, 0.0176593797077303, 0.0096683967857686, 0.0165516601867962, 0.4338414526358111, 0.0239586744304765, 0.7990196764209888, 0.0193676787131213, 0.2179494044309701, 0.0199657499697964, 2.6913200475870585, 0.0182088145200238, 0.810096475587033, 0.0205256822333762, 2.274185593035288, 0.0195689971506095, 14.3564624469304, 0.026854636285395, 12.163006198467706, 0.032417009384976, 0.2778858940251984, 0.0213052600709044, 0.2407383562691101, 0.0199857590428, 1.166417365045821, 0.0248030388520877, 0.1727405035540421, 0.0174132734827435, 0.1171425666372422, 0.0184461374489011, 3.7544917185520554, 0.0270418592205947, 0.8333652488892935, 0.0252624565035385, 0.157562645921553, 0.0162879581526265, 0.3869962811858968, 0.0220336725272277, 0.9231337039713908, 0.0173853292703107, 0.2623127068578082, 0.0208102367291854, 2.0643674201220357, 0.016514988901161, 1.9449168519008133, 0.0189127151088147, 1.4822584575341828, 0.0135541228634806, 0.4750677280445859, 0.0197600267474479, 0.4916543727718305, 0.0231256676332872, 0.3199617068198577, 0.01625803304273, 0.8461704062151657, 0.0208159192243142, 0.462608688294161, 0.0174613100993259, 0.4900594014010133, 0.0204314114158411, 0.9866411827123469, 0.0201629538190378, -0.0179305364588669, 0.0175358845140516, 0.2709571697243268, 0.0272922449975762]|2709485.7500000000000000|      0.03125000|[1167, 80, 0, 20]                                                          |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 119 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[1.0185748936365557, 0.0156602063798899, 0.0078327981561156, 0.017332638105652, 0.4320777042273405, 0.017034348923239, 0.7973396207889684, 0.0183974669035254, 0.2166997122127234, 0.0207046896207442, 2.6892558338649666, 0.0177925219505616, 0.8124328650570922, 0.0185469106573199, 2.2756596614803613, 0.0214395026681389, 14.358352380063184, 0.0480796211228648, 12.165206332772632, 0.0357654046981923, 0.2795193244109178, 0.0199321137787315, 0.244238619129053, 0.0229567836162383, 1.1634614078260908, 0.0254540247631963, 0.1788479338438223, 0.0191387553034576, 0.1181046525777956, 0.019551554635056, 3.7540422670231415, 0.0273932594628224, 0.8355115592471537, 0.0251012755931715, 0.1589150314928073, 0.0145528487353934, 0.3858569683419132, 0.0176174181949882, 0.926836351947604, 0.0176150610164605, 0.2606191592846746, 0.0186581249407829, 2.0658251069450233, 0.0234278354392433, 1.9457155424587966, 0.021442159687576, 1.4825410775152463, 0.0197189532869168, 0.4756497359526149, 0.0210297959238607, 0.4928476434636671, 0.0246669104640199, 0.3107608975821929, 0.0180185100766254, 0.8446846976191965, 0.0178522945707107, 0.460978515953697, 0.0236407584404058, 0.4862192701312681, 0.0220378771313577, 0.9871390292629036, 0.0178341043276219, -0.0169740678636377, 0.0129610271625467, 0.273203486778059, 0.0257834814344388]|2154391.7500000000000000|      0.06250000|[1284, 88, 0, 22]                                                          |  | trying linear partial model with 61 points | iterate success | actual_k=4
       9|[1.0185748936365557, 0.0156602063798899, 0.0078327981561156, 0.017332638105652, 0.4320777042273405, 0.017034348923239, 0.7973396207889684, 0.0183974669035254, 0.2166997122127234, 0.0207046896207442, 2.6892558338649666, 0.0177925219505616, 0.8124328650570922, 0.0185469106573199, 2.2756596614803613, 0.0214395026681389, 14.358352380063184, 0.0480796211228648, 12.165206332772632, 0.0357654046981923, 0.2795193244109178, 0.0199321137787315, 0.244238619129053, 0.0229567836162383, 1.1634614078260908, 0.0254540247631963, 0.1788479338438223, 0.0191387553034576, 0.1181046525777956, 0.019551554635056, 3.7540422670231415, 0.0273932594628224, 0.8355115592471537, 0.0251012755931715, 0.1589150314928073, 0.0145528487353934, 0.3858569683419132, 0.0176174181949882, 0.926836351947604, 0.0176150610164605, 0.2606191592846746, 0.0186581249407829, 2.0658251069450233, 0.0234278354392433, 1.9457155424587966, 0.021442159687576, 1.4825410775152463, 0.0197189532869168, 0.4756497359526149, 0.0210297959238607, 0.4928476434636671, 0.0246669104640199, 0.3107608975821929, 0.0180185100766254, 0.8446846976191965, 0.0178522945707107, 0.460978515953697, 0.0236407584404058, 0.4862192701312681, 0.0220378771313577, 0.9871390292629036, 0.0178341043276219, -0.0169740678636377, 0.0129610271625467, 0.273203486778059, 0.0257834814344388]|2154391.7500000000000000|      0.03125000|[1458, 100, 0, 25]                                                         |  | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 118 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[1.0162041070900356, 0.0190767668744283, 0.0081989106598166, 0.0149857365452637, 0.432954840064783, 0.0168942117745919, 0.7930882503378547, 0.0247230155099929, 0.2208713013530339, 0.0258414320973115, 2.6864166197333366, 0.0203623642682291, 0.8146246773769612, 0.0166733827515518, 2.278521931306407, 0.018547628308833, 14.35896007261603, 0.0555957374230161, 12.164521073041746, 0.0491346553129519, 0.282798189422082, 0.0232823147107443, 0.2390694343295179, 0.0228548683991218, 1.1629717565609945, 0.027230436365164, 0.1851052211841637, 0.0226109812571672, 0.1172545237129388, 0.0299273197595031, 3.7561148151832366, 0.0250476978457161, 0.8348573217634092, 0.0310257659524107, 0.1563811211998438, 0.0137017309462605, 0.3925545729062742, 0.0139757083404669, 0.9304243302690626, 0.0188545977885791, 0.2631301390795691, 0.0232293435220786, 2.0646525707705465, 0.0187987425050605, 1.9463172641556572, 0.0264446007566213, 1.4811794292836034, 0.0219122928344261, 0.4785909542550489, 0.0203893316197197, 0.4989344747876528, 0.0301309712893878, 0.3114625259502689, 0.0216522270872594, 0.8463311706668321, 0.016754322712444, 0.4592575136813649, 0.0235089605004273, 0.4876637583149787, 0.0261386505468822, 0.9862282742536509, 0.0129729746805349, -0.0166409895767469, 0.0090760644789708, 0.274422688670932, 0.0258384312069941]|1940143.6250000000000000|      0.06250000|[1575, 108, 0, 27]                                                         |  | trying linear partial model with 61 points | iterate success | actual_k=4
