k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7504728856305292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.3954039169459649, 0.6003856371238419, 5.242435404747927, 5.7145009309224895, 6.228356354457207, 7.721409442942615]|171.0486806977871197|      2.00000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=4
       2|[-1.0558564519308005, 0.9120131453111469, 4.1192097644628065, 5.683728904891028, 5.497501518329675, 7.721709105492575]| 63.5228006732828234|      4.00000000|[26, 8, 2, 4]                                                              |  | used linear model with 17 points | iterate success | actual_k=4
       3|[-1.0558564519308005, 0.9120131453111469, 4.1192097644628065, 5.683728904891028, 5.497501518329675, 7.721709105492575]| 63.5228006732828234|      2.00000000|[39, 12, 3, 6]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       4|[-1.9930359873508028, 1.654081069158411, 2.9567500587334337, 5.844137813168347, 4.423167196052233, 7.921188160695093]| 22.6323284072192479|      4.00000000|[52, 16, 4, 8]                                                             |  | used linear model with 17 points | iterate success | actual_k=4
       5|[-1.9930359873508028, 1.654081069158411, 2.9567500587334337, 5.844137813168347, 4.423167196052233, 7.921188160695093]| 22.6323284072192479|      2.00000000|[65, 20, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       6|[-1.3985966794358453, 2.6394628246596867, 2.162562683884744, 5.104284164811801, 3.202814882513514, 8.012226222053854]|  6.0714170214670107|      4.00000000|[78, 24, 6, 12]                                                            |  | used linear model with 17 points | iterate success | actual_k=4
       7|[-1.3985966794358453, 2.6394628246596867, 2.162562683884744, 5.104284164811801, 3.202814882513514, 8.012226222053854]|  6.0714170214670107|      2.00000000|[91, 28, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       8|[-0.8698427786933955, 4.174010213825893, 2.15206838569929, 5.012840640704291, 2.056340717634958, 8.218886725593439]|  1.8549872968066445|      4.00000000|[104, 32, 8, 16]                                                           |  | used linear model with 17 points | iterate success | actual_k=4
       9|[-0.8698427786933955, 4.174010213825893, 2.15206838569929, 5.012840640704291, 2.056340717634958, 8.218886725593439]|  1.8549872968066445|      2.00000000|[117, 36, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
      10|[-0.8698427786933955, 4.174010213825893, 2.15206838569929, 5.012840640704291, 2.056340717634958, 8.218886725593439]|  1.8549872968066445|      1.00000000|[130, 40, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      11|[-0.8698427786933955, 4.174010213825893, 2.15206838569929, 5.012840640704291, 2.056340717634958, 8.218886725593439]|  1.8549872968066445|      0.50000000|[143, 44, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[-0.8718689276545165, 4.287191709124817, 1.9307627408292165, 4.707545105780753, 1.7555775744620439, 8.15146400349304]|  1.4039579169985137|      1.00000000|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      13|[-0.8718689276545165, 4.287191709124817, 1.9307627408292165, 4.707545105780753, 1.7555775744620439, 8.15146400349304]|  1.4039579169985137|      0.50000000|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      14|[-0.8718689276545165, 4.287191709124817, 1.9307627408292165, 4.707545105780753, 1.7555775744620439, 8.15146400349304]|  1.4039579169985137|      0.25000000|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[-0.6893592354309064, 4.369183114720771, 2.0474793664204536, 4.618137520504671, 1.7739795488405397, 8.174102510455981]|  1.1381728749705637|      0.50000000|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      16|[-0.6893592354309064, 4.369183114720771, 2.0474793664204536, 4.618137520504671, 1.7739795488405397, 8.174102510455981]|  1.1381728749705637|      0.25000000|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      17|[-0.7248398219973747, 4.408765726008481, 1.9659552746114164, 4.489783760923984, 1.584270029600843, 8.15035850012488]|  0.9608170386845974|      0.50000000|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      18|[-0.7248398219973747, 4.408765726008481, 1.9659552746114164, 4.489783760923984, 1.584270029600843, 8.15035850012488]|  0.9608170386845974|      0.25000000|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[-0.5825415872788237, 4.434354520770431, 2.090816931441947, 4.360034309267083, 1.57868135232068, 8.054755994335851]|  0.8029662199801211|      0.50000000|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
