k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]| 27.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6464498524505851, 0.8486097258739148, 1.2039691465868265, 1.1491859754818223, 0.8503540275581112, 0.9416850619775338, 0.7655161313239714, 1.1281103930199647, 1.0242721165445239, 1.3667129318607727, 1.048674290676851, 0.8492867919682066, 1.5433105781098848, 0.8778571795245866, 1.0918869254695367, 1.1136873844289212, 0.8684446278810356, 0.8897001222225261, 0.8008796459768476, 0.8191030507461077, 1.067796033548165, 1.1238600314964278, 1.1894709232771459, 0.843131811727918, 0.8691585499650588]|  9.0701393810745561|      2.00000000|[33, 0, 1, 3]                                                              |  | used linear model with 33 points | iterate success | actual_k=0
       2|[0.6464498524505851, 0.8486097258739148, 1.2039691465868265, 1.1491859754818223, 0.8503540275581112, 0.9416850619775338, 0.7655161313239714, 1.1281103930199647, 1.0242721165445239, 1.3667129318607727, 1.048674290676851, 0.8492867919682066, 1.5433105781098848, 0.8778571795245866, 1.0918869254695367, 1.1136873844289212, 0.8684446278810356, 0.8897001222225261, 0.8008796459768476, 0.8191030507461077, 1.067796033548165, 1.1238600314964278, 1.1894709232771459, 0.843131811727918, 0.8691585499650588]|  9.0701393810745561|      1.00000000|[66, 0, 2, 6]                                                              |  | used linear model with 33 points | iterate failure | actual_k=0
       3|[0.6464498524505851, 0.8486097258739148, 1.2039691465868265, 1.1491859754818223, 0.8503540275581112, 0.9416850619775338, 0.7655161313239714, 1.1281103930199647, 1.0242721165445239, 1.3667129318607727, 1.048674290676851, 0.8492867919682066, 1.5433105781098848, 0.8778571795245866, 1.0918869254695367, 1.1136873844289212, 0.8684446278810356, 0.8897001222225261, 0.8008796459768476, 0.8191030507461077, 1.067796033548165, 1.1238600314964278, 1.1894709232771459, 0.843131811727918, 0.8691585499650588]|  9.0701393810745561|      0.50000000|[99, 0, 3, 9]                                                              |  | used linear model with 33 points | iterate failure | actual_k=0
       4|[0.6239764459104862, 0.7674614535922177, 1.0668763418731126, 1.1202643692000631, 0.8306123890727691, 0.9793989457249178, 0.6762177601716097, 1.0508498887642432, 0.9115145765260767, 1.3317226422118964, 1.0146770325335976, 0.7983293428990194, 1.9476992110624884, 0.8099046532494826, 1.0613760415526703, 1.08050740602215, 0.894905488494871, 0.9277712844950229, 0.8016403142768458, 0.8830464797261062, 1.133962745609785, 1.0931416081498984, 1.104114694803638, 0.8498803214674739, 0.8415697264001457]|  4.8176879505135313|      1.00000000|[132, 0, 4, 12]                                                            |  | used linear model with 33 points | iterate success | actual_k=0
       5|[0.6239764459104862, 0.7674614535922177, 1.0668763418731126, 1.1202643692000631, 0.8306123890727691, 0.9793989457249178, 0.6762177601716097, 1.0508498887642432, 0.9115145765260767, 1.3317226422118964, 1.0146770325335976, 0.7983293428990194, 1.9476992110624884, 0.8099046532494826, 1.0613760415526703, 1.08050740602215, 0.894905488494871, 0.9277712844950229, 0.8016403142768458, 0.8830464797261062, 1.133962745609785, 1.0931416081498984, 1.104114694803638, 0.8498803214674739, 0.8415697264001457]|  4.8176879505135313|      0.50000000|[165, 0, 5, 15]                                                            |  | used linear model with 33 points | iterate failure | actual_k=0
       6|[0.5516143806280293, 0.7919072277277753, 0.975371947865534, 1.0314662933181067, 0.777462735145191, 0.8739756308272572, 0.7171886007757793, 0.9561513738815465, 0.7790013268200533, 1.2620789348081725, 0.9127007034929995, 0.6508596420102543, 1.7507499762396117, 0.9552072445412785, 0.9726734557920921, 0.9596618622301908, 0.8893077198874553, 0.9401308922313388, 0.8945555714331945, 0.8570007927761792, 1.1510818840259125, 0.9760117689210149, 0.944338642995582, 0.8130779534828338, 0.7150727272411032]|  4.0036656539093443|      1.00000000|[198, 0, 6, 18]                                                            |  | used linear model with 33 points | iterate success | actual_k=0
       7|[0.5516143806280293, 0.7919072277277753, 0.975371947865534, 1.0314662933181067, 0.777462735145191, 0.8739756308272572, 0.7171886007757793, 0.9561513738815465, 0.7790013268200533, 1.2620789348081725, 0.9127007034929995, 0.6508596420102543, 1.7507499762396117, 0.9552072445412785, 0.9726734557920921, 0.9596618622301908, 0.8893077198874553, 0.9401308922313388, 0.8945555714331945, 0.8570007927761792, 1.1510818840259125, 0.9760117689210149, 0.944338642995582, 0.8130779534828338, 0.7150727272411032]|  4.0036656539093443|      0.50000000|[231, 0, 7, 21]                                                            |  | used linear model with 33 points | iterate failure | actual_k=0
       8|[0.5516143806280293, 0.7919072277277753, 0.975371947865534, 1.0314662933181067, 0.777462735145191, 0.8739756308272572, 0.7171886007757793, 0.9561513738815465, 0.7790013268200533, 1.2620789348081725, 0.9127007034929995, 0.6508596420102543, 1.7507499762396117, 0.9552072445412785, 0.9726734557920921, 0.9596618622301908, 0.8893077198874553, 0.9401308922313388, 0.8945555714331945, 0.8570007927761792, 1.1510818840259125, 0.9760117689210149, 0.944338642995582, 0.8130779534828338, 0.7150727272411032]|  4.0036656539093443|      0.25000000|[264, 0, 8, 24]                                                            |  | used linear model with 33 points | iterate failure | actual_k=0
       9|[0.5163297033928126, 0.7982315466826077, 0.9037733774065408, 0.9787515340593592, 0.8036659652948036, 0.8353300695031657, 0.7082398152787261, 0.9931147383649476, 0.7856843698219586, 1.2092808062186706, 0.8523274027357386, 0.6934336523788428, 1.9130141415348878, 0.9045461465638176, 0.956278920616646, 0.9179467700085338, 0.9587593060589761, 0.9246101917326517, 0.884345566891439, 0.841501890877556, 1.118934387575977, 0.9638779049368722, 0.8819883012508078, 0.8143744702478076, 0.7181706520295716]|  3.6006933128925591|      0.50000000|[297, 0, 9, 27]                                                            |  | used linear model with 33 points | iterate success | actual_k=0
      10|[0.5163297033928126, 0.7982315466826077, 0.9037733774065408, 0.9787515340593592, 0.8036659652948036, 0.8353300695031657, 0.7082398152787261, 0.9931147383649476, 0.7856843698219586, 1.2092808062186706, 0.8523274027357386, 0.6934336523788428, 1.9130141415348878, 0.9045461465638176, 0.956278920616646, 0.9179467700085338, 0.9587593060589761, 0.9246101917326517, 0.884345566891439, 0.841501890877556, 1.118934387575977, 0.9638779049368722, 0.8819883012508078, 0.8143744702478076, 0.7181706520295716]|  3.6006933128925591|      0.25000000|[330, 0, 10, 30]                                                           |  | used linear model with 33 points | iterate failure | actual_k=0
      11|[0.5362483201907307, 0.7291087224334281, 0.8819995433862686, 0.9237558269886261, 0.7661839554903933, 0.8087667964734044, 0.7882834830738839, 0.9469915632872767, 0.7701546514775525, 1.163200571499921, 0.8774477470776023, 0.6154953513964836, 1.77925629402878, 0.8669046862958358, 0.98736979838466, 0.9436578157525546, 0.9417240594991587, 0.9014483947999345, 0.8625904762461022, 0.8628371432142681, 1.120382421394481, 0.8839855052982274, 0.9318015027936956, 0.8491605295270052, 0.6815013671903665]|  3.1571881524063641|      0.50000000|[363, 0, 11, 33]                                                           |  | used linear model with 33 points | iterate success | actual_k=0
