k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0]                                                                 | 41.6816958616780084|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.5636091315590288, 1.558129613469048, 1.7057296539824764]                     |  4.1599194324506961|      2.00000000|[4, 1, 1, 2]                                                               |  | used linear model with 5 points | iterate success | actual_k=1
       2|[0.5636091315590288, 1.558129613469048, 1.7057296539824764]                     |  4.1599194324506961|      1.00000000|[8, 2, 2, 4]                                                               |  | used linear model with 5 points | iterate failure | actual_k=1
       3|[0.5636091315590288, 1.558129613469048, 1.7057296539824764]                     |  4.1599194324506961|      0.50000000|[12, 3, 3, 6]                                                              |  | used linear model with 5 points | iterate failure | actual_k=1
       4|[0.1972082990991836, 1.8701001895237128, 1.8414675987468387]                    |  0.1165648761402973|      1.00000000|[16, 4, 4, 8]                                                              |  | used linear model with 5 points | iterate success | actual_k=1
       5|[0.1972082990991836, 1.8701001895237128, 1.8414675987468387]                    |  0.1165648761402973|      0.50000000|[20, 5, 5, 10]                                                             |  | used linear model with 5 points | iterate failure | actual_k=1
       6|[0.1972082990991836, 1.8701001895237128, 1.8414675987468387]                    |  0.1165648761402973|      0.25000000|[24, 6, 6, 12]                                                             |  | used linear model with 5 points | iterate failure | actual_k=1
       7|[0.1972082990991836, 1.8701001895237128, 1.8414675987468387]                    |  0.1165648761402973|      0.12500000|[28, 7, 7, 14]                                                             |  | used linear model with 5 points | iterate failure | actual_k=1
       8|[0.1972082990991836, 1.8701001895237128, 1.8414675987468387]                    |  0.1165648761402973|      0.06250000|[32, 8, 8, 16]                                                             |  | used linear model with 5 points | iterate failure | actual_k=1
       9|[0.136845566900001, 1.8593902204348238, 1.829306713764042]                      |  0.0572857020633285|      0.12500000|[36, 9, 9, 18]                                                             |  | used linear model with 5 points | iterate success | actual_k=1
      10|[0.136845566900001, 1.8593902204348238, 1.829306713764042]                      |  0.0572857020633285|      0.06250000|[40, 10, 10, 20]                                                           |  | used linear model with 5 points | iterate failure | actual_k=1
      11|[0.136845566900001, 1.8593902204348238, 1.829306713764042]                      |  0.0572857020633285|      0.03125000|[44, 11, 11, 22]                                                           |  | used linear model with 5 points | iterate failure | actual_k=1
      12|[0.1432635108957266, 1.8365671138769242, 1.8089479735791856]                    |  0.0426423679064387|      0.06250000|[48, 12, 12, 24]                                                           |  | used linear model with 5 points | iterate success | actual_k=1
      13|[0.1432635108957266, 1.8365671138769242, 1.8089479735791856]                    |  0.0426423679064387|      0.03125000|[52, 13, 13, 26]                                                           |  | used linear model with 5 points | iterate failure | actual_k=1
      14|[0.11390065389062, 1.8273504880486533, 1.8035222075651274]                      |  0.0357140767868132|      0.06250000|[56, 14, 14, 28]                                                           |  | used linear model with 5 points | iterate success | actual_k=1
      15|[0.11390065389062, 1.8273504880486533, 1.8035222075651274]                      |  0.0357140767868132|      0.03125000|[60, 15, 15, 30]                                                           |  | used linear model with 5 points | iterate failure | actual_k=1
