k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0]                                                                 |  6.5000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.9702258431360417, 0.0248251258725098, 1.2194253049524462]                    |  4.8115118902628780|      2.00000000|[5, 0, 1, 2]                                                               |  | used linear model with 5 points | iterate success | actual_k=0
       2|[0.9702258431360417, 0.0248251258725098, 1.2194253049524462]                    |  4.8115118902628780|      1.00000000|[10, 0, 2, 4]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       3|[1.6232225374742486, -0.6061900229962323, 0.800599327867054]                    |  2.4692589520500547|      2.00000000|[15, 0, 3, 6]                                                              |  | used linear model with 5 points | iterate success | actual_k=0
       4|[1.6232225374742486, -0.6061900229962323, 0.800599327867054]                    |  2.4692589520500547|      1.00000000|[20, 0, 4, 8]                                                              |  | used linear model with 5 points | iterate failure | actual_k=0
       5|[1.6232225374742486, -0.6061900229962323, 0.800599327867054]                    |  2.4692589520500547|      0.50000000|[25, 0, 5, 10]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       6|[1.8686005910222607, -0.5361365930026273, 1.2305785457173124]                   |  1.1962306575581447|      1.00000000|[30, 0, 6, 12]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
       7|[1.8935430388788126, 0.4051691949690949, 0.893946271825075]                     |  0.8756111810857952|      2.00000000|[35, 0, 7, 14]                                                             |  | used linear model with 5 points | iterate success | actual_k=0
       8|[1.8935430388788126, 0.4051691949690949, 0.893946271825075]                     |  0.8756111810857952|      1.00000000|[40, 0, 8, 16]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
       9|[1.8935430388788126, 0.4051691949690949, 0.893946271825075]                     |  0.8756111810857952|      0.50000000|[45, 0, 9, 18]                                                             |  | used linear model with 5 points | iterate failure | actual_k=0
      10|[1.8935430388788126, 0.4051691949690949, 0.893946271825075]                     |  0.8756111810857952|      0.25000000|[50, 0, 10, 20]                                                            |  | used linear model with 5 points | iterate failure | actual_k=0
      11|[2.117819513654928, 0.2961688242935487, 0.911806340542526]                      |  0.5035362260956553|      0.50000000|[55, 0, 11, 22]                                                            |  | used linear model with 5 points | iterate success | actual_k=0
      12|[2.117819513654928, 0.2961688242935487, 0.911806340542526]                      |  0.5035362260956553|      0.25000000|[60, 0, 12, 24]                                                            |  | used linear model with 5 points | iterate failure | actual_k=0
      13|[2.117819513654928, 0.2961688242935487, 0.911806340542526]                      |  0.5035362260956553|      0.12500000|[65, 0, 13, 26]                                                            |  | used linear model with 5 points | iterate failure | actual_k=0
      14|[2.0536258782961974, 0.1972859744274217, 0.870256861823975]                     |  0.4676858342051294|      0.25000000|[70, 0, 14, 28]                                                            |  | used linear model with 5 points | iterate success | actual_k=0
      15|[2.0536258782961974, 0.1972859744274217, 0.870256861823975]                     |  0.4676858342051294|      0.12500000|[75, 0, 15, 30]                                                            |  | used linear model with 5 points | iterate failure | actual_k=0
