k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |772166.1146731314947829|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.117805707518774, 0.8072632305939033, 1.069367360890039, 0.9361358327010498, 0.9199263211636178, 0.8171803269548273, 0.6546912439350996, 0.1162517742798914]|76143.3479439972725231|      2.00000000|[15, 2, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       2|[1.117805707518774, 0.8072632305939033, 1.069367360890039, 0.9361358327010498, 0.9199263211636178, 0.8171803269548273, 0.6546912439350996, 0.1162517742798914]|76143.3479439972725231|      1.00000000|[30, 4, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       3|[1.0993560702962408, 1.0730414946133764, 1.1967829620398187, 0.7074755934950282, 1.0244986964936542, 1.2387108533053852, 0.6877628608286094, -0.7027623810797957]|19670.2719207460431790|      2.00000000|[45, 6, 3, 6]                                                              |  | used linear model with 17 points | iterate success | actual_k=2
       4|[1.0993560702962408, 1.0730414946133764, 1.1967829620398187, 0.7074755934950282, 1.0244986964936542, 1.2387108533053852, 0.6877628608286094, -0.7027623810797957]|19670.2719207460431790|      1.00000000|[60, 8, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=2
       5|[1.0993560702962408, 1.0730414946133764, 1.1967829620398187, 0.7074755934950282, 1.0244986964936542, 1.2387108533053852, 0.6877628608286094, -0.7027623810797957]|19670.2719207460431790|      0.50000000|[75, 10, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       6|[1.0993560702962408, 1.0730414946133764, 1.1967829620398187, 0.7074755934950282, 1.0244986964936542, 1.2387108533053852, 0.6877628608286094, -0.7027623810797957]|19670.2719207460431790|      0.25000000|[90, 12, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=2
       7|[1.1214030043043552, 1.0790232571003184, 1.1921652182785856, 0.699248737738234, 1.0464774999049442, 1.2978669386436616, 0.7790173588346322, -0.4800983901269895]|561.7390610960778758|      0.50000000|[105, 14, 7, 14]                                                           |  | used linear model with 17 points | iterate success | actual_k=2
       8|[1.1214030043043552, 1.0790232571003184, 1.1921652182785856, 0.699248737738234, 1.0464774999049442, 1.2978669386436616, 0.7790173588346322, -0.4800983901269895]|561.7390610960778758|      0.25000000|[120, 16, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
       9|[1.1214030043043552, 1.0790232571003184, 1.1921652182785856, 0.699248737738234, 1.0464774999049442, 1.2978669386436616, 0.7790173588346322, -0.4800983901269895]|561.7390610960778758|      0.12500000|[135, 18, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=2
      10|[1.1214030043043552, 1.0790232571003184, 1.1921652182785856, 0.699248737738234, 1.0464774999049442, 1.2978669386436616, 0.7790173588346322, -0.4800983901269895]|561.7390610960778758|      0.06250000|[150, 20, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
      11|[1.1214030043043552, 1.0790232571003184, 1.1921652182785856, 0.699248737738234, 1.0464774999049442, 1.2978669386436616, 0.7790173588346322, -0.4800983901269895]|561.7390610960778758|      0.03125000|[165, 22, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=2
