k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      0.50000000|[17, 0, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       2|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      0.25000000|[34, 0, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       3|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      0.12500000|[51, 0, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       4|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      0.06250000|[68, 0, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=0
       5|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      0.03125000|[85, 0, 5, 10]                                                             |  | used linear model with 17 points | iterate failure | actual_k=0
       6|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      0.01562500|[102, 0, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       7|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      0.00781250|[119, 0, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       8|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      0.00390625|[136, 0, 8, 16]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
       9|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      0.00195312|[153, 0, 9, 18]                                                            |  | used linear model with 17 points | iterate failure | actual_k=0
      10|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      0.00097656|[170, 0, 10, 20]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      11|[-3.5, 1.0, 0.0, 0.0, 1.7, 0.0, 0.0, 0.0]                                       |8231.2750672685615427|      0.00048828|[187, 0, 11, 22]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      12|[-3.500108933524532, 1.0000159392671024, 4.06120619321e-05, -0.000425037685954, 1.7000954681253775, -4.28704202142e-05, -0.0001513521612442, -0.0001006584295406]|1366.2831456849801270|      0.00097656|[204, 0, 12, 24]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      13|[-3.500108933524532, 1.0000159392671024, 4.06120619321e-05, -0.000425037685954, 1.7000954681253775, -4.28704202142e-05, -0.0001513521612442, -0.0001006584295406]|1366.2831456849801270|      0.00048828|[221, 0, 13, 26]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      14|[-3.500108933524532, 1.0000159392671024, 4.06120619321e-05, -0.000425037685954, 1.7000954681253775, -4.28704202142e-05, -0.0001513521612442, -0.0001006584295406]|1366.2831456849801270|      0.00024414|[238, 0, 14, 28]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      15|[-3.500108933524532, 1.0000159392671024, 4.06120619321e-05, -0.000425037685954, 1.7000954681253775, -4.28704202142e-05, -0.0001513521612442, -0.0001006584295406]|1366.2831456849801270|      0.00012207|[255, 0, 15, 30]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      16|[-3.500108933524532, 1.0000159392671024, 4.06120619321e-05, -0.000425037685954, 1.7000954681253775, -4.28704202142e-05, -0.0001513521612442, -0.0001006584295406]|1366.2831456849801270|      0.00006104|[272, 0, 16, 32]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      17|[-3.500108933524532, 1.0000159392671024, 4.06120619321e-05, -0.000425037685954, 1.7000954681253775, -4.28704202142e-05, -0.0001513521612442, -0.0001006584295406]|1366.2831456849801270|      0.00003052|[289, 0, 17, 34]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      18|[-3.500108933524532, 1.0000159392671024, 4.06120619321e-05, -0.000425037685954, 1.7000954681253775, -4.28704202142e-05, -0.0001513521612442, -0.0001006584295406]|1366.2831456849801270|      0.00001526|[306, 0, 18, 36]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      19|[-3.500108933524532, 1.0000159392671024, 4.06120619321e-05, -0.000425037685954, 1.7000954681253775, -4.28704202142e-05, -0.0001513521612442, -0.0001006584295406]|1366.2831456849801270|      0.00000763|[323, 0, 19, 38]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      20|[-3.500108933524532, 1.0000159392671024, 4.06120619321e-05, -0.000425037685954, 1.7000954681253775, -4.28704202142e-05, -0.0001513521612442, -0.0001006584295406]|1366.2831456849801270|      0.00000381|[340, 0, 20, 40]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      21|[-3.500108933524532, 1.0000159392671024, 4.06120619321e-05, -0.000425037685954, 1.7000954681253775, -4.28704202142e-05, -0.0001513521612442, -0.0001006584295406]|1366.2831456849801270|      0.00000191|[357, 0, 21, 42]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      22|[-3.500108933524532, 1.0000159392671024, 4.06120619321e-05, -0.000425037685954, 1.7000954681253775, -4.28704202142e-05, -0.0001513521612442, -0.0001006584295406]|1366.2831456849801270|      0.00000095|[374, 0, 22, 44]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      23|[-3.500109079482174, 1.0000158904948124, 4.04152447602e-05, -0.0004252537578334, 1.7000954197943188, -4.29278914146e-05, -0.0001514042891016, -9.97684676693e-05]|1361.9731792438064986|      0.00000191|[391, 0, 23, 46]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      24|[-3.500108334650092, 1.000015604734737, 3.98827074542e-05, -0.0004264007846917, 1.7000953018621254, -4.40832424721e-05, -0.0001511893138857, -9.98540255368e-05]|1357.1972507390898954|      0.00000381|[408, 0, 24, 48]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      25|[-3.500108334650092, 1.000015604734737, 3.98827074542e-05, -0.0004264007846917, 1.7000953018621254, -4.40832424721e-05, -0.0001511893138857, -9.98540255368e-05]|1357.1972507390898954|      0.00000191|[425, 0, 25, 50]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      26|[-3.500108334650092, 1.000015604734737, 3.98827074542e-05, -0.0004264007846917, 1.7000953018621254, -4.40832424721e-05, -0.0001511893138857, -9.98540255368e-05]|1357.1972507390898954|      0.00000095|[442, 0, 26, 52]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      27|[-3.5001085012711233, 1.0000153212963738, 3.93878031885e-05, -0.0004269654695516, 1.7000950243139146, -4.40679588586e-05, -0.0001509744487124, -0.0001001919041596]|1355.2351589709587643|      0.00000191|[459, 0, 27, 54]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      28|[-3.5001085012711233, 1.0000153212963738, 3.93878031885e-05, -0.0004269654695516, 1.7000950243139146, -4.40679588586e-05, -0.0001509744487124, -0.0001001919041596]|1355.2351589709587643|      0.00000095|[476, 0, 28, 56]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
      29|[-3.5001083814290608, 1.000015358916751, 3.94815004246e-05, -0.0004277358372656, 1.7000949047006106, -4.41666187346e-05, -0.000151158633684, -9.97086790724e-05]|1352.3527031367250402|      0.00000191|[493, 0, 29, 58]                                                           |  | used linear model with 17 points | iterate success | actual_k=0
      30|[-3.5001083814290608, 1.000015358916751, 3.94815004246e-05, -0.0004277358372656, 1.7000949047006106, -4.41666187346e-05, -0.000151158633684, -9.97086790724e-05]|1352.3527031367250402|      0.00000095|[510, 0, 30, 60]                                                           |  | used linear model with 17 points | iterate failure | actual_k=0
