k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                                   |902930.4512200000463054|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.6392532886246218, -0.2221524155621965, 0.1934948328961087, -0.2023184436139508, 0.5651387530703647, -0.1584297757579962, -0.2803626413203136, 0.0642096381326307, -0.1908471689932567]|122005.5546875000000000|      2.00000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[0.6392532886246218, -0.2221524155621965, 0.1934948328961087, -0.2023184436139508, 0.5651387530703647, -0.1584297757579962, -0.2803626413203136, 0.0642096381326307, -0.1908471689932567]|122005.5546875000000000|      1.00000000|[55, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.6392532886246218, -0.2221524155621965, 0.1934948328961087, -0.2023184436139508, 0.5651387530703647, -0.1584297757579962, -0.2803626413203136, 0.0642096381326307, -0.1908471689932567]|122005.5546875000000000|      0.50000000|[82, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.6392532886246218, -0.2221524155621965, 0.1934948328961087, -0.2023184436139508, 0.5651387530703647, -0.1584297757579962, -0.2803626413203136, 0.0642096381326307, -0.1908471689932567]|122005.5546875000000000|      0.25000000|[109, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.7084206810768837, -0.2229006491593199, 0.2302439743669693, -0.0762623056306533, 0.6395352381726496, 0.0229990806293503, -0.3147118144266756, 0.0852272624603443, -0.2108918564356398]|25412.3125000000000000|      0.50000000|[136, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[0.7084206810768837, -0.2229006491593199, 0.2302439743669693, -0.0762623056306533, 0.6395352381726496, 0.0229990806293503, -0.3147118144266756, 0.0852272624603443, -0.2108918564356398]|25412.3125000000000000|      0.25000000|[162, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.7084206810768837, -0.2229006491593199, 0.2302439743669693, -0.0762623056306533, 0.6395352381726496, 0.0229990806293503, -0.3147118144266756, 0.0852272624603443, -0.2108918564356398]|25412.3125000000000000|      0.12500000|[189, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.709531703215734, -0.2383471888496692, 0.2242312241228966, -0.0501002944363577, 0.6925993368384094, -0.0665649350407856, -0.3171117728117231, 0.058813945377121, -0.1550023989645325]|17599.6406250000000000|      0.25000000|[215, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       9|[0.709531703215734, -0.2383471888496692, 0.2242312241228966, -0.0501002944363577, 0.6925993368384094, -0.0665649350407856, -0.3171117728117231, 0.058813945377121, -0.1550023989645325]|17599.6406250000000000|      0.12500000|[242, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[0.7223353203841149, -0.2280495781450119, 0.2449387529946271, -0.0385304934104069, 0.7572895768463703, 0.0328829961443864, -0.3064967374284588, 0.0832063663388045, -0.1518437271599617]|7950.5117187500000000|      0.25000000|[269, 40, 0, 20]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
