k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0]                                                            | 13.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.8898664464815362, -0.197052700131692, 0.4113192231871924, -0.0111551527921843]|  9.2828044891357422|      2.00000000|[9, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | iterate success | actual_k=0
       2|[0.8898664464815362, -0.197052700131692, 0.4113192231871924, -0.0111551527921843]|  9.2828044891357422|      1.00000000|[17, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.8898664464815362, -0.197052700131692, 0.4113192231871924, -0.0111551527921843]|  9.2828044891357422|      0.50000000|[25, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[0.9733812437978275, -0.2097921526545462, 0.1559384845990183, -0.4326331039791894]|  7.1880526542663574|      1.00000000|[33, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       5|[0.9733812437978275, -0.2097921526545462, 0.1559384845990183, -0.4326331039791894]|  7.1880526542663574|      0.50000000|[41, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.34044891261421, -0.2826604331340348, -0.1706337360179614, -0.4900972226182483]|  6.6278715133666992|      1.00000000|[49, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       7|[1.34044891261421, -0.2826604331340348, -0.1706337360179614, -0.4900972226182483]|  6.6278715133666992|      0.50000000|[57, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.34044891261421, -0.2826604331340348, -0.1706337360179614, -0.4900972226182483]|  6.6278715133666992|      0.25000000|[65, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.4554869816543443, -0.1589718942522472, -0.0427348651713647, -0.6227971354176598]|  6.0700559616088867|      0.50000000|[73, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[1.4554869816543443, -0.1589718942522472, -0.0427348651713647, -0.6227971354176598]|  6.0700559616088867|      0.25000000|[81, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[1.3872529001554352, -0.180798058553803, 0.0340084120968301, -0.8496852092955495]|  5.8935909271240234|      0.50000000|[89, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      12|[1.3872529001554352, -0.180798058553803, 0.0340084120968301, -0.8496852092955495]|  5.8935909271240234|      0.25000000|[97, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[1.3872529001554352, -0.180798058553803, 0.0340084120968301, -0.8496852092955495]|  5.8935909271240234|      0.12500000|[105, 0, 0, 26]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      14|[1.452172562205916, -0.098298517373769, 0.1008845090360093, -0.8382025770835204]|  5.7800078392028809|      0.25000000|[113, 0, 0, 28]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      15|[1.452172562205916, -0.098298517373769, 0.1008845090360093, -0.8382025770835204]|  5.7800078392028809|      0.12500000|[121, 0, 0, 30]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      16|[1.452172562205916, -0.098298517373769, 0.1008845090360093, -0.8382025770835204]|  5.7800078392028809|      0.06250000|[129, 0, 0, 32]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      17|[1.4555959228729276, -0.0403825007111722, 0.1225889668590702, -0.8465201564362128]|  5.7611341476440430|      0.12500000|[137, 0, 0, 34]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
      18|[1.4555959228729276, -0.0403825007111722, 0.1225889668590702, -0.8465201564362128]|  5.7611341476440430|      0.06250000|[145, 0, 0, 36]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      19|[1.4555959228729276, -0.0403825007111722, 0.1225889668590702, -0.8465201564362128]|  5.7611341476440430|      0.03125000|[153, 0, 0, 38]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      20|[1.4658223489173974, -0.0184084291881092, 0.1254503441371065, -0.8270025897044441]|  5.7530069351196289|      0.06250000|[161, 0, 0, 40]                                                            |  | trying linear partial model with 5 points | iterate success | actual_k=0
