k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      0.50000000|[23, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       2|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      0.25000000|[45, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]                    | 30.0000000000000000|      0.12500000|[68, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[-0.0354894250083406, 0.0136733685730292, 0.0590271795482771, 0.0092751279943678, 0.0353838236296566, 0.0478767361058706, 0.0315521264174551, 0.0052679022493157, 0.0510855657502874, 0.0435812982358776, 0.0173488728340651, 0.0350823530676863]| 19.8336505889892578|      0.25000000|[91, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[-0.0354894250083406, 0.0136733685730292, 0.0590271795482771, 0.0092751279943678, 0.0353838236296566, 0.0478767361058706, 0.0315521264174551, 0.0052679022493157, 0.0510855657502874, 0.0435812982358776, 0.0173488728340651, 0.0350823530676863]| 19.8336505889892578|      0.12500000|[113, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[-0.0568769979221502, 0.0962046399699597, 0.1338417951964628, 0.0237474922384663, 0.0561730267266172, 0.0679383685809981, 0.0434975579917045, 0.0029242743748476, 0.0499648287732832, 0.0215944463710209, -0.008113565373559, 0.0142586773785966]| 13.5370454788208008|      0.25000000|[135, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       7|[-0.0932260393996101, 0.2897275146883025, 0.2317894603928887, 0.0156063324383786, 0.0186917572515783, -0.0154299963712091, 0.0509570419004969, -0.0058092217670551, 0.0680468318071633, 0.0685713686889987, -0.0594759895734788, -0.0059572611083164]|  6.6327018737792969|      0.50000000|[158, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       8|[-0.0932260393996101, 0.2897275146883025, 0.2317894603928887, 0.0156063324383786, 0.0186917572515783, -0.0154299963712091, 0.0509570419004969, -0.0058092217670551, 0.0680468318071633, 0.0685713686889987, -0.0594759895734788, -0.0059572611083164]|  6.6327018737792969|      0.25000000|[180, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-0.1107241176414838, 0.4818381557954159, 0.1999497653550497, 0.0760167449170256, 0.002168841024072, -0.0543554146642285, -0.0347661930322023, -0.019292420963539, 0.1102305106190367, 0.1120915328232384, -0.1466266224928481, -0.0120375435725316]|  4.5125088691711426|      0.50000000|[202, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[-0.1107241176414838, 0.4818381557954159, 0.1999497653550497, 0.0760167449170256, 0.002168841024072, -0.0543554146642285, -0.0347661930322023, -0.019292420963539, 0.1102305106190367, 0.1120915328232384, -0.1466266224928481, -0.0120375435725316]|  4.5125088691711426|      0.25000000|[224, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[-0.1107241176414838, 0.4818381557954159, 0.1999497653550497, 0.0760167449170256, 0.002168841024072, -0.0543554146642285, -0.0347661930322023, -0.019292420963539, 0.1102305106190367, 0.1120915328232384, -0.1466266224928481, -0.0120375435725316]|  4.5125088691711426|      0.12500000|[247, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      12|[-0.1783564261061457, 0.5307619981146737, 0.2259381423055468, 0.0910182683294676, -0.0031387863226512, 0.0009455474997597, -0.0192968763826458, 0.0099446334807195, 0.1299435721540658, 0.141043671534595, -0.1497609461001237, 0.0363335171273345]|  3.4053707122802734|      0.25000000|[269, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      13|[-0.1783564261061457, 0.5307619981146737, 0.2259381423055468, 0.0910182683294676, -0.0031387863226512, 0.0009455474997597, -0.0192968763826458, 0.0099446334807195, 0.1299435721540658, 0.141043671534595, -0.1497609461001237, 0.0363335171273345]|  3.4053707122802734|      0.12500000|[293, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[-0.1783564261061457, 0.5307619981146737, 0.2259381423055468, 0.0910182683294676, -0.0031387863226512, 0.0009455474997597, -0.0192968763826458, 0.0099446334807195, 0.1299435721540658, 0.141043671534595, -0.1497609461001237, 0.0363335171273345]|  3.4053707122802734|      0.06250000|[316, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[-0.1778569621583683, 0.534980571627565, 0.2252788584826807, 0.103754152386232, 0.0089743828163246, -0.0106771044450538, -0.0360525213686648, 0.0130099056056556, 0.148641461569344, 0.1178381828061947, -0.1508392969057194, -0.0112515196208684]|  2.1335453987121582|      0.12500000|[338, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      16|[-0.2020703970791667, 0.5941824742567388, 0.2747836252427258, 0.1103481227972596, -0.0290170579584829, 0.0047182561051938, -0.0148805818925549, -0.0343103818138057, 0.1978963128984745, 0.0833926426988615, -0.1404552027908781, -0.0420970958367418]|  1.3059216737747192|      0.25000000|[360, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      17|[-0.2020703970791667, 0.5941824742567388, 0.2747836252427258, 0.1103481227972596, -0.0290170579584829, 0.0047182561051938, -0.0148805818925549, -0.0343103818138057, 0.1978963128984745, 0.0833926426988615, -0.1404552027908781, -0.0420970958367418]|  1.3059216737747192|      0.12500000|[383, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[-0.2020703970791667, 0.5941824742567388, 0.2747836252427258, 0.1103481227972596, -0.0290170579584829, 0.0047182561051938, -0.0148805818925549, -0.0343103818138057, 0.1978963128984745, 0.0833926426988615, -0.1404552027908781, -0.0420970958367418]|  1.3059216737747192|      0.06250000|[406, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[-0.1989017960548537, 0.6420834323231124, 0.2743315999229977, 0.1183376354015902, -0.0011850064718657, -0.0050549937999423, -0.0098141646255695, -0.0386351023962015, 0.176171651830912, 0.0912124931722562, -0.1490419446125949, -0.0380576460490475]|  0.9927921022985180|      0.12500000|[430, 152, 1, 39]                                                          |  | trying linear partial model with 13 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=4
      20|[-0.1989017960548537, 0.6420834323231124, 0.2743315999229977, 0.1183376354015902, -0.0011850064718657, -0.0050549937999423, -0.0098141646255695, -0.0386351023962015, 0.176171651830912, 0.0912124931722562, -0.1490419446125949, -0.0380576460490475]|  0.9927921022985180|      0.06250000|[454, 160, 1, 41]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      21|[-0.1989017960548537, 0.6420834323231124, 0.2743315999229977, 0.1183376354015902, -0.0011850064718657, -0.0050549937999423, -0.0098141646255695, -0.0386351023962015, 0.176171651830912, 0.0912124931722562, -0.1490419446125949, -0.0380576460490475]|  0.9927921022985180|      0.03125000|[477, 168, 1, 43]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      22|[-0.1996503036031177, 0.6595237354229263, 0.284054246199983, 0.107790173827541, 0.0066495178414175, -0.0047046723780605, -0.008972926284089, -0.0373467854207192, 0.1900039119434121, 0.1007317632034171, -0.1385484183510324, -0.0348753019578591]|  0.9471262693405151|      0.06250000|[500, 176, 1, 45]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      23|[-0.1996503036031177, 0.6595237354229263, 0.284054246199983, 0.107790173827541, 0.0066495178414175, -0.0047046723780605, -0.008972926284089, -0.0373467854207192, 0.1900039119434121, 0.1007317632034171, -0.1385484183510324, -0.0348753019578591]|  0.9471262693405151|      0.03125000|[523, 184, 1, 47]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
