k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|7635.8399999999992360|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.113446015070823, -0.6977004097192006, -0.9679862537422756, -0.8192954840139772, -0.9733949350174573, -0.956681223095598, -0.8549961808757763, -1.0601514240494927, -0.9787628092942547, -0.9851306855768566, -1.0234963801110082, -0.8816312333120806, -1.2301257007740427, -1.0763007496417196, -0.8824534001075854, -1.1113158128305525, -0.9762394993870688, -0.9905509438919506, -1.1615692587814688, -1.1488548722851875, -0.9156199502152476, -0.9596773008253213, -0.9699389401434859, -0.7271081700921054, -0.9098999770068219, -1.0609392764131305, -0.9261832136548445, -0.79183021685135, -0.9621802707180807, -0.677119655363863, -1.1701998173937382, -0.9373454543365165, -0.8605448213916093, -0.8385663863022269, -0.8469856911327107, -0.7270875388668596, -0.9859309885219604, -0.9340752742995323, -0.7765380605994952, -1.0083931512635376, -1.0554372450880887, -0.9329471761354773, -1.0117351813084132, -0.7900006147570564, -0.7702575852822314, -1.072007090067637, -0.7909927072099102, -0.9765415711863611, -0.800837093342929, -0.8962655206693301]|6060.0662284969130269|      2.00000000|[65, 0, 1, 5]                                                              |  | used linear model with 65 points | iterate success | actual_k=0
       2|[-1.153363285118468, -0.4561375116865606, -0.8678131137285812, -0.7487759978151995, -0.5411440532659062, -0.6710478310125634, -0.5048266224625219, -0.8185009447750147, -0.801031373655338, -0.8912019226996798, -0.9517621111749442, -0.9549267553452665, -1.294388530256539, -0.8987147092919966, -0.8577704480463302, -0.853185799728617, -1.257323159444879, -1.2520284656152454, -1.4569841116135445, -0.9528051855241266, -1.0271985132692985, -0.601076111384033, -1.2969295127038782, -0.1138635836249533, -0.8720553982933015, -1.0336313871478757, -0.4883520873836456, -0.5890709749624391, -0.7703258098093931, -0.744085032052479, -1.2352210830847383, -1.0140782663132313, -0.4485931624344884, -0.0581611655054673, -0.8068357058489712, -0.9673046467898405, -0.9255884141821303, -0.3971077414913304, -0.4665552136270909, -0.9723490419750824, -0.7506009637305244, -0.693739918860217, -0.4489265205930885, -0.8739302650389191, -0.2238196015623019, -1.1466020188388648, -0.6915294859397014, -0.9602674580828955, -1.1500385681935292, -0.9215158588595306]|4235.5969300452607058|      4.00000000|[130, 0, 2, 10]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
       3|[-1.153363285118468, -0.4561375116865606, -0.8678131137285812, -0.7487759978151995, -0.5411440532659062, -0.6710478310125634, -0.5048266224625219, -0.8185009447750147, -0.801031373655338, -0.8912019226996798, -0.9517621111749442, -0.9549267553452665, -1.294388530256539, -0.8987147092919966, -0.8577704480463302, -0.853185799728617, -1.257323159444879, -1.2520284656152454, -1.4569841116135445, -0.9528051855241266, -1.0271985132692985, -0.601076111384033, -1.2969295127038782, -0.1138635836249533, -0.8720553982933015, -1.0336313871478757, -0.4883520873836456, -0.5890709749624391, -0.7703258098093931, -0.744085032052479, -1.2352210830847383, -1.0140782663132313, -0.4485931624344884, -0.0581611655054673, -0.8068357058489712, -0.9673046467898405, -0.9255884141821303, -0.3971077414913304, -0.4665552136270909, -0.9723490419750824, -0.7506009637305244, -0.693739918860217, -0.4489265205930885, -0.8739302650389191, -0.2238196015623019, -1.1466020188388648, -0.6915294859397014, -0.9602674580828955, -1.1500385681935292, -0.9215158588595306]|4235.5969300452607058|      2.00000000|[195, 0, 3, 15]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       4|[-1.153363285118468, -0.4561375116865606, -0.8678131137285812, -0.7487759978151995, -0.5411440532659062, -0.6710478310125634, -0.5048266224625219, -0.8185009447750147, -0.801031373655338, -0.8912019226996798, -0.9517621111749442, -0.9549267553452665, -1.294388530256539, -0.8987147092919966, -0.8577704480463302, -0.853185799728617, -1.257323159444879, -1.2520284656152454, -1.4569841116135445, -0.9528051855241266, -1.0271985132692985, -0.601076111384033, -1.2969295127038782, -0.1138635836249533, -0.8720553982933015, -1.0336313871478757, -0.4883520873836456, -0.5890709749624391, -0.7703258098093931, -0.744085032052479, -1.2352210830847383, -1.0140782663132313, -0.4485931624344884, -0.0581611655054673, -0.8068357058489712, -0.9673046467898405, -0.9255884141821303, -0.3971077414913304, -0.4665552136270909, -0.9723490419750824, -0.7506009637305244, -0.693739918860217, -0.4489265205930885, -0.8739302650389191, -0.2238196015623019, -1.1466020188388648, -0.6915294859397014, -0.9602674580828955, -1.1500385681935292, -0.9215158588595306]|4235.5969300452607058|      1.00000000|[260, 0, 4, 20]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       5|[-1.2213311197534433, -0.4258488472895582, -0.6397625023316912, -0.595147000596441, -0.5953246296784289, -0.5953714538243995, -0.3839490847433236, -0.8978469607894438, -0.8493768451812325, -0.9066747555723006, -1.046774205640684, -0.7467156273510092, -0.9864138249918222, -0.730388328964007, -0.8911134704314111, -0.674725244929308, -1.270228372471897, -1.3156211142770031, -1.4796745703054706, -0.7624060375589128, -0.8209433020196233, -0.5814902289836184, -1.1750170379966824, 0.0115792477266552, -0.7130220910238324, -0.7342218564003369, -0.3909278782010079, -0.6143742867155354, -0.6476643696770682, -0.6184917383473971, -1.2218041705593192, -0.8707707460886037, -0.428858865024209, 0.058309222110537, -0.5417196976342291, -0.7780209678140657, -0.6988739982584132, -0.3094134738178672, -0.5872066967400742, -0.9618149458797661, -0.5196858806162397, -0.6657728671394757, -0.4613318596873168, -0.6970812858403579, -0.2071212762498376, -1.0254843069961639, -0.4993443289347098, -0.9635915365890723, -1.1232621098272184, -0.6867651754428759]|2966.5180373140287884|      2.00000000|[325, 0, 5, 25]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
       6|[-1.2213311197534433, -0.4258488472895582, -0.6397625023316912, -0.595147000596441, -0.5953246296784289, -0.5953714538243995, -0.3839490847433236, -0.8978469607894438, -0.8493768451812325, -0.9066747555723006, -1.046774205640684, -0.7467156273510092, -0.9864138249918222, -0.730388328964007, -0.8911134704314111, -0.674725244929308, -1.270228372471897, -1.3156211142770031, -1.4796745703054706, -0.7624060375589128, -0.8209433020196233, -0.5814902289836184, -1.1750170379966824, 0.0115792477266552, -0.7130220910238324, -0.7342218564003369, -0.3909278782010079, -0.6143742867155354, -0.6476643696770682, -0.6184917383473971, -1.2218041705593192, -0.8707707460886037, -0.428858865024209, 0.058309222110537, -0.5417196976342291, -0.7780209678140657, -0.6988739982584132, -0.3094134738178672, -0.5872066967400742, -0.9618149458797661, -0.5196858806162397, -0.6657728671394757, -0.4613318596873168, -0.6970812858403579, -0.2071212762498376, -1.0254843069961639, -0.4993443289347098, -0.9635915365890723, -1.1232621098272184, -0.6867651754428759]|2966.5180373140287884|      1.00000000|[390, 0, 6, 30]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       7|[-1.0932405416793207, -0.4911453782313895, -0.5545719000537495, -0.6227696802960341, -0.4386224706448869, -0.7199318354009041, -0.3344576154631635, -0.8725280180730648, -0.6921854111955539, -0.9349591440568058, -0.746949673247477, -0.6409217607518216, -0.5958028832456278, -0.7305833134488927, -0.9234484156793685, -0.5257855043613111, -1.059812777512982, -1.4363289670655703, -1.6151597235983375, -0.5456025125202851, -0.9512158027654813, -0.4346233803827719, -0.9788077458640004, 0.0373836527904353, -0.6238071198158861, -0.5687094808386113, -0.3624164868835181, -0.6169312889890622, -0.3986900011673865, -0.4138432099384046, -1.1815261842071396, -0.8944187000986066, -0.3354454689380718, 0.164099084460012, -0.4898817943967681, -0.5968555008727642, -0.5198512506791158, -0.14974149855015, -0.7438208594277809, -0.7271761748619091, -0.404734035661335, -0.4494572484070096, -0.4233375305712431, -0.7480910206880047, -0.2303561722793452, -0.9539356740188348, -0.4803312401594046, -0.9451348137315013, -1.2421341525887042, -0.6195723608469631]|2212.4052278664730693|      2.00000000|[455, 0, 7, 35]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
       8|[-1.0932405416793207, -0.4911453782313895, -0.5545719000537495, -0.6227696802960341, -0.4386224706448869, -0.7199318354009041, -0.3344576154631635, -0.8725280180730648, -0.6921854111955539, -0.9349591440568058, -0.746949673247477, -0.6409217607518216, -0.5958028832456278, -0.7305833134488927, -0.9234484156793685, -0.5257855043613111, -1.059812777512982, -1.4363289670655703, -1.6151597235983375, -0.5456025125202851, -0.9512158027654813, -0.4346233803827719, -0.9788077458640004, 0.0373836527904353, -0.6238071198158861, -0.5687094808386113, -0.3624164868835181, -0.6169312889890622, -0.3986900011673865, -0.4138432099384046, -1.1815261842071396, -0.8944187000986066, -0.3354454689380718, 0.164099084460012, -0.4898817943967681, -0.5968555008727642, -0.5198512506791158, -0.14974149855015, -0.7438208594277809, -0.7271761748619091, -0.404734035661335, -0.4494572484070096, -0.4233375305712431, -0.7480910206880047, -0.2303561722793452, -0.9539356740188348, -0.4803312401594046, -0.9451348137315013, -1.2421341525887042, -0.6195723608469631]|2212.4052278664730693|      1.00000000|[520, 0, 8, 40]                                                            |  | used linear model with 65 points | iterate failure | actual_k=0
       9|[-1.035361593603337, -0.4049391383274571, -0.3819261653273733, -0.6203222710705539, -0.3118782944793002, -0.5747407947955238, -0.2840531455186311, -0.8869022609667013, -0.8031186424929612, -0.651175073362168, -0.6323816136621524, -0.5103247505283537, -0.5217708835273531, -0.5909985771939661, -0.8797604815163352, -0.5399062162139701, -1.1456166616228693, -1.2335330321338822, -1.4148036886689415, -0.4135198165328945, -0.8411060997460776, -0.5364904092517736, -0.7208526164173945, 0.0148576082465586, -0.5775140830134977, -0.3745484282465839, -0.3152132657337339, -0.6246638003274845, -0.1804131126922241, -0.2465664018561329, -1.0548076944467792, -0.6109404003813161, -0.4811931025245746, 0.1373289380063281, -0.3954596033711251, -0.5865848377298924, -0.6042797708703834, -0.164555313951537, -0.4159193151623987, -0.6931078462231129, -0.4331181107870952, -0.3892456085364933, -0.1811660627328924, -0.4440548475098378, -0.1919537000996847, -0.9695197011016422, -0.5612907287010006, -0.7744893082916011, -1.1148594074776275, -0.5603578518477539]|1578.6841790126395608|      2.00000000|[585, 0, 9, 45]                                                            |  | used linear model with 65 points | iterate success | actual_k=0
      10|[-1.035361593603337, -0.4049391383274571, -0.3819261653273733, -0.6203222710705539, -0.3118782944793002, -0.5747407947955238, -0.2840531455186311, -0.8869022609667013, -0.8031186424929612, -0.651175073362168, -0.6323816136621524, -0.5103247505283537, -0.5217708835273531, -0.5909985771939661, -0.8797604815163352, -0.5399062162139701, -1.1456166616228693, -1.2335330321338822, -1.4148036886689415, -0.4135198165328945, -0.8411060997460776, -0.5364904092517736, -0.7208526164173945, 0.0148576082465586, -0.5775140830134977, -0.3745484282465839, -0.3152132657337339, -0.6246638003274845, -0.1804131126922241, -0.2465664018561329, -1.0548076944467792, -0.6109404003813161, -0.4811931025245746, 0.1373289380063281, -0.3954596033711251, -0.5865848377298924, -0.6042797708703834, -0.164555313951537, -0.4159193151623987, -0.6931078462231129, -0.4331181107870952, -0.3892456085364933, -0.1811660627328924, -0.4440548475098378, -0.1919537000996847, -0.9695197011016422, -0.5612907287010006, -0.7744893082916011, -1.1148594074776275, -0.5603578518477539]|1578.6841790126395608|      1.00000000|[650, 0, 10, 50]                                                           |  | used linear model with 65 points | iterate failure | actual_k=0
      11|[-0.9624838323845768, -0.2930342455570422, -0.3576865519566226, -0.4815313919963521, -0.4325771949083481, -0.5061948826195724, -0.2436084447574085, -0.7235083925009546, -0.7113606029184605, -0.4212257317019316, -0.6792503523309645, -0.5529732561069189, -0.412192430416318, -0.6511871006816732, -0.5937415245992661, -0.1641181129684555, -0.9924267950699563, -1.2029358988631245, -1.2198424931626093, -0.2490848457649867, -0.7477295324601098, -0.4190763692228003, -0.6734489691289607, 0.1191658455085694, -0.3337062398469264, -0.332870983009477, -0.1756913871925098, -0.495035573129944, 0.0304380049816928, -0.2821685074375059, -0.9383024818138792, -0.3682346869219212, -0.2305624389846084, 0.2087467160865733, -0.3203812370284355, -0.4335333927732516, -0.656757735527497, -0.0548680274275722, -0.3378117123252579, -0.6501568819359019, -0.2351013638227276, -0.3815138118522077, -0.2305381483545325, -0.4300261898910634, -0.2225776685612873, -1.1342089880258928, -0.4046446398016516, -0.6644463527769635, -1.2333972515589284, -0.388198788764511]|1116.1316448341488012|      2.00000000|[715, 0, 11, 55]                                                           |  | used linear model with 65 points | iterate success | actual_k=0
