k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.2, 0.3, 5.6, 5.5, 6.5, 7.6]                                                  |269.7504728856305292|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.4252549748962647, 0.5879019170657463, 5.208014513720438, 5.679453129909381, 6.165471213717178, 7.738264514923119]|169.5552928395350705|      2.00000000|[16, 1, 1, 2]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       2|[-0.9936491131946307, 0.6934764500008432, 4.078171627118091, 5.726503677192405, 5.353812431958549, 7.933242786489527]| 61.6972035223857631|      4.00000000|[32, 2, 2, 4]                                                              |  | used linear model with 17 points | iterate success | actual_k=1
       3|[-0.9936491131946307, 0.6934764500008432, 4.078171627118091, 5.726503677192405, 5.353812431958549, 7.933242786489527]| 61.6972035223857631|      2.00000000|[48, 3, 3, 6]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       4|[-0.9936491131946307, 0.6934764500008432, 4.078171627118091, 5.726503677192405, 5.353812431958549, 7.933242786489527]| 61.6972035223857631|      1.00000000|[64, 4, 4, 8]                                                              |  | used linear model with 17 points | iterate failure | actual_k=1
       5|[-1.2368123864970633, 1.0788666027719842, 3.4229204694767916, 5.747692228917174, 4.751804598489529, 7.921859167057938]| 35.8971314991943018|      2.00000000|[80, 5, 5, 10]                                                             |  | used linear model with 17 points | iterate success | actual_k=1
       6|[-0.9576533150359462, 2.3273042304499434, 2.6439555685737046, 5.564783793568905, 3.443895068572708, 7.80958917279835]| 11.4411410765285613|      4.00000000|[96, 6, 6, 12]                                                             |  | used linear model with 17 points | iterate success | actual_k=1
       7|[-0.9576533150359462, 2.3273042304499434, 2.6439555685737046, 5.564783793568905, 3.443895068572708, 7.80958917279835]| 11.4411410765285613|      2.00000000|[112, 7, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       8|[-0.9576533150359462, 2.3273042304499434, 2.6439555685737046, 5.564783793568905, 3.443895068572708, 7.80958917279835]| 11.4411410765285613|      1.00000000|[128, 8, 8, 16]                                                            |  | used linear model with 17 points | iterate failure | actual_k=1
       9|[-1.2459893302082614, 2.6270229764997577, 1.9532139325192759, 5.556494319181736, 2.856148970954227, 7.743310841570415]|  5.2722708296380416|      2.00000000|[144, 9, 9, 18]                                                            |  | used linear model with 17 points | iterate success | actual_k=1
      10|[-1.2459893302082614, 2.6270229764997577, 1.9532139325192759, 5.556494319181736, 2.856148970954227, 7.743310841570415]|  5.2722708296380416|      1.00000000|[160, 10, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      11|[-0.5497081634782461, 3.207522772604109, 1.8599316995906536, 5.336087324011886, 2.575681904097081, 7.537714320470245]|  3.4317359108602083|      2.00000000|[176, 11, 11, 22]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      12|[-0.5497081634782461, 3.207522772604109, 1.8599316995906536, 5.336087324011886, 2.575681904097081, 7.537714320470245]|  3.4317359108602083|      1.00000000|[192, 12, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      13|[-0.5497081634782461, 3.207522772604109, 1.8599316995906536, 5.336087324011886, 2.575681904097081, 7.537714320470245]|  3.4317359108602083|      0.50000000|[208, 13, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      14|[-0.8064701669613215, 3.1922082853787845, 1.5320795148078818, 5.270919354673205, 2.3080765377558583, 7.515528995158263]|  2.5993710918926087|      1.00000000|[224, 14, 14, 28]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      15|[-0.8064701669613215, 3.1922082853787845, 1.5320795148078818, 5.270919354673205, 2.3080765377558583, 7.515528995158263]|  2.5993710918926087|      0.50000000|[240, 15, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      16|[-0.3813403687868106, 3.3345817588237137, 1.6771723530752736, 5.113916637547652, 2.323288542140124, 7.4602003517206645]|  2.3535270856616237|      1.00000000|[256, 16, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      17|[-0.3813403687868106, 3.3345817588237137, 1.6771723530752736, 5.113916637547652, 2.323288542140124, 7.4602003517206645]|  2.3535270856616237|      0.50000000|[272, 17, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      18|[-0.6077001785983894, 3.313217450775172, 1.3940939669162544, 5.039709537625245, 1.9885311718785585, 7.435659783064965]|  2.0595166916751739|      1.00000000|[288, 18, 18, 36]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      19|[-0.6077001785983894, 3.313217450775172, 1.3940939669162544, 5.039709537625245, 1.9885311718785585, 7.435659783064965]|  2.0595166916751739|      0.50000000|[304, 19, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      20|[-0.1364376096453312, 3.3779841254542537, 1.5437010218314688, 5.056201625907504, 2.018183663679856, 7.4221195161385625]|  1.6687061696152308|      1.00000000|[320, 20, 20, 40]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      21|[-0.1364376096453312, 3.3779841254542537, 1.5437010218314688, 5.056201625907504, 2.018183663679856, 7.4221195161385625]|  1.6687061696152308|      0.50000000|[336, 21, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      22|[-0.1364376096453312, 3.3779841254542537, 1.5437010218314688, 5.056201625907504, 2.018183663679856, 7.4221195161385625]|  1.6687061696152308|      0.25000000|[352, 22, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      23|[-0.244084985092218, 3.3691804421477456, 1.398876001051807, 5.033046796368439, 1.8470860053017157, 7.415069959958186]|  1.3032339561568489|      0.50000000|[368, 23, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      24|[0.1044758407399094, 3.4113002212623145, 1.478618758517675, 4.769156082775364, 1.6876214536360008, 7.255994142890678]|  1.1023491508321297|      1.00000000|[384, 24, 24, 48]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      25|[0.1044758407399094, 3.4113002212623145, 1.478618758517675, 4.769156082775364, 1.6876214536360008, 7.255994142890678]|  1.1023491508321297|      0.50000000|[400, 25, 25, 50]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      26|[0.1044758407399094, 3.4113002212623145, 1.478618758517675, 4.769156082775364, 1.6876214536360008, 7.255994142890678]|  1.1023491508321297|      0.25000000|[416, 26, 26, 52]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      27|[-0.0035290043380632, 3.428340964411899, 1.3260798833103289, 4.750689627720328, 1.5263454679222817, 7.225572036901131]|  0.8050443748198406|      0.50000000|[432, 27, 27, 54]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      28|[-0.0035290043380632, 3.428340964411899, 1.3260798833103289, 4.750689627720328, 1.5263454679222817, 7.225572036901131]|  0.8050443748198406|      0.25000000|[448, 28, 28, 56]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
      29|[0.1920957167341578, 3.444653412253468, 1.4092140396921486, 4.645777315204263, 1.482970677382008, 7.161030431547421]|  0.7293337642597272|      0.50000000|[464, 29, 29, 58]                                                          |  | used linear model with 17 points | iterate success | actual_k=1
      30|[0.1920957167341578, 3.444653412253468, 1.4092140396921486, 4.645777315204263, 1.482970677382008, 7.161030431547421]|  0.7293337642597272|      0.25000000|[480, 30, 30, 60]                                                          |  | used linear model with 17 points | iterate failure | actual_k=1
