k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[10.0, -1.0, 0.05, -1e-05, -0.05, 0.001, -1e-06]                                |3097556.5274337721057236|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[10.480355743981743, -1.3496434777298365, -0.3776149202059165, -0.2093872705853482, 0.0592719236190029, -0.6380074221788262, -0.006603832212199]|12921.2265625000000000|      2.00000000|[24, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[10.480355743981743, -1.3496434777298365, -0.3776149202059165, -0.2093872705853482, 0.0592719236190029, -0.6380074221788262, -0.006603832212199]|12921.2265625000000000|      1.00000000|[48, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       3|[10.480355743981743, -1.3496434777298365, -0.3776149202059165, -0.2093872705853482, 0.0592719236190029, -0.6380074221788262, -0.006603832212199]|12921.2265625000000000|      0.50000000|[71, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       4|[10.480355743981743, -1.3496434777298365, -0.3776149202059165, -0.2093872705853482, 0.0592719236190029, -0.6380074221788262, -0.006603832212199]|12921.2265625000000000|      0.25000000|[94, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       5|[10.480355743981743, -1.3496434777298365, -0.3776149202059165, -0.2093872705853482, 0.0592719236190029, -0.6380074221788262, -0.006603832212199]|12921.2265625000000000|      0.12500000|[117, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[10.480355743981743, -1.3496434777298365, -0.3776149202059165, -0.2093872705853482, 0.0592719236190029, -0.6380074221788262, -0.006603832212199]|12921.2265625000000000|      0.06250000|[140, 48, 0, 12]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       7|[10.480355743981743, -1.3496434777298365, -0.3776149202059165, -0.2093872705853482, 0.0592719236190029, -0.6380074221788262, -0.006603832212199]|12921.2265625000000000|      0.03125000|[164, 56, 0, 14]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[10.480355743981743, -1.3496434777298365, -0.3776149202059165, -0.2093872705853482, 0.0592719236190029, -0.6380074221788262, -0.006603832212199]|12921.2265625000000000|      0.01562500|[186, 64, 0, 16]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[10.480355743981743, -1.3496434777298365, -0.3776149202059165, -0.2093872705853482, 0.0592719236190029, -0.6380074221788262, -0.006603832212199]|12921.2265625000000000|      0.00781250|[210, 72, 0, 18]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[10.480355743981743, -1.3496434777298365, -0.3776149202059165, -0.2093872705853482, 0.0592719236190029, -0.6380074221788262, -0.006603832212199]|12921.2265625000000000|      0.00390625|[234, 80, 0, 20]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      11|[10.479784632502474, -1.3488422863264267, -0.3771849251218368, -0.2096538935213671, 0.059269392926749, -0.6392065181162834, -0.0101530422710536]|1456.5593261718750000|      0.00781250|[257, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
      12|[10.479784632502474, -1.3488422863264267, -0.3771849251218368, -0.2096538935213671, 0.059269392926749, -0.6392065181162834, -0.0101530422710536]|1456.5593261718750000|      0.00390625|[279, 96, 0, 24]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      13|[10.479784632502474, -1.3488422863264267, -0.3771849251218368, -0.2096538935213671, 0.059269392926749, -0.6392065181162834, -0.0101530422710536]|1456.5593261718750000|      0.00195312|[301, 104, 0, 26]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      14|[10.479784632502474, -1.3488422863264267, -0.3771849251218368, -0.2096538935213671, 0.059269392926749, -0.6392065181162834, -0.0101530422710536]|1456.5593261718750000|      0.00097656|[323, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      15|[10.479784632502474, -1.3488422863264267, -0.3771849251218368, -0.2096538935213671, 0.059269392926749, -0.6392065181162834, -0.0101530422710536]|1456.5593261718750000|      0.00048828|[346, 120, 0, 30]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      16|[10.479789282950193, -1.3488825791653454, -0.3772167577865089, -0.2095955380227414, 0.0592801014410618, -0.63926967446309, -0.0106307988622051]|1398.0377197265625000|      0.00097656|[368, 128, 0, 32]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      17|[10.479789282950193, -1.3488825791653454, -0.3772167577865089, -0.2095955380227414, 0.0592801014410618, -0.63926967446309, -0.0106307988622051]|1398.0377197265625000|      0.00048828|[390, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      18|[10.479789282950193, -1.3488825791653454, -0.3772167577865089, -0.2095955380227414, 0.0592801014410618, -0.63926967446309, -0.0106307988622051]|1398.0377197265625000|      0.00024414|[412, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      19|[10.479789282950193, -1.3488825791653454, -0.3772167577865089, -0.2095955380227414, 0.0592801014410618, -0.63926967446309, -0.0106307988622051]|1398.0377197265625000|      0.00012207|[435, 152, 0, 38]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      20|[10.479805521661925, -1.3488788770168034, -0.3772123665028357, -0.2095885266666706, 0.0592735904489778, -0.6392895614909971, -0.010511982069839]|1396.4958496093750000|      0.00024414|[457, 160, 0, 40]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      21|[10.479849226933721, -1.3487282228220872, -0.3772764075223636, -0.209431864318894, 0.0592763531028872, -0.6392152030089991, -0.0105405591255342]|1394.5410156250000000|      0.00048828|[480, 168, 0, 42]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      22|[10.479849226933721, -1.3487282228220872, -0.3772764075223636, -0.209431864318894, 0.0592763531028872, -0.6392152030089991, -0.0105405591255342]|1394.5410156250000000|      0.00024414|[503, 176, 0, 44]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      23|[10.479849226933721, -1.3487282228220872, -0.3772764075223636, -0.209431864318894, 0.0592763531028872, -0.6392152030089991, -0.0105405591255342]|1394.5410156250000000|      0.00012207|[526, 184, 0, 46]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      24|[10.479859917426532, -1.3487370378690937, -0.3772494982859815, -0.2093648474856975, 0.0592647723889516, -0.6393058262585877, -0.0105744282895035]|1393.8663330078125000|      0.00024414|[549, 192, 0, 48]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      25|[10.479859917426532, -1.3487370378690937, -0.3772494982859815, -0.2093648474856975, 0.0592647723889516, -0.6393058262585877, -0.0105744282895035]|1393.8663330078125000|      0.00012207|[572, 200, 0, 50]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      26|[10.479859917426532, -1.3487370378690937, -0.3772494982859815, -0.2093648474856975, 0.0592647723889516, -0.6393058262585877, -0.0105744282895035]|1393.8663330078125000|      0.00006104|[596, 208, 0, 52]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      27|[10.479867200449213, -1.348744181574814, -0.3772320050276676, -0.2093355189654673, 0.0592727353935422, -0.6393246344880684, -0.0105292854027546]|1393.0928955078125000|      0.00012207|[619, 216, 0, 54]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      28|[10.479826566230335, -1.3487613168287642, -0.3772343374405099, -0.2092826876070623, 0.0591729750641953, -0.639312443167447, -0.0105369704747447]|1392.5411376953125000|      0.00024414|[641, 224, 0, 56]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      29|[10.479826566230335, -1.3487613168287642, -0.3772343374405099, -0.2092826876070623, 0.0591729750641953, -0.639312443167447, -0.0105369704747447]|1392.5411376953125000|      0.00012207|[664, 232, 0, 58]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      30|[10.479826566230335, -1.3487613168287642, -0.3772343374405099, -0.2092826876070623, 0.0591729750641953, -0.639312443167447, -0.0105369704747447]|1392.5411376953125000|      0.00006104|[686, 240, 0, 60]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      31|[10.479826566230335, -1.3487613168287642, -0.3772343374405099, -0.2092826876070623, 0.0591729750641953, -0.639312443167447, -0.0105369704747447]|1392.5411376953125000|      0.00003052|[708, 248, 0, 62]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      32|[10.479825632999482, -1.3487613114418648, -0.3772313652160993, -0.2092550793122493, 0.0591721115031904, -0.639318562097055, -0.0105479801308785]|1392.2947998046875000|      0.00006104|[731, 256, 0, 64]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      33|[10.47982525397631, -1.3487590140984649, -0.377230032337481, -0.2092026566770055, 0.0591722082094961, -0.6393480260574018, -0.0105378892790587]|1391.5673828125000000|      0.00012207|[754, 264, 0, 66]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      34|[10.47982525397631, -1.3487590140984649, -0.377230032337481, -0.2092026566770055, 0.0591722082094961, -0.6393480260574018, -0.0105378892790587]|1391.5673828125000000|      0.00006104|[777, 272, 0, 68]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      35|[10.47982525397631, -1.3487590140984649, -0.377230032337481, -0.2092026566770055, 0.0591722082094961, -0.6393480260574018, -0.0105378892790587]|1391.5673828125000000|      0.00003052|[799, 280, 0, 70]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
