k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[145, 48, 0, 3]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[289, 96, 0, 6]                                                            |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[433, 144, 0, 9]                                                           |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[577, 192, 0, 12]                                                          |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[722, 240, 1, 16]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       6|[1.0222883412494164, 0.0198334391083115, 0.0117948232229946, 0.0206251769859278, 0.4278433063895852, 0.0201401479860768, 0.8050162886359966, 0.0188748788263522, 0.2179556563804631, 0.0209607487670439, 2.6897642686490135, 0.0234206369391544, 0.8059174452931913, 0.0214593364732218, 2.266163914595815, 0.0237354983956483, 14.353751329592056, 0.0320513925551396, 12.163683592354909, 0.0399694312884779, 0.2771792188335315, 0.0197562832082169, 0.2436734712229907, 0.0154463842826734, 1.1645742294501087, 0.0218566920566634, 0.1748976930169695, 0.0172992686786296, 0.1185149471032177, 0.0175713015154657, 3.7499375617358495, 0.0207404434289499, 0.8326796935014692, 0.0192404652865243, 0.1569159545021259, 0.0231615147373958, 0.3850327928122666, 0.0213378646691748, 0.9254574340774574, 0.0179495007869665, 0.2658373898291636, 0.0153220750863119, 2.072622491867427, 0.016503577074556, 1.947021630807301, 0.0216541096155977, 1.4775936481337322, 0.0169829742262857, 0.4809658855503188, 0.0200974633866255, 0.4922838925053019, 0.0210220357314684, 0.3285751742002476, 0.0247898946162704, 0.8424182648495554, 0.0231864875476702, 0.4589934422858608, 0.0157275882416051, 0.4940143461233654, 0.0162110529958993, 0.9876168801233935, 0.024044369910279, -0.0227349071798951, 0.0184751225849851, 0.2677633404618183, 0.0198502111806639]|2413134.6077822563238442|      0.06250000|[818, 272, 2, 19]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
       7|[1.0222883412494164, 0.0198334391083115, 0.0117948232229946, 0.0206251769859278, 0.4278433063895852, 0.0201401479860768, 0.8050162886359966, 0.0188748788263522, 0.2179556563804631, 0.0209607487670439, 2.6897642686490135, 0.0234206369391544, 0.8059174452931913, 0.0214593364732218, 2.266163914595815, 0.0237354983956483, 14.353751329592056, 0.0320513925551396, 12.163683592354909, 0.0399694312884779, 0.2771792188335315, 0.0197562832082169, 0.2436734712229907, 0.0154463842826734, 1.1645742294501087, 0.0218566920566634, 0.1748976930169695, 0.0172992686786296, 0.1185149471032177, 0.0175713015154657, 3.7499375617358495, 0.0207404434289499, 0.8326796935014692, 0.0192404652865243, 0.1569159545021259, 0.0231615147373958, 0.3850327928122666, 0.0213378646691748, 0.9254574340774574, 0.0179495007869665, 0.2658373898291636, 0.0153220750863119, 2.072622491867427, 0.016503577074556, 1.947021630807301, 0.0216541096155977, 1.4775936481337322, 0.0169829742262857, 0.4809658855503188, 0.0200974633866255, 0.4922838925053019, 0.0210220357314684, 0.3285751742002476, 0.0247898946162704, 0.8424182648495554, 0.0231864875476702, 0.4589934422858608, 0.0157275882416051, 0.4940143461233654, 0.0162110529958993, 0.9876168801233935, 0.024044369910279, -0.0227349071798951, 0.0184751225849851, 0.2677633404618183, 0.0198502111806639]|2413134.6077822563238442|      0.03125000|[964, 320, 3, 23]                                                          |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
       8|[1.0243829506850295, 0.0141886454617874, 0.0113425512596642, 0.0129796596057097, 0.4263773229625153, 0.0202793822664736, 0.8024547210041926, 0.0169893200730652, 0.2203327895092842, 0.0218392555373896, 2.693258717731179, 0.0274985592990364, 0.8099066925518578, 0.0205684869253728, 2.2666449172242547, 0.02532070704323, 14.353395169941795, 0.052715741236577, 12.161014795067308, 0.0478273615436343, 0.2772361596853035, 0.0204366511315222, 0.2456210268967813, 0.015241660827424, 1.1636435212084009, 0.0218587233390485, 0.1742175981504874, 0.0241440315736348, 0.1227525074069885, 0.0190975273233444, 3.7533755669176205, 0.0218479188151813, 0.8364457756536151, 0.0233360198139715, 0.1578540314875185, 0.0253062341564602, 0.3876796596976678, 0.0220608822846542, 0.9240700132612761, 0.0125837166099661, 0.2699451843547868, 0.0207568352740849, 2.072919032986738, 0.0176037188571059, 1.9456426021720898, 0.0213009884275048, 1.4757066025510113, 0.0200915415946954, 0.4846173246018129, 0.0216721316465929, 0.4917976445210612, 0.0231110774803422, 0.3306641813058467, 0.0210438733957587, 0.8432168947096075, 0.0221585878600069, 0.4567994015748735, 0.0117870627946691, 0.49057725457094, 0.0185332437604034, 0.986271749917077, 0.0220342333476585, -0.0213469030931039, 0.0191849280179757, 0.2662976773329518, 0.0172606882213646]|1984781.5130320067983121|      0.06250000|[1060, 352, 4, 26]                                                         |  | trying linear partial model with 49 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=16
       9|[1.0243829506850295, 0.0141886454617874, 0.0113425512596642, 0.0129796596057097, 0.4263773229625153, 0.0202793822664736, 0.8024547210041926, 0.0169893200730652, 0.2203327895092842, 0.0218392555373896, 2.693258717731179, 0.0274985592990364, 0.8099066925518578, 0.0205684869253728, 2.2666449172242547, 0.02532070704323, 14.353395169941795, 0.052715741236577, 12.161014795067308, 0.0478273615436343, 0.2772361596853035, 0.0204366511315222, 0.2456210268967813, 0.015241660827424, 1.1636435212084009, 0.0218587233390485, 0.1742175981504874, 0.0241440315736348, 0.1227525074069885, 0.0190975273233444, 3.7533755669176205, 0.0218479188151813, 0.8364457756536151, 0.0233360198139715, 0.1578540314875185, 0.0253062341564602, 0.3876796596976678, 0.0220608822846542, 0.9240700132612761, 0.0125837166099661, 0.2699451843547868, 0.0207568352740849, 2.072919032986738, 0.0176037188571059, 1.9456426021720898, 0.0213009884275048, 1.4757066025510113, 0.0200915415946954, 0.4846173246018129, 0.0216721316465929, 0.4917976445210612, 0.0231110774803422, 0.3306641813058467, 0.0210438733957587, 0.8432168947096075, 0.0221585878600069, 0.4567994015748735, 0.0117870627946691, 0.49057725457094, 0.0185332437604034, 0.986271749917077, 0.0220342333476585, -0.0213469030931039, 0.0191849280179757, 0.2662976773329518, 0.0172606882213646]|1984781.5130320067983121|      0.03125000|[1205, 400, 4, 29]                                                         |  | trying linear partial model with 49 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=16
      10|[1.0202882867068923, 0.0170424309359058, 0.0121946960752224, 0.0112242947998396, 0.4291007186608249, 0.0212298204013796, 0.8024897704237822, 0.0178402987367326, 0.2200614651848337, 0.0201080763153814, 2.6900314459791423, 0.0297425435337871, 0.8135995475748095, 0.0249015376796018, 2.2675886868256123, 0.0201995241316706, 14.358458517021592, 0.0663622086475376, 12.158622984670364, 0.054137705392492, 0.278075389440321, 0.0233734024149626, 0.2443594551684853, 0.013939409236728, 1.1674663002223802, 0.0190746011265654, 0.1785276279621446, 0.0220805499507011, 0.1264199158952894, 0.0205605111403241, 3.7550060023086433, 0.0321359298338281, 0.8346629629230958, 0.0251743064665616, 0.1593192455386006, 0.0281144042700264, 0.3901385939319578, 0.0250024547775302, 0.932767158506587, 0.0128028543810196, 0.2687004217606518, 0.0197533398149537, 2.0665728664333285, 0.0164282928426354, 1.9448352300380387, 0.0193225344916273, 1.478000600649424, 0.017138368117351, 0.4834583229463456, 0.0155443906520151, 0.4929531333389349, 0.0285236579512255, 0.3365158353093626, 0.02234536970933, 0.843868796017568, 0.0119866435957039, 0.4555062805510167, 0.0093364742101652, 0.4918456129126254, 0.0195749396762445, 0.9867139549564532, 0.0214859964646295, -0.0196629361870676, 0.0156200996717564, 0.268461159296484, 0.020615031462396]|1829543.0000000000000000|      0.06250000|[1301, 432, 4, 31]                                                         |  | trying linear partial model with 49 points | iterate success | actual_k=16
