k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.68767445, 0.02, 0.66517383, 0.02, 0.61846733, 0.02, 1.3259634929, 0.02, 0.0031397524, 0.02, 1.2514485797, 0.02, 0.22808479, 0.02, 1.2292780682, 0.02, 4.5930868164, 0.02, 4.4542869847, 0.02, 0.081623463, 0.02, 0.24488622, 0.02, 0.71655957, 0.02, 0.2054035, 0.02, -0.06417439, 0.02, 1.4012533731, 0.02, 0.24229792, 0.02, 0.062398552, 0.02, 0.022390123, 0.02, 0.42469106, 0.02, 0.2663842, 0.02, 0.83631104, 0.02, 1.0284154369, 0.02, 0.79861676, 0.02, 0.24565285, 0.02, 0.50446046, 0.02, 0.27424189, 0.02, 0.38503953, 0.02, 0.16687777, 0.02, 0.29610949, 0.02, 0.18555224, 0.02, 0.0061555539, 0.02, 0.16187381, 0.02]|491558.0020187626359984|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.7565901749800883, -0.0171411684341984, 0.6302432907625088, 0.0338584959816017, 0.6380917804559619, -0.0498988282250604, 1.2954673686701697, 0.0144074645817327, -0.1972430165624425, 0.0312727731596849, 1.2105100259725132, -0.1369864694134803, 0.357938397969633, 0.1430831773330113, 1.483167422339589, -0.2584624619536452, 4.524767988251925, -0.0689383259407247, 4.310805446460823, 0.0480120509727958, 0.3072036930751358, 0.0413116476669872, 0.2191775193966946, -0.1092173519988133, 0.6569318928129672, -0.0190171847724367, 0.1079898414764332, 0.028848201079016, -0.0739946206790013, 0.1725553778592246, 1.4232773504834157, 0.1393235006868177, 0.1530665124842077, 0.1040164285923499, -0.0326966820947021, -0.1453018138431838, -0.0356349866198521, 0.0656959825863752, 0.2714689791166239, -0.1587353529946877, 0.3567681208136497, 0.2089537083684918, 0.7932972446786237, 0.2521274387790176, 1.0952954179504337, 0.1432565771748925, 0.9877505432071977, 0.0220315426314329, 0.2526560614584177, 0.2164665701969783, 0.5552682700887943, 0.1791342299337144, 0.1393514543333816, -0.1472762016653815, 0.6515787878195831, -0.0384101712600329, 0.1652434813776811, 0.149496267688063, 0.2101057313435288, -0.2521218137085226, 0.3309675225300919, -0.0835106426722493, 0.0772543737907029, 0.007230843367075, 0.1691708786288248, 0.0394341375548248]|158705.3750000000000000|      2.00000000|[45, 0, 0, 3]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | iterate success | actual_k=0
       2|[1.1369825168565841, 0.0394543689241666, 0.4956527672122305, -0.0558831836940813, 0.7478142391825274, 0.2069225529224765, 1.451998411394511, -0.0423708362403207, -0.0309396574121507, 0.1176834073271093, 0.783116221058181, -0.1941850100685506, 0.2949586782345462, 0.2269383165454801, 1.9783245334970094, -0.7049858210148965, 4.35570953959157, -0.1457780454525976, 3.925033150537072, 0.0898659568611212, 0.6298652540169104, 0.1386936590291637, 0.2418321518934624, -0.4909996632083773, 0.2539714374308565, 0.1141042168233845, 0.0999317774007644, 0.2511978230988614, -0.178182022485353, 0.3589514109144374, 1.1126474073804982, 0.0700422467999106, 0.1136358610857549, 0.3265901064790555, -0.0301507483549627, 0.0293540286416752, -0.3595651321359399, 0.3171901971928631, 0.5085896477866362, -0.139799123295852, 0.2645741664958798, 0.4295882994145709, 0.5019917601876572, 0.3479994055222833, 0.8976625765707973, -0.083814405196617, 1.0698472182102599, -0.0438073943492179, 0.8251689260829798, 0.0282019587296894, 0.8308252714067963, 0.2748294706500169, 0.3205735937831049, -0.0970903944394055, -0.0941359400976922, -0.0556607903253666, 0.0305057392844275, 0.1636218364468157, 0.8062001091385078, -0.2893283681564759, 0.0961373380516251, -0.124230743265755, -0.1141002817157635, -0.0939009810965232, 0.3250185121585477, -0.3067208901376123]|62315.5976562500000000|      4.00000000|[117, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | iterate success | actual_k=0
       3|[1.1369825168565841, 0.0394543689241666, 0.4956527672122305, -0.0558831836940813, 0.7478142391825274, 0.2069225529224765, 1.451998411394511, -0.0423708362403207, -0.0309396574121507, 0.1176834073271093, 0.783116221058181, -0.1941850100685506, 0.2949586782345462, 0.2269383165454801, 1.9783245334970094, -0.7049858210148965, 4.35570953959157, -0.1457780454525976, 3.925033150537072, 0.0898659568611212, 0.6298652540169104, 0.1386936590291637, 0.2418321518934624, -0.4909996632083773, 0.2539714374308565, 0.1141042168233845, 0.0999317774007644, 0.2511978230988614, -0.178182022485353, 0.3589514109144374, 1.1126474073804982, 0.0700422467999106, 0.1136358610857549, 0.3265901064790555, -0.0301507483549627, 0.0293540286416752, -0.3595651321359399, 0.3171901971928631, 0.5085896477866362, -0.139799123295852, 0.2645741664958798, 0.4295882994145709, 0.5019917601876572, 0.3479994055222833, 0.8976625765707973, -0.083814405196617, 1.0698472182102599, -0.0438073943492179, 0.8251689260829798, 0.0282019587296894, 0.8308252714067963, 0.2748294706500169, 0.3205735937831049, -0.0970903944394055, -0.0941359400976922, -0.0556607903253666, 0.0305057392844275, 0.1636218364468157, 0.8062001091385078, -0.2893283681564759, 0.0961373380516251, -0.124230743265755, -0.1141002817157635, -0.0939009810965232, 0.3250185121585477, -0.3067208901376123]|62315.5976562500000000|      2.00000000|[203, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[1.1679799035291878, 0.0340944166467038, 0.5927428726800708, -0.5646999975326851, 0.4945753854917841, 0.0787898031500499, 1.6459136173238438, -0.2037350562140877, -0.3393148024894312, -0.0875843691987861, 0.7416200934728505, -0.3013318577191734, -0.4335251221170983, 0.1918280980824457, 1.4516717198159326, -0.8419410051357105, 4.235770360985698, -0.4968429382222442, 3.767042593217874, 0.0923507816642872, 0.4793075923346444, 0.0652107528339158, 0.3470943838702366, -0.5211456740769703, 0.3226542296544374, 0.2393120678861488, -0.1710441186746638, 0.1387274477582263, 0.320475720069263, 0.2333172641863415, 1.1681692565250439, 0.4446165315442926, 0.6677983509057372, 0.631483546888969, 0.1779474147850845, -0.2136551904535807, -0.3400685931953019, 0.2943795898908417, 0.743671070278026, 0.1746499853725769, -0.0634912930328388, 0.3416913572161515, 0.269736135977471, 0.1131652451071662, 0.6008937378600852, -0.0893339097990213, 1.1636159172181206, 0.0649368744348838, 0.6775372835004236, 0.0676555616261079, 1.0708901875749022, 0.2724466846100017, 0.4979765386986162, -0.3340165240152684, -0.0422940258020657, -0.0730823833641458, -0.2552183605438964, 0.4614083493206861, 0.444251719619906, -0.5662147535124832, 0.2009578503713145, -0.4733273172667954, -0.4271653149216277, -0.2453866251131426, 0.0142353251129773, -0.2849242933407545]|32847.1875000000000000|      4.00000000|[233, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       5|[1.1679799035291878, 0.0340944166467038, 0.5927428726800708, -0.5646999975326851, 0.4945753854917841, 0.0787898031500499, 1.6459136173238438, -0.2037350562140877, -0.3393148024894312, -0.0875843691987861, 0.7416200934728505, -0.3013318577191734, -0.4335251221170983, 0.1918280980824457, 1.4516717198159326, -0.8419410051357105, 4.235770360985698, -0.4968429382222442, 3.767042593217874, 0.0923507816642872, 0.4793075923346444, 0.0652107528339158, 0.3470943838702366, -0.5211456740769703, 0.3226542296544374, 0.2393120678861488, -0.1710441186746638, 0.1387274477582263, 0.320475720069263, 0.2333172641863415, 1.1681692565250439, 0.4446165315442926, 0.6677983509057372, 0.631483546888969, 0.1779474147850845, -0.2136551904535807, -0.3400685931953019, 0.2943795898908417, 0.743671070278026, 0.1746499853725769, -0.0634912930328388, 0.3416913572161515, 0.269736135977471, 0.1131652451071662, 0.6008937378600852, -0.0893339097990213, 1.1636159172181206, 0.0649368744348838, 0.6775372835004236, 0.0676555616261079, 1.0708901875749022, 0.2724466846100017, 0.4979765386986162, -0.3340165240152684, -0.0422940258020657, -0.0730823833641458, -0.2552183605438964, 0.4614083493206861, 0.444251719619906, -0.5662147535124832, 0.2009578503713145, -0.4733273172667954, -0.4271653149216277, -0.2453866251131426, 0.0142353251129773, -0.2849242933407545]|32847.1875000000000000|      2.00000000|[319, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[1.1679799035291878, 0.0340944166467038, 0.5927428726800708, -0.5646999975326851, 0.4945753854917841, 0.0787898031500499, 1.6459136173238438, -0.2037350562140877, -0.3393148024894312, -0.0875843691987861, 0.7416200934728505, -0.3013318577191734, -0.4335251221170983, 0.1918280980824457, 1.4516717198159326, -0.8419410051357105, 4.235770360985698, -0.4968429382222442, 3.767042593217874, 0.0923507816642872, 0.4793075923346444, 0.0652107528339158, 0.3470943838702366, -0.5211456740769703, 0.3226542296544374, 0.2393120678861488, -0.1710441186746638, 0.1387274477582263, 0.320475720069263, 0.2333172641863415, 1.1681692565250439, 0.4446165315442926, 0.6677983509057372, 0.631483546888969, 0.1779474147850845, -0.2136551904535807, -0.3400685931953019, 0.2943795898908417, 0.743671070278026, 0.1746499853725769, -0.0634912930328388, 0.3416913572161515, 0.269736135977471, 0.1131652451071662, 0.6008937378600852, -0.0893339097990213, 1.1636159172181206, 0.0649368744348838, 0.6775372835004236, 0.0676555616261079, 1.0708901875749022, 0.2724466846100017, 0.4979765386986162, -0.3340165240152684, -0.0422940258020657, -0.0730823833641458, -0.2552183605438964, 0.4614083493206861, 0.444251719619906, -0.5662147535124832, 0.2009578503713145, -0.4733273172667954, -0.4271653149216277, -0.2453866251131426, 0.0142353251129773, -0.2849242933407545]|32847.1875000000000000|      1.00000000|[405, 0, 0, 28]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[1.1679799035291878, 0.0340944166467038, 0.5927428726800708, -0.5646999975326851, 0.4945753854917841, 0.0787898031500499, 1.6459136173238438, -0.2037350562140877, -0.3393148024894312, -0.0875843691987861, 0.7416200934728505, -0.3013318577191734, -0.4335251221170983, 0.1918280980824457, 1.4516717198159326, -0.8419410051357105, 4.235770360985698, -0.4968429382222442, 3.767042593217874, 0.0923507816642872, 0.4793075923346444, 0.0652107528339158, 0.3470943838702366, -0.5211456740769703, 0.3226542296544374, 0.2393120678861488, -0.1710441186746638, 0.1387274477582263, 0.320475720069263, 0.2333172641863415, 1.1681692565250439, 0.4446165315442926, 0.6677983509057372, 0.631483546888969, 0.1779474147850845, -0.2136551904535807, -0.3400685931953019, 0.2943795898908417, 0.743671070278026, 0.1746499853725769, -0.0634912930328388, 0.3416913572161515, 0.269736135977471, 0.1131652451071662, 0.6008937378600852, -0.0893339097990213, 1.1636159172181206, 0.0649368744348838, 0.6775372835004236, 0.0676555616261079, 1.0708901875749022, 0.2724466846100017, 0.4979765386986162, -0.3340165240152684, -0.0422940258020657, -0.0730823833641458, -0.2552183605438964, 0.4614083493206861, 0.444251719619906, -0.5662147535124832, 0.2009578503713145, -0.4733273172667954, -0.4271653149216277, -0.2453866251131426, 0.0142353251129773, -0.2849242933407545]|32847.1875000000000000|      0.50000000|[491, 0, 0, 34]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[1.1679799035291878, 0.0340944166467038, 0.5927428726800708, -0.5646999975326851, 0.4945753854917841, 0.0787898031500499, 1.6459136173238438, -0.2037350562140877, -0.3393148024894312, -0.0875843691987861, 0.7416200934728505, -0.3013318577191734, -0.4335251221170983, 0.1918280980824457, 1.4516717198159326, -0.8419410051357105, 4.235770360985698, -0.4968429382222442, 3.767042593217874, 0.0923507816642872, 0.4793075923346444, 0.0652107528339158, 0.3470943838702366, -0.5211456740769703, 0.3226542296544374, 0.2393120678861488, -0.1710441186746638, 0.1387274477582263, 0.320475720069263, 0.2333172641863415, 1.1681692565250439, 0.4446165315442926, 0.6677983509057372, 0.631483546888969, 0.1779474147850845, -0.2136551904535807, -0.3400685931953019, 0.2943795898908417, 0.743671070278026, 0.1746499853725769, -0.0634912930328388, 0.3416913572161515, 0.269736135977471, 0.1131652451071662, 0.6008937378600852, -0.0893339097990213, 1.1636159172181206, 0.0649368744348838, 0.6775372835004236, 0.0676555616261079, 1.0708901875749022, 0.2724466846100017, 0.4979765386986162, -0.3340165240152684, -0.0422940258020657, -0.0730823833641458, -0.2552183605438964, 0.4614083493206861, 0.444251719619906, -0.5662147535124832, 0.2009578503713145, -0.4733273172667954, -0.4271653149216277, -0.2453866251131426, 0.0142353251129773, -0.2849242933407545]|32847.1875000000000000|      0.25000000|[577, 0, 0, 40]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 59 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 73 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[1.1520742714064376, 0.0888045660853202, 0.5702232645366971, -0.5569925364193168, 0.545711993424599, 0.094258353052256, 1.6600587734203394, -0.1915713600264495, -0.3550801102331692, -0.1162332513192904, 0.7299697079811852, -0.2907059413894329, -0.485225444479479, 0.1907224054235962, 1.4589695325870782, -0.7857233417638287, 4.237547712891314, -0.458801640405888, 3.729129932567604, 0.1367720738460123, 0.4420124943439863, 0.0894112797065808, 0.3349257944546878, -0.4616182284443729, 0.2886232976517804, 0.2361963318994952, -0.1975743294172058, 0.1311179020699363, 0.2961648624018747, 0.1767292320701131, 1.1856146775228518, 0.3838705339408215, 0.6781711455878823, 0.6179324925108861, 0.1786197767192727, -0.2393319947718875, -0.3045095046015046, 0.3005761015401655, 0.7236442954057962, 0.1288500439659251, -0.0600097254556993, 0.2954245645834854, 0.2108336285645397, 0.1398054260403657, 0.596415423497329, -0.1492319294953063, 1.169698962365007, 0.0903241656339265, 0.6502690960728058, 0.0871442661573027, 1.0778408391893022, 0.2433507728987812, 0.5093484682547379, -0.3632944931798381, -0.0375421636856853, -0.0691993805213367, -0.2972139199602991, 0.4776557814413934, 0.395619888632697, -0.5700080053656044, 0.2039596571647019, -0.4683426291801378, -0.3635632091828405, -0.2398227700036425, -0.0187764468133349, -0.2817930817709092]|22652.2832031250000000|      0.50000000|[607, 0, 0, 42]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[1.0845578144427432, 0.1892751101928859, 0.5188481010473858, -0.634193984261525, 0.5049146993033737, 0.0630922660698149, 1.6701452423095047, -0.174401275629316, -0.4489864133158636, -0.1445282213402377, 0.7682963304057984, -0.2488379732268878, -0.4763365117590735, 0.1975286139161413, 1.4358251301193508, -0.8226941132905466, 4.119657983579295, -0.449467727126968, 3.700485190744103, 0.3246812249043874, 0.4898480258728175, 0.1719047552614213, 0.3226908139892432, -0.4916958373149659, 0.252379858675414, 0.2164402252813757, -0.214037409060052, 0.1512024332077538, 0.1901656088154965, 0.2283423496834964, 1.1671751850545264, 0.2716371695678599, 0.7411302367827141, 0.6544832936098343, 0.1536768411805515, -0.2197834195214098, -0.3170330617544729, 0.3008829626186952, 0.7594886236882965, 0.1134472195192939, -0.0117065951330917, 0.2450790059356474, 0.2562614932848991, 0.0885679549086511, 0.5511155923263942, -0.1680480853988707, 1.15356164182859, 0.2607450140046458, 0.6103394733776137, 0.1405492836598506, 1.0833042829787485, 0.2540286759637966, 0.4728958341747171, -0.3383892226504178, -0.0103754845474763, -0.0812367828486517, -0.3357521055941148, 0.3706203121919948, 0.3714322665576446, -0.5879804722392585, 0.0737821741209979, -0.5515494465176863, -0.3588837085592495, -0.2698918465416762, -0.0841686723770951, -0.141167935888883]|16092.2500000000000000|      1.00000000|[651, 0, 0, 45]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | iterate success | actual_k=0
