k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|32160.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0377925632567437, -1.012394551340725, -1.124064732894912, -0.9443865697621571, -0.9491965927106432, -0.9441719989464109, -1.0170770023896603, -0.8698815920554531, -0.9049520580753599, -0.8363554800045019, -1.0414403480372085, -1.0296732007360674, -0.8658024834256413, -0.9190702190932514, -1.0225188587017797, -0.8815397273850957, -1.0721019052899652, -1.0159798671282094, -0.9847137553227499, -0.9394006230761696, -0.9993564920219209, -1.0014735825421364, -0.9728408228024329, -0.9525442683301346, -0.9869823127599862, -1.0172577047896652, -0.9283932477688301, -0.8126859442296607, -0.8758851372589771, -0.8990305031176281, -1.0828620894000902, -1.1647433864410852, -1.0036910083286765, -0.915458306559603, -0.8201813378193088, -0.9199528263677014, -0.9838558323585478, -1.0726473745335143, -0.9741143344332145, -0.7859698021223832, -1.0517496237859503, -0.998516801725388, -0.9131346737915922, -1.0425551480218604, -1.0895024639361623, -1.0183895271863472, -1.106180088040477, -0.9312541656031731, -0.8605600123692332, -1.025009413663427, -1.1284793480910849, -0.825106148209918, -0.9882198742580204, -0.9721097712122436, -0.9309922292914191, -1.0195995832231708, -0.9787826859946906, -0.9370335523463458, -1.0836772960335206, -1.2028584037971473, -1.0888064480725013, -0.9272245793802567, -1.1715967967321166, -0.8488916633328565, -0.9277579483324133, -1.1569404654836246, -0.9027121557683503, -1.1072870020304955, -1.0845987488096325, -1.058156673221585, -0.852066961880891, -1.1821957978771545, -0.8830548333136261, -0.9245029409363325, -1.1576118565656877, -0.8546609049526911, -0.8556751216449474, -1.1563877754399783, -0.9978060238167814, -0.9216879554369692, -1.1277187993262487, -0.8917287390602184, -0.9664923098819803, -1.1105023591508492, -0.8361988990385038, -1.039337465399862, -1.006288208779232, -0.9170987578367013, -1.0037668188263649, -1.0964495954963243, -0.8506618461683305, -0.9324240549705998, -1.065726522017337, -0.9002463213783, -0.9180510180669549, -0.965957139103162, -0.8672004511295303, -1.235513826737739]|30048.3339843750000000|      2.00000000|[113, 16, 0, 2]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       2|[-0.8501919323279195, -1.172388391160337, -1.226419233945785, -0.6891666122173666, -0.7148617401261345, -1.2685521633540255, -0.8626076660329469, -0.8236719991145693, -0.9570286715858737, -0.7924452201768418, -0.5708676145717342, -0.9772302912777046, -0.6155961891488619, -0.5520075991512149, -1.0180344083643937, -1.1785134657974083, -1.0265736003025652, -1.2118476485121472, -0.5915666551931158, -1.2453223297786478, -0.8881896345536782, -0.7293805790400358, -0.9004486124674743, -0.9640029915628645, -0.558004325404434, -1.001439842252969, -0.9294385683947518, -0.7492068894029181, -0.6587145290763021, -0.8551892490996473, -0.7753409400795134, -0.9832670274462663, -1.158877575162277, -0.7567934395850886, -0.784670564328004, -0.8132188580041706, -0.8017067675399644, -1.005624545166996, -0.8900700638555006, -0.6392462818566599, -0.9171467370487298, -0.6565313865778216, -0.7319960990025154, -1.0788033067768523, -1.2945664623818343, -0.692167235940697, -0.920247515094389, -1.0906390983384529, -0.5769614722216971, -0.707027981282542, -1.2482640333610777, -0.7482455726935793, -1.0053039754442807, -0.9328244891979074, -0.6511959082282539, -0.7856976786510887, -0.923198018502172, -0.4185283525311405, -1.0052865243622706, -1.239470213481995, -0.7091021479210086, -0.6725137127475302, -1.1969174330146903, -0.4517021910370709, -0.7132231683853342, -1.0509002204690463, -0.8308693904148159, -0.9365542420401843, -1.1808229277275175, -0.8801293404321333, -0.8058434927791975, -1.4544868595273723, -0.7280074359570949, -0.7414079102252589, -1.118077277411157, -0.8806888633099347, -0.7357824029208966, -1.3296823445192005, -0.9182228327027052, -0.7452105507236492, -1.179965950421296, -1.0570794270225716, -0.9095710948633637, -1.1305784938381398, -0.5414432927421606, -0.8683098806248343, -0.8786244746761609, -0.7979301879023193, -0.8681579456930466, -1.500422345139814, -0.5800473210135595, -1.084495274327609, -1.1678915794481508, -0.6508409362466031, -0.8547946186563791, -0.9419489366215498, -0.7774812620933759, -1.0498703877377182]|24926.2949218750000000|      4.00000000|[225, 32, 0, 4]                                                            |  | trying linear partial model with 57 points | iterate success | actual_k=8
       3|[-0.838814095251303, -0.8586134288980136, -1.196645916666715, -0.2126724776124665, -0.6807565509405693, -1.5866572664753102, -1.2640036423852479, -0.2916633103037869, -1.418765142178128, -0.7563072467859415, -0.461325682439377, -1.083370691069767, -0.2512104622086762, -0.5478727626908142, -1.621136761799272, -0.6169203429323631, -0.5434020036888363, -1.029926272915044, 0.3064621830529742, -0.3583739114506787, -1.1216722869102915, -0.5758137989637301, -0.7953506152124773, -0.7425668993745561, -0.5764960512712568, -1.0149875499506473, -0.167643241731082, -0.4551175568402398, -0.6364180863898276, -0.6618960881138011, -0.8426384584850601, -0.4949058918405884, -0.841296444364044, -0.3419095627144043, -0.3166716888945331, -0.9938002481745248, -0.2808714391358594, -0.5831618051369606, -0.8085122363585352, -0.0392428260703911, -0.821608647809481, -1.1650212338322934, 0.0462842971735923, -0.9552120359442606, -1.522507862524683, 0.0589954439092547, -0.6074761637439159, -1.6761115604016417, -0.9266012897230006, -0.8329884674331258, -1.3938960035573902, -0.5712432204479363, -0.8137171550704574, -0.9351489504775359, -0.7805041381265797, -0.238198227356, -1.137869817086131, -1.0264176666479659, -1.1433217699886706, -0.6974834608189674, -0.4943430802361484, -0.3868339025152187, -0.150482639470868, -1.01088590543662, -0.812849042366918, -1.5893159216089758, -0.3397477508414471, -0.7277599612192732, -1.3150436220049426, -0.7144910151008455, -0.3779184386866091, -1.722464901723242, -0.4680763455955162, -1.1352873954259646, -0.9180395769914516, -0.524403048664993, -0.3515717419082448, -1.0310457553309225, -0.1796613734514905, -0.6198340233968147, -1.23790246628366, -0.8276462219966744, -0.6380681293417088, -1.4621928020201755, -0.3543023179983562, -0.4792148423192816, -0.8788836779264224, -0.637801901599704, -0.6489644237582604, -2.470824837956118, -0.4759147255121262, -1.0204638535350146, -0.8899927327855205, 0.0340882333493842, 0.1023969307173865, -1.0210652077772544, -0.9191664895999848, -1.187805051416996]|20576.4238281250000000|      8.00000000|[393, 56, 0, 7]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | iterate success | actual_k=8
       4|[-0.838814095251303, -0.8586134288980136, -1.196645916666715, -0.2126724776124665, -0.6807565509405693, -1.5866572664753102, -1.2640036423852479, -0.2916633103037869, -1.418765142178128, -0.7563072467859415, -0.461325682439377, -1.083370691069767, -0.2512104622086762, -0.5478727626908142, -1.621136761799272, -0.6169203429323631, -0.5434020036888363, -1.029926272915044, 0.3064621830529742, -0.3583739114506787, -1.1216722869102915, -0.5758137989637301, -0.7953506152124773, -0.7425668993745561, -0.5764960512712568, -1.0149875499506473, -0.167643241731082, -0.4551175568402398, -0.6364180863898276, -0.6618960881138011, -0.8426384584850601, -0.4949058918405884, -0.841296444364044, -0.3419095627144043, -0.3166716888945331, -0.9938002481745248, -0.2808714391358594, -0.5831618051369606, -0.8085122363585352, -0.0392428260703911, -0.821608647809481, -1.1650212338322934, 0.0462842971735923, -0.9552120359442606, -1.522507862524683, 0.0589954439092547, -0.6074761637439159, -1.6761115604016417, -0.9266012897230006, -0.8329884674331258, -1.3938960035573902, -0.5712432204479363, -0.8137171550704574, -0.9351489504775359, -0.7805041381265797, -0.238198227356, -1.137869817086131, -1.0264176666479659, -1.1433217699886706, -0.6974834608189674, -0.4943430802361484, -0.3868339025152187, -0.150482639470868, -1.01088590543662, -0.812849042366918, -1.5893159216089758, -0.3397477508414471, -0.7277599612192732, -1.3150436220049426, -0.7144910151008455, -0.3779184386866091, -1.722464901723242, -0.4680763455955162, -1.1352873954259646, -0.9180395769914516, -0.524403048664993, -0.3515717419082448, -1.0310457553309225, -0.1796613734514905, -0.6198340233968147, -1.23790246628366, -0.8276462219966744, -0.6380681293417088, -1.4621928020201755, -0.3543023179983562, -0.4792148423192816, -0.8788836779264224, -0.637801901599704, -0.6489644237582604, -2.470824837956118, -0.4759147255121262, -1.0204638535350146, -0.8899927327855205, 0.0340882333493842, 0.1023969307173865, -1.0210652077772544, -0.9191664895999848, -1.187805051416996]|20576.4238281250000000|      4.00000000|[561, 80, 0, 10]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[-0.838814095251303, -0.8586134288980136, -1.196645916666715, -0.2126724776124665, -0.6807565509405693, -1.5866572664753102, -1.2640036423852479, -0.2916633103037869, -1.418765142178128, -0.7563072467859415, -0.461325682439377, -1.083370691069767, -0.2512104622086762, -0.5478727626908142, -1.621136761799272, -0.6169203429323631, -0.5434020036888363, -1.029926272915044, 0.3064621830529742, -0.3583739114506787, -1.1216722869102915, -0.5758137989637301, -0.7953506152124773, -0.7425668993745561, -0.5764960512712568, -1.0149875499506473, -0.167643241731082, -0.4551175568402398, -0.6364180863898276, -0.6618960881138011, -0.8426384584850601, -0.4949058918405884, -0.841296444364044, -0.3419095627144043, -0.3166716888945331, -0.9938002481745248, -0.2808714391358594, -0.5831618051369606, -0.8085122363585352, -0.0392428260703911, -0.821608647809481, -1.1650212338322934, 0.0462842971735923, -0.9552120359442606, -1.522507862524683, 0.0589954439092547, -0.6074761637439159, -1.6761115604016417, -0.9266012897230006, -0.8329884674331258, -1.3938960035573902, -0.5712432204479363, -0.8137171550704574, -0.9351489504775359, -0.7805041381265797, -0.238198227356, -1.137869817086131, -1.0264176666479659, -1.1433217699886706, -0.6974834608189674, -0.4943430802361484, -0.3868339025152187, -0.150482639470868, -1.01088590543662, -0.812849042366918, -1.5893159216089758, -0.3397477508414471, -0.7277599612192732, -1.3150436220049426, -0.7144910151008455, -0.3779184386866091, -1.722464901723242, -0.4680763455955162, -1.1352873954259646, -0.9180395769914516, -0.524403048664993, -0.3515717419082448, -1.0310457553309225, -0.1796613734514905, -0.6198340233968147, -1.23790246628366, -0.8276462219966744, -0.6380681293417088, -1.4621928020201755, -0.3543023179983562, -0.4792148423192816, -0.8788836779264224, -0.637801901599704, -0.6489644237582604, -2.470824837956118, -0.4759147255121262, -1.0204638535350146, -0.8899927327855205, 0.0340882333493842, 0.1023969307173865, -1.0210652077772544, -0.9191664895999848, -1.187805051416996]|20576.4238281250000000|      2.00000000|[729, 104, 0, 13]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[-0.8343017447500151, -0.627082180617712, -1.106990840007768, 0.1447926168317851, -0.7614007715627762, -1.3580215947593506, -0.8955993145414939, -0.4143367495911889, -1.414368750253045, -0.1752460408306208, -0.5060375063644994, -1.1369917378770862, 0.035184247502469, -0.494298398254067, -1.6187004556653746, -0.795071145524993, -0.2794345872285554, -1.1584297372216346, 0.1936607956076191, -0.1764744763308675, -1.2464138480969191, -0.3758399118096132, -0.6058166424716237, -0.8929628994050955, -0.6212072623195315, -1.0137306745121282, -0.2317459638848197, -0.3531744008299793, -0.496503589381601, -0.7677828544297175, -0.5176935557374652, -0.2152809594127505, -0.7577257759067395, -0.2026374975446293, -0.5563359342813929, -0.6307435260089502, -0.486063551585628, -0.5263707452933578, -0.8686336168777096, -0.0875315267833033, -0.969165772497135, -1.1496307801215115, -0.0293188597704216, -0.5861797282728263, -1.6111649249349815, -0.0416484176336949, -0.5867361729945134, -1.638195356883648, -0.7948161468330078, -0.7901206198599081, -1.0800005899337735, -0.3680066366235653, -0.508309218526472, -0.9261051839132081, -0.6293612146217685, -0.0608469296968352, -1.1827850655612513, -0.7250347736209537, -0.8475754180317641, -0.5368010060598235, -0.0355219641043599, -0.2519365973301216, -0.13119703787881, -0.6379314180246711, -0.7602909356704043, -1.671497207873546, -0.7103116279035151, -0.7653002898651072, -1.4060644852494348, -0.7183447549479082, -0.3700256336657136, -1.990824742405691, -0.456590306126439, -0.7868690969216203, -0.9823864054391641, -0.2549968855333264, -0.2915261799688278, -1.0208662835916176, -0.3914866186066238, -0.5992280343283447, -1.349908186043545, -0.8786115229288389, -0.6029544394674875, -1.8089672056953834, -0.6312372693330724, -0.3156613267509421, -0.835521088510319, -0.2264734273473084, -0.570562019903121, -2.7646285256844676, -0.7682539872223313, -0.8663255978104003, -0.6848712491668528, 0.254649600064745, 0.1193154374908611, -1.3678595938050322, -0.7496069680921846, -1.253133988292547]|18828.2751705309419776|      4.00000000|[841, 120, 1, 16]                                                          |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=8
       7|[-0.8343017447500151, -0.627082180617712, -1.106990840007768, 0.1447926168317851, -0.7614007715627762, -1.3580215947593506, -0.8955993145414939, -0.4143367495911889, -1.414368750253045, -0.1752460408306208, -0.5060375063644994, -1.1369917378770862, 0.035184247502469, -0.494298398254067, -1.6187004556653746, -0.795071145524993, -0.2794345872285554, -1.1584297372216346, 0.1936607956076191, -0.1764744763308675, -1.2464138480969191, -0.3758399118096132, -0.6058166424716237, -0.8929628994050955, -0.6212072623195315, -1.0137306745121282, -0.2317459638848197, -0.3531744008299793, -0.496503589381601, -0.7677828544297175, -0.5176935557374652, -0.2152809594127505, -0.7577257759067395, -0.2026374975446293, -0.5563359342813929, -0.6307435260089502, -0.486063551585628, -0.5263707452933578, -0.8686336168777096, -0.0875315267833033, -0.969165772497135, -1.1496307801215115, -0.0293188597704216, -0.5861797282728263, -1.6111649249349815, -0.0416484176336949, -0.5867361729945134, -1.638195356883648, -0.7948161468330078, -0.7901206198599081, -1.0800005899337735, -0.3680066366235653, -0.508309218526472, -0.9261051839132081, -0.6293612146217685, -0.0608469296968352, -1.1827850655612513, -0.7250347736209537, -0.8475754180317641, -0.5368010060598235, -0.0355219641043599, -0.2519365973301216, -0.13119703787881, -0.6379314180246711, -0.7602909356704043, -1.671497207873546, -0.7103116279035151, -0.7653002898651072, -1.4060644852494348, -0.7183447549479082, -0.3700256336657136, -1.990824742405691, -0.456590306126439, -0.7868690969216203, -0.9823864054391641, -0.2549968855333264, -0.2915261799688278, -1.0208662835916176, -0.3914866186066238, -0.5992280343283447, -1.349908186043545, -0.8786115229288389, -0.6029544394674875, -1.8089672056953834, -0.6312372693330724, -0.3156613267509421, -0.835521088510319, -0.2264734273473084, -0.570562019903121, -2.7646285256844676, -0.7682539872223313, -0.8663255978104003, -0.6848712491668528, 0.254649600064745, 0.1193154374908611, -1.3678595938050322, -0.7496069680921846, -1.253133988292547]|18828.2751705309419776|      2.00000000|[1010, 144, 1, 19]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[-0.7548594446642288, -0.6039572609278332, -1.2361153362771284, 0.3190840942937953, -0.8283171626852712, -1.7969521646848872, -0.93819005906527, -0.2762411231461578, -1.158771257353096, -0.0500726336192135, -0.6157459056235766, -1.434063842382861, -0.1564358920319811, -0.2691055828982013, -1.9014135842774347, -0.8087696044256112, -0.2225801767518819, -1.2113271424009417, 0.1815581506693277, -0.2095493851849192, -1.2868352330054798, -0.6301711730417705, -0.6804934603287781, -1.0321514611573595, -0.521447717583808, -0.9761076265423783, -0.3793268778352893, -0.3491269613827227, -0.3586461036678249, -0.8707160907355441, -0.4336681855349539, -0.1015523782188597, -0.7972843566444288, -0.3210125807296341, -0.2984295637777685, -0.7491460616862249, -0.5395115005480798, -0.5536281351748332, -0.9290116054702613, -0.0649683712740255, -1.0305887199894912, -1.0637193765672712, 0.1970897321288362, -0.4688796742504965, -1.5686630805074537, -0.1044817333087124, -0.3813675781740233, -1.5259217668974683, -0.4090416431431567, -0.5575434641640273, -0.9882539660494899, -0.563040512751599, -0.4499127468828021, -0.8805201289109358, -0.4532027249662469, 0.3183616644357294, -1.2301501472942085, -0.5623397171875527, -0.7316655322227518, -0.6946324023849939, 0.0202259941460015, -0.0804100736295399, -0.0027417932059394, -0.7211847266923571, -0.3734832330974399, -1.7109706525613135, -0.5850495690118448, -0.5518193109972249, -1.3712020138662195, -0.7113820244386058, 0.0824214495522131, -1.8410710713935807, -0.3115105233515552, -0.4869536614041752, -0.8680612092969123, -0.1070348601330746, -0.2582258065188303, -1.037205275991639, -0.4408625690329722, -0.7704510412291907, -1.3156750296119137, -0.765250768329581, -0.5001027465405039, -1.9645033903472031, -0.7958022481851351, -0.2283247309353265, -0.9003492737364506, -0.5291341489439203, -0.5625316271344937, -2.2587160747726887, 0.2283184235110339, -0.7003270567696411, -0.6529184648690157, 0.1376014446145534, 0.3839487454038942, -1.3501393242067838, -1.116908623897828, -0.9233978114802858]|17725.8203125000000000|      4.00000000|[1178, 168, 1, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | iterate success | actual_k=8
       9|[-0.7548594446642288, -0.6039572609278332, -1.2361153362771284, 0.3190840942937953, -0.8283171626852712, -1.7969521646848872, -0.93819005906527, -0.2762411231461578, -1.158771257353096, -0.0500726336192135, -0.6157459056235766, -1.434063842382861, -0.1564358920319811, -0.2691055828982013, -1.9014135842774347, -0.8087696044256112, -0.2225801767518819, -1.2113271424009417, 0.1815581506693277, -0.2095493851849192, -1.2868352330054798, -0.6301711730417705, -0.6804934603287781, -1.0321514611573595, -0.521447717583808, -0.9761076265423783, -0.3793268778352893, -0.3491269613827227, -0.3586461036678249, -0.8707160907355441, -0.4336681855349539, -0.1015523782188597, -0.7972843566444288, -0.3210125807296341, -0.2984295637777685, -0.7491460616862249, -0.5395115005480798, -0.5536281351748332, -0.9290116054702613, -0.0649683712740255, -1.0305887199894912, -1.0637193765672712, 0.1970897321288362, -0.4688796742504965, -1.5686630805074537, -0.1044817333087124, -0.3813675781740233, -1.5259217668974683, -0.4090416431431567, -0.5575434641640273, -0.9882539660494899, -0.563040512751599, -0.4499127468828021, -0.8805201289109358, -0.4532027249662469, 0.3183616644357294, -1.2301501472942085, -0.5623397171875527, -0.7316655322227518, -0.6946324023849939, 0.0202259941460015, -0.0804100736295399, -0.0027417932059394, -0.7211847266923571, -0.3734832330974399, -1.7109706525613135, -0.5850495690118448, -0.5518193109972249, -1.3712020138662195, -0.7113820244386058, 0.0824214495522131, -1.8410710713935807, -0.3115105233515552, -0.4869536614041752, -0.8680612092969123, -0.1070348601330746, -0.2582258065188303, -1.037205275991639, -0.4408625690329722, -0.7704510412291907, -1.3156750296119137, -0.765250768329581, -0.5001027465405039, -1.9645033903472031, -0.7958022481851351, -0.2283247309353265, -0.9003492737364506, -0.5291341489439203, -0.5625316271344937, -2.2587160747726887, 0.2283184235110339, -0.7003270567696411, -0.6529184648690157, 0.1376014446145534, 0.3839487454038942, -1.3501393242067838, -1.116908623897828, -0.9233978114802858]|17725.8203125000000000|      2.00000000|[1346, 192, 1, 25]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[-0.5034350154300532, -0.3690440260831964, -1.3769345610549901, 0.3646298120322647, -0.7254072195880478, -2.109530349230945, -0.9751593070063217, -0.1815386054408379, -1.1746018744432913, -0.0444713717659744, -0.3034446397848553, -1.6091908439065643, 0.3878905575869893, -0.1110213246686663, -2.0990901242110804, -0.9025778589432265, -0.2713377006488961, -1.4895196282656509, 0.242213333828239, -0.375484718037972, -1.248499132998082, -0.208217780185221, -0.5418776393866609, -1.0030841468520797, -0.5333375599766261, -0.9299393483406841, -0.0453955907038498, -0.2406424379809002, -0.0415942000948407, -0.6232823943597123, -0.5083625405100217, -0.2038364004287341, -0.618430851622322, -0.2780549561870105, -0.3363349338645389, -0.7277731578925878, -0.4392582310094988, -0.4236779401750784, -1.0699751251251026, -0.1774189687324012, -0.892350534151196, -0.985657488234756, 0.2187911269399072, -0.4953607947489123, -1.5746052356204745, 0.1867933500266994, -0.2754988288804932, -1.5606976828171768, -0.2784156176815766, -0.6968481556022128, -0.7972584717095261, -0.6164388883966784, -0.0692507099618214, -0.8435647592232677, -0.4673049488037916, 0.3912313724970937, -1.0589361574458036, -0.3696108072857526, -0.1515607504391255, -0.6843998546565268, -0.1321292473871732, -0.0539278301457457, 0.10210762738574, -0.7763576473921833, -0.4688630551959972, -1.9568067011145847, -0.7459028495190486, -0.382453870684522, -1.6003106927206163, -0.8859374987431032, -0.0103337090517478, -2.210042381386112, -0.2214273111488466, -0.3629435196661541, -0.7310276089986016, -0.1625282413867236, -0.4129535447195651, -0.8282516365531911, -0.2583861611160624, -0.2065751842596685, -1.1154330367368601, -0.547805173311126, -0.50104887202588, -2.004586124511116, -0.7704850850929474, -0.2701265169228045, -1.0390672808217307, -0.2614549502861836, 0.1095725220554632, -2.233040061710727, 0.1802514663326279, -0.6813526835975781, -0.5787720270442086, 0.1795833887542207, 0.5077402052709387, -1.5940974146630578, -1.5604554752027848, -1.0229296165852535]|16383.0419921875000000|      4.00000000|[1458, 208, 1, 27]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
