k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]|  1.5280136783814451|      0.50000000|[43, 3, 0, 3]                                                              |  | trying linear partial model with 16 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=1
       2|[0.8821205565883361, 0.8979962697600783, 0.8831553946016337, 0.8862871861950081, 0.889468330843751, 0.88977508319194, 0.8873443213261585, 0.8849516440314781, 0.8864019029098794, 0.8869510865777191, 1.0291965643151606, 0.6549556025210568, 0.992713862597978, 0.9908646999151438, 0.9832516172258051, 0.9804651762728497, 0.9823724011442467, 0.9644171626632875, 0.9761593910386075, 0.9851498385573946, 0.9919413865752904, 0.9995892798274679]|  1.3730555772781372|      1.00000000|[85, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | trying linear partial model with 29 points | iterate success | actual_k=1
       3|[0.8821205565883361, 0.8979962697600783, 0.8831553946016337, 0.8862871861950081, 0.889468330843751, 0.88977508319194, 0.8873443213261585, 0.8849516440314781, 0.8864019029098794, 0.8869510865777191, 1.0291965643151606, 0.6549556025210568, 0.992713862597978, 0.9908646999151438, 0.9832516172258051, 0.9804651762728497, 0.9823724011442467, 0.9644171626632875, 0.9761593910386075, 0.9851498385573946, 0.9919413865752904, 0.9995892798274679]|  1.3730555772781372|      0.50000000|[126, 9, 0, 9]                                                             |  | trying linear partial model with 16 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=1
       4|[0.8531335346858253, 0.8170402901260706, 0.7917250147955534, 0.7764832461077162, 0.7759529420645891, 0.850882799531336, 0.6709188498508755, 0.8292549058013455, 0.8735603703868563, 0.7989694941647426, 0.9824480073041062, 0.3111668094737173, 1.0717869072813067, 0.9269482488220209, 0.9263068128465196, 0.9311365808148578, 0.9575222609734783, 1.042487657476404, 0.9943355121540113, 0.9357199994476948, 0.928177051425784, 0.9984994429151154]|  1.2497723102569580|      1.00000000|[155, 11, 0, 11]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       5|[0.8531335346858253, 0.8170402901260706, 0.7917250147955534, 0.7764832461077162, 0.7759529420645891, 0.850882799531336, 0.6709188498508755, 0.8292549058013455, 0.8735603703868563, 0.7989694941647426, 0.9824480073041062, 0.3111668094737173, 1.0717869072813067, 0.9269482488220209, 0.9263068128465196, 0.9311365808148578, 0.9575222609734783, 1.042487657476404, 0.9943355121540113, 0.9357199994476948, 0.928177051425784, 0.9984994429151154]|  1.2497723102569580|      0.50000000|[196, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=1
       6|[0.7170258542119207, 0.7186282484455333, 0.7014387200511679, 0.6423363050706523, 0.6889997371820543, 0.7345706884384147, 0.5483828166466956, 0.7264590017604897, 0.7627049446065264, 0.6731903777911197, 1.034296878608224, -0.0235631999066355, 1.0781460209517724, 0.9107726910230736, 0.8980899279341615, 0.8844719212926534, 0.9208896539738399, 1.0102332669322913, 0.9820320167841344, 0.9216833900458544, 0.9246336099231746, 0.9879927777396583]|  1.1153875589370728|      1.00000000|[238, 17, 0, 17]                                                           |  | trying linear partial model with 16 points | trying linear partial model with 29 points | iterate success | actual_k=1
       7|[0.7170258542119207, 0.7186282484455333, 0.7014387200511679, 0.6423363050706523, 0.6889997371820543, 0.7345706884384147, 0.5483828166466956, 0.7264590017604897, 0.7627049446065264, 0.6731903777911197, 1.034296878608224, -0.0235631999066355, 1.0781460209517724, 0.9107726910230736, 0.8980899279341615, 0.8844719212926534, 0.9208896539738399, 1.0102332669322913, 0.9820320167841344, 0.9216833900458544, 0.9246336099231746, 0.9879927777396583]|  1.1153875589370728|      0.50000000|[279, 20, 0, 20]                                                           |  | trying linear partial model with 16 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=1
       8|[0.6046622537479557, 0.6008930138490726, 0.5810734828558578, 0.5259583070359944, 0.5698803872491537, 0.6182957808620726, 0.4192967388554275, 0.5903783125179071, 0.667602065055742, 0.5749425161681574, 1.042892260644181, -0.3529191891941525, 1.0726098745644428, 0.8890368616007999, 0.8733514238760234, 0.8577789659370678, 0.8868640006805489, 0.977500957778321, 0.9485557681611148, 0.9120898094695266, 0.929721280837418, 0.9809939586527117]|  0.9930672049522400|      1.00000000|[321, 23, 0, 23]                                                           |  | trying linear partial model with 16 points | trying linear partial model with 30 points | iterate success | actual_k=1
       9|[0.6046622537479557, 0.6008930138490726, 0.5810734828558578, 0.5259583070359944, 0.5698803872491537, 0.6182957808620726, 0.4192967388554275, 0.5903783125179071, 0.667602065055742, 0.5749425161681574, 1.042892260644181, -0.3529191891941525, 1.0726098745644428, 0.8890368616007999, 0.8733514238760234, 0.8577789659370678, 0.8868640006805489, 0.977500957778321, 0.9485557681611148, 0.9120898094695266, 0.929721280837418, 0.9809939586527117]|  0.9930672049522400|      0.50000000|[362, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | trying linear partial model with 29 points | exploitation failed, decreasing delta | actual_k=1
