k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.3, 0.1, 100.0, 0.0, 0.3, 0.9, 100.0, 0.01, 0.3, 0.9, 100.0, 0.02, 0.4, 0.8, 100.0, 0.05, 0.4, 0.8, 100.0, 0.07, 0.45, 0.8, 100.0, 0.09, 0.5, 0.7, 100.0, 0.1, 0.5, 0.7, 100.0, 0.15, 0.5, 0.6, 100.0, 0.2, 0.5, 0.6, 100.0, 0.25, 0.6, 0.5, 100.0, 0.3, 0.6, 0.5, 100.0, 0.35, 0.6, 0.5, 100.0, 0.4, 0.6, 0.4, 100.0, 0.4, 0.7, 0.4, 100.0, 0.42, 0.7, 0.3, 100.0, 0.45, 0.75, 0.3, 100.0, 0.45, 0.75, 0.2, 100.0, 0.5, 0.8, 0.1, 100.0, 0.5, 0.8, 0.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0, 300.0]|1341.6625208673881389|      0.50000000|[122, 8, 2, 10]                                                            |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 92 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 107 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[100.0438199339381, 0.1503958998880494, 0.3511696700553193, 0.1248304000692044, 100.05331652608507, -0.0636954651668455, 0.3177491024907221, 0.8611631394529462, 99.9613557833873, 0.0803514402332375, 0.3660247513145385, 0.8551541663341244, 100.04029690464293, 0.0434391654883304, 0.3399393948200394, 0.8123804460553846, 99.96682901226984, 0.1795731736154903, 0.3766460918949947, 0.814516016768547, 99.99258760439942, 0.1304910775570179, 0.3694102213483332, 0.8375077384248752, 100.0814632957459, 0.0508757894431837, 0.3392661973828657, 0.6234562116555694, 99.99026646292648, 0.0554071608921733, 0.5138135760869438, 0.7228529394004768, 100.00504517378836, 0.1705914998075884, 0.4607079472434268, 0.57323000392976, 99.9945020269842, 0.1492586179557765, 0.4893346313030517, 0.7007427295788176, 100.05417117044472, 0.2357981155320042, 0.6088022224124598, 0.4806266113538646, 100.02126741322299, 0.3010080105936465, 0.5417542970766234, 0.4222350413373523, 99.9665563006569, 0.3473244930434989, 0.5531687587909881, 0.5348223222739757, 99.99687750532247, 0.4247287280719108, 0.644916153596119, 0.419746215340164, 99.9662846374021, 0.3398981133695355, 0.7287116145687875, 0.4382374420521629, 100.028734762932, 0.4560595141263044, 0.7466970880109949, 0.2495005691906876, 100.00933218992375, 0.49097456023484, 0.6899840772398835, 0.3225993972374614, 99.99818850116445, 0.5212920177070848, 0.7510198863174665, 0.1733676512471001, 100.02458643859691, 0.4920860213443254, 0.8359782291473532, 0.1291126318973364, 99.92414941282948, 0.5128751944502801, 0.824881412587609, 0.0400325535447959, 300.00823143867234, 300.0371683378764, 300.01329484022943, 300.0836885504012, 300.0010935460443, 299.96512200537313, 299.9640161498394, 300.07251332127646, 300.0218154941152, 300.00141087013014, 300.074323490209, 300.03877225960105, 299.9666705150577, 299.94718868827437, 300.1320374052234, 300.01664607624974, 300.01055292474007, 300.05400577851884, 299.98752274628066]|1113.1936035156250000|      1.00000000|[183, 12, 2, 14]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | iterate success | actual_k=1
       3|[100.0438199339381, 0.1503958998880494, 0.3511696700553193, 0.1248304000692044, 100.05331652608507, -0.0636954651668455, 0.3177491024907221, 0.8611631394529462, 99.9613557833873, 0.0803514402332375, 0.3660247513145385, 0.8551541663341244, 100.04029690464293, 0.0434391654883304, 0.3399393948200394, 0.8123804460553846, 99.96682901226984, 0.1795731736154903, 0.3766460918949947, 0.814516016768547, 99.99258760439942, 0.1304910775570179, 0.3694102213483332, 0.8375077384248752, 100.0814632957459, 0.0508757894431837, 0.3392661973828657, 0.6234562116555694, 99.99026646292648, 0.0554071608921733, 0.5138135760869438, 0.7228529394004768, 100.00504517378836, 0.1705914998075884, 0.4607079472434268, 0.57323000392976, 99.9945020269842, 0.1492586179557765, 0.4893346313030517, 0.7007427295788176, 100.05417117044472, 0.2357981155320042, 0.6088022224124598, 0.4806266113538646, 100.02126741322299, 0.3010080105936465, 0.5417542970766234, 0.4222350413373523, 99.9665563006569, 0.3473244930434989, 0.5531687587909881, 0.5348223222739757, 99.99687750532247, 0.4247287280719108, 0.644916153596119, 0.419746215340164, 99.9662846374021, 0.3398981133695355, 0.7287116145687875, 0.4382374420521629, 100.028734762932, 0.4560595141263044, 0.7466970880109949, 0.2495005691906876, 100.00933218992375, 0.49097456023484, 0.6899840772398835, 0.3225993972374614, 99.99818850116445, 0.5212920177070848, 0.7510198863174665, 0.1733676512471001, 100.02458643859691, 0.4920860213443254, 0.8359782291473532, 0.1291126318973364, 99.92414941282948, 0.5128751944502801, 0.824881412587609, 0.0400325535447959, 300.00823143867234, 300.0371683378764, 300.01329484022943, 300.0836885504012, 300.0010935460443, 299.96512200537313, 299.9640161498394, 300.07251332127646, 300.0218154941152, 300.00141087013014, 300.074323490209, 300.03877225960105, 299.9666705150577, 299.94718868827437, 300.1320374052234, 300.01664607624974, 300.01055292474007, 300.05400577851884, 299.98752274628066]|1113.1936035156250000|      0.50000000|[303, 20, 2, 22]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[100.0438199339381, 0.1503958998880494, 0.3511696700553193, 0.1248304000692044, 100.05331652608507, -0.0636954651668455, 0.3177491024907221, 0.8611631394529462, 99.9613557833873, 0.0803514402332375, 0.3660247513145385, 0.8551541663341244, 100.04029690464293, 0.0434391654883304, 0.3399393948200394, 0.8123804460553846, 99.96682901226984, 0.1795731736154903, 0.3766460918949947, 0.814516016768547, 99.99258760439942, 0.1304910775570179, 0.3694102213483332, 0.8375077384248752, 100.0814632957459, 0.0508757894431837, 0.3392661973828657, 0.6234562116555694, 99.99026646292648, 0.0554071608921733, 0.5138135760869438, 0.7228529394004768, 100.00504517378836, 0.1705914998075884, 0.4607079472434268, 0.57323000392976, 99.9945020269842, 0.1492586179557765, 0.4893346313030517, 0.7007427295788176, 100.05417117044472, 0.2357981155320042, 0.6088022224124598, 0.4806266113538646, 100.02126741322299, 0.3010080105936465, 0.5417542970766234, 0.4222350413373523, 99.9665563006569, 0.3473244930434989, 0.5531687587909881, 0.5348223222739757, 99.99687750532247, 0.4247287280719108, 0.644916153596119, 0.419746215340164, 99.9662846374021, 0.3398981133695355, 0.7287116145687875, 0.4382374420521629, 100.028734762932, 0.4560595141263044, 0.7466970880109949, 0.2495005691906876, 100.00933218992375, 0.49097456023484, 0.6899840772398835, 0.3225993972374614, 99.99818850116445, 0.5212920177070848, 0.7510198863174665, 0.1733676512471001, 100.02458643859691, 0.4920860213443254, 0.8359782291473532, 0.1291126318973364, 99.92414941282948, 0.5128751944502801, 0.824881412587609, 0.0400325535447959, 300.00823143867234, 300.0371683378764, 300.01329484022943, 300.0836885504012, 300.0010935460443, 299.96512200537313, 299.9640161498394, 300.07251332127646, 300.0218154941152, 300.00141087013014, 300.074323490209, 300.03877225960105, 299.9666705150577, 299.94718868827437, 300.1320374052234, 300.01664607624974, 300.01055292474007, 300.05400577851884, 299.98752274628066]|1113.1936035156250000|      0.25000000|[423, 28, 2, 30]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[100.03695150061144, 0.2046396267729315, 0.3380109593608782, 0.1296144336447467, 100.05905636921594, -0.0473578719446921, 0.3236664499081432, 0.8806021413997055, 99.98309605426131, 0.0696199191085792, 0.3456432962036901, 0.8723667091935902, 100.00505987069371, 0.0017466548320891, 0.3949315099901929, 0.7813047982764972, 99.97501721057336, 0.1879430473669964, 0.3687976407800523, 0.8210027417279879, 100.00427693790748, 0.098110557558897, 0.378468109942141, 0.9024432635253304, 100.06208717133867, 0.0971284868021315, 0.3592444425851175, 0.6560791700446424, 99.96782860866001, 0.0576578559228025, 0.529241405995277, 0.7291445803698428, 100.01796800332163, 0.1604241024535562, 0.4808251664915556, 0.5495600955402128, 99.94231910568864, 0.1337612161944673, 0.4385755672752977, 0.7097488834221706, 100.05590332149984, 0.2176586514943022, 0.6118906571461294, 0.5113167528872815, 100.07088477039919, 0.3290810688127515, 0.5442250935350845, 0.4353669949124344, 99.96851828799694, 0.3143861310370938, 0.5490449623703891, 0.5199033031012137, 100.01067983477176, 0.4261252371538932, 0.6473960949657188, 0.412794672961819, 99.99000411714577, 0.3512730332465046, 0.7220170812712421, 0.4345782162224939, 100.0532368094738, 0.4171174277911389, 0.7563680449461031, 0.2724419154241755, 100.02446805548269, 0.5039630074137185, 0.6453921721899137, 0.32999864773372, 99.98474589391103, 0.5281359316801134, 0.706567177154537, 0.1575972492388602, 100.06392691677337, 0.5020795021800777, 0.8420944687987792, 0.1279392549373053, 99.90199228763235, 0.5402515313563856, 0.8075355973419621, 0.0556504014873176, 300.01138879925935, 300.02426711647274, 299.98010908734784, 300.1027550168649, 299.9828000384236, 299.9594185239342, 299.9671582048553, 300.04145814481245, 300.0562639249565, 300.02707962869476, 300.08806910514943, 300.0512248159049, 300.01184029088296, 299.9284549865015, 300.07910218566366, 300.06299874183793, 300.0056659891314, 300.042146732108, 299.94094305529023]|897.6596069335937500|      0.50000000|[453, 30, 2, 32]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[100.01780132385792, 0.2669349150982928, 0.42576728432781, 0.1661429159250651, 100.08947852835244, 0.0587989112892582, 0.2523083443206343, 0.7768994577146373, 99.95387448080636, -0.0677026432868685, 0.4037254703709298, 0.8856928112055827, 100.03723449993707, 0.0536971453443807, 0.4531619329243768, 0.717071582532923, 100.02439827381583, 0.1447872741102808, 0.2642165958253236, 0.8262510135352065, 99.97492815708694, 0.1316702114442634, 0.3587665207662359, 0.8381684324894964, 100.03464319404135, 0.1644747937655067, 0.4025830972469704, 0.5915572261840274, 100.03837396288924, -0.0041331096119275, 0.4898731631322809, 0.7408953286317934, 100.0252355661723, 0.1803980845771963, 0.4876571887385415, 0.5212276509848014, 100.05479168578826, 0.2053222345353053, 0.5353391032430521, 0.7047891430788028, 100.10575494400274, 0.2110985205468639, 0.5774065547124805, 0.501744441491523, 100.0501356363811, 0.3036074075006793, 0.5498739169706305, 0.4494076281338839, 99.98703397088023, 0.3664841969688152, 0.602683581278785, 0.4543780781846906, 99.9633445720344, 0.3895192898038594, 0.5818562064669874, 0.376878968221651, 99.88514034347159, 0.278564655841208, 0.7709880092198813, 0.4505009558462703, 100.01401949758312, 0.4042111887355942, 0.7893961410714994, 0.2535148388633542, 100.10797597661535, 0.479203359442738, 0.671668629352727, 0.3441529788461515, 100.00321785989446, 0.578086320775916, 0.7581307873930951, 0.1181124055417471, 100.05271908971932, 0.5456645325555767, 0.8858817939913575, 0.1216192970479943, 99.94748904944417, 0.5697915764017374, 0.7639767377214011, 0.0291532071843343, 300.01777462533715, 299.99383272082724, 300.00833548526, 300.12788304903415, 299.9565717045834, 299.9445560564213, 299.9327509729808, 300.13553852538496, 300.09827909030736, 300.02350850945794, 300.09426284226555, 300.002165895995, 300.06669287366054, 299.8758974859574, 300.00914492739753, 300.07097395158974, 300.03574734786184, 300.07528450235407, 299.95390276569117]|575.2067871093750000|      1.00000000|[513, 34, 2, 36]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | iterate success | actual_k=1
       7|[100.01780132385792, 0.2669349150982928, 0.42576728432781, 0.1661429159250651, 100.08947852835244, 0.0587989112892582, 0.2523083443206343, 0.7768994577146373, 99.95387448080636, -0.0677026432868685, 0.4037254703709298, 0.8856928112055827, 100.03723449993707, 0.0536971453443807, 0.4531619329243768, 0.717071582532923, 100.02439827381583, 0.1447872741102808, 0.2642165958253236, 0.8262510135352065, 99.97492815708694, 0.1316702114442634, 0.3587665207662359, 0.8381684324894964, 100.03464319404135, 0.1644747937655067, 0.4025830972469704, 0.5915572261840274, 100.03837396288924, -0.0041331096119275, 0.4898731631322809, 0.7408953286317934, 100.0252355661723, 0.1803980845771963, 0.4876571887385415, 0.5212276509848014, 100.05479168578826, 0.2053222345353053, 0.5353391032430521, 0.7047891430788028, 100.10575494400274, 0.2110985205468639, 0.5774065547124805, 0.501744441491523, 100.0501356363811, 0.3036074075006793, 0.5498739169706305, 0.4494076281338839, 99.98703397088023, 0.3664841969688152, 0.602683581278785, 0.4543780781846906, 99.9633445720344, 0.3895192898038594, 0.5818562064669874, 0.376878968221651, 99.88514034347159, 0.278564655841208, 0.7709880092198813, 0.4505009558462703, 100.01401949758312, 0.4042111887355942, 0.7893961410714994, 0.2535148388633542, 100.10797597661535, 0.479203359442738, 0.671668629352727, 0.3441529788461515, 100.00321785989446, 0.578086320775916, 0.7581307873930951, 0.1181124055417471, 100.05271908971932, 0.5456645325555767, 0.8858817939913575, 0.1216192970479943, 99.94748904944417, 0.5697915764017374, 0.7639767377214011, 0.0291532071843343, 300.01777462533715, 299.99383272082724, 300.00833548526, 300.12788304903415, 299.9565717045834, 299.9445560564213, 299.9327509729808, 300.13553852538496, 300.09827909030736, 300.02350850945794, 300.09426284226555, 300.002165895995, 300.06669287366054, 299.8758974859574, 300.00914492739753, 300.07097395158974, 300.03574734786184, 300.07528450235407, 299.95390276569117]|575.2067871093750000|      0.50000000|[633, 42, 2, 44]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[100.01780132385792, 0.2669349150982928, 0.42576728432781, 0.1661429159250651, 100.08947852835244, 0.0587989112892582, 0.2523083443206343, 0.7768994577146373, 99.95387448080636, -0.0677026432868685, 0.4037254703709298, 0.8856928112055827, 100.03723449993707, 0.0536971453443807, 0.4531619329243768, 0.717071582532923, 100.02439827381583, 0.1447872741102808, 0.2642165958253236, 0.8262510135352065, 99.97492815708694, 0.1316702114442634, 0.3587665207662359, 0.8381684324894964, 100.03464319404135, 0.1644747937655067, 0.4025830972469704, 0.5915572261840274, 100.03837396288924, -0.0041331096119275, 0.4898731631322809, 0.7408953286317934, 100.0252355661723, 0.1803980845771963, 0.4876571887385415, 0.5212276509848014, 100.05479168578826, 0.2053222345353053, 0.5353391032430521, 0.7047891430788028, 100.10575494400274, 0.2110985205468639, 0.5774065547124805, 0.501744441491523, 100.0501356363811, 0.3036074075006793, 0.5498739169706305, 0.4494076281338839, 99.98703397088023, 0.3664841969688152, 0.602683581278785, 0.4543780781846906, 99.9633445720344, 0.3895192898038594, 0.5818562064669874, 0.376878968221651, 99.88514034347159, 0.278564655841208, 0.7709880092198813, 0.4505009558462703, 100.01401949758312, 0.4042111887355942, 0.7893961410714994, 0.2535148388633542, 100.10797597661535, 0.479203359442738, 0.671668629352727, 0.3441529788461515, 100.00321785989446, 0.578086320775916, 0.7581307873930951, 0.1181124055417471, 100.05271908971932, 0.5456645325555767, 0.8858817939913575, 0.1216192970479943, 99.94748904944417, 0.5697915764017374, 0.7639767377214011, 0.0291532071843343, 300.01777462533715, 299.99383272082724, 300.00833548526, 300.12788304903415, 299.9565717045834, 299.9445560564213, 299.9327509729808, 300.13553852538496, 300.09827909030736, 300.02350850945794, 300.09426284226555, 300.002165895995, 300.06669287366054, 299.8758974859574, 300.00914492739753, 300.07097395158974, 300.03574734786184, 300.07528450235407, 299.95390276569117]|575.2067871093750000|      0.25000000|[753, 50, 2, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[100.01526777146854, 0.3103726873437371, 0.4257064182528336, 0.1764908726111394, 100.05944920887856, 0.1378054932862409, 0.2353422970745675, 0.8139796229649991, 100.00285217764763, -0.0515869293973273, 0.3751326902168645, 0.8937776695259427, 100.02333612809818, 0.0314972569047104, 0.4186410751232928, 0.7565758681179524, 100.01428807595191, 0.1580110312802168, 0.2953764803034168, 0.8477561410204469, 99.99430842505505, 0.1290463522419925, 0.3492153311795375, 0.8015309040183498, 100.05107332070308, 0.1562686820385738, 0.4183307916144129, 0.5481560492204557, 100.05689877055157, -0.0304466491741893, 0.5309594809846474, 0.7326808709668722, 100.03093655017166, 0.145794402627802, 0.4822240540916828, 0.4813929650894597, 100.07893865038359, 0.1947909229666574, 0.5319636613753618, 0.6824081718356525, 100.14553636455884, 0.1975340811660591, 0.5942126059368312, 0.5042335848298366, 100.06895378174805, 0.3127347748286047, 0.5433173296980625, 0.4607613528646697, 99.97415373983986, 0.3677504730274567, 0.6069841559956862, 0.4331460162685273, 99.92102782200945, 0.4303267325868512, 0.5977787640581318, 0.3757763943437266, 99.84565693579847, 0.3191581032668338, 0.7563417677355596, 0.4304375176080951, 99.9994802911196, 0.4122674390402032, 0.7784183579781745, 0.2551394848844395, 100.09156161727039, 0.5230832456981552, 0.6689037119950766, 0.3089916328444073, 100.02185649235756, 0.5873308312119964, 0.7790146203812791, 0.1651369472503624, 100.04886040447454, 0.5632784224844881, 0.8780669765436762, 0.0996707670698377, 99.92347702875473, 0.5434155453212873, 0.7424328027588982, 0.0629728038748372, 300.00562412322716, 299.98479275121053, 300.0164893836184, 300.0749313739612, 299.9956459902716, 299.945370521847, 299.9851979612957, 300.13895941367025, 300.0829067054649, 300.0055583224434, 300.07990214368044, 300.0146449442983, 300.05328480668004, 299.8888123092025, 300.00844131122886, 300.1081797060896, 300.03142597744915, 300.060338759609, 299.96329761086884]|463.1659851074218750|      0.50000000|[783, 52, 2, 54]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
      10|[100.01526777146854, 0.3103726873437371, 0.4257064182528336, 0.1764908726111394, 100.05944920887856, 0.1378054932862409, 0.2353422970745675, 0.8139796229649991, 100.00285217764763, -0.0515869293973273, 0.3751326902168645, 0.8937776695259427, 100.02333612809818, 0.0314972569047104, 0.4186410751232928, 0.7565758681179524, 100.01428807595191, 0.1580110312802168, 0.2953764803034168, 0.8477561410204469, 99.99430842505505, 0.1290463522419925, 0.3492153311795375, 0.8015309040183498, 100.05107332070308, 0.1562686820385738, 0.4183307916144129, 0.5481560492204557, 100.05689877055157, -0.0304466491741893, 0.5309594809846474, 0.7326808709668722, 100.03093655017166, 0.145794402627802, 0.4822240540916828, 0.4813929650894597, 100.07893865038359, 0.1947909229666574, 0.5319636613753618, 0.6824081718356525, 100.14553636455884, 0.1975340811660591, 0.5942126059368312, 0.5042335848298366, 100.06895378174805, 0.3127347748286047, 0.5433173296980625, 0.4607613528646697, 99.97415373983986, 0.3677504730274567, 0.6069841559956862, 0.4331460162685273, 99.92102782200945, 0.4303267325868512, 0.5977787640581318, 0.3757763943437266, 99.84565693579847, 0.3191581032668338, 0.7563417677355596, 0.4304375176080951, 99.9994802911196, 0.4122674390402032, 0.7784183579781745, 0.2551394848844395, 100.09156161727039, 0.5230832456981552, 0.6689037119950766, 0.3089916328444073, 100.02185649235756, 0.5873308312119964, 0.7790146203812791, 0.1651369472503624, 100.04886040447454, 0.5632784224844881, 0.8780669765436762, 0.0996707670698377, 99.92347702875473, 0.5434155453212873, 0.7424328027588982, 0.0629728038748372, 300.00562412322716, 299.98479275121053, 300.0164893836184, 300.0749313739612, 299.9956459902716, 299.945370521847, 299.9851979612957, 300.13895941367025, 300.0829067054649, 300.0055583224434, 300.07990214368044, 300.0146449442983, 300.05328480668004, 299.8888123092025, 300.00844131122886, 300.1081797060896, 300.03142597744915, 300.060338759609, 299.96329761086884]|463.1659851074218750|      0.25000000|[903, 60, 2, 62]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 31 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 61 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 106 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
