k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[31, 0, 0, 2]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[61, 0, 0, 4]                                                              |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.1012515179034104, 0.1539086875503028, 0.1130642897628979, 0.0449288075384272, 0.1265910816335084, -0.0235585344612243, 0.0073464666809701, 0.0200274312439104, 0.0767725196958481, -0.057782043691668]|  1.3075886964797974|      0.50000000|[91, 0, 0, 6]                                                              |  | trying linear partial model with 17 points | iterate success | actual_k=0
       4|[0.1012515179034104, 0.1539086875503028, 0.1130642897628979, 0.0449288075384272, 0.1265910816335084, -0.0235585344612243, 0.0073464666809701, 0.0200274312439104, 0.0767725196958481, -0.057782043691668]|  1.3075886964797974|      0.25000000|[121, 0, 0, 8]                                                             |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.1012515179034104, 0.1539086875503028, 0.1130642897628979, 0.0449288075384272, 0.1265910816335084, -0.0235585344612243, 0.0073464666809701, 0.0200274312439104, 0.0767725196958481, -0.057782043691668]|  1.3075886964797974|      0.12500000|[151, 0, 0, 10]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       6|[0.0842794700859884, 0.1253993877087636, 0.1028099866865322, 0.0345045863981438, 0.0860993684495325, -0.00250555462581, 0.0298507445196164, 0.0348240141639683, 0.007956342049436, 0.0244766932785131]|  0.4340333938598633|      0.25000000|[181, 0, 0, 12]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
       7|[0.0842794700859884, 0.1253993877087636, 0.1028099866865322, 0.0345045863981438, 0.0860993684495325, -0.00250555462581, 0.0298507445196164, 0.0348240141639683, 0.007956342049436, 0.0244766932785131]|  0.4340333938598633|      0.12500000|[211, 0, 0, 14]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.0842794700859884, 0.1253993877087636, 0.1028099866865322, 0.0345045863981438, 0.0860993684495325, -0.00250555462581, 0.0298507445196164, 0.0348240141639683, 0.007956342049436, 0.0244766932785131]|  0.4340333938598633|      0.06250000|[241, 0, 0, 16]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[0.1002056097298441, 0.1086505023024822, 0.1008842511510899, 0.0336158320290814, 0.0914077804935054, 0.015287411913878, 0.0157292997468032, -0.0102118424818383, -0.0154602128276013, 0.0087656447235293]|  0.3475767970085144|      0.12500000|[271, 0, 0, 18]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      10|[0.1002056097298441, 0.1086505023024822, 0.1008842511510899, 0.0336158320290814, 0.0914077804935054, 0.015287411913878, 0.0157292997468032, -0.0102118424818383, -0.0154602128276013, 0.0087656447235293]|  0.3475767970085144|      0.06250000|[301, 0, 0, 20]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[0.1002056097298441, 0.1086505023024822, 0.1008842511510899, 0.0336158320290814, 0.0914077804935054, 0.015287411913878, 0.0157292997468032, -0.0102118424818383, -0.0154602128276013, 0.0087656447235293]|  0.3475767970085144|      0.03125000|[331, 0, 0, 22]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[0.0964248842183001, 0.1087342449395438, 0.0955130162907041, 0.0198199023173911, 0.0747905884657447, 0.0137653398370878, 0.0033488536962405, -0.0026188356562561, -0.0100185740373259, -0.0062041701437059]|  0.2490454465150833|      0.06250000|[361, 0, 0, 24]                                                            |  | trying linear partial model with 17 points | iterate success | actual_k=0
      13|[0.0964248842183001, 0.1087342449395438, 0.0955130162907041, 0.0198199023173911, 0.0747905884657447, 0.0137653398370878, 0.0033488536962405, -0.0026188356562561, -0.0100185740373259, -0.0062041701437059]|  0.2490454465150833|      0.03125000|[391, 0, 0, 26]                                                            |  | trying linear partial model with 17 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
