k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|26880.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0770392738437307, -0.9394826428388133, -1.0879438208155126, -0.8301080565614466, -0.8720033510355331, -1.0500637555954841, -0.912607871981343, -0.8764750523385334, -1.0464603919283366, -0.9157953452194956, -0.8991830598674506, -0.9835678762310097, -0.8201597831326937, -0.8524833599064314, -1.0257190280493909, -0.9651185202507763, -1.0123608397858086, -1.1606120899080943, -1.0029907863374903, -0.8120101397299266, -1.035555466165255, -1.0562416118972175, -0.8461234601016501, -0.9283140994150075, -0.8554148594139541, -1.0522026070661106, -1.027126181859601, -0.9415297202067677, -0.8625445850864291, -0.8953672262630887, -1.041397428797811, -1.009716368041577, -0.9406746093460241, -0.8925894741475304, -0.9028239424720905, -0.9009918839964475, -0.9440364768501234, -0.9738944216966975, -1.13725937812903, -1.0334006878294328, -0.8980354182167918, -1.1376598877045918, -1.0066675478627016, -1.0363671895831261, -1.1057532962062269, -1.0245156149984216, -0.8740932170692977, -1.0304186083295497, -0.8794993138169602, -0.9550473511517261, -1.0594414811145934, -0.769274150982687, -0.9709604531698492, -0.9732913679697751, -0.9156169195677917, -1.0688954015719405, -0.9641619006115334, -0.9540209077108427, -0.826133671098771, -1.1380427915055733, -1.0238466219056273, -0.7193034118912989, -1.0135489728504592, -0.8038283195217735, -0.7794550747355837, -0.9979736838614309, -0.878290837139587, -0.9393356887554112, -1.068233693283241, -1.0033986094862466, -0.862940083908839, -1.0442522448849296, -0.9282861036537023, -0.915341880116632, -0.9225652205100416, -0.8953603811511148, -1.0041911807493724, -1.13989171114514, -0.9711363041168554, -0.7413002726866915, -1.011180062579375, -0.8876244094994249, -0.9628796936249914, -0.9806692761669229, -0.9554039527002818, -0.9835752405879622, -0.9542631937443791, -0.8832677831963447, -0.8894505466965743, -1.0339347381211743, -0.8287957678307712, -0.9231305006437489, -1.0910461752783818, -1.0093318976428773, -0.9983872401558094, -0.9765983417890434, -1.0554262561194636, -0.9267583903922804]|21526.6409325217537116|      2.00000000|[85, 28, 1, 8]                                                             |  | used linear model with 113 points | iterate success | actual_k=4
       2|[-0.6496687285678654, -0.7275820302122427, -1.024794510268147, -0.6565933937748719, -0.9574184336118997, -1.1883305156081991, -0.8924869317871095, -0.6249197511879278, -1.0325537261059907, -0.5142876395341667, -0.6544416972274145, -0.8166549781828562, -0.4770810617246962, -0.8233770026838855, -0.9585588947042252, -0.7361717239290195, -0.9145787028895234, -1.0612423946623204, -0.9810722441556909, -0.4176481967407412, -1.0121187075318614, -1.081019217387904, -0.7951504130628493, -0.9422091480909399, -0.822191925873929, -0.7401226370689138, -1.0987786478793924, -0.8433078263948017, -0.6283051388714105, -1.347371379605656, -0.9210811114328549, -0.9196597741529278, -1.1808234475513237, -1.020040510835343, -0.8551339644605391, -0.8281315116374226, -0.8458039267051496, -0.6606117129047937, -1.3554121147812774, -0.8517633597731755, -0.3495523311600794, -1.0287256669247966, -0.8215706372958621, -0.9354797118263739, -0.8250639527498949, -0.5419214647300857, -0.9034793037510951, -1.040505671455591, -0.9673838582153815, -0.7540989407375742, -1.0865338336645836, -0.7505447323578436, -0.902522802412872, -0.8817940387830853, -0.5684558287796306, -0.7512955967124006, -0.6601167783695687, -0.9899488287336244, -0.4057083064446019, -1.2433907960632067, -0.5780330417693901, -0.5463669150691357, -1.0098924189947664, -0.804689635277339, -1.0281945268943105, -0.8701891659404019, -0.7533362244402169, -0.896879300727914, -0.9686266947578516, -0.8265059717202051, -0.7848491960944705, -1.037593638537918, -0.5135361341221725, -0.5089613632588761, -1.0554424888394514, -0.7669263124100829, -1.0316402634994157, -0.9591148424544226, -1.0735222041756183, -0.6919721702978594, -1.1942671647172463, -0.7414911740790211, -0.8459244335953203, -1.0442484405142685, -0.8844281339621074, -0.9224967521950937, -0.8240632208289076, -0.6903943015777267, -0.8101307295097081, -1.071750892247822, -0.7292575750609861, -0.6430557093996163, -1.0955654053534016, -0.9098930777450731, -0.8582784435563984, -1.1433311384281972, -1.2931532790277602, -1.024485808637884]|13914.6322591531661601|      4.00000000|[170, 56, 2, 16]                                                           |  | used linear model with 113 points | iterate success | actual_k=4
       3|[0.2124574336495277, -0.8131519479169068, -1.3632527207373821, -0.957534067131245, -0.773230603352986, -1.4392325284856735, -0.8677206680509043, 0.1360754149796678, -1.171891609674768, -0.8863436712241997, -0.5245486489960703, -0.7072237533671507, -0.3686376436094683, -0.6151730070156574, -1.3357173236778304, -0.5227389266808297, -1.298468770673228, -1.4201196909159195, -1.2692744479656293, -0.4614731476284779, -0.7040342871550509, -0.8709701172230635, -0.0419492769774757, -1.020257699278473, -1.3313173057744807, -0.2372052571896294, -0.5524564781930009, -0.055413845854511, -0.8499616395962071, -1.3562281445413726, -1.8604271038034006, -0.1618486175426928, -1.106941442178083, -1.277963393518506, -0.3131817460166995, -0.4607417534266069, -1.095229835299574, -0.5862929598978566, -1.3919522973384924, -1.076193185927548, -0.0463154842703399, -1.844157143064766, -0.3550397796050659, -0.5778765820941207, -0.8497993502775507, -0.7718597190947927, 0.1883392422893779, -1.2437294749757781, 0.190230130733366, -0.8854396866704874, -1.2675900317085322, -1.0152119803938748, -0.1208520196959826, -1.183255256084765, -1.0614176508611417, -0.415077400195464, -0.7910969055864198, -0.6087226108354626, -0.2561242938749488, -0.9942502047933526, -0.49080488319494, -0.0417116383917616, -0.4448807837654258, -0.7027572007520094, -0.6090645505488586, -1.0976424809312215, -0.6765565643163711, -0.360485394441319, -0.7115468701970648, -0.9137272806628556, -0.1040864450392764, -0.5971767832072318, -0.6042222952535662, -0.0298788301535863, -1.1135174823700362, -0.6552365979361542, -0.8040750973601116, -1.0520314150844632, -0.9499092148084289, -0.3563806049865652, -0.9978175049382322, -0.7194948393263421, -0.2797971367435722, -0.7870524185028527, -0.6777646879765045, -0.4773345949826818, -0.8585692897123197, -0.4840539420724214, -0.5820681632326811, -1.1135749783101174, -0.5676826400406239, 0.0004199012087565, -1.4115172235080213, -0.6856543651501184, -0.5325104819578141, -0.9466234921453677, -0.6899816009403075, -0.9622332911646034]|8403.5995521519289468|      8.00000000|[255, 84, 3, 24]                                                           |  | used linear model with 113 points | iterate success | actual_k=4
       4|[0.2124574336495277, -0.8131519479169068, -1.3632527207373821, -0.957534067131245, -0.773230603352986, -1.4392325284856735, -0.8677206680509043, 0.1360754149796678, -1.171891609674768, -0.8863436712241997, -0.5245486489960703, -0.7072237533671507, -0.3686376436094683, -0.6151730070156574, -1.3357173236778304, -0.5227389266808297, -1.298468770673228, -1.4201196909159195, -1.2692744479656293, -0.4614731476284779, -0.7040342871550509, -0.8709701172230635, -0.0419492769774757, -1.020257699278473, -1.3313173057744807, -0.2372052571896294, -0.5524564781930009, -0.055413845854511, -0.8499616395962071, -1.3562281445413726, -1.8604271038034006, -0.1618486175426928, -1.106941442178083, -1.277963393518506, -0.3131817460166995, -0.4607417534266069, -1.095229835299574, -0.5862929598978566, -1.3919522973384924, -1.076193185927548, -0.0463154842703399, -1.844157143064766, -0.3550397796050659, -0.5778765820941207, -0.8497993502775507, -0.7718597190947927, 0.1883392422893779, -1.2437294749757781, 0.190230130733366, -0.8854396866704874, -1.2675900317085322, -1.0152119803938748, -0.1208520196959826, -1.183255256084765, -1.0614176508611417, -0.415077400195464, -0.7910969055864198, -0.6087226108354626, -0.2561242938749488, -0.9942502047933526, -0.49080488319494, -0.0417116383917616, -0.4448807837654258, -0.7027572007520094, -0.6090645505488586, -1.0976424809312215, -0.6765565643163711, -0.360485394441319, -0.7115468701970648, -0.9137272806628556, -0.1040864450392764, -0.5971767832072318, -0.6042222952535662, -0.0298788301535863, -1.1135174823700362, -0.6552365979361542, -0.8040750973601116, -1.0520314150844632, -0.9499092148084289, -0.3563806049865652, -0.9978175049382322, -0.7194948393263421, -0.2797971367435722, -0.7870524185028527, -0.6777646879765045, -0.4773345949826818, -0.8585692897123197, -0.4840539420724214, -0.5820681632326811, -1.1135749783101174, -0.5676826400406239, 0.0004199012087565, -1.4115172235080213, -0.6856543651501184, -0.5325104819578141, -0.9466234921453677, -0.6899816009403075, -0.9622332911646034]|8403.5995521519289468|      4.00000000|[340, 112, 4, 32]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       5|[0.2124574336495277, -0.8131519479169068, -1.3632527207373821, -0.957534067131245, -0.773230603352986, -1.4392325284856735, -0.8677206680509043, 0.1360754149796678, -1.171891609674768, -0.8863436712241997, -0.5245486489960703, -0.7072237533671507, -0.3686376436094683, -0.6151730070156574, -1.3357173236778304, -0.5227389266808297, -1.298468770673228, -1.4201196909159195, -1.2692744479656293, -0.4614731476284779, -0.7040342871550509, -0.8709701172230635, -0.0419492769774757, -1.020257699278473, -1.3313173057744807, -0.2372052571896294, -0.5524564781930009, -0.055413845854511, -0.8499616395962071, -1.3562281445413726, -1.8604271038034006, -0.1618486175426928, -1.106941442178083, -1.277963393518506, -0.3131817460166995, -0.4607417534266069, -1.095229835299574, -0.5862929598978566, -1.3919522973384924, -1.076193185927548, -0.0463154842703399, -1.844157143064766, -0.3550397796050659, -0.5778765820941207, -0.8497993502775507, -0.7718597190947927, 0.1883392422893779, -1.2437294749757781, 0.190230130733366, -0.8854396866704874, -1.2675900317085322, -1.0152119803938748, -0.1208520196959826, -1.183255256084765, -1.0614176508611417, -0.415077400195464, -0.7910969055864198, -0.6087226108354626, -0.2561242938749488, -0.9942502047933526, -0.49080488319494, -0.0417116383917616, -0.4448807837654258, -0.7027572007520094, -0.6090645505488586, -1.0976424809312215, -0.6765565643163711, -0.360485394441319, -0.7115468701970648, -0.9137272806628556, -0.1040864450392764, -0.5971767832072318, -0.6042222952535662, -0.0298788301535863, -1.1135174823700362, -0.6552365979361542, -0.8040750973601116, -1.0520314150844632, -0.9499092148084289, -0.3563806049865652, -0.9978175049382322, -0.7194948393263421, -0.2797971367435722, -0.7870524185028527, -0.6777646879765045, -0.4773345949826818, -0.8585692897123197, -0.4840539420724214, -0.5820681632326811, -1.1135749783101174, -0.5676826400406239, 0.0004199012087565, -1.4115172235080213, -0.6856543651501184, -0.5325104819578141, -0.9466234921453677, -0.6899816009403075, -0.9622332911646034]|8403.5995521519289468|      2.00000000|[425, 140, 5, 40]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       6|[0.357118685992129, -0.7059963401084929, -1.5684941891897104, -0.8300794240955509, -0.5291822834630049, -1.553085667292456, -0.7249409077450271, 0.3204091353610443, -1.0615347014193006, -0.8137251572165877, -0.5603355327763045, -0.6417511461861962, -0.3509905587874754, -0.3728391708725527, -1.2668637888105918, -0.5116658623084533, -0.9274117892237708, -1.7368860140143805, -1.1395173729614565, -0.2735621978900223, -0.8847539383794654, -0.8317879271128494, 0.1633021163619804, -1.1932817447196797, -0.8412256934529962, 0.1373206637436199, -0.6220671618923995, -0.2905309527339166, -0.774624716538441, -1.3268759202498206, -1.2419162368723868, 0.0553077835985032, -1.3338016482700992, -0.8846562840541026, 0.0405148556266392, -0.5076651595005651, -0.6579502449736572, -0.2715917327893081, -1.445057114889304, -1.0924677817094965, 0.0976290172971297, -1.8472642004324216, -0.4526244706479964, -0.56115822421725, -0.7624451829915964, -0.6394269011176076, 0.2704918222908628, -1.0390070201233197, -0.0686445595806394, -0.7424662105582646, -1.407975971673599, -1.0329918527719544, -0.1822492076490133, -1.133010333389455, -1.050929493657361, -0.0637354498996817, -0.8300498067516127, -0.5671720592217213, 0.1247290200261359, -0.8959300586479197, -0.5782281712976127, -0.4150994808800532, -0.382193484231874, -0.6182263769099556, -0.6572051756766989, -1.1316224193133222, -0.7707965947903542, -0.1849296503813976, -0.6314875390825895, -0.6513746483053214, -0.1773349024388004, -0.5283152664973986, -0.600525080628558, 0.2204809067576337, -1.0955856103445005, -0.7977789355511928, -0.7100383013034681, -1.0783419973174055, -0.7285686482431869, -0.273218009126297, -1.206853446093591, -0.6862694317339822, 0.0745004910658962, -0.713868545457543, -0.7097517715990626, -0.034493522888155, -0.6237912856045094, -0.4721955949975274, -0.270432601397355, -1.0422570401350932, -0.7715548525371845, 0.1366413441255359, -1.5175081900294396, -0.6403704056581043, -0.0375143679970489, -0.8822256825757447, -0.6281228315730077, -0.9022703705717253]|4108.7431904909253717|      4.00000000|[510, 168, 6, 48]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       7|[0.357118685992129, -0.7059963401084929, -1.5684941891897104, -0.8300794240955509, -0.5291822834630049, -1.553085667292456, -0.7249409077450271, 0.3204091353610443, -1.0615347014193006, -0.8137251572165877, -0.5603355327763045, -0.6417511461861962, -0.3509905587874754, -0.3728391708725527, -1.2668637888105918, -0.5116658623084533, -0.9274117892237708, -1.7368860140143805, -1.1395173729614565, -0.2735621978900223, -0.8847539383794654, -0.8317879271128494, 0.1633021163619804, -1.1932817447196797, -0.8412256934529962, 0.1373206637436199, -0.6220671618923995, -0.2905309527339166, -0.774624716538441, -1.3268759202498206, -1.2419162368723868, 0.0553077835985032, -1.3338016482700992, -0.8846562840541026, 0.0405148556266392, -0.5076651595005651, -0.6579502449736572, -0.2715917327893081, -1.445057114889304, -1.0924677817094965, 0.0976290172971297, -1.8472642004324216, -0.4526244706479964, -0.56115822421725, -0.7624451829915964, -0.6394269011176076, 0.2704918222908628, -1.0390070201233197, -0.0686445595806394, -0.7424662105582646, -1.407975971673599, -1.0329918527719544, -0.1822492076490133, -1.133010333389455, -1.050929493657361, -0.0637354498996817, -0.8300498067516127, -0.5671720592217213, 0.1247290200261359, -0.8959300586479197, -0.5782281712976127, -0.4150994808800532, -0.382193484231874, -0.6182263769099556, -0.6572051756766989, -1.1316224193133222, -0.7707965947903542, -0.1849296503813976, -0.6314875390825895, -0.6513746483053214, -0.1773349024388004, -0.5283152664973986, -0.600525080628558, 0.2204809067576337, -1.0955856103445005, -0.7977789355511928, -0.7100383013034681, -1.0783419973174055, -0.7285686482431869, -0.273218009126297, -1.206853446093591, -0.6862694317339822, 0.0745004910658962, -0.713868545457543, -0.7097517715990626, -0.034493522888155, -0.6237912856045094, -0.4721955949975274, -0.270432601397355, -1.0422570401350932, -0.7715548525371845, 0.1366413441255359, -1.5175081900294396, -0.6403704056581043, -0.0375143679970489, -0.8822256825757447, -0.6281228315730077, -0.9022703705717253]|4108.7431904909253717|      2.00000000|[595, 196, 7, 56]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       8|[0.3896382874277185, -0.4154046808527144, -1.3456409629896324, -0.8590564101221814, -0.5217554756856851, -1.486127816325136, -0.7125824690476215, 0.3249226336229523, -1.0400080589414782, -0.5489553498876157, -0.6366890312514711, -0.9049986337159718, -0.0162709459750978, -0.1216946586816646, -1.328879947966187, -0.4093386272926323, -0.8398196922025547, -1.979939487038027, -0.9464778682744142, -0.0433505202995029, -0.8666310769966764, -0.7854188796198988, 0.1317912421029945, -1.2437214502566185, -0.8323476119409977, 0.2148151435776002, -0.6092290072842204, -0.2855889741939944, -0.452719409261946, -1.230242123980851, -1.0531305920425675, 0.2318491376638298, -1.1147519866252176, -0.889648844087348, -0.3985134002720025, -0.2062735489839836, -0.339238094746743, -0.2250291734067134, -1.4192074150971232, -0.8045276014000222, 0.5316826628039689, -2.0224096997113232, -0.6909354016586968, -0.548408027164718, -0.6286767845938901, -0.4378494442279195, 0.2083694314421793, -1.2436661312138617, -0.0150697180680629, -0.5958300777401494, -1.4820001457121366, -0.8194918330618424, 0.1641992231442315, -1.333513293700114, -0.8732951811449376, -0.0969207723376441, -0.7246611421972039, -0.4731139608991003, 0.0943642808189705, -0.746174780415509, -0.1203238631784839, -0.3978866535710043, -0.1855132507004053, -0.4822507829726702, -0.6091850785926355, -0.929653016713294, -0.7307009182887412, 0.6691982735936784, -0.4280245054599141, -0.6602700110755764, -0.0525777274926642, -0.5449729443702089, -0.5101710169698694, 0.0938197847296467, -1.1343794226736879, -0.7872948109389992, -0.4619946521927145, -1.1694467229243288, -0.4357018945749763, -0.0634061789583732, -1.3602291276953897, -0.5165067999946922, 0.423125975268495, -0.8903049330332233, -0.7296262030872473, -0.2495548442760715, -0.4042862627485572, -0.3265006243196555, -0.2852684885256765, -1.1003868975499227, -0.6715498549594827, 0.4512713626276763, -1.288657533050093, -0.5117025797414073, 0.0130945010234454, -1.0589200001469332, -0.7049061543087279, -1.2150751837183011]|2786.7377074073669974|      4.00000000|[680, 224, 8, 64]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       9|[0.3896382874277185, -0.4154046808527144, -1.3456409629896324, -0.8590564101221814, -0.5217554756856851, -1.486127816325136, -0.7125824690476215, 0.3249226336229523, -1.0400080589414782, -0.5489553498876157, -0.6366890312514711, -0.9049986337159718, -0.0162709459750978, -0.1216946586816646, -1.328879947966187, -0.4093386272926323, -0.8398196922025547, -1.979939487038027, -0.9464778682744142, -0.0433505202995029, -0.8666310769966764, -0.7854188796198988, 0.1317912421029945, -1.2437214502566185, -0.8323476119409977, 0.2148151435776002, -0.6092290072842204, -0.2855889741939944, -0.452719409261946, -1.230242123980851, -1.0531305920425675, 0.2318491376638298, -1.1147519866252176, -0.889648844087348, -0.3985134002720025, -0.2062735489839836, -0.339238094746743, -0.2250291734067134, -1.4192074150971232, -0.8045276014000222, 0.5316826628039689, -2.0224096997113232, -0.6909354016586968, -0.548408027164718, -0.6286767845938901, -0.4378494442279195, 0.2083694314421793, -1.2436661312138617, -0.0150697180680629, -0.5958300777401494, -1.4820001457121366, -0.8194918330618424, 0.1641992231442315, -1.333513293700114, -0.8732951811449376, -0.0969207723376441, -0.7246611421972039, -0.4731139608991003, 0.0943642808189705, -0.746174780415509, -0.1203238631784839, -0.3978866535710043, -0.1855132507004053, -0.4822507829726702, -0.6091850785926355, -0.929653016713294, -0.7307009182887412, 0.6691982735936784, -0.4280245054599141, -0.6602700110755764, -0.0525777274926642, -0.5449729443702089, -0.5101710169698694, 0.0938197847296467, -1.1343794226736879, -0.7872948109389992, -0.4619946521927145, -1.1694467229243288, -0.4357018945749763, -0.0634061789583732, -1.3602291276953897, -0.5165067999946922, 0.423125975268495, -0.8903049330332233, -0.7296262030872473, -0.2495548442760715, -0.4042862627485572, -0.3265006243196555, -0.2852684885256765, -1.1003868975499227, -0.6715498549594827, 0.4512713626276763, -1.288657533050093, -0.5117025797414073, 0.0130945010234454, -1.0589200001469332, -0.7049061543087279, -1.2150751837183011]|2786.7377074073669974|      2.00000000|[765, 252, 9, 72]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
      10|[0.4031580346062459, -0.2812873464886814, -1.3832266092778698, -0.4084198070833367, -0.2789519370787572, -1.5087614085251462, -0.7087002358930424, 0.3498930583557851, -0.9073179086965636, -0.3035860698978579, -0.3407421666806895, -0.6886395351708086, 0.0679150870820333, 0.0003412676256542, -1.5092387196372898, -0.0944652871046134, -0.7851392122862592, -2.0890140322524684, -0.7234399709006297, 0.2826323860562877, -0.8553024374973129, -0.767407255381514, 0.207961624343902, -1.1772962366933275, -0.4561886197248495, 0.2159713466037423, -0.7041199944049045, -0.436394295864867, -0.3979828682219646, -1.2275385478674257, -0.9319096007728904, 0.1559929443858346, -0.7797936723112697, -0.7354553790919414, -0.2990952781465722, -0.5519991565763225, 0.0012816277911678, -0.2496029986369886, -1.7692790262016538, -0.6027922551016657, 0.0749367722267046, -2.423304020312396, -0.5491765227182417, -0.2947048668474176, -0.8410938038322282, -0.4978243734849588, 0.3221423662009061, -0.9767827676976654, 0.1669819982721139, -0.5057838130626703, -1.3282423473485683, -1.037502229680998, 0.1980673383609257, -1.3208628394008222, -0.6384616765074106, 0.2321426005990922, -0.8866205429158391, -0.6436442205455029, -0.1584150004206968, -0.9328123186826416, -0.1633701170614281, -0.3907668737260983, -0.368568803307086, -0.2639524759733532, -0.5829138089716223, -0.8286086047629816, -0.5974213451381711, 0.5190120870419384, -0.5605543168401818, -0.5671389430150156, 0.0149194250169217, -0.6525294499952725, -0.3123661012824956, 0.068410148886314, -1.1803113710998774, -0.5418070533907091, -0.4341799496769357, -1.083488914620407, -0.707644775151955, -0.3904741967103329, -1.633079225527655, -0.8017711030591281, 0.177783198887275, -0.724371723043913, -0.3165223370315383, 0.0228243858393745, -0.4498261290844317, -0.2748108626648166, 0.1646823747137605, -0.93067182207741, -0.5543467484742084, 0.5573320892328432, -1.0914011165925768, -0.3058911568520959, 0.1948391546505716, -0.816451430078638, -0.6986935342646299, -1.0749077711001591]|1815.0604504750256183|      4.00000000|[850, 280, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=4
      11|[0.4031580346062459, -0.2812873464886814, -1.3832266092778698, -0.4084198070833367, -0.2789519370787572, -1.5087614085251462, -0.7087002358930424, 0.3498930583557851, -0.9073179086965636, -0.3035860698978579, -0.3407421666806895, -0.6886395351708086, 0.0679150870820333, 0.0003412676256542, -1.5092387196372898, -0.0944652871046134, -0.7851392122862592, -2.0890140322524684, -0.7234399709006297, 0.2826323860562877, -0.8553024374973129, -0.767407255381514, 0.207961624343902, -1.1772962366933275, -0.4561886197248495, 0.2159713466037423, -0.7041199944049045, -0.436394295864867, -0.3979828682219646, -1.2275385478674257, -0.9319096007728904, 0.1559929443858346, -0.7797936723112697, -0.7354553790919414, -0.2990952781465722, -0.5519991565763225, 0.0012816277911678, -0.2496029986369886, -1.7692790262016538, -0.6027922551016657, 0.0749367722267046, -2.423304020312396, -0.5491765227182417, -0.2947048668474176, -0.8410938038322282, -0.4978243734849588, 0.3221423662009061, -0.9767827676976654, 0.1669819982721139, -0.5057838130626703, -1.3282423473485683, -1.037502229680998, 0.1980673383609257, -1.3208628394008222, -0.6384616765074106, 0.2321426005990922, -0.8866205429158391, -0.6436442205455029, -0.1584150004206968, -0.9328123186826416, -0.1633701170614281, -0.3907668737260983, -0.368568803307086, -0.2639524759733532, -0.5829138089716223, -0.8286086047629816, -0.5974213451381711, 0.5190120870419384, -0.5605543168401818, -0.5671389430150156, 0.0149194250169217, -0.6525294499952725, -0.3123661012824956, 0.068410148886314, -1.1803113710998774, -0.5418070533907091, -0.4341799496769357, -1.083488914620407, -0.707644775151955, -0.3904741967103329, -1.633079225527655, -0.8017711030591281, 0.177783198887275, -0.724371723043913, -0.3165223370315383, 0.0228243858393745, -0.4498261290844317, -0.2748108626648166, 0.1646823747137605, -0.93067182207741, -0.5543467484742084, 0.5573320892328432, -1.0914011165925768, -0.3058911568520959, 0.1948391546505716, -0.816451430078638, -0.6986935342646299, -1.0749077711001591]|1815.0604504750256183|      2.00000000|[935, 308, 11, 88]                                                         |  | used linear model with 113 points | iterate failure | actual_k=4
