k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]|24876.8647026020043995|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0, -1.2, 1.0]|24876.8647026020043995|      0.50000000|[99, 14, 1, 8]                                                             |  | used linear model with 113 points | iterate failure | actual_k=2
       2|[-1.1895221941232434, 0.919800732659382, -1.1413141490286716, 0.9128716472025051, -1.290004573948216, 0.9724560075152355, -1.1386021418245562, 1.0077010987841695, -1.1245663356436113, 0.9406648667894573, -1.1925401282040462, 1.0104936768792319, -1.1411803065292985, 0.9869665201604657, -1.223601975366497, 0.9352201147511907, -1.18545026207562, 0.9853881341895417, -1.2140140473865646, 0.90451574011581, -1.174183316082405, 0.8846203178314795, -1.2373076641046499, 0.9831347175927547, -1.1513946641494408, 1.0221407114294796, -1.156152697369523, 1.06634560338071, -1.2105629839300505, 0.8700476983367273, -1.2272844249652852, 1.0025906847956148, -1.140796593714909, 0.9463655762200938, -1.1409685192476942, 0.9552499858242943, -1.0940523344909119, 0.979163820721235, -1.168510781933462, 0.9601263623225069, -1.1727922697790867, 1.0140572834236203, -1.185485614790596, 0.9965155079573191, -1.142069174639005, 0.9535558044848829, -1.2254420617689505, 1.012070412807206, -1.2158453562951275, 0.9823436016187658, -1.1891406220902216, 0.9533970729064498, -1.1737174378942137, 0.930788510041014, -1.104300028696081, 0.9027479313212303, -1.1507345797156519, 0.9514716226382043, -1.19997993340212, 0.8816672441195716, -1.1432523330560531, 1.006612358950901, -1.1683521570883415, 1.0089419933602382, -1.2126382364919075, 0.9302104048061499, -1.2134437109509895, 0.9729191555679713, -1.158758716518543, 0.9151515466850175, -1.2539780235374496, 0.9915889947990436, -1.1598658335375382, 0.9486048927821596, -1.1887722274348997, 0.9429531492330115, -1.1131300954786911, 1.0671281974609217, -1.1694170575130907, 0.9890631172844154, -1.2488014130615586, 0.9484070571179808, -1.1088889202900352, 1.0043294562689462, -1.2189337164109975, 1.0093263281139526, -1.1877523593785122, 0.9672449667639018, -1.253852748286183, 0.9569797843275409, -1.1801420789064994, 0.9581648483899471, -1.2035003097188084, 1.0242142461512, -1.2598211001787127, 0.9841515119556725, -1.2275157403804688, 0.9844563737989709, -1.1989398575479482, 1.0085050235900859]|23311.2714076804877550|      1.00000000|[198, 28, 2, 16]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       3|[-1.1895221941232434, 0.919800732659382, -1.1413141490286716, 0.9128716472025051, -1.290004573948216, 0.9724560075152355, -1.1386021418245562, 1.0077010987841695, -1.1245663356436113, 0.9406648667894573, -1.1925401282040462, 1.0104936768792319, -1.1411803065292985, 0.9869665201604657, -1.223601975366497, 0.9352201147511907, -1.18545026207562, 0.9853881341895417, -1.2140140473865646, 0.90451574011581, -1.174183316082405, 0.8846203178314795, -1.2373076641046499, 0.9831347175927547, -1.1513946641494408, 1.0221407114294796, -1.156152697369523, 1.06634560338071, -1.2105629839300505, 0.8700476983367273, -1.2272844249652852, 1.0025906847956148, -1.140796593714909, 0.9463655762200938, -1.1409685192476942, 0.9552499858242943, -1.0940523344909119, 0.979163820721235, -1.168510781933462, 0.9601263623225069, -1.1727922697790867, 1.0140572834236203, -1.185485614790596, 0.9965155079573191, -1.142069174639005, 0.9535558044848829, -1.2254420617689505, 1.012070412807206, -1.2158453562951275, 0.9823436016187658, -1.1891406220902216, 0.9533970729064498, -1.1737174378942137, 0.930788510041014, -1.104300028696081, 0.9027479313212303, -1.1507345797156519, 0.9514716226382043, -1.19997993340212, 0.8816672441195716, -1.1432523330560531, 1.006612358950901, -1.1683521570883415, 1.0089419933602382, -1.2126382364919075, 0.9302104048061499, -1.2134437109509895, 0.9729191555679713, -1.158758716518543, 0.9151515466850175, -1.2539780235374496, 0.9915889947990436, -1.1598658335375382, 0.9486048927821596, -1.1887722274348997, 0.9429531492330115, -1.1131300954786911, 1.0671281974609217, -1.1694170575130907, 0.9890631172844154, -1.2488014130615586, 0.9484070571179808, -1.1088889202900352, 1.0043294562689462, -1.2189337164109975, 1.0093263281139526, -1.1877523593785122, 0.9672449667639018, -1.253852748286183, 0.9569797843275409, -1.1801420789064994, 0.9581648483899471, -1.2035003097188084, 1.0242142461512, -1.2598211001787127, 0.9841515119556725, -1.2275157403804688, 0.9844563737989709, -1.1989398575479482, 1.0085050235900859]|23311.2714076804877550|      0.50000000|[297, 42, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       4|[-1.1895221941232434, 0.919800732659382, -1.1413141490286716, 0.9128716472025051, -1.290004573948216, 0.9724560075152355, -1.1386021418245562, 1.0077010987841695, -1.1245663356436113, 0.9406648667894573, -1.1925401282040462, 1.0104936768792319, -1.1411803065292985, 0.9869665201604657, -1.223601975366497, 0.9352201147511907, -1.18545026207562, 0.9853881341895417, -1.2140140473865646, 0.90451574011581, -1.174183316082405, 0.8846203178314795, -1.2373076641046499, 0.9831347175927547, -1.1513946641494408, 1.0221407114294796, -1.156152697369523, 1.06634560338071, -1.2105629839300505, 0.8700476983367273, -1.2272844249652852, 1.0025906847956148, -1.140796593714909, 0.9463655762200938, -1.1409685192476942, 0.9552499858242943, -1.0940523344909119, 0.979163820721235, -1.168510781933462, 0.9601263623225069, -1.1727922697790867, 1.0140572834236203, -1.185485614790596, 0.9965155079573191, -1.142069174639005, 0.9535558044848829, -1.2254420617689505, 1.012070412807206, -1.2158453562951275, 0.9823436016187658, -1.1891406220902216, 0.9533970729064498, -1.1737174378942137, 0.930788510041014, -1.104300028696081, 0.9027479313212303, -1.1507345797156519, 0.9514716226382043, -1.19997993340212, 0.8816672441195716, -1.1432523330560531, 1.006612358950901, -1.1683521570883415, 1.0089419933602382, -1.2126382364919075, 0.9302104048061499, -1.2134437109509895, 0.9729191555679713, -1.158758716518543, 0.9151515466850175, -1.2539780235374496, 0.9915889947990436, -1.1598658335375382, 0.9486048927821596, -1.1887722274348997, 0.9429531492330115, -1.1131300954786911, 1.0671281974609217, -1.1694170575130907, 0.9890631172844154, -1.2488014130615586, 0.9484070571179808, -1.1088889202900352, 1.0043294562689462, -1.2189337164109975, 1.0093263281139526, -1.1877523593785122, 0.9672449667639018, -1.253852748286183, 0.9569797843275409, -1.1801420789064994, 0.9581648483899471, -1.2035003097188084, 1.0242142461512, -1.2598211001787127, 0.9841515119556725, -1.2275157403804688, 0.9844563737989709, -1.1989398575479482, 1.0085050235900859]|23311.2714076804877550|      0.25000000|[396, 56, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       5|[-1.1895221941232434, 0.919800732659382, -1.1413141490286716, 0.9128716472025051, -1.290004573948216, 0.9724560075152355, -1.1386021418245562, 1.0077010987841695, -1.1245663356436113, 0.9406648667894573, -1.1925401282040462, 1.0104936768792319, -1.1411803065292985, 0.9869665201604657, -1.223601975366497, 0.9352201147511907, -1.18545026207562, 0.9853881341895417, -1.2140140473865646, 0.90451574011581, -1.174183316082405, 0.8846203178314795, -1.2373076641046499, 0.9831347175927547, -1.1513946641494408, 1.0221407114294796, -1.156152697369523, 1.06634560338071, -1.2105629839300505, 0.8700476983367273, -1.2272844249652852, 1.0025906847956148, -1.140796593714909, 0.9463655762200938, -1.1409685192476942, 0.9552499858242943, -1.0940523344909119, 0.979163820721235, -1.168510781933462, 0.9601263623225069, -1.1727922697790867, 1.0140572834236203, -1.185485614790596, 0.9965155079573191, -1.142069174639005, 0.9535558044848829, -1.2254420617689505, 1.012070412807206, -1.2158453562951275, 0.9823436016187658, -1.1891406220902216, 0.9533970729064498, -1.1737174378942137, 0.930788510041014, -1.104300028696081, 0.9027479313212303, -1.1507345797156519, 0.9514716226382043, -1.19997993340212, 0.8816672441195716, -1.1432523330560531, 1.006612358950901, -1.1683521570883415, 1.0089419933602382, -1.2126382364919075, 0.9302104048061499, -1.2134437109509895, 0.9729191555679713, -1.158758716518543, 0.9151515466850175, -1.2539780235374496, 0.9915889947990436, -1.1598658335375382, 0.9486048927821596, -1.1887722274348997, 0.9429531492330115, -1.1131300954786911, 1.0671281974609217, -1.1694170575130907, 0.9890631172844154, -1.2488014130615586, 0.9484070571179808, -1.1088889202900352, 1.0043294562689462, -1.2189337164109975, 1.0093263281139526, -1.1877523593785122, 0.9672449667639018, -1.253852748286183, 0.9569797843275409, -1.1801420789064994, 0.9581648483899471, -1.2035003097188084, 1.0242142461512, -1.2598211001787127, 0.9841515119556725, -1.2275157403804688, 0.9844563737989709, -1.1989398575479482, 1.0085050235900859]|23311.2714076804877550|      0.12500000|[495, 70, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       6|[-1.1904444881297338, 0.9088811315548256, -1.1375720358286407, 0.9046924206849778, -1.2837210123135299, 0.9571241597190888, -1.130342242585878, 1.0050735794538859, -1.1155788175773935, 0.9264442906419333, -1.1828281949176516, 1.0099247019098063, -1.1311917494704236, 0.9759447239949363, -1.2304529141330192, 0.9363583553954504, -1.1794471707142848, 0.9643165455322518, -1.2050360032139136, 0.8920945925494463, -1.1663874221797985, 0.8818619244993446, -1.2135023134451168, 0.9683336986641854, -1.1530217505165268, 1.017720094734763, -1.1493843543195021, 1.0554716679410985, -1.2115756255930883, 0.8620630068322714, -1.2147155308040503, 0.9849633925046889, -1.1305274961133656, 0.9343718397295194, -1.1311176760915456, 0.946240710535129, -1.097325160590567, 0.953379418451268, -1.1622553192595138, 0.9392516870737307, -1.1674466354332251, 1.0015418968691026, -1.1685901018818794, 0.9840174856105882, -1.134990529657099, 0.9473302906495615, -1.2148945395964523, 0.991662828978122, -1.2150061511022807, 0.9668122217686155, -1.1828262299072207, 0.9328378410189274, -1.1718076040439713, 0.9078299328636672, -1.0928693968554304, 0.8894155077145708, -1.1492172245606684, 0.9447663093561631, -1.1874509417974006, 0.8734944572100105, -1.1334554779817734, 1.0061573769851606, -1.160525713794622, 0.9909532804359756, -1.2017098700839297, 0.9129892320189501, -1.2060144621181113, 0.9678235698249544, -1.143435558797955, 0.9006786904286549, -1.2467192419862054, 0.9820467364858768, -1.1535985480239035, 0.9207891884577607, -1.1702472209197192, 0.9375832787459398, -1.0938965890115728, 1.0525647790322161, -1.159666875153862, 0.9694765728303032, -1.2355381341958465, 0.9314855647214618, -1.1128747584884022, 0.9866856319502231, -1.2033883900577322, 0.9988071459728242, -1.1708955323592496, 0.9465541521378682, -1.2433841622433528, 0.9408178810016316, -1.1753948908776306, 0.9540269451827857, -1.2059759589156729, 1.0087154831510217, -1.2473699780385812, 0.9660139857554327, -1.2168294848127472, 0.9736647570266226, -1.1798218628498407, 0.9985330058422]|22592.2937361725198571|      0.25000000|[594, 84, 6, 48]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       7|[-1.1904444881297338, 0.9088811315548256, -1.1375720358286407, 0.9046924206849778, -1.2837210123135299, 0.9571241597190888, -1.130342242585878, 1.0050735794538859, -1.1155788175773935, 0.9264442906419333, -1.1828281949176516, 1.0099247019098063, -1.1311917494704236, 0.9759447239949363, -1.2304529141330192, 0.9363583553954504, -1.1794471707142848, 0.9643165455322518, -1.2050360032139136, 0.8920945925494463, -1.1663874221797985, 0.8818619244993446, -1.2135023134451168, 0.9683336986641854, -1.1530217505165268, 1.017720094734763, -1.1493843543195021, 1.0554716679410985, -1.2115756255930883, 0.8620630068322714, -1.2147155308040503, 0.9849633925046889, -1.1305274961133656, 0.9343718397295194, -1.1311176760915456, 0.946240710535129, -1.097325160590567, 0.953379418451268, -1.1622553192595138, 0.9392516870737307, -1.1674466354332251, 1.0015418968691026, -1.1685901018818794, 0.9840174856105882, -1.134990529657099, 0.9473302906495615, -1.2148945395964523, 0.991662828978122, -1.2150061511022807, 0.9668122217686155, -1.1828262299072207, 0.9328378410189274, -1.1718076040439713, 0.9078299328636672, -1.0928693968554304, 0.8894155077145708, -1.1492172245606684, 0.9447663093561631, -1.1874509417974006, 0.8734944572100105, -1.1334554779817734, 1.0061573769851606, -1.160525713794622, 0.9909532804359756, -1.2017098700839297, 0.9129892320189501, -1.2060144621181113, 0.9678235698249544, -1.143435558797955, 0.9006786904286549, -1.2467192419862054, 0.9820467364858768, -1.1535985480239035, 0.9207891884577607, -1.1702472209197192, 0.9375832787459398, -1.0938965890115728, 1.0525647790322161, -1.159666875153862, 0.9694765728303032, -1.2355381341958465, 0.9314855647214618, -1.1128747584884022, 0.9866856319502231, -1.2033883900577322, 0.9988071459728242, -1.1708955323592496, 0.9465541521378682, -1.2433841622433528, 0.9408178810016316, -1.1753948908776306, 0.9540269451827857, -1.2059759589156729, 1.0087154831510217, -1.2473699780385812, 0.9660139857554327, -1.2168294848127472, 0.9736647570266226, -1.1798218628498407, 0.9985330058422]|22592.2937361725198571|      0.12500000|[693, 98, 7, 56]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       8|[-1.1926316764608607, 0.8960910012995122, -1.1278901549114948, 0.8744626327887963, -1.2748721131526395, 0.9475880472791102, -1.1202366437816396, 0.9945855697031224, -1.1046797309105456, 0.9006078182238824, -1.1741569327505124, 0.9974867888949932, -1.1080080614141885, 0.9689904451613873, -1.228419028052141, 0.9236190265030597, -1.1753914850617522, 0.9520658072429663, -1.1903322867575001, 0.889624441636126, -1.1582957694802996, 0.8604902985510814, -1.2048811926916463, 0.9608158248296621, -1.1437086551488362, 1.0108460695134625, -1.1415217111106206, 1.0412109322593899, -1.1995975937025172, 0.8536512795827619, -1.2039615815563083, 0.9799228766256735, -1.1280893595170138, 0.924184460002767, -1.1237894303510283, 0.9391146827669864, -1.0900646459925851, 0.9390504993250322, -1.1472451213936035, 0.9312500072098123, -1.1602570359025302, 0.9884070219360565, -1.1617220940774704, 0.9720934776097413, -1.1076834043245178, 0.9355971651808586, -1.2061377457786135, 0.9911661549552067, -1.2012948442921205, 0.9637994183642374, -1.1697859275873856, 0.9212681099136051, -1.165550388888583, 0.9022382599280813, -1.0948945488549802, 0.8856737629001646, -1.1381450567559501, 0.9312362070098544, -1.1813628717898133, 0.8608823480299062, -1.1234909048702866, 0.9951077934771959, -1.1533504422828322, 0.9862210576943176, -1.1848627029848546, 0.9039855639215807, -1.1882792964244557, 0.9462235701138654, -1.1434885571985018, 0.8823627801117186, -1.2353346973788302, 0.959912125311682, -1.1397759206099034, 0.9121705072328548, -1.163855002467593, 0.9118014539003317, -1.0962149378132646, 1.0418542623211475, -1.1533428541676964, 0.959511675571272, -1.229120308176209, 0.9216736702854429, -1.1116973981784255, 0.9736773773063041, -1.2014831764799718, 0.9774041348791456, -1.1602032145451977, 0.9373932478027186, -1.2275206626584012, 0.923908328877987, -1.1663069885224444, 0.9409308665203785, -1.2009640983792569, 0.9900587044219147, -1.2360839867486553, 0.9516067782680105, -1.2045999182569205, 0.9535572168041936, -1.1547707625908106, 0.9979875144468361]|21869.0732899146642012|      0.25000000|[792, 112, 8, 64]                                                          |  | used linear model with 113 points | iterate success | actual_k=2
       9|[-1.193023429231233, 0.863597616153551, -1.1267719321571839, 0.9206532681225882, -1.2507483640623696, 0.9149223469192046, -1.1218351691612107, 0.982234719573907, -1.0907366137330787, 0.8669305741554635, -1.1487067817133865, 0.9815327743949123, -1.114212390530781, 0.9540012502306148, -1.1878091939425426, 0.9303012390458193, -1.2238747771123688, 0.9362980828382687, -1.174624617496027, 0.8876011469109522, -1.1613290580380098, 0.8295427612767192, -1.2002878451373296, 0.9757800711195942, -1.1191170723900556, 0.9786486365994181, -1.1169438836049475, 0.9979757035408199, -1.1736771884304158, 0.810837341844143, -1.1749906912186803, 0.9385292991256675, -1.1337029846724551, 0.9042320811778753, -1.1355108501001512, 0.8990929845249167, -1.1000377377761705, 0.9082236505014274, -1.132439419957094, 0.9394095495439116, -1.15923032647047, 0.9617823317423109, -1.1309438580344326, 0.9659272927442493, -1.111066973690684, 0.9365441574228655, -1.1965237037249998, 0.981061820865618, -1.1492064584105082, 0.9833093394111316, -1.1351447697500316, 0.8788145486292308, -1.1533712314723734, 0.8990773774167394, -1.0771997457974152, 0.8540384885859276, -1.1124273636725968, 0.9140519923003001, -1.174944594887088, 0.855937578760012, -1.1270702322319093, 0.9477599878936259, -1.1276044644544823, 0.9661789639177963, -1.182602783579237, 0.8512947472182446, -1.168933922902587, 0.9455767837564718, -1.122820381589917, 0.9114355065039276, -1.2518764500781414, 0.9263214875258097, -1.1558453795031265, 0.9166327685389868, -1.1417333323377932, 0.9143534303398877, -1.077641502798135, 0.9806196317684982, -1.101301394201186, 0.9426220400345061, -1.2216598002699095, 0.8950990053729104, -1.1132175218945397, 1.009685259139426, -1.1941280213665322, 0.98812434822803, -1.142883742468734, 0.9441872927409561, -1.1891248628237117, 0.9208206269062703, -1.1856328509296585, 0.9640585270251256, -1.195989922935217, 0.9690568292175472, -1.212410666777764, 0.9307417243992576, -1.1846338277980724, 0.9352526095455189, -1.1111504164997732, 1.000776950547214]|21014.9131304151997028|      0.50000000|[891, 126, 9, 72]                                                          |  | used linear model with 113 points | iterate success | actual_k=2
      10|[-1.193023429231233, 0.863597616153551, -1.1267719321571839, 0.9206532681225882, -1.2507483640623696, 0.9149223469192046, -1.1218351691612107, 0.982234719573907, -1.0907366137330787, 0.8669305741554635, -1.1487067817133865, 0.9815327743949123, -1.114212390530781, 0.9540012502306148, -1.1878091939425426, 0.9303012390458193, -1.2238747771123688, 0.9362980828382687, -1.174624617496027, 0.8876011469109522, -1.1613290580380098, 0.8295427612767192, -1.2002878451373296, 0.9757800711195942, -1.1191170723900556, 0.9786486365994181, -1.1169438836049475, 0.9979757035408199, -1.1736771884304158, 0.810837341844143, -1.1749906912186803, 0.9385292991256675, -1.1337029846724551, 0.9042320811778753, -1.1355108501001512, 0.8990929845249167, -1.1000377377761705, 0.9082236505014274, -1.132439419957094, 0.9394095495439116, -1.15923032647047, 0.9617823317423109, -1.1309438580344326, 0.9659272927442493, -1.111066973690684, 0.9365441574228655, -1.1965237037249998, 0.981061820865618, -1.1492064584105082, 0.9833093394111316, -1.1351447697500316, 0.8788145486292308, -1.1533712314723734, 0.8990773774167394, -1.0771997457974152, 0.8540384885859276, -1.1124273636725968, 0.9140519923003001, -1.174944594887088, 0.855937578760012, -1.1270702322319093, 0.9477599878936259, -1.1276044644544823, 0.9661789639177963, -1.182602783579237, 0.8512947472182446, -1.168933922902587, 0.9455767837564718, -1.122820381589917, 0.9114355065039276, -1.2518764500781414, 0.9263214875258097, -1.1558453795031265, 0.9166327685389868, -1.1417333323377932, 0.9143534303398877, -1.077641502798135, 0.9806196317684982, -1.101301394201186, 0.9426220400345061, -1.2216598002699095, 0.8950990053729104, -1.1132175218945397, 1.009685259139426, -1.1941280213665322, 0.98812434822803, -1.142883742468734, 0.9441872927409561, -1.1891248628237117, 0.9208206269062703, -1.1856328509296585, 0.9640585270251256, -1.195989922935217, 0.9690568292175472, -1.212410666777764, 0.9307417243992576, -1.1846338277980724, 0.9352526095455189, -1.1111504164997732, 1.000776950547214]|21014.9131304151997028|      0.25000000|[990, 140, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=2
      11|[-1.1840101256588096, 0.8486843323982176, -1.0842716026027586, 0.891422743509392, -1.2380824336081264, 0.8896647395505338, -1.0786391195089349, 0.9388367456560376, -1.0604246491618694, 0.8229299542750014, -1.1503555669378163, 0.9520630697835952, -1.124430069252903, 0.944425096061375, -1.188714816531131, 0.8942301359876969, -1.2250064637274976, 0.8955155286080365, -1.1781853072117627, 0.8769953238186204, -1.146880517646439, 0.7692402359580383, -1.2119491042822326, 0.9437887240791214, -1.12069420548765, 0.9651309207331432, -1.0941977615725609, 0.9748962389219099, -1.154645792682325, 0.8410533390734296, -1.184532632931708, 0.9313806694085551, -1.1010935361894885, 0.8605579378799844, -1.1489311828848283, 0.8753648234869703, -1.0727819930503955, 0.8684466721065073, -1.103468128396308, 0.8933360048801305, -1.147577105095026, 0.9511254875773402, -1.1273736943470698, 0.9536046677453422, -1.1065690511686272, 0.9283878779625567, -1.1943015953668954, 0.9762344059794891, -1.161320127444265, 0.9581931316898361, -1.1185048466347927, 0.8765128355504479, -1.1505232154445397, 0.884155386508326, -1.0619672135540763, 0.8811081064431788, -1.1074849992204492, 0.8854677259621152, -1.138713220729283, 0.8899940243107859, -1.1636167826932038, 0.9045449703106734, -1.1040080620102521, 0.9321500359337636, -1.1804185894942418, 0.855066446774618, -1.149471384151281, 0.9167420928286846, -1.1054784068382644, 0.9433255683836177, -1.2331588552219, 0.9098410516407848, -1.1306737222958496, 0.8954912932651153, -1.1262705330365517, 0.9045067888554202, -1.084391947358214, 0.9417268454085056, -1.0962567370814542, 0.9260804418266376, -1.1990391718166762, 0.8785299183443973, -1.0784599243355262, 1.0023989695274613, -1.151169621546612, 0.9509850651913558, -1.1339476449174934, 0.9212550724547344, -1.1432928363712689, 0.9487994398173164, -1.167430314797084, 0.938437179917966, -1.1866398867902326, 0.9590611998405737, -1.1778861550795452, 0.9238435587811589, -1.1894785421099097, 0.931845565101737, -1.0694733434521997, 0.9706301502699922]|20057.8872714857934625|      0.50000000|[1089, 154, 11, 88]                                                        |  | used linear model with 113 points | iterate success | actual_k=2
