k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[13, 0, 0, 5]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[25, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       3|[0.0881983122084158, -0.0006840562004264, 0.2445021501022899, 0.1438978360630702, 0.0370402523152693, -0.0287057029516432, 0.1436854110745502, 0.0873940556239316, 0.019275459112194, 0.0826021460984167]|  2.2858152389526367|      0.50000000|[33, 0, 0, 13]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
       4|[0.0881983122084158, -0.0006840562004264, 0.2445021501022899, 0.1438978360630702, 0.0370402523152693, -0.0287057029516432, 0.1436854110745502, 0.0873940556239316, 0.019275459112194, 0.0826021460984167]|  2.2858152389526367|      0.25000000|[45, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[0.2351968739649186, 0.0132313944051907, 0.1767710007957318, 0.0288285474986784, 0.0247900620697748, 0.0044290016013274, 0.214107623944977, -0.0376309642518467, 0.0051527279933271, 0.0537687918496651]|  2.1284575462341309|      0.50000000|[51, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       6|[0.2351968739649186, 0.0132313944051907, 0.1767710007957318, 0.0288285474986784, 0.0247900620697748, 0.0044290016013274, 0.214107623944977, -0.0376309642518467, 0.0051527279933271, 0.0537687918496651]|  2.1284575462341309|      0.25000000|[63, 0, 0, 25]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[0.2351968739649186, 0.0132313944051907, 0.1767710007957318, 0.0288285474986784, 0.0247900620697748, 0.0044290016013274, 0.214107623944977, -0.0376309642518467, 0.0051527279933271, 0.0537687918496651]|  2.1284575462341309|      0.12500000|[75, 0, 0, 30]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[0.2377277221791188, 0.0714364116027862, 0.1577175120171331, 0.0331391854094733, 0.0143637701927904, 0.0505807102458705, 0.1231421345489995, -0.0225073337438847, 0.0086992068757828, 0.0206864098293135]|  0.8881479501724243|      0.25000000|[83, 0, 0, 33]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
       9|[0.2377277221791188, 0.0714364116027862, 0.1577175120171331, 0.0331391854094733, 0.0143637701927904, 0.0505807102458705, 0.1231421345489995, -0.0225073337438847, 0.0086992068757828, 0.0206864098293135]|  0.8881479501724243|      0.12500000|[95, 0, 0, 38]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      10|[0.2625854190421487, 0.0426211275090768, 0.2339204447581649, 0.0113321174912955, 0.0080864526016925, -0.0073777726365812, 0.081226144212356, 0.0002032607862371, 0.0550719632128756, 0.012166151297158]|  0.7441166043281555|      0.25000000|[103, 0, 0, 41]                                                            |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | iterate success | actual_k=0
