k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[165, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[327, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[490, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[652, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[1.0146786423674994, 0.0283337626761517, 1.8829707676730156, 0.0109192341183101, 0.0257326309229817, 1.9943431060316006, 0.4300051438274803, 0.0119407899086801, 2.1196012303623335, 0.800213548861196, 0.0231082771330294, 2.168021996313405, 0.2220526998371462, 0.0155235690406971, 2.2148718950580797, 2.687190334881976, 0.0207072771715759, 2.2865649607328824, 0.8150551145372176, 0.0162803181400757, 2.3965737019892677, 2.260927952882346, 0.0132770948052012, 2.482254156476381, 14.36147300226542, 0.042484603104166, 2.561783654565877, 12.161047339604941, 0.0436552584530039, 2.7113258494734462, 0.2758451831046145, 0.02223574940321, 2.9432583626978692, 0.2298658053793746, 0.0103989993700024, 2.9766250070449227, 1.1768926042055583, 0.0175831188237934, 3.1216739091888512, 0.1759586520752973, 0.0149268273165086, 3.224201321803772, 0.114338394859921, 0.0226871048704942, 3.2545128955906137, 3.745655009092748, 0.0177194525157929, 3.3821390763760237, 0.8293902247025537, 0.0191709216032544, 3.6739786944203203, 0.1624535954132633, 0.0125879095968801, 3.7237877534873913, 0.392816513831066, 0.0180667357600041, 3.819997095614882, 0.9280255706139304, 0.0160857247652338, 3.962568732476957, 0.2695103306483801, 0.0262849868539008, 4.051842195511952, 2.0732196440891224, 0.0167436848987477, 4.174451653473939, 1.944925064493884, 0.0252371099523093, 4.43442221391653, 1.4923926750762897, 0.0128294188535943, 4.559933742959049, 0.4909190952939997, 0.0131977006050517, 4.600219130849835, 0.5000313410071854, 0.0294057722845794, 4.707861688458189, 0.327754562866332, 0.0284682976377627, 4.800427421247297, 0.8430901330684982, 0.0183980472263646, 4.9645134684017584, 0.4505438005371201, 0.0242744048471343, 5.398639036036801, 0.4956837429712929, 0.0206976436002227, 5.418834085144029, 0.9797661025629034, 0.0106517281500832, 2.583624237861622, -0.0147003160131588, 0.0184293121493724, 3.858649868410511, 0.2700761762809448, 0.0123431958805144, 5.20033148900576]|2586252.2500000000000000|      0.12500000|[762, 112, 0, 14]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       6|[1.0146786423674994, 0.0283337626761517, 1.8829707676730156, 0.0109192341183101, 0.0257326309229817, 1.9943431060316006, 0.4300051438274803, 0.0119407899086801, 2.1196012303623335, 0.800213548861196, 0.0231082771330294, 2.168021996313405, 0.2220526998371462, 0.0155235690406971, 2.2148718950580797, 2.687190334881976, 0.0207072771715759, 2.2865649607328824, 0.8150551145372176, 0.0162803181400757, 2.3965737019892677, 2.260927952882346, 0.0132770948052012, 2.482254156476381, 14.36147300226542, 0.042484603104166, 2.561783654565877, 12.161047339604941, 0.0436552584530039, 2.7113258494734462, 0.2758451831046145, 0.02223574940321, 2.9432583626978692, 0.2298658053793746, 0.0103989993700024, 2.9766250070449227, 1.1768926042055583, 0.0175831188237934, 3.1216739091888512, 0.1759586520752973, 0.0149268273165086, 3.224201321803772, 0.114338394859921, 0.0226871048704942, 3.2545128955906137, 3.745655009092748, 0.0177194525157929, 3.3821390763760237, 0.8293902247025537, 0.0191709216032544, 3.6739786944203203, 0.1624535954132633, 0.0125879095968801, 3.7237877534873913, 0.392816513831066, 0.0180667357600041, 3.819997095614882, 0.9280255706139304, 0.0160857247652338, 3.962568732476957, 0.2695103306483801, 0.0262849868539008, 4.051842195511952, 2.0732196440891224, 0.0167436848987477, 4.174451653473939, 1.944925064493884, 0.0252371099523093, 4.43442221391653, 1.4923926750762897, 0.0128294188535943, 4.559933742959049, 0.4909190952939997, 0.0131977006050517, 4.600219130849835, 0.5000313410071854, 0.0294057722845794, 4.707861688458189, 0.327754562866332, 0.0284682976377627, 4.800427421247297, 0.8430901330684982, 0.0183980472263646, 4.9645134684017584, 0.4505438005371201, 0.0242744048471343, 5.398639036036801, 0.4956837429712929, 0.0206976436002227, 5.418834085144029, 0.9797661025629034, 0.0106517281500832, 2.583624237861622, -0.0147003160131588, 0.0184293121493724, 3.858649868410511, 0.2700761762809448, 0.0123431958805144, 5.20033148900576]|2586252.2500000000000000|      0.06250000|[924, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       7|[1.0146786423674994, 0.0283337626761517, 1.8829707676730156, 0.0109192341183101, 0.0257326309229817, 1.9943431060316006, 0.4300051438274803, 0.0119407899086801, 2.1196012303623335, 0.800213548861196, 0.0231082771330294, 2.168021996313405, 0.2220526998371462, 0.0155235690406971, 2.2148718950580797, 2.687190334881976, 0.0207072771715759, 2.2865649607328824, 0.8150551145372176, 0.0162803181400757, 2.3965737019892677, 2.260927952882346, 0.0132770948052012, 2.482254156476381, 14.36147300226542, 0.042484603104166, 2.561783654565877, 12.161047339604941, 0.0436552584530039, 2.7113258494734462, 0.2758451831046145, 0.02223574940321, 2.9432583626978692, 0.2298658053793746, 0.0103989993700024, 2.9766250070449227, 1.1768926042055583, 0.0175831188237934, 3.1216739091888512, 0.1759586520752973, 0.0149268273165086, 3.224201321803772, 0.114338394859921, 0.0226871048704942, 3.2545128955906137, 3.745655009092748, 0.0177194525157929, 3.3821390763760237, 0.8293902247025537, 0.0191709216032544, 3.6739786944203203, 0.1624535954132633, 0.0125879095968801, 3.7237877534873913, 0.392816513831066, 0.0180667357600041, 3.819997095614882, 0.9280255706139304, 0.0160857247652338, 3.962568732476957, 0.2695103306483801, 0.0262849868539008, 4.051842195511952, 2.0732196440891224, 0.0167436848987477, 4.174451653473939, 1.944925064493884, 0.0252371099523093, 4.43442221391653, 1.4923926750762897, 0.0128294188535943, 4.559933742959049, 0.4909190952939997, 0.0131977006050517, 4.600219130849835, 0.5000313410071854, 0.0294057722845794, 4.707861688458189, 0.327754562866332, 0.0284682976377627, 4.800427421247297, 0.8430901330684982, 0.0183980472263646, 4.9645134684017584, 0.4505438005371201, 0.0242744048471343, 5.398639036036801, 0.4956837429712929, 0.0206976436002227, 5.418834085144029, 0.9797661025629034, 0.0106517281500832, 2.583624237861622, -0.0147003160131588, 0.0184293121493724, 3.858649868410511, 0.2700761762809448, 0.0123431958805144, 5.20033148900576]|2586252.2500000000000000|      0.03125000|[1090, 160, 0, 20]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       8|[1.0117310209786474, 0.0253569292855556, 1.8812673973204703, 0.0111235311448673, 0.0267018001978147, 1.9940631132563058, 0.42985749902333, 0.0116357605873324, 2.1190285651653, 0.797433422929698, 0.0159666303863536, 2.163112541027598, 0.2224993183744427, 0.015511320847798, 2.212145415485487, 2.6890224112763903, 0.0200558121422184, 2.2912459231942597, 0.8175409657356152, 0.0204788202009312, 2.3946548077975183, 2.2596769637558456, 0.0163232587994326, 2.4811871603230906, 14.35978494710023, 0.0511372474576508, 2.558289463372521, 12.166236778882828, 0.0536266928442905, 2.713403709673717, 0.2770950812184876, 0.021731493205235, 2.944635523957073, 0.2276668154381299, 0.0094649971984622, 2.977610014939363, 1.1815481234601422, 0.0131599214622555, 3.1259162712313753, 0.1759812124825132, 0.0127249207031098, 3.2272952662146994, 0.1125279925170184, 0.0193105777642879, 3.2547305850222443, 3.7510305223074094, 0.0260402690688878, 3.380004227058077, 0.8276376664828397, 0.0177918853946468, 3.6810236268709238, 0.1605888612683009, 0.0170746115304867, 3.7244812147408406, 0.3893206642796773, 0.0207067522765838, 3.8186158387976032, 0.9263247914022117, 0.016976138006461, 3.9625726329537407, 0.2683296104645826, 0.0293357057436835, 4.053526821438544, 2.0703766912972714, 0.0210044598527727, 4.171755392501263, 1.9486955308981844, 0.0261661912130088, 4.437107819223753, 1.4916112035371303, 0.0195435662809053, 4.558492425150409, 0.4923777105764164, 0.01640500960606, 4.598391353904316, 0.5004892493161679, 0.0305277819725566, 4.710753659334216, 0.3319096203506824, 0.0276380561072516, 4.802600357174928, 0.839357674662355, 0.0154836953985878, 4.9607524064789015, 0.4538166288626711, 0.0272186296035019, 5.396771766256959, 0.4959940157871366, 0.0209514030349652, 5.419397142275319, 0.9818185965981666, 0.0145926559401435, 2.5844663801603707, -0.0153303713842222, 0.0177194407889035, 3.855860183023341, 0.2679981358304547, 0.0092728272824326, 5.2026264424194695]|2285416.0000000000000000|      0.06250000|[1200, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       9|[1.0134335388943585, 0.0300591863935062, 1.8850326176052299, 0.0071927029566763, 0.0242257492353216, 2.0001056406093083, 0.4326571571665263, 0.0212286617039428, 2.119995114951877, 0.7982034294542072, 0.0112928443300455, 2.153321337165805, 0.2140461910827957, 0.0135458288530911, 2.2016015320958062, 2.6890358425182734, 0.0285990243004868, 2.2937311451931888, 0.8121951445611831, 0.0182788149366361, 2.387113985479737, 2.24948679730657, 0.0263742543087396, 2.4833475841954242, 14.367170383218655, 0.0563619417453513, 2.5640728155610413, 12.157164316022932, 0.0607687610350355, 2.710878469477492, 0.2832442288230154, 0.0183061210942229, 2.9533830690013385, 0.220264751739765, 0.0129506974492108, 2.9763830451293094, 1.1695472837668335, 0.0209932298847833, 3.124293592932306, 0.1864734704210767, -0.0006823985081727, 3.2206551549544193, 0.1176119025129587, 0.0149555815840333, 3.2538672453161506, 3.744823004384735, 0.0306027229041556, 3.382977987998855, 0.8118574541245397, 0.0167557023398027, 3.6805653416471884, 0.164344690618541, 0.019032999409542, 3.720948669107731, 0.3929772993686575, 0.0234863769882004, 3.80934190743048, 0.9334443893986569, 0.0140074073353434, 3.967554011287171, 0.2685304938025888, 0.0258792211419851, 4.04755085804501, 2.0722585717379096, 0.023540763365584, 4.188182620143403, 1.9467324304186229, 0.0204827991732302, 4.4311361588553755, 1.484150104081151, 0.0251136561918858, 4.553406456705595, 0.4926944013773074, 0.0220293338724573, 4.601113391639111, 0.5060439955123038, 0.036803298784268, 4.702637099763955, 0.340766665401026, 0.0362498257220337, 4.798172479467397, 0.8423691663893447, 0.0138579523338166, 4.962880203149061, 0.4535512209541954, 0.030866088901844, 5.399896981660275, 0.4994057008116183, 0.0156904629997711, 5.4046873645519575, 0.979451528626952, 0.0194242384124047, 2.5783263302028536, -0.0221152951566167, 0.0305766213266697, 3.855647559453785, 0.2659901365537483, 0.0119469157337147, 5.204469442707198]|2172041.7500000000000000|      0.12500000|[1310, 192, 0, 24]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      10|[0.9957844748869656, 0.0401671473674914, 1.8856867489689237, -0.0111536317497174, 0.0170886241444131, 2.006376314828946, 0.4436456284940725, 0.0292656483261195, 2.086752425960917, 0.787083851523357, 0.0296512579574542, 2.15025195252386, 0.2368784673162981, 0.0149891767086563, 2.210473402902647, 2.669944226094377, 0.0488557505136523, 2.2840295566270337, 0.8054379723295301, 0.0123836834356158, 2.408387456561035, 2.245610345440576, 0.0311530753534386, 2.4743360691131286, 14.370816852922184, 0.0811228876484578, 2.544796460430688, 12.16551581793173, 0.0812300588361517, 2.7095733895752607, 0.2909434403299191, -0.0004246196328325, 2.9602746131609443, 0.2244789572669777, 0.0056113350844089, 2.9786076071397525, 1.1735205705890541, 0.0109566490650948, 3.1408076927142283, 0.1879613299980787, -0.0239956816547384, 3.244899894756831, 0.1045103466407585, 0.0024624581061962, 3.260498215161169, 3.743450081401727, 0.0495971246947251, 3.3925029139049467, 0.8126618130642331, 0.0201040760370739, 3.6894686228501032, 0.1610112913046702, 0.0057635536703561, 3.728931567493396, 0.4014792668610122, 0.0310261669654349, 3.8223007062803163, 0.9377086045600977, 0.0045661107224318, 3.9602604055442634, 0.2612426029375572, 0.0355877340220214, 4.062034758169222, 2.0676956195983536, 0.0293374183616792, 4.1768140469471735, 1.9521947203067547, 0.0345718964087844, 4.424171702265975, 1.481631865073762, 0.0267421380138212, 4.563871923278303, 0.4657107876223442, 0.0349976348142817, 4.609637548410104, 0.5112892225158185, 0.0481471627020119, 4.701583474886059, 0.3381626292992386, 0.0161933614061799, 4.784936604789253, 0.8253281968919182, 0.0320837723881003, 4.968712685736706, 0.4481864136769705, 0.0308231476329815, 5.38099323216493, 0.5141825125646092, 0.010100837239326, 5.385475355251299, 0.9992622192371976, 0.0099004789867664, 2.5793979766761868, -0.0161949755279895, 0.0384988294715082, 3.859338236608631, 0.2804417377375317, -0.0124967135673461, 5.199941266008681]|1836103.2500000000000000|      0.25000000|[1419, 208, 0, 26]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
