k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[98.0, 36.0, 270.0]                                                             |235144.3534117177186999|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[98.68726087908031, 36.15533185139984, 269.2903913049952]                       |231811.0937500000000000|      2.00000000|[5, 2, 0, 2]                                                               |  | trying linear partial model with 4 points | iterate success | actual_k=1
       2|[100.05061681891867, 36.470018068919806, 267.8613240687147]                     |225215.4843750000000000|      4.00000000|[10, 4, 0, 4]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       3|[103.00779500203261, 37.35586123436291, 265.3176300856356]                      |212386.3125000000000000|      8.00000000|[15, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[108.58568839672812, 38.430470145529874, 259.68448522992196]                    |187706.4531250000000000|     16.00000000|[20, 8, 0, 8]                                                              |  | trying linear partial model with 4 points | iterate success | actual_k=1
       5|[122.50572547220679, 39.81153482476665, 251.91755352112835]                     |144692.7812500000000000|     32.00000000|[24, 10, 0, 10]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       6|[144.00238187235658, 47.76855505038533, 229.58865760702201]                     |73096.6562500000000000|     64.00000000|[28, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[183.2697684188562, 72.2468732869286, 185.3745841674678]                        |2953.5849609375000000|    128.00000000|[33, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       8|[183.2697684188562, 72.2468732869286, 185.3745841674678]                        |2953.5849609375000000|     64.00000000|[38, 16, 0, 16]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[183.2697684188562, 72.2468732869286, 185.3745841674678]                        |2953.5849609375000000|     32.00000000|[42, 18, 0, 18]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[183.2697684188562, 72.2468732869286, 185.3745841674678]                        |2953.5849609375000000|     16.00000000|[47, 20, 0, 20]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      11|[194.29435905126655, 77.31226531591663, 174.94385049334716]                     |143.9597625732421875|     32.00000000|[52, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
      12|[194.29435905126655, 77.31226531591663, 174.94385049334716]                     |143.9597625732421875|     16.00000000|[57, 24, 0, 24]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      13|[194.29435905126655, 77.31226531591663, 174.94385049334716]                     |143.9597625732421875|      8.00000000|[62, 26, 0, 26]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      14|[194.29435905126655, 77.31226531591663, 174.94385049334716]                     |143.9597625732421875|      4.00000000|[67, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      15|[194.29435905126655, 77.31226531591663, 174.94385049334716]                     |143.9597625732421875|      2.00000000|[72, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
