k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]                     |  7.1860500120595514|      0.50000000|[27, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[1.2226380328779451, -0.9395554369078597, -1.1879590610263446, -1.114138143926448, -1.0631801272683683, -0.9841648219409408, -1.259258134490564, -0.9675089784736556, -1.1252461377278808, -1.2454039800961798]|  0.6440762877464294|      1.00000000|[55, 8, 0, 4]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       3|[1.2226380328779451, -0.9395554369078597, -1.1879590610263446, -1.114138143926448, -1.0631801272683683, -0.9841648219409408, -1.259258134490564, -0.9675089784736556, -1.1252461377278808, -1.2454039800961798]|  0.6440762877464294|      0.50000000|[82, 12, 0, 6]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[1.2226380328779451, -0.9395554369078597, -1.1879590610263446, -1.114138143926448, -1.0631801272683683, -0.9841648219409408, -1.259258134490564, -0.9675089784736556, -1.1252461377278808, -1.2454039800961798]|  0.6440762877464294|      0.25000000|[109, 16, 0, 8]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[1.2226380328779451, -0.9395554369078597, -1.1879590610263446, -1.114138143926448, -1.0631801272683683, -0.9841648219409408, -1.259258134490564, -0.9675089784736556, -1.1252461377278808, -1.2454039800961798]|  0.6440762877464294|      0.12500000|[136, 20, 0, 10]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[1.179603166327106, -0.9357393492164097, -1.2044797871103152, -1.1434048338485725, -1.110097826027902, -1.0365154709154216, -1.2139342615167508, -1.0329725489967974, -1.1521236721731571, -1.2204046017726715]|  0.1775996088981628|      0.25000000|[162, 24, 0, 12]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       7|[1.179603166327106, -0.9357393492164097, -1.2044797871103152, -1.1434048338485725, -1.110097826027902, -1.0365154709154216, -1.2139342615167508, -1.0329725489967974, -1.1521236721731571, -1.2204046017726715]|  0.1775996088981628|      0.12500000|[189, 28, 0, 14]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[1.179603166327106, -0.9357393492164097, -1.2044797871103152, -1.1434048338485725, -1.110097826027902, -1.0365154709154216, -1.2139342615167508, -1.0329725489967974, -1.1521236721731571, -1.2204046017726715]|  0.1775996088981628|      0.06250000|[215, 32, 0, 16]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[1.2113207342656789, -0.968682867755265, -1.2150791172421693, -1.119948110794621, -1.1276843040871687, -1.0597707444939894, -1.2148780437881292, -1.041193524042546, -1.165841187149726, -1.2271625217273774]|  0.0602365508675575|      0.12500000|[242, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
