k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.50000000|[4749, 317, 1, 81]                                                         |  | used quadratic model with 5066 points | iterate failure | actual_k=4
       2|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.25000000|[9498, 634, 2, 162]                                                        |  | used quadratic model with 5066 points | iterate failure | actual_k=4
       3|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.12500000|[14246, 952, 3, 243]                                                       |  | used quadratic model with 5066 points | iterate failure | actual_k=4
       4|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.06250000|[18995, 1269, 4, 324]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=4
       5|[0.59890943, 0.02, 1.8879065342, 0.65307048, 0.02, 2.0015540314, 1.2984945382, 0.02, 2.1186983747, -0.02213199, 0.02, 2.1624089505, 1.2316544088, 0.02, 2.2192326991, 0.21848396, 0.02, 2.2813017168, 1.3346291866, 0.02, 2.3905781564, 4.5048024624, 0.02, 2.4884898463, 0.66080786, 0.02, 2.5593009792, 4.3888127085, 0.02, 2.7070427256, 0.2278337, 0.02, 2.9404572006, 0.23539976, 0.02, 2.9666835461, 0.7111142, 0.02, 3.1292868883, 0.20429975, 0.02, 3.2263243667, -0.06678414, 0.02, 3.2551733467, 1.3806399196, 0.02, 3.3801855937, 0.24162012, 0.02, 3.6695496058, 0.060181642, 0.02, 3.7220022968, 0.017306467, 0.02, 3.8312787364, 0.41562397, 0.02, 3.9589136179, 0.26297919, 0.02, 4.0524542502, 0.81885392, 0.02, 4.1748438626, 0.96523949, 0.02, 4.4309878371, 0.74388389, 0.02, 4.5594969301, 0.21356658, 0.02, 4.6014590829, 0.50271586, 0.02, 4.7046160419, 0.048972449, 0.02, 4.8007793087, 0.36839918, 0.02, 4.96862792, 0.16187806, 0.02, 5.3952431403, 0.28966782, 0.02, 5.4188468512, 0.097834734, 0.02, 2.5864015362, 0.0006819709, 0.02, 3.8618761395, 0.15545187, 0.02, 5.198545549]|484133.4482526386855170|      0.03125000|[23744, 1586, 5, 405]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=4
       6|[0.598562139116407, 0.0207590971908613, 1.888493386605445, 0.6538159622909971, 0.0218685577848186, 2.0016761272699526, 1.2980212004881175, 0.0199727041417499, 2.1182791106829644, -0.0218172370889132, 0.0205705596706164, 2.161498047044766, 1.231459046758101, 0.0227208055499593, 2.2191644684453964, 0.2189134100576123, 0.0204286082063604, 2.281609110858322, 1.334642349988095, 0.0211057364847176, 2.3895425639903367, 4.505770354501271, 0.0444522535490542, 2.4881387067561733, 0.6591893333059965, 0.0205444761608486, 2.55816966310959, 4.387557986411049, 0.0369319341122733, 2.7056916861809412, 0.227290546029693, 0.0202665228880026, 2.9420797280455098, 0.2333721563737433, 0.0191681588826887, 2.96698425445034, 0.7101904504391968, 0.0224596560740823, 3.1301424691668087, 0.2046277013834653, 0.0213081110083772, 3.2253067770620274, -0.067576139151142, 0.019485612952682, 3.2558407271511514, 1.381102665559916, 0.021869091017864, 3.3796878166110913, 0.2420276572887771, 0.0215020346028795, 3.6690730529888906, 0.0595379178922411, 0.0201766307485496, 3.7219422894417145, 0.0183315412431541, 0.0205639236250679, 3.8317129681384436, 0.4140283983079897, 0.0205771792131552, 3.956435088798021, 0.2643198797227243, 0.0191328844611427, 4.052844481238469, 0.8186570050632731, 0.0206364181469982, 4.173929893479946, 0.9666360206219319, 0.0193055838189791, 4.43257180264831, 0.7439596979589415, 0.0206615281915478, 4.559006427293878, 0.2144089037978869, 0.0201471409496456, 4.6006659228204985, 0.5030831914545254, 0.0183830212877598, 4.704395686193783, 0.0493881764883943, 0.0196574208426116, 4.801154854422057, 0.3680522128170862, 0.0205914842738786, 4.969454010296773, 0.1622685992599304, 0.0200391898763476, 5.394070763647545, 0.2903986702023138, 0.0196978428124282, 5.419414246731342, 0.0968902783388851, 0.0193918284841687, 2.586274131695044, 0.0006300932967187, 0.0194062417991749, 3.8604412816621223, 0.1545651110468734, 0.0218239343963601, 5.200378595703496]|338588.0460222726687789|      0.06250000|[28493, 1903, 6, 486]                                                      |  | used quadratic model with 5066 points | iterate success | actual_k=4
       7|[0.598562139116407, 0.0207590971908613, 1.888493386605445, 0.6538159622909971, 0.0218685577848186, 2.0016761272699526, 1.2980212004881175, 0.0199727041417499, 2.1182791106829644, -0.0218172370889132, 0.0205705596706164, 2.161498047044766, 1.231459046758101, 0.0227208055499593, 2.2191644684453964, 0.2189134100576123, 0.0204286082063604, 2.281609110858322, 1.334642349988095, 0.0211057364847176, 2.3895425639903367, 4.505770354501271, 0.0444522535490542, 2.4881387067561733, 0.6591893333059965, 0.0205444761608486, 2.55816966310959, 4.387557986411049, 0.0369319341122733, 2.7056916861809412, 0.227290546029693, 0.0202665228880026, 2.9420797280455098, 0.2333721563737433, 0.0191681588826887, 2.96698425445034, 0.7101904504391968, 0.0224596560740823, 3.1301424691668087, 0.2046277013834653, 0.0213081110083772, 3.2253067770620274, -0.067576139151142, 0.019485612952682, 3.2558407271511514, 1.381102665559916, 0.021869091017864, 3.3796878166110913, 0.2420276572887771, 0.0215020346028795, 3.6690730529888906, 0.0595379178922411, 0.0201766307485496, 3.7219422894417145, 0.0183315412431541, 0.0205639236250679, 3.8317129681384436, 0.4140283983079897, 0.0205771792131552, 3.956435088798021, 0.2643198797227243, 0.0191328844611427, 4.052844481238469, 0.8186570050632731, 0.0206364181469982, 4.173929893479946, 0.9666360206219319, 0.0193055838189791, 4.43257180264831, 0.7439596979589415, 0.0206615281915478, 4.559006427293878, 0.2144089037978869, 0.0201471409496456, 4.6006659228204985, 0.5030831914545254, 0.0183830212877598, 4.704395686193783, 0.0493881764883943, 0.0196574208426116, 4.801154854422057, 0.3680522128170862, 0.0205914842738786, 4.969454010296773, 0.1622685992599304, 0.0200391898763476, 5.394070763647545, 0.2903986702023138, 0.0196978428124282, 5.419414246731342, 0.0968902783388851, 0.0193918284841687, 2.586274131695044, 0.0006300932967187, 0.0194062417991749, 3.8604412816621223, 0.1545651110468734, 0.0218239343963601, 5.200378595703496]|338588.0460222726687789|      0.03125000|[33242, 2220, 7, 567]                                                      |  | used quadratic model with 5066 points | iterate failure | actual_k=4
       8|[0.5984908922789218, 0.0217829955085834, 1.889301568061909, 0.6529080704140159, 0.0237845539458865, 2.000423292608293, 1.297463574137267, 0.0287409371837847, 2.116245894613465, -0.0216544141330163, 0.020769996751516, 2.161807762696464, 1.2315651559481884, 0.0265362671955569, 2.218549650105851, 0.2184383788345843, 0.0203101269878628, 2.281514780804188, 1.3340664394256154, 0.0292673878099753, 2.385532343960765, 4.5050221094035985, 0.0565303629569803, 2.4877191029278434, 0.6590250293661994, 0.0226476651919275, 2.5599629792391987, 4.3884355020216805, 0.0577086874064622, 2.7069806398840934, 0.2270629933721986, 0.0209192309089247, 2.9413058589066643, 0.2335046734762239, 0.0194580860186855, 2.967312281244328, 0.7096847157251842, 0.0246313153334005, 3.1298240942272786, 0.2047369504562296, 0.0222534462456641, 3.225348442467614, -0.0682992534082413, 0.0198151393336178, 3.2554995562168014, 1.3798449541189552, 0.03186804944961, 3.3791012977930266, 0.2425923240289046, 0.0215965433376839, 3.669700205884198, 0.0593873601498892, 0.0210079858023231, 3.7221950156541355, 0.018027530755909, 0.0202236691677757, 3.831520806761044, 0.4143232876777015, 0.0217306714816457, 3.955992613358284, 0.2634051461382628, 0.0195788076926257, 4.05238066334367, 0.8185192416881923, 0.0243812556109359, 4.173600765080671, 0.9668012787407836, 0.0262781643089968, 4.432083019056177, 0.742939605121088, 0.0238968719060101, 4.559320174195689, 0.2144195201956926, 0.0206243926579785, 4.600281741757653, 0.5034668982992976, 0.020230641107692, 4.7042304542406095, 0.0491366497710666, 0.0199677123466543, 4.801235532435749, 0.3674554354628615, 0.021548232949158, 4.968940043257879, 0.1614870213402504, 0.019258033709199, 5.393387274368034, 0.2894997134476278, 0.0203072832557032, 5.418879424486734, 0.0965525206847708, 0.019618180765589, 2.5863728235082966, 0.0011111577211751, 0.020085008325749, 3.8612269320545956, 0.1542065814375249, 0.0221714989271082, 5.19939303950986]|288211.4762486624531448|      0.06250000|[37991, 2537, 8, 648]                                                      |  | used quadratic model with 5066 points | iterate success | actual_k=4
       9|[0.5991503810434621, 0.0271366914035902, 1.8909713627405997, 0.6513432832676003, 0.0367586956275042, 2.0093718001166296, 1.3038114556601785, 0.0443378809607181, 2.1156637024542784, -0.0254303425664246, 0.0193467806574383, 2.1593998635724545, 1.230592317979406, 0.0437020653009245, 2.224581543795971, 0.2091269878843523, 0.0276393400032715, 2.2780845914638004, 1.3261236728365646, 0.0477364383209291, 2.3827102445041235, 4.507737541393452, 0.0743698118989963, 2.489968290473033, 0.6548088384671424, 0.029712551614935, 2.559433891247237, 4.388703468956443, 0.0734070459530604, 2.707600521776251, 0.2191799197638939, 0.0244895076419437, 2.9451200739009296, 0.2324559465069416, 0.020083699251243, 2.965537306791094, 0.7148035438766183, 0.0264539147432597, 3.1285541935031786, 0.2010054559595492, 0.0180224014641349, 3.2277141967448215, -0.0709201282884281, 0.0106405027993212, 3.253298261083113, 1.3804327479067284, 0.0340286192112163, 3.3780828066978166, 0.2485866614734488, 0.02771055023019, 3.6677288319151216, 0.0555055191269755, 0.0295700750213402, 3.724443923320356, 0.0169193235040298, 0.0217830027619137, 3.834698753645238, 0.4138291638040871, 0.0188250655390305, 3.9635128803027735, 0.2616060804772004, 0.0145238232000392, 4.045823900234192, 0.8189847346716361, 0.0390203196841896, 4.176960817002383, 0.9647010506369043, 0.0426761827326048, 4.430039846056484, 0.7531194466383325, 0.0332896288137173, 4.557852158788924, 0.2134679659134035, 0.0274794594986398, 4.600902132438565, 0.4975183374935864, 0.0275657540381267, 4.70218230921696, 0.046453056306629, 0.0223177628968824, 4.801749279209723, 0.36909120016705, 0.0273100642359916, 4.971388124793984, 0.1650731140932983, 0.0171129631571703, 5.397801447249131, 0.2975678514533394, 0.0213864608146232, 5.409087553534472, 0.0984721178644885, 0.0148024820213536, 2.5867376723476863, 0.0045511687462506, 0.0199826477824655, 3.8624956271768998, 0.1500055540019116, 0.0237179964739305, 5.193372391781523]|258377.6964092731941491|      0.12500000|[42740, 2854, 9, 729]                                                      |  | used quadratic model with 5066 points | iterate success | actual_k=4
      10|[0.5991503810434621, 0.0271366914035902, 1.8909713627405997, 0.6513432832676003, 0.0367586956275042, 2.0093718001166296, 1.3038114556601785, 0.0443378809607181, 2.1156637024542784, -0.0254303425664246, 0.0193467806574383, 2.1593998635724545, 1.230592317979406, 0.0437020653009245, 2.224581543795971, 0.2091269878843523, 0.0276393400032715, 2.2780845914638004, 1.3261236728365646, 0.0477364383209291, 2.3827102445041235, 4.507737541393452, 0.0743698118989963, 2.489968290473033, 0.6548088384671424, 0.029712551614935, 2.559433891247237, 4.388703468956443, 0.0734070459530604, 2.707600521776251, 0.2191799197638939, 0.0244895076419437, 2.9451200739009296, 0.2324559465069416, 0.020083699251243, 2.965537306791094, 0.7148035438766183, 0.0264539147432597, 3.1285541935031786, 0.2010054559595492, 0.0180224014641349, 3.2277141967448215, -0.0709201282884281, 0.0106405027993212, 3.253298261083113, 1.3804327479067284, 0.0340286192112163, 3.3780828066978166, 0.2485866614734488, 0.02771055023019, 3.6677288319151216, 0.0555055191269755, 0.0295700750213402, 3.724443923320356, 0.0169193235040298, 0.0217830027619137, 3.834698753645238, 0.4138291638040871, 0.0188250655390305, 3.9635128803027735, 0.2616060804772004, 0.0145238232000392, 4.045823900234192, 0.8189847346716361, 0.0390203196841896, 4.176960817002383, 0.9647010506369043, 0.0426761827326048, 4.430039846056484, 0.7531194466383325, 0.0332896288137173, 4.557852158788924, 0.2134679659134035, 0.0274794594986398, 4.600902132438565, 0.4975183374935864, 0.0275657540381267, 4.70218230921696, 0.046453056306629, 0.0223177628968824, 4.801749279209723, 0.36909120016705, 0.0273100642359916, 4.971388124793984, 0.1650731140932983, 0.0171129631571703, 5.397801447249131, 0.2975678514533394, 0.0213864608146232, 5.409087553534472, 0.0984721178644885, 0.0148024820213536, 2.5867376723476863, 0.0045511687462506, 0.0199826477824655, 3.8624956271768998, 0.1500055540019116, 0.0237179964739305, 5.193372391781523]|258377.6964092731941491|      0.06250000|[47490, 3170, 10, 810]                                                     |  | used quadratic model with 5066 points | iterate failure | actual_k=4
      11|[0.5991503810434621, 0.0271366914035902, 1.8909713627405997, 0.6513432832676003, 0.0367586956275042, 2.0093718001166296, 1.3038114556601785, 0.0443378809607181, 2.1156637024542784, -0.0254303425664246, 0.0193467806574383, 2.1593998635724545, 1.230592317979406, 0.0437020653009245, 2.224581543795971, 0.2091269878843523, 0.0276393400032715, 2.2780845914638004, 1.3261236728365646, 0.0477364383209291, 2.3827102445041235, 4.507737541393452, 0.0743698118989963, 2.489968290473033, 0.6548088384671424, 0.029712551614935, 2.559433891247237, 4.388703468956443, 0.0734070459530604, 2.707600521776251, 0.2191799197638939, 0.0244895076419437, 2.9451200739009296, 0.2324559465069416, 0.020083699251243, 2.965537306791094, 0.7148035438766183, 0.0264539147432597, 3.1285541935031786, 0.2010054559595492, 0.0180224014641349, 3.2277141967448215, -0.0709201282884281, 0.0106405027993212, 3.253298261083113, 1.3804327479067284, 0.0340286192112163, 3.3780828066978166, 0.2485866614734488, 0.02771055023019, 3.6677288319151216, 0.0555055191269755, 0.0295700750213402, 3.724443923320356, 0.0169193235040298, 0.0217830027619137, 3.834698753645238, 0.4138291638040871, 0.0188250655390305, 3.9635128803027735, 0.2616060804772004, 0.0145238232000392, 4.045823900234192, 0.8189847346716361, 0.0390203196841896, 4.176960817002383, 0.9647010506369043, 0.0426761827326048, 4.430039846056484, 0.7531194466383325, 0.0332896288137173, 4.557852158788924, 0.2134679659134035, 0.0274794594986398, 4.600902132438565, 0.4975183374935864, 0.0275657540381267, 4.70218230921696, 0.046453056306629, 0.0223177628968824, 4.801749279209723, 0.36909120016705, 0.0273100642359916, 4.971388124793984, 0.1650731140932983, 0.0171129631571703, 5.397801447249131, 0.2975678514533394, 0.0213864608146232, 5.409087553534472, 0.0984721178644885, 0.0148024820213536, 2.5867376723476863, 0.0045511687462506, 0.0199826477824655, 3.8624956271768998, 0.1500055540019116, 0.0237179964739305, 5.193372391781523]|258377.6964092731941491|      0.03125000|[52239, 3487, 11, 891]                                                     |  | used quadratic model with 5066 points | iterate failure | actual_k=4
