k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[14, 6, 0, 6]                                                              |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[26, 12, 0, 12]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.245009423118397, 0.0830156445757895, 0.2399377368851427, 0.148678846870326, 0.1417364193869525, 0.1698561358516223, 0.0059160451308979, 0.0884754267044337, 0.0850375793353991, 0.0416792512430675]|  2.2725257873535156|      0.50000000|[30, 14, 0, 14]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       4|[0.245009423118397, 0.0830156445757895, 0.2399377368851427, 0.148678846870326, 0.1417364193869525, 0.1698561358516223, 0.0059160451308979, 0.0884754267044337, 0.0850375793353991, 0.0416792512430675]|  2.2725257873535156|      0.25000000|[42, 22, 0, 22]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.245009423118397, 0.0830156445757895, 0.2399377368851427, 0.148678846870326, 0.1417364193869525, 0.1698561358516223, 0.0059160451308979, 0.0884754267044337, 0.0850375793353991, 0.0416792512430675]|  2.2725257873535156|      0.12500000|[55, 28, 0, 28]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 8 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 10 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 12 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.2331699201349351, 0.1214064513232805, 0.1834696851877737, 0.1542354002634914, 0.1304756456217674, 0.1698155074703094, 0.0108968977905538, 0.0763600260356979, 0.0380464662885738, -0.0493421350892489]|  2.0526924133300781|      0.25000000|[60, 30, 0, 30]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
       7|[0.2331699201349351, 0.1214064513232805, 0.1834696851877737, 0.1542354002634914, 0.1304756456217674, 0.1698155074703094, 0.0108968977905538, 0.0763600260356979, 0.0380464662885738, -0.0493421350892489]|  2.0526924133300781|      0.12500000|[72, 36, 0, 36]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 7 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 9 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 11 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       8|[0.2144441693809727, 0.1485227017925485, 0.154655196088977, 0.1662504842341364, 0.1637516816580728, 0.1398997280523226, -0.0136825797017155, 0.0068255728344609, 0.0712757719787974, 0.0215012986885164]|  1.6859885454177856|      0.25000000|[79, 39, 0, 39]                                                            |  | trying linear partial model with 4 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 6 points | iterate success | actual_k=1
       9|[0.2386755482577667, 0.2770575947690305, 0.0413635466448403, 0.1427815207473858, 0.0424634873368234, 0.0781605300621116, 0.0367616895506507, -0.0600597476770604, -0.0011797853667537, 0.0563609981072688]|  1.0958750247955322|      0.50000000|[83, 41, 0, 41]                                                            |  | trying linear partial model with 4 points | iterate success | actual_k=1
