k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[100.0, 0.0, 0.0]                                                               |85962.4290304600144736|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[100.0, 0.0, 0.0]                                                               |85962.4290304600144736|      0.50000000|[7, 0, 0, 2]                                                               |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       2|[100.03854302057063, -0.2000779963499087, -0.4565996396646604]                  |2809.3637695312500000|      1.00000000|[13, 0, 0, 4]                                                              |  | trying linear partial model with 5 points | iterate success | actual_k=0
       3|[100.03854302057063, -0.2000779963499087, -0.4565996396646604]                  |2809.3637695312500000|      0.50000000|[19, 0, 0, 6]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       4|[100.03854302057063, -0.2000779963499087, -0.4565996396646604]                  |2809.3637695312500000|      0.25000000|[25, 0, 0, 8]                                                              |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       5|[100.0404483039549, -0.1089783153491015, -0.2237966800254479]                   |2224.8188476562500000|      0.50000000|[31, 0, 0, 10]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
       6|[100.0404483039549, -0.1089783153491015, -0.2237966800254479]                   |2224.8188476562500000|      0.25000000|[37, 0, 0, 12]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       7|[100.0404483039549, -0.1089783153491015, -0.2237966800254479]                   |2224.8188476562500000|      0.12500000|[43, 0, 0, 14]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       8|[100.0404483039549, -0.1089783153491015, -0.2237966800254479]                   |2224.8188476562500000|      0.06250000|[49, 0, 0, 16]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
       9|[100.03834563525233, -0.1431851515962091, -0.2760625497521708]                  |1978.4914550781250000|      0.12500000|[55, 0, 0, 18]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      10|[100.03834563525233, -0.1431851515962091, -0.2760625497521708]                  |1978.4914550781250000|      0.06250000|[61, 0, 0, 20]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      11|[100.03834563525233, -0.1431851515962091, -0.2760625497521708]                  |1978.4914550781250000|      0.03125000|[67, 0, 0, 22]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      12|[100.03834563525233, -0.1431851515962091, -0.2760625497521708]                  |1978.4914550781250000|      0.01562500|[73, 0, 0, 24]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      13|[100.03833628701348, -0.1458300498008157, -0.2606630351137902]                  |1960.6165771484375000|      0.03125000|[79, 0, 0, 26]                                                             |  | trying linear partial model with 5 points | iterate success | actual_k=0
      14|[100.03833628701348, -0.1458300498008157, -0.2606630351137902]                  |1960.6165771484375000|      0.01562500|[85, 0, 0, 28]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
      15|[100.03833628701348, -0.1458300498008157, -0.2606630351137902]                  |1960.6165771484375000|      0.00781250|[91, 0, 0, 30]                                                             |  | trying linear partial model with 5 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=0
