k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|64352.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.9991217709105198, -1.018517193348595, -0.8331896432016679, -1.1254276061921953, -0.9124806149230744, -1.0433772317630987, -1.0003571811647423, -0.9140486677680318, -1.181648904748884, -0.8877520239341254, -0.8750497385430545, -0.8975006939938733, -0.7853213342120486, -0.872148743398049, -0.8664588151272857, -0.9774717489377409, -1.080402563943677, -0.8611161403255436, -0.8964961837066734, -0.7959918285144261, -1.0280309950789026, -0.9466997819781091, -0.9445807214059518, -1.096475252517257, -0.9979516841010824, -1.0226542439424866, -1.1121486691184004, -1.0410907612945155, -0.9400294161710929, -0.9794245530686149, -0.8851621137715731, -0.9226624192547415, -1.1270876767659082, -0.9515228783416778, -1.1355554185241237, -1.1246761197385504, -1.0801940349139005, -1.0283008645679697, -1.2160909245652969, -0.910821633583522, -1.0894451920857138, -0.8681725466298963, -0.9882854274864995, -0.8891495185185391, -0.9891039476294542, -1.0273886880199827, -1.0650895713712407, -1.0311103986435595, -0.893429565305286, -0.9739045563126412, -1.0063025944342379, -0.8975886144261569, -0.7702372340096504, -1.0383099191833285, -1.1574781110617978, -0.9035650639965715, -1.0037597590519383, -0.978954441295136, -0.8693210764126487, -0.9987713592662442, -0.8841738623349603, -1.014813994618386, -0.9129255885989169, -0.7864420990683186, -0.9648111699366688, -1.1496094900629699, -1.092249917492611, -0.788055578820717, -1.180522076116953, -0.9755305853018296, -1.0080035542192107, -1.1433051160305312, -1.0098464216901557, -0.9730389443671426, -0.9308151439211506, -0.9947291954288381, -0.9832433289462191, -0.9121605783425848, -0.935383420755386, -0.9445745173005974, -0.9862412879672867, -0.9589958748466288, -0.8506806558595749, -0.8811770727870389, -1.093612961033778, -0.9670653586541609, -0.9172690252961198, -1.0096394135961344, -0.8782877679174779, -1.0687750517296095, -1.1062830017775704, -0.8578689392817321, -1.1442686623629323, -1.0237583107417696, -0.9407132166455138, -1.0300374666071934, -0.8804807853525828, -1.0569515510265504]|62582.0625000000000000|      2.00000000|[29, 4, 0, 2]                                                              |  | trying linear partial model with 15 points | iterate success | actual_k=2
       2|[-1.2001829631290257, -0.8528962717118972, -1.1362993005112603, -0.919957842738556, -1.0497834527993009, -1.09166289486709, -1.0248056041711553, -1.0665930460717445, -1.3155283553368338, -0.869702107060218, -0.8253575029197803, -0.9391957906152026, -0.9480032775155436, -1.0400403063213295, -0.8562284223590849, -1.0313905773088876, -1.1162138651632003, -0.6952161131534763, -0.7757062122691992, -0.5290907693781053, -1.0336881513486151, -0.9140234903564427, -0.3833427333375734, -1.4773218592070734, -0.819124522337693, -0.9805309698903976, -1.034062087572792, -0.8598476829494084, -0.8091281865135633, -1.2133047288228396, -0.7770779622503907, -0.5940976388037232, -0.9465445734309818, -1.1714054628719663, -1.0423044791287261, -0.7429922840881371, -0.9589352960450684, -0.9764210337780415, -1.1924851550431326, -0.8133184034934735, -1.0053399857422822, -0.957753555992013, -0.8710731149325437, -0.6461744714172675, -0.698128434418418, -0.8723912148668893, -1.3922086863454295, -1.1181440587467106, -0.8226326489383528, -0.7439907137104173, -1.2245771950376911, -0.7514578429002701, -0.677257355692288, -1.1088373940919733, -1.0971682155614193, -0.8198239869533722, -0.9350254372057581, -0.9355380001666176, -0.3890609565882522, -1.2883118083669598, -1.0299720587140884, -1.1390533723864167, -0.6286021395962862, -0.7725670440626112, -0.95163818747298, -0.9156526798002383, -0.9690698253603113, -0.6659641079495855, -0.9463891184559741, -0.9465733894619958, -1.0849030756535165, -1.3673802460928073, -1.0467920080011466, -0.5453326321276617, -1.079670257596324, -0.675654614214162, -0.7246684261675975, -0.7182544656284999, -0.9154342320974219, -0.8996153133233483, -1.0812434011718377, -0.9293676806331082, -0.5391222968291207, -1.030871828881706, -0.9035263435927078, -0.5993079315109477, -0.6449334436691898, -0.7952435087841573, -0.4296296004382626, -1.058962619346436, -0.90617263784155, -0.5063467368865766, -1.43311272732217, -0.9541381209633216, -0.6625217375804695, -0.7360432632455044, -0.7973861068035948, -1.167602128774512]|58563.5976562500000000|      4.00000000|[71, 10, 0, 5]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=2
       3|[-1.2001829631290257, -0.8528962717118972, -1.1362993005112603, -0.919957842738556, -1.0497834527993009, -1.09166289486709, -1.0248056041711553, -1.0665930460717445, -1.3155283553368338, -0.869702107060218, -0.8253575029197803, -0.9391957906152026, -0.9480032775155436, -1.0400403063213295, -0.8562284223590849, -1.0313905773088876, -1.1162138651632003, -0.6952161131534763, -0.7757062122691992, -0.5290907693781053, -1.0336881513486151, -0.9140234903564427, -0.3833427333375734, -1.4773218592070734, -0.819124522337693, -0.9805309698903976, -1.034062087572792, -0.8598476829494084, -0.8091281865135633, -1.2133047288228396, -0.7770779622503907, -0.5940976388037232, -0.9465445734309818, -1.1714054628719663, -1.0423044791287261, -0.7429922840881371, -0.9589352960450684, -0.9764210337780415, -1.1924851550431326, -0.8133184034934735, -1.0053399857422822, -0.957753555992013, -0.8710731149325437, -0.6461744714172675, -0.698128434418418, -0.8723912148668893, -1.3922086863454295, -1.1181440587467106, -0.8226326489383528, -0.7439907137104173, -1.2245771950376911, -0.7514578429002701, -0.677257355692288, -1.1088373940919733, -1.0971682155614193, -0.8198239869533722, -0.9350254372057581, -0.9355380001666176, -0.3890609565882522, -1.2883118083669598, -1.0299720587140884, -1.1390533723864167, -0.6286021395962862, -0.7725670440626112, -0.95163818747298, -0.9156526798002383, -0.9690698253603113, -0.6659641079495855, -0.9463891184559741, -0.9465733894619958, -1.0849030756535165, -1.3673802460928073, -1.0467920080011466, -0.5453326321276617, -1.079670257596324, -0.675654614214162, -0.7246684261675975, -0.7182544656284999, -0.9154342320974219, -0.8996153133233483, -1.0812434011718377, -0.9293676806331082, -0.5391222968291207, -1.030871828881706, -0.9035263435927078, -0.5993079315109477, -0.6449334436691898, -0.7952435087841573, -0.4296296004382626, -1.058962619346436, -0.90617263784155, -0.5063467368865766, -1.43311272732217, -0.9541381209633216, -0.6625217375804695, -0.7360432632455044, -0.7973861068035948, -1.167602128774512]|58563.5976562500000000|      2.00000000|[183, 26, 0, 13]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-1.1730454580415777, -0.8756617128828897, -1.1846954016932794, -0.9380687786296423, -0.9516200029538605, -0.6403667310549019, -0.7802177200452055, -1.0169810814854605, -1.4015896883281533, -0.7712870170478243, -0.7651480309950723, -0.692600007431888, -1.0766768661048447, -1.1951004799149654, -0.9744828075177451, -0.7082058013136567, -1.4267316548360796, -0.7428655417730601, -0.956542554621792, -0.1222067313234547, -1.323868294257018, -0.6265885383013212, -0.2716417637790101, -1.2165061299540265, -0.3888997481028492, -0.8912671001269716, -0.4946232438271856, -1.047339351457613, -0.6290722948209453, -0.938405330791007, -0.5198195121016942, -0.6109626667708925, -0.6728376173127926, -0.900607560911171, -0.9802072807497332, -0.9401902372138691, -1.07669369397855, -0.8592951760767757, -1.064912686554793, -0.725530885239496, -1.012525096572212, -1.0765369187390565, -0.954156636801971, -0.2766911134987403, -0.5758452970853176, -0.6869366754473321, -0.9651312509249259, -0.8748739675935794, -0.8430656090790797, -0.7451248987873512, -1.0484806488560694, -0.9818999193229014, -0.4882354540968014, -1.2048020881189319, -1.2392302812475473, -0.9186048746876901, -1.0443282791554216, -1.0014057898256394, -0.1151196153256301, -1.136905722647923, -0.7961935497095523, -1.240808021730685, -0.6417206188604542, -0.9368895591205326, -0.7209878735549544, -1.0412640943862288, -1.337715433814671, -0.5779184912300359, -0.9848145918981573, -1.0548959387615877, -1.0351832386276696, -1.4553468045418647, -1.142739466974332, -0.2390635340696019, -1.0622226610456003, -0.9262198392709167, -0.3710854181865391, -0.5953019490338592, -0.8799124081717701, -0.5054586095973419, -1.065302296653745, -1.0504718356321239, -0.7087194063656567, -0.7748074901879256, -0.7698369835430596, -0.7412854059530596, -0.3803674554973324, -0.6983102003934061, -0.7481447970930795, -1.1210190960761142, -0.6039590403272221, -0.586945038501311, -1.4020809722399359, -0.9638861892469651, -0.671193500598863, -0.7146314571866846, -1.02911320654306, -1.1346716450362722]|56426.9921875000000000|      4.00000000|[253, 36, 0, 18]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | iterate success | actual_k=2
       5|[-1.1730454580415777, -0.8756617128828897, -1.1846954016932794, -0.9380687786296423, -0.9516200029538605, -0.6403667310549019, -0.7802177200452055, -1.0169810814854605, -1.4015896883281533, -0.7712870170478243, -0.7651480309950723, -0.692600007431888, -1.0766768661048447, -1.1951004799149654, -0.9744828075177451, -0.7082058013136567, -1.4267316548360796, -0.7428655417730601, -0.956542554621792, -0.1222067313234547, -1.323868294257018, -0.6265885383013212, -0.2716417637790101, -1.2165061299540265, -0.3888997481028492, -0.8912671001269716, -0.4946232438271856, -1.047339351457613, -0.6290722948209453, -0.938405330791007, -0.5198195121016942, -0.6109626667708925, -0.6728376173127926, -0.900607560911171, -0.9802072807497332, -0.9401902372138691, -1.07669369397855, -0.8592951760767757, -1.064912686554793, -0.725530885239496, -1.012525096572212, -1.0765369187390565, -0.954156636801971, -0.2766911134987403, -0.5758452970853176, -0.6869366754473321, -0.9651312509249259, -0.8748739675935794, -0.8430656090790797, -0.7451248987873512, -1.0484806488560694, -0.9818999193229014, -0.4882354540968014, -1.2048020881189319, -1.2392302812475473, -0.9186048746876901, -1.0443282791554216, -1.0014057898256394, -0.1151196153256301, -1.136905722647923, -0.7961935497095523, -1.240808021730685, -0.6417206188604542, -0.9368895591205326, -0.7209878735549544, -1.0412640943862288, -1.337715433814671, -0.5779184912300359, -0.9848145918981573, -1.0548959387615877, -1.0351832386276696, -1.4553468045418647, -1.142739466974332, -0.2390635340696019, -1.0622226610456003, -0.9262198392709167, -0.3710854181865391, -0.5953019490338592, -0.8799124081717701, -0.5054586095973419, -1.065302296653745, -1.0504718356321239, -0.7087194063656567, -0.7748074901879256, -0.7698369835430596, -0.7412854059530596, -0.3803674554973324, -0.6983102003934061, -0.7481447970930795, -1.1210190960761142, -0.6039590403272221, -0.586945038501311, -1.4020809722399359, -0.9638861892469651, -0.671193500598863, -0.7146314571866846, -1.02911320654306, -1.1346716450362722]|56426.9921875000000000|      2.00000000|[365, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-0.7705078365735905, -0.7907521119925591, -1.256061953817239, -0.7651705026698521, -1.0796780163574509, -0.8353047870117716, -0.5974773345212017, -0.9218121141196902, -1.4942829852638695, -0.6957203096215735, -0.8778951296732479, -0.5439928285975393, -0.7470838809892386, -0.8800274794056397, -0.8821403409843888, -0.6454320896108275, -1.1482506043103275, -0.4179557772004253, -0.6867317797692742, -0.1197452251412564, -1.135029228852122, -0.8079757509881702, 0.2448921706546763, -1.021000083415874, -0.4339469180556986, -1.1276370095725083, -0.3696059193204433, -1.2150999103935456, -0.5791687087981306, -0.7050523931076699, -0.3686438688081187, -0.4312751112470118, -0.7761866208099691, -0.4968785810135554, -0.8413313138759042, -0.8308738092343171, -1.041272607776537, -0.6929262206429875, -1.1076855336398246, -0.2673516714767902, -0.9125093387143096, -0.7106042190384932, -0.8671505054358484, -0.5488065032705376, -0.6465820452349403, -0.6700667603761578, -0.7593221103354587, -0.3516482813992851, -0.7155764019403833, -0.6670070319019668, -0.7488572698244003, -0.9732298828830402, -0.329090372551652, -1.38569579953065, -1.0659627706199604, -1.0511362410886547, -0.8543575858279042, -0.8494046792586789, -0.3437661570211915, -1.0841652479168125, -0.7060201109634302, -1.220054817769993, -0.4441035713467386, -0.6773523892230888, -0.5639414402676122, -1.2473673997009127, -1.4868369578424288, -0.7574907953698509, -1.224229352069348, -0.9653165961271541, -1.1096186805649881, -1.5157021107959296, -0.9528091372721623, -0.350647955511126, -1.2085940907642079, -0.6810999185394794, -0.4541910380380584, -0.5416897780067107, -1.0848584193762933, -0.1411212031591528, -0.9476351558718441, -0.9528315979520213, -0.8953352867738611, -0.892788083788262, -0.6264616848652025, -0.9686594502021222, -0.2844575344410705, -0.3336091311950496, -0.8899455898890368, -1.0803308501635631, -0.7708602855778341, -0.2582396665447147, -1.2919704206775917, -0.9338661545436686, -0.6477396256989623, -0.3485421318548341, -0.8265124243635483, -1.1890436063364032]|53002.5429687500000000|      4.00000000|[407, 58, 0, 29]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=2
       7|[-0.7705078365735905, -0.7907521119925591, -1.256061953817239, -0.7651705026698521, -1.0796780163574509, -0.8353047870117716, -0.5974773345212017, -0.9218121141196902, -1.4942829852638695, -0.6957203096215735, -0.8778951296732479, -0.5439928285975393, -0.7470838809892386, -0.8800274794056397, -0.8821403409843888, -0.6454320896108275, -1.1482506043103275, -0.4179557772004253, -0.6867317797692742, -0.1197452251412564, -1.135029228852122, -0.8079757509881702, 0.2448921706546763, -1.021000083415874, -0.4339469180556986, -1.1276370095725083, -0.3696059193204433, -1.2150999103935456, -0.5791687087981306, -0.7050523931076699, -0.3686438688081187, -0.4312751112470118, -0.7761866208099691, -0.4968785810135554, -0.8413313138759042, -0.8308738092343171, -1.041272607776537, -0.6929262206429875, -1.1076855336398246, -0.2673516714767902, -0.9125093387143096, -0.7106042190384932, -0.8671505054358484, -0.5488065032705376, -0.6465820452349403, -0.6700667603761578, -0.7593221103354587, -0.3516482813992851, -0.7155764019403833, -0.6670070319019668, -0.7488572698244003, -0.9732298828830402, -0.329090372551652, -1.38569579953065, -1.0659627706199604, -1.0511362410886547, -0.8543575858279042, -0.8494046792586789, -0.3437661570211915, -1.0841652479168125, -0.7060201109634302, -1.220054817769993, -0.4441035713467386, -0.6773523892230888, -0.5639414402676122, -1.2473673997009127, -1.4868369578424288, -0.7574907953698509, -1.224229352069348, -0.9653165961271541, -1.1096186805649881, -1.5157021107959296, -0.9528091372721623, -0.350647955511126, -1.2085940907642079, -0.6810999185394794, -0.4541910380380584, -0.5416897780067107, -1.0848584193762933, -0.1411212031591528, -0.9476351558718441, -0.9528315979520213, -0.8953352867738611, -0.892788083788262, -0.6264616848652025, -0.9686594502021222, -0.2844575344410705, -0.3336091311950496, -0.8899455898890368, -1.0803308501635631, -0.7708602855778341, -0.2582396665447147, -1.2919704206775917, -0.9338661545436686, -0.6477396256989623, -0.3485421318548341, -0.8265124243635483, -1.1890436063364032]|53002.5429687500000000|      2.00000000|[519, 74, 1, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[-0.5643037090457951, -0.7801139465555497, -1.1227511055592805, -0.8052028582844215, -0.783062134645493, -0.9226371603180828, -0.543570994251654, -1.0627292170927978, -1.546709548226554, -0.5150175615356587, -0.8450420998645397, -0.4418656252827859, -0.7770249126283328, -0.7015152369703148, -1.000401678616098, -0.161378857904606, -1.497950175686283, -0.5617849342871697, -0.9213062482323989, -0.1574786044514724, -1.3544097813233438, -0.8694521143983597, 0.3558135218016659, -0.9769613795209752, -0.3071059285405107, -1.2864275115039057, -0.3024778504582557, -1.480827482302234, -0.3795378895397251, -0.9529575025158596, -0.1261629752092669, -0.3204077021790214, -1.1348772534934408, -0.6328589405671479, -0.5231283759412173, -0.5916893590567401, -1.0234357923311819, -0.998529589383031, -1.2765682411246237, 0.0094024899032992, -0.909755150838394, -0.7153484838322947, -0.8417652808937318, -0.3464409175779074, -0.475969084438579, -0.7423240097924231, -0.5519111882295518, -0.327425149130208, -0.9153255225735807, -0.4936378439479371, -1.0281672077812087, -0.9111413215923677, -0.3198062525742836, -1.4864924412297742, -1.0503722854168607, -0.8485803741325733, -0.6076674248636279, -1.0551008662473553, -0.4627130516424195, -0.6597199565318057, -0.562395181608374, -1.22742274711512, -0.4106158105114491, -0.9092610876058872, -0.2404176537474302, -1.1024063797850725, -1.3242166431166087, -0.3959886347192234, -1.2486487996022217, -0.5644065961851217, -1.0528368376473365, -1.2348957914135037, -0.8920294215651993, -0.1516534075672579, -1.0464506967044156, -0.5112575748557765, -0.1238638097550048, -0.8291796355948986, -0.908315638695617, -0.2642881295857978, -1.1975220798471313, -1.0040211694138954, -0.4040663715595285, -1.0577771253575898, -0.9246752994136871, -0.988905326886666, -0.0721295761998155, -0.1052891339694748, -0.5904574140891306, -1.0096350379510473, -0.6464156402513338, -0.1680738793391324, -1.2584219675295445, -1.2928550996325177, -0.3937642495779945, -0.5173220797036729, -0.9376247089629086, -1.1720727596913716]|52012.2812500000000000|      4.00000000|[562, 80, 1, 41]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=2
       9|[-0.5643037090457951, -0.7801139465555497, -1.1227511055592805, -0.8052028582844215, -0.783062134645493, -0.9226371603180828, -0.543570994251654, -1.0627292170927978, -1.546709548226554, -0.5150175615356587, -0.8450420998645397, -0.4418656252827859, -0.7770249126283328, -0.7015152369703148, -1.000401678616098, -0.161378857904606, -1.497950175686283, -0.5617849342871697, -0.9213062482323989, -0.1574786044514724, -1.3544097813233438, -0.8694521143983597, 0.3558135218016659, -0.9769613795209752, -0.3071059285405107, -1.2864275115039057, -0.3024778504582557, -1.480827482302234, -0.3795378895397251, -0.9529575025158596, -0.1261629752092669, -0.3204077021790214, -1.1348772534934408, -0.6328589405671479, -0.5231283759412173, -0.5916893590567401, -1.0234357923311819, -0.998529589383031, -1.2765682411246237, 0.0094024899032992, -0.909755150838394, -0.7153484838322947, -0.8417652808937318, -0.3464409175779074, -0.475969084438579, -0.7423240097924231, -0.5519111882295518, -0.327425149130208, -0.9153255225735807, -0.4936378439479371, -1.0281672077812087, -0.9111413215923677, -0.3198062525742836, -1.4864924412297742, -1.0503722854168607, -0.8485803741325733, -0.6076674248636279, -1.0551008662473553, -0.4627130516424195, -0.6597199565318057, -0.562395181608374, -1.22742274711512, -0.4106158105114491, -0.9092610876058872, -0.2404176537474302, -1.1024063797850725, -1.3242166431166087, -0.3959886347192234, -1.2486487996022217, -0.5644065961851217, -1.0528368376473365, -1.2348957914135037, -0.8920294215651993, -0.1516534075672579, -1.0464506967044156, -0.5112575748557765, -0.1238638097550048, -0.8291796355948986, -0.908315638695617, -0.2642881295857978, -1.1975220798471313, -1.0040211694138954, -0.4040663715595285, -1.0577771253575898, -0.9246752994136871, -0.988905326886666, -0.0721295761998155, -0.1052891339694748, -0.5904574140891306, -1.0096350379510473, -0.6464156402513338, -0.1680738793391324, -1.2584219675295445, -1.2928550996325177, -0.3937642495779945, -0.5173220797036729, -0.9376247089629086, -1.1720727596913716]|52012.2812500000000000|      2.00000000|[674, 96, 1, 49]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 71 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 85 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-0.0818053882205302, -0.7073699208425219, -0.8085949035081847, -1.0079031950817543, -0.5989366305124558, -0.765994596217668, -0.5052995922940243, -1.0169020996636142, -1.5149351582152668, -0.4561219727604978, -0.6976247779636966, -0.5199371121190528, -0.4960775635497741, -0.5689555605972132, -0.6875831255493203, 0.2533695429606361, -1.2322517820774888, -0.4642493955633066, -1.154608329884319, -0.0713697457468007, -1.4492932705280706, -0.7812378345238484, 0.4398115583708523, -1.1015192723101694, -0.5603621154117251, -1.4578601773716442, 0.0607088952151998, -1.6843319381837514, -0.260185567698096, -0.7440448356563629, -0.1719217564137933, -0.0729031349753552, -1.0463088816196986, -0.8850055233687131, -0.2711808787943268, -0.5279302700397656, -1.1046223423453487, -1.0468352102075031, -1.2398669626344374, -0.0098763902892696, -1.0602416587093115, -1.0296532477676932, -0.8301301252395387, -0.1855703166210996, -0.6152668578333634, -0.9293008745242266, -0.7266689383427354, -0.1912505736499326, -0.7692872370168922, -0.5221909711246023, -1.0734222892018683, -0.7983634194365302, -0.064108041065591, -1.6174021659647475, -0.9256069453264735, -0.768999030849309, -0.5272747914310502, -1.317218805513703, -0.2160612654713668, -0.4620686555157882, -0.5512664772821035, -1.114776739795575, -0.1265939436169043, -0.7001010531829558, -0.1163191060994249, -1.0392901719341057, -1.0047197955431477, -0.2339678723799905, -1.2435072730722092, -0.53223443764577, -0.8058974941093361, -1.1205867848512898, -0.568248793824738, 0.1644938484493918, -1.2276377211787333, -0.2852478028090016, 0.1359297319566499, -0.687176518545408, -0.9025780770522116, 0.0468711902217033, -1.066420365130376, -0.718185481740011, -0.4961240877645842, -1.629986799816308, -0.9687605944850058, -0.8695550171085538, 0.1612998283574779, -0.3898848622824068, -0.9693964091548501, -1.2972617107895115, -0.44566975793595, 0.1491735442555656, -1.269509278346989, -1.2314008238405874, -0.436070272618534, -0.7826780655633381, -0.9296017192327132, -1.2815611530581557]|50928.2656250000000000|      4.00000000|[702, 100, 1, 51]                                                          |  | trying linear partial model with 15 points | iterate success | actual_k=2
