k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[84, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[166, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 70 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[248, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[329, 24, 0, 24]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[4.141190139213881, 0.0421432877721807, 0.1738282566354308, 0.0181370527226851, 1.6769980750048985, 0.0214663195933229, 1.1969772163104717, 0.0141468617808492, 0.3012575100010139, 0.0214796574249839, 0.3395158925897111, 0.031251956938092, 0.0731931720000116, 0.0173456147841833, 0.2490295686692119, 0.0180470103048901, 1.3836481727526793, 0.0258281548555462, 1.1684087962875218, 0.0216772585385667, 0.0818486948402314, 0.0183950653218578, 0.131782065125647, 0.0231609524823581, 0.3040462445726154, 0.001920436834861, 0.1090114251358128, 0.0227685103477055, 0.112804956282836, 0.0197600740620612, 0.5465709412778135, 0.0115238206166888, 0.023463689155108, 0.0205616129496046, 0.0957288861526027, 0.0211420920731221, 0.1105021700126119, 0.0208947692284737, 0.0463734104917601, 0.0150369802394884, 0.0894057867805419, 0.0273457039069244, 0.2952706694539575, 0.0202346872213519, 0.42280854559903, 0.0227147966357943, 0.1696864248016057, 0.0148098963385191, 0.0728347373845817, 0.0181041422147308, 0.3181047851336382, 0.0223320638027119, 0.1398238917066462, 0.0190411249592709, 0.3022257229905917, 0.0351425091415844, 0.0725778592493018, 0.028193770627313, 0.1492831840159734, 0.0200836962902632, 0.2039410965848026, 0.0257676725847191, 0.1498134412040489, 0.021998064751157, 0.4022972220005834, 0.0276020266442697]|196382.5937500000000000|      0.12500000|[357, 26, 0, 26]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       6|[4.141190139213881, 0.0421432877721807, 0.1738282566354308, 0.0181370527226851, 1.6769980750048985, 0.0214663195933229, 1.1969772163104717, 0.0141468617808492, 0.3012575100010139, 0.0214796574249839, 0.3395158925897111, 0.031251956938092, 0.0731931720000116, 0.0173456147841833, 0.2490295686692119, 0.0180470103048901, 1.3836481727526793, 0.0258281548555462, 1.1684087962875218, 0.0216772585385667, 0.0818486948402314, 0.0183950653218578, 0.131782065125647, 0.0231609524823581, 0.3040462445726154, 0.001920436834861, 0.1090114251358128, 0.0227685103477055, 0.112804956282836, 0.0197600740620612, 0.5465709412778135, 0.0115238206166888, 0.023463689155108, 0.0205616129496046, 0.0957288861526027, 0.0211420920731221, 0.1105021700126119, 0.0208947692284737, 0.0463734104917601, 0.0150369802394884, 0.0894057867805419, 0.0273457039069244, 0.2952706694539575, 0.0202346872213519, 0.42280854559903, 0.0227147966357943, 0.1696864248016057, 0.0148098963385191, 0.0728347373845817, 0.0181041422147308, 0.3181047851336382, 0.0223320638027119, 0.1398238917066462, 0.0190411249592709, 0.3022257229905917, 0.0351425091415844, 0.0725778592493018, 0.028193770627313, 0.1492831840159734, 0.0200836962902632, 0.2039410965848026, 0.0257676725847191, 0.1498134412040489, 0.021998064751157, 0.4022972220005834, 0.0276020266442697]|196382.5937500000000000|      0.06250000|[437, 32, 0, 32]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[4.13690195844119, 0.0567363945869587, 0.1900684723043418, 0.0156543554513886, 1.681659655346981, 0.0237531523046059, 1.2023047840533714, 0.0169857483426652, 0.3062239821185543, -0.0024276110241881, 0.345767130420432, 0.0269107794394413, 0.0631879565795454, 0.0173751032915458, 0.2428692793522439, 0.030992558885371, 1.390220494400858, 0.0208443773994336, 1.1642763955452675, 0.0301236046679868, 0.0801091579945652, 0.0198149336145304, 0.1443258025878186, 0.0122600856233781, 0.3057466056644484, 0.006395194269821, 0.1039903201417723, 0.0335510461287106, 0.0989694524379256, 0.0196593706563289, 0.5529433089993573, 0.0115155454392998, 0.0216392698940811, 0.0123993360896957, 0.1115976585865198, 0.0269332105118463, 0.1111413831132746, 0.0292967509213518, 0.0418725965539593, 0.0130058692969174, 0.0847836019409821, 0.0193247526017885, 0.2923178950628849, 0.0212701642988168, 0.4126289558871757, 0.0147480542644161, 0.1800902463482109, 0.0163180663405361, 0.0712632890404307, 0.0163639049624206, 0.3161171232645532, 0.0261055829272567, 0.1334901764303542, 0.0149422452115113, 0.2895618255692997, 0.0292561000454831, 0.0658472206056177, 0.0288318302179717, 0.1606287757053661, 0.0250479912996199, 0.2042374739782344, 0.0243198169537586, 0.1492469574437801, 0.0123445154868678, 0.3909602401057905, 0.0226028575376268]|166636.4375000000000000|      0.12500000|[465, 34, 0, 34]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[4.13690195844119, 0.0567363945869587, 0.1900684723043418, 0.0156543554513886, 1.681659655346981, 0.0237531523046059, 1.2023047840533714, 0.0169857483426652, 0.3062239821185543, -0.0024276110241881, 0.345767130420432, 0.0269107794394413, 0.0631879565795454, 0.0173751032915458, 0.2428692793522439, 0.030992558885371, 1.390220494400858, 0.0208443773994336, 1.1642763955452675, 0.0301236046679868, 0.0801091579945652, 0.0198149336145304, 0.1443258025878186, 0.0122600856233781, 0.3057466056644484, 0.006395194269821, 0.1039903201417723, 0.0335510461287106, 0.0989694524379256, 0.0196593706563289, 0.5529433089993573, 0.0115155454392998, 0.0216392698940811, 0.0123993360896957, 0.1115976585865198, 0.0269332105118463, 0.1111413831132746, 0.0292967509213518, 0.0418725965539593, 0.0130058692969174, 0.0847836019409821, 0.0193247526017885, 0.2923178950628849, 0.0212701642988168, 0.4126289558871757, 0.0147480542644161, 0.1800902463482109, 0.0163180663405361, 0.0712632890404307, 0.0163639049624206, 0.3161171232645532, 0.0261055829272567, 0.1334901764303542, 0.0149422452115113, 0.2895618255692997, 0.0292561000454831, 0.0658472206056177, 0.0288318302179717, 0.1606287757053661, 0.0250479912996199, 0.2042374739782344, 0.0243198169537586, 0.1492469574437801, 0.0123445154868678, 0.3909602401057905, 0.0226028575376268]|166636.4375000000000000|      0.06250000|[546, 40, 0, 40]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[4.13690195844119, 0.0567363945869587, 0.1900684723043418, 0.0156543554513886, 1.681659655346981, 0.0237531523046059, 1.2023047840533714, 0.0169857483426652, 0.3062239821185543, -0.0024276110241881, 0.345767130420432, 0.0269107794394413, 0.0631879565795454, 0.0173751032915458, 0.2428692793522439, 0.030992558885371, 1.390220494400858, 0.0208443773994336, 1.1642763955452675, 0.0301236046679868, 0.0801091579945652, 0.0198149336145304, 0.1443258025878186, 0.0122600856233781, 0.3057466056644484, 0.006395194269821, 0.1039903201417723, 0.0335510461287106, 0.0989694524379256, 0.0196593706563289, 0.5529433089993573, 0.0115155454392998, 0.0216392698940811, 0.0123993360896957, 0.1115976585865198, 0.0269332105118463, 0.1111413831132746, 0.0292967509213518, 0.0418725965539593, 0.0130058692969174, 0.0847836019409821, 0.0193247526017885, 0.2923178950628849, 0.0212701642988168, 0.4126289558871757, 0.0147480542644161, 0.1800902463482109, 0.0163180663405361, 0.0712632890404307, 0.0163639049624206, 0.3161171232645532, 0.0261055829272567, 0.1334901764303542, 0.0149422452115113, 0.2895618255692997, 0.0292561000454831, 0.0658472206056177, 0.0288318302179717, 0.1606287757053661, 0.0250479912996199, 0.2042374739782344, 0.0243198169537586, 0.1492469574437801, 0.0123445154868678, 0.3909602401057905, 0.0226028575376268]|166636.4375000000000000|      0.03125000|[627, 46, 0, 46]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[4.13690195844119, 0.0567363945869587, 0.1900684723043418, 0.0156543554513886, 1.681659655346981, 0.0237531523046059, 1.2023047840533714, 0.0169857483426652, 0.3062239821185543, -0.0024276110241881, 0.345767130420432, 0.0269107794394413, 0.0631879565795454, 0.0173751032915458, 0.2428692793522439, 0.030992558885371, 1.390220494400858, 0.0208443773994336, 1.1642763955452675, 0.0301236046679868, 0.0801091579945652, 0.0198149336145304, 0.1443258025878186, 0.0122600856233781, 0.3057466056644484, 0.006395194269821, 0.1039903201417723, 0.0335510461287106, 0.0989694524379256, 0.0196593706563289, 0.5529433089993573, 0.0115155454392998, 0.0216392698940811, 0.0123993360896957, 0.1115976585865198, 0.0269332105118463, 0.1111413831132746, 0.0292967509213518, 0.0418725965539593, 0.0130058692969174, 0.0847836019409821, 0.0193247526017885, 0.2923178950628849, 0.0212701642988168, 0.4126289558871757, 0.0147480542644161, 0.1800902463482109, 0.0163180663405361, 0.0712632890404307, 0.0163639049624206, 0.3161171232645532, 0.0261055829272567, 0.1334901764303542, 0.0149422452115113, 0.2895618255692997, 0.0292561000454831, 0.0658472206056177, 0.0288318302179717, 0.1606287757053661, 0.0250479912996199, 0.2042374739782344, 0.0243198169537586, 0.1492469574437801, 0.0123445154868678, 0.3909602401057905, 0.0226028575376268]|166636.4375000000000000|      0.01562500|[707, 52, 0, 52]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
