k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0027519794288008, -0.1547111710542978, 0.0608887050077407, 0.0545726671046292, 0.0028705777614721, 0.0692744626187259, 0.2134560568227471, -0.046077498913552, 0.136843353029412, 0.1288736794496373, 0.1273619433256462, 0.0898678029024027, 0.1643618189955457, 0.1449861682011662, 0.2330963754966801, 0.140015303513557, 0.0415895855243397, 0.0388701250816897, 0.1988338603387998, 0.0915747585736401, 0.2382400197202519, 0.0707989181457334, 0.1955547924787046, 0.2198446443945718, 0.3043158049286491, 0.249581397089848, 0.3939256574184378, 0.2999938999952302, 0.3210668364038352, 0.2370012015428083, 0.4749051297836209, 0.3056680555283248, 0.4209652999304447, 0.3696286044412733, 0.4147638382004795, 0.4483419365496772, 0.4343699265868983, 0.340688019195847, 0.4690497304331512, 0.5035248625892086, 0.4196004347520442, 0.3814745810928996, 0.3653122905891207, 0.5167095982373878, 0.6122911707381101, 0.5077539052954306, 0.3799981834012359, 0.5294305646597497, 0.7922709543363372, 0.3591945323576778, 0.551621138192655, 0.3841605781788654, 0.6383756023194849, 0.6409752564289106, 0.5535979683350398, 0.6400164881505929, 0.5236883645662039, 0.463693179509792, 0.5039742236877778, 0.6531676807797, 0.6532823434222799, 0.5087350338423378, 0.5024757210772454, 0.4598780433185974, 0.7267993380633713, 0.5346645175729232, 0.6142521978308038, 0.7740732008219561, 0.6481062978885366, 0.9192068604643546, 0.7884386291654911, 0.8155497196221092, 0.6443208422850336, 0.9166380325067915, 0.7903409626233587, 0.7570843557747694, 0.6950192680291759, 0.8554097790776954, 0.9570355042553788, 0.7439051805836102, 0.8996141143583595, 0.8764118173582607, 0.9606207953376231, 1.0159934623526907, 1.0279993652372255, 0.9692404476379071, 0.8673476754775256, 1.0177326836033675, 0.933108819092717, 0.9616879404903907, 1.115050193026165, 1.103501807741428, 0.8219162969092347, 1.0002323137353237, 0.9743199148609046, 1.0874887698374316, 0.9258588973239514, 1.0981004697486196, 0.9862461740465385, 1.1303808962883932]|-92.9588661560217275|      2.00000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate success | actual_k=8
       2|[0.0027519794288008, -0.1547111710542978, 0.0608887050077407, 0.0545726671046292, 0.0028705777614721, 0.0692744626187259, 0.2134560568227471, -0.046077498913552, 0.136843353029412, 0.1288736794496373, 0.1273619433256462, 0.0898678029024027, 0.1643618189955457, 0.1449861682011662, 0.2330963754966801, 0.140015303513557, 0.0415895855243397, 0.0388701250816897, 0.1988338603387998, 0.0915747585736401, 0.2382400197202519, 0.0707989181457334, 0.1955547924787046, 0.2198446443945718, 0.3043158049286491, 0.249581397089848, 0.3939256574184378, 0.2999938999952302, 0.3210668364038352, 0.2370012015428083, 0.4749051297836209, 0.3056680555283248, 0.4209652999304447, 0.3696286044412733, 0.4147638382004795, 0.4483419365496772, 0.4343699265868983, 0.340688019195847, 0.4690497304331512, 0.5035248625892086, 0.4196004347520442, 0.3814745810928996, 0.3653122905891207, 0.5167095982373878, 0.6122911707381101, 0.5077539052954306, 0.3799981834012359, 0.5294305646597497, 0.7922709543363372, 0.3591945323576778, 0.551621138192655, 0.3841605781788654, 0.6383756023194849, 0.6409752564289106, 0.5535979683350398, 0.6400164881505929, 0.5236883645662039, 0.463693179509792, 0.5039742236877778, 0.6531676807797, 0.6532823434222799, 0.5087350338423378, 0.5024757210772454, 0.4598780433185974, 0.7267993380633713, 0.5346645175729232, 0.6142521978308038, 0.7740732008219561, 0.6481062978885366, 0.9192068604643546, 0.7884386291654911, 0.8155497196221092, 0.6443208422850336, 0.9166380325067915, 0.7903409626233587, 0.7570843557747694, 0.6950192680291759, 0.8554097790776954, 0.9570355042553788, 0.7439051805836102, 0.8996141143583595, 0.8764118173582607, 0.9606207953376231, 1.0159934623526907, 1.0279993652372255, 0.9692404476379071, 0.8673476754775256, 1.0177326836033675, 0.933108819092717, 0.9616879404903907, 1.115050193026165, 1.103501807741428, 0.8219162969092347, 1.0002323137353237, 0.9743199148609046, 1.0874887698374316, 0.9258588973239514, 1.0981004697486196, 0.9862461740465385, 1.1303808962883932]|-92.9588661560217275|      1.00000000|[226, 32, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       3|[0.0027519794288008, -0.1547111710542978, 0.0608887050077407, 0.0545726671046292, 0.0028705777614721, 0.0692744626187259, 0.2134560568227471, -0.046077498913552, 0.136843353029412, 0.1288736794496373, 0.1273619433256462, 0.0898678029024027, 0.1643618189955457, 0.1449861682011662, 0.2330963754966801, 0.140015303513557, 0.0415895855243397, 0.0388701250816897, 0.1988338603387998, 0.0915747585736401, 0.2382400197202519, 0.0707989181457334, 0.1955547924787046, 0.2198446443945718, 0.3043158049286491, 0.249581397089848, 0.3939256574184378, 0.2999938999952302, 0.3210668364038352, 0.2370012015428083, 0.4749051297836209, 0.3056680555283248, 0.4209652999304447, 0.3696286044412733, 0.4147638382004795, 0.4483419365496772, 0.4343699265868983, 0.340688019195847, 0.4690497304331512, 0.5035248625892086, 0.4196004347520442, 0.3814745810928996, 0.3653122905891207, 0.5167095982373878, 0.6122911707381101, 0.5077539052954306, 0.3799981834012359, 0.5294305646597497, 0.7922709543363372, 0.3591945323576778, 0.551621138192655, 0.3841605781788654, 0.6383756023194849, 0.6409752564289106, 0.5535979683350398, 0.6400164881505929, 0.5236883645662039, 0.463693179509792, 0.5039742236877778, 0.6531676807797, 0.6532823434222799, 0.5087350338423378, 0.5024757210772454, 0.4598780433185974, 0.7267993380633713, 0.5346645175729232, 0.6142521978308038, 0.7740732008219561, 0.6481062978885366, 0.9192068604643546, 0.7884386291654911, 0.8155497196221092, 0.6443208422850336, 0.9166380325067915, 0.7903409626233587, 0.7570843557747694, 0.6950192680291759, 0.8554097790776954, 0.9570355042553788, 0.7439051805836102, 0.8996141143583595, 0.8764118173582607, 0.9606207953376231, 1.0159934623526907, 1.0279993652372255, 0.9692404476379071, 0.8673476754775256, 1.0177326836033675, 0.933108819092717, 0.9616879404903907, 1.115050193026165, 1.103501807741428, 0.8219162969092347, 1.0002323137353237, 0.9743199148609046, 1.0874887698374316, 0.9258588973239514, 1.0981004697486196, 0.9862461740465385, 1.1303808962883932]|-92.9588661560217275|      0.50000000|[339, 48, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       4|[-0.0069148500523246, -0.093926923181306, 0.1018176952000838, 0.0243163983881935, -0.0090853981578708, 0.1047286594097595, 0.2347371746228626, -0.1129764158470417, 0.1106793106371387, 0.0643329912325476, 0.1125780472354351, 0.0602509724796324, 0.1528590064457386, 0.1320714506624189, 0.2116189851316252, 0.0863403319555119, 0.1339393101809493, 0.0828912587171054, 0.2147094007044781, 0.1107899189422482, 0.2852440943780947, 0.0448881587605364, 0.2717388438219206, 0.232775269277173, 0.2885781904419857, 0.305016805632178, 0.3819464635565814, 0.3396165015014966, 0.3016691667843565, 0.2259159675167447, 0.4358756727791903, 0.3789475348914726, 0.4768356296273387, 0.3815208628500661, 0.4139235483347319, 0.4737913364748633, 0.4755894418729453, 0.3395308458585793, 0.441185938737358, 0.5071738402916862, 0.4850786748110872, 0.4753175501416025, 0.4201509609341733, 0.4621639043625256, 0.6513720910896607, 0.5637255266626704, 0.3835615393204019, 0.4998713921243423, 0.7630176477100805, 0.3330667934564977, 0.585215387423483, 0.3549098647394441, 0.6895082274208703, 0.6803515373189216, 0.5502548539299676, 0.6310326877184783, 0.5483931176363118, 0.4015132773320023, 0.5072881270986924, 0.7066291107407663, 0.7096487005096762, 0.4524047095051206, 0.4618682808318847, 0.4768899064526672, 0.6874217169434907, 0.5091326170122286, 0.6040867097156474, 0.8302791118451363, 0.6268207411221267, 0.8722542497067101, 0.7348697327831517, 0.7529353826752191, 0.7110842456487826, 0.8775881081173561, 0.7763031235171008, 0.7525867860258029, 0.7483593128831909, 0.8819797827453768, 0.8987876786315749, 0.768120880384059, 0.9273966296244548, 0.8499444128495384, 1.054849442296142, 1.1518833867772051, 1.0711395195335045, 1.0002380301895255, 0.8659677209412368, 1.0235821470558186, 0.8830838384817569, 0.9832566416701307, 1.1014851942454325, 1.216155892877824, 0.892280581015927, 1.0501989399967704, 1.0307686079947782, 1.2884897214325643, 0.867252557017535, 1.1526492797626287, 0.9883955808000497, 1.21576246682064]|-117.9686124823555105|      1.00000000|[452, 64, 4, 12]                                                           |  | used linear model with 129 points | iterate success | actual_k=8
       5|[0.1438620168621542, -0.2018889071869897, 0.2075009219523629, -0.0037331092801415, -0.1956959611435552, 0.0244731652831823, 0.2778612277996978, -0.2852382666010895, 0.0519474498104683, -0.0040795072324436, 0.1854220020215434, 0.0710712852909878, 0.2097457241558963, 0.0561701431898666, 0.1666689641646675, -0.0718222938239928, 0.2972887647432183, 0.1486150261769261, 0.2091892541310536, 0.1958052333617613, 0.2350300697939227, -0.0632729476457412, 0.4069726882214845, 0.1318035554935676, 0.1273671664063706, 0.3346615173115068, 0.5647056501760295, 0.2620689762340709, 0.535124043996943, 0.189814325061924, 0.4836447715047585, 0.5266835077720735, 0.5191694471838632, 0.3774908018542233, 0.3605263448995175, 0.7293175922842658, 0.4130442061959865, 0.2963310659495437, 0.3717500790762082, 0.511500358585636, 0.5457876355887453, 0.4990134017307388, 0.5339431319140959, 0.4447690732100572, 0.7004635869548747, 0.6927893054263171, 0.2587743288812886, 0.4364651091959628, 0.7613543163867668, 0.315574958777415, 0.4635403211399958, 0.3868598432369811, 0.7457629310814472, 0.6576534678890149, 0.4806146640338578, 0.6186078678403628, 0.5177253008329539, 0.3814003404937235, 0.4596546593864005, 0.8562059943198757, 0.7913994655771551, 0.4599855939608112, 0.4442805014860486, 0.4818021586983192, 0.7172074089488494, 0.4296170696699754, 0.6387491757030352, 0.6379559707374818, 0.6136792455144723, 0.8372279491452338, 0.6646012051696788, 0.7321108423687546, 0.8550789664444024, 1.0156054728796164, 0.8445966553709107, 0.8294703951222875, 0.7496155667808171, 1.0085945754254877, 0.7623043453147477, 0.7667179459845482, 1.0457971761715688, 0.6857617699158505, 1.0969499834593464, 1.0844725356108367, 1.133334101357875, 1.1861464251956253, 1.0777815248994997, 1.0919790352668017, 1.0139529151765017, 1.0321325987898744, 1.2882791967150609, 1.2240329854630292, 0.8080547047039052, 1.1679451667835954, 0.9833740178132233, 1.3793008228933223, 1.0601402092651375, 1.0760920838625951, 1.078006986321334, 1.221121088211754]|-159.1910598089228586|      2.00000000|[565, 80, 5, 15]                                                           |  | used linear model with 129 points | iterate success | actual_k=8
       6|[0.1438620168621542, -0.2018889071869897, 0.2075009219523629, -0.0037331092801415, -0.1956959611435552, 0.0244731652831823, 0.2778612277996978, -0.2852382666010895, 0.0519474498104683, -0.0040795072324436, 0.1854220020215434, 0.0710712852909878, 0.2097457241558963, 0.0561701431898666, 0.1666689641646675, -0.0718222938239928, 0.2972887647432183, 0.1486150261769261, 0.2091892541310536, 0.1958052333617613, 0.2350300697939227, -0.0632729476457412, 0.4069726882214845, 0.1318035554935676, 0.1273671664063706, 0.3346615173115068, 0.5647056501760295, 0.2620689762340709, 0.535124043996943, 0.189814325061924, 0.4836447715047585, 0.5266835077720735, 0.5191694471838632, 0.3774908018542233, 0.3605263448995175, 0.7293175922842658, 0.4130442061959865, 0.2963310659495437, 0.3717500790762082, 0.511500358585636, 0.5457876355887453, 0.4990134017307388, 0.5339431319140959, 0.4447690732100572, 0.7004635869548747, 0.6927893054263171, 0.2587743288812886, 0.4364651091959628, 0.7613543163867668, 0.315574958777415, 0.4635403211399958, 0.3868598432369811, 0.7457629310814472, 0.6576534678890149, 0.4806146640338578, 0.6186078678403628, 0.5177253008329539, 0.3814003404937235, 0.4596546593864005, 0.8562059943198757, 0.7913994655771551, 0.4599855939608112, 0.4442805014860486, 0.4818021586983192, 0.7172074089488494, 0.4296170696699754, 0.6387491757030352, 0.6379559707374818, 0.6136792455144723, 0.8372279491452338, 0.6646012051696788, 0.7321108423687546, 0.8550789664444024, 1.0156054728796164, 0.8445966553709107, 0.8294703951222875, 0.7496155667808171, 1.0085945754254877, 0.7623043453147477, 0.7667179459845482, 1.0457971761715688, 0.6857617699158505, 1.0969499834593464, 1.0844725356108367, 1.133334101357875, 1.1861464251956253, 1.0777815248994997, 1.0919790352668017, 1.0139529151765017, 1.0321325987898744, 1.2882791967150609, 1.2240329854630292, 0.8080547047039052, 1.1679451667835954, 0.9833740178132233, 1.3793008228933223, 1.0601402092651375, 1.0760920838625951, 1.078006986321334, 1.221121088211754]|-159.1910598089228586|      1.00000000|[678, 96, 6, 18]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       7|[0.108169374716434, -0.2628489495323653, 0.3777825290881233, -0.0463891111738187, -0.2404310924229324, -0.0256902675375126, 0.2850456362573764, -0.3142513681903619, 0.0400431672839713, -0.0750690603819159, 0.1850757293049494, 0.202359381578418, 0.2952401417488726, 0.0493314363068044, 0.2956527321268081, 0.0378311790272138, 0.2950963784824164, 0.0246598865183034, 0.199894000234969, 0.3607510992155952, 0.3647541602136743, -0.1450427514715899, 0.4711498558213317, -0.0692938167567672, 0.2461166686887278, 0.4521902817852851, 0.5134886525236557, 0.4255086443160823, 0.5397779815180473, 0.4284647645781063, 0.3992720289989871, 0.3723995023538182, 0.474104765863964, 0.4149120281714239, 0.3141188372972783, 0.8475763325336714, 0.4938497667592142, 0.178503162305946, 0.3938457967992907, 0.4737446900342732, 0.6232054226028942, 0.6687443437960237, 0.431022123545985, 0.652270443412587, 0.6709306811900388, 0.6935964009474819, 0.2969490541527893, 0.455179435673906, 0.68033847343739, 0.2661845792864013, 0.405336414126147, 0.4076562768266491, 0.7726706122286325, 0.5399787971146583, 0.5786397695615522, 0.6425766171977221, 0.524021315116193, 0.4294514617504784, 0.4369751612612256, 0.8728168420057926, 0.876995764054537, 0.5256321510122062, 0.6400904886198995, 0.5139812206364235, 0.7538897312552899, 0.4850064757820065, 0.6741904979255792, 0.7850576734473519, 0.5480905215399047, 0.9204554088612305, 0.6294023134026835, 0.636629087616363, 1.0000048031296558, 1.0772202987323942, 0.933726426883625, 0.6671721827275334, 0.7186772354765053, 0.9773366990207656, 0.9598437625594907, 0.8371863617555502, 1.0717617187987807, 0.7277582077008548, 1.1186198749311906, 1.025847768749742, 1.0682553690107726, 1.3971079977342302, 1.24236787230714, 1.087289583526318, 1.005717837154279, 1.2229915217202278, 1.4207086893305456, 1.4227968327773148, 0.8837341739918769, 1.158636704289194, 1.0528191136866436, 1.5029311963349525, 1.1603553500584012, 1.1273205877109476, 1.217862002052685, 1.3997918031755197]|-236.2457945174275835|      2.00000000|[791, 112, 7, 21]                                                          |  | used linear model with 129 points | iterate success | actual_k=8
       8|[0.108169374716434, -0.2628489495323653, 0.3777825290881233, -0.0463891111738187, -0.2404310924229324, -0.0256902675375126, 0.2850456362573764, -0.3142513681903619, 0.0400431672839713, -0.0750690603819159, 0.1850757293049494, 0.202359381578418, 0.2952401417488726, 0.0493314363068044, 0.2956527321268081, 0.0378311790272138, 0.2950963784824164, 0.0246598865183034, 0.199894000234969, 0.3607510992155952, 0.3647541602136743, -0.1450427514715899, 0.4711498558213317, -0.0692938167567672, 0.2461166686887278, 0.4521902817852851, 0.5134886525236557, 0.4255086443160823, 0.5397779815180473, 0.4284647645781063, 0.3992720289989871, 0.3723995023538182, 0.474104765863964, 0.4149120281714239, 0.3141188372972783, 0.8475763325336714, 0.4938497667592142, 0.178503162305946, 0.3938457967992907, 0.4737446900342732, 0.6232054226028942, 0.6687443437960237, 0.431022123545985, 0.652270443412587, 0.6709306811900388, 0.6935964009474819, 0.2969490541527893, 0.455179435673906, 0.68033847343739, 0.2661845792864013, 0.405336414126147, 0.4076562768266491, 0.7726706122286325, 0.5399787971146583, 0.5786397695615522, 0.6425766171977221, 0.524021315116193, 0.4294514617504784, 0.4369751612612256, 0.8728168420057926, 0.876995764054537, 0.5256321510122062, 0.6400904886198995, 0.5139812206364235, 0.7538897312552899, 0.4850064757820065, 0.6741904979255792, 0.7850576734473519, 0.5480905215399047, 0.9204554088612305, 0.6294023134026835, 0.636629087616363, 1.0000048031296558, 1.0772202987323942, 0.933726426883625, 0.6671721827275334, 0.7186772354765053, 0.9773366990207656, 0.9598437625594907, 0.8371863617555502, 1.0717617187987807, 0.7277582077008548, 1.1186198749311906, 1.025847768749742, 1.0682553690107726, 1.3971079977342302, 1.24236787230714, 1.087289583526318, 1.005717837154279, 1.2229915217202278, 1.4207086893305456, 1.4227968327773148, 0.8837341739918769, 1.158636704289194, 1.0528191136866436, 1.5029311963349525, 1.1603553500584012, 1.1273205877109476, 1.217862002052685, 1.3997918031755197]|-236.2457945174275835|      1.00000000|[904, 128, 8, 24]                                                          |  | used linear model with 129 points | iterate failure | actual_k=8
       9|[0.2071661250383512, -0.3520649543348217, 0.2858069560239194, -0.0130931996588037, -0.3230948201024015, -0.0651712503644652, 0.2544350374359057, -0.4145038418738557, -0.0546855366604231, -0.1648849147214772, 0.1521554814803808, 0.3561901159443083, 0.3982770779959688, 0.0814791453788939, 0.3822145708591816, 0.040046965392012, 0.4558565817191734, -0.0983868209350165, 0.1988784778470195, 0.4772632800965582, 0.3758566424826014, -0.291670223947826, 0.4655337951836109, -0.0672511154823565, 0.154190115114484, 0.4489519283964613, 0.4450294735253746, 0.3641637769541663, 0.5590267546684832, 0.4117695926096646, 0.4225507286785439, 0.415460285397035, 0.628321477099887, 0.4586540612280853, 0.2661398911976781, 0.7905343366035882, 0.5276898126195866, 0.1803746613421855, 0.409091381388313, 0.5241128699262024, 0.5189032119789674, 0.5691166146454716, 0.6295514882247806, 0.672739870064011, 0.670618394884031, 0.6456741258646874, 0.3295177692552144, 0.5188381018964046, 0.6868456930320829, 0.3459186341057154, 0.4771629460222641, 0.4078394739040384, 0.6774545828052931, 0.4832636843938425, 0.6662732178142049, 0.5745124399232128, 0.4718387378748697, 0.458733816974512, 0.3035146980666384, 0.900927118341251, 0.739429945794833, 0.4773849321047601, 0.5407168000249873, 0.5743716003000855, 0.9003490431689147, 0.4167523051984384, 0.6241435459699138, 0.751925437954722, 0.6337213326470502, 1.059237347626734, 0.6055774705490613, 0.6343780993670788, 1.2599851859457836, 0.9745256096226804, 0.8372467835650645, 0.7202115549889271, 0.4875444607915431, 1.016350073129796, 0.986404943095633, 0.8416052306936792, 1.166579791587491, 0.8846467467989239, 1.378916574673724, 1.0177975293414177, 1.0127326599081805, 1.3689099510948342, 1.1592825145593173, 1.2237863363576424, 1.1826515142063725, 1.335296357516667, 1.476932513999318, 1.577269734407486, 0.9178064773578704, 1.3594239591170698, 1.1904129976761095, 1.7940216068859662, 1.187669406428285, 1.099307375599869, 1.4072487130328608, 1.5126274938787392]|-333.2894134223727747|      2.00000000|[1017, 144, 9, 27]                                                         |  | used linear model with 129 points | iterate success | actual_k=8
      10|[0.4885381870659969, -0.4681795938052488, 0.4545498145351753, -0.0306782094468464, -0.4990533224052718, -0.3010593543185901, 0.5047546678347938, -0.6695578891547304, -0.5761698810745136, -0.3948281189352533, 0.1974386397651324, 0.7664364584726922, 0.5104288283285537, -0.0235379788276543, 0.7134858490680716, -0.0139535360305328, 0.6214058555000974, -0.2900491399876778, 0.1069545678870799, 0.3414071551506449, 0.341164235320606, -0.3903859772706083, 0.5554264988871208, -0.3246656852772671, 0.2523861636028782, 0.6512005585566694, 0.2858611042956238, 0.2788697771429302, 0.476375465994982, 0.3229151215827208, 0.5665860900074833, 0.2200658877189798, 0.6817888898903555, 0.5654177695279415, 0.1867098048715563, 0.7196037918301719, 0.6003146747101068, -0.0440383384685976, 0.7798539496017245, 0.5622454554774599, 0.8275077223959717, 0.8493936823275614, 0.59825598472109, 0.7183142581019198, 0.6660245863353981, 0.5096028752891821, 0.0533808552126598, 0.2433855274953604, 0.619679522216083, 0.2112987606224745, 0.2277411761822047, 0.4195827210389061, 0.9051654958016225, 0.9535176314608682, 0.7917933645250101, 0.6799688921325029, 0.4995393375350717, 0.4389838441823731, 0.1183054809105677, 1.017355323515159, 0.5547433893411604, 0.6966252711336696, 0.411346715459467, 0.5762515571747655, 0.9598682422632173, 0.5130689209215845, 0.8664642870908593, 0.6052396540448381, 0.8277356493182277, 1.4101525191144744, 0.4557373538482788, 0.4940202275096092, 1.6837407518842569, 1.141633134701398, 0.5080981756525198, 0.7351116307827981, 0.6499373116478863, 1.2995729197799466, 1.0396428126317976, 0.8857496486080927, 1.142119587924586, 0.4969943470400567, 1.4695591731215418, 0.9314430218711569, 1.1008401712404858, 1.3003413036360787, 0.996682145354425, 1.1034752677122468, 1.5338978715994143, 1.549906808359735, 1.70775211420113, 1.5189439815577541, 0.5908280429359112, 1.7020674367252284, 1.2107046670510448, 2.030998625233896, 0.9156745680401951, 1.3391926035663928, 1.392473511744695, 1.6435302197223949]|-508.7248429144981401|      4.00000000|[1130, 160, 10, 30]                                                        |  | used linear model with 129 points | iterate success | actual_k=8
      11|[0.4885381870659969, -0.4681795938052488, 0.4545498145351753, -0.0306782094468464, -0.4990533224052718, -0.3010593543185901, 0.5047546678347938, -0.6695578891547304, -0.5761698810745136, -0.3948281189352533, 0.1974386397651324, 0.7664364584726922, 0.5104288283285537, -0.0235379788276543, 0.7134858490680716, -0.0139535360305328, 0.6214058555000974, -0.2900491399876778, 0.1069545678870799, 0.3414071551506449, 0.341164235320606, -0.3903859772706083, 0.5554264988871208, -0.3246656852772671, 0.2523861636028782, 0.6512005585566694, 0.2858611042956238, 0.2788697771429302, 0.476375465994982, 0.3229151215827208, 0.5665860900074833, 0.2200658877189798, 0.6817888898903555, 0.5654177695279415, 0.1867098048715563, 0.7196037918301719, 0.6003146747101068, -0.0440383384685976, 0.7798539496017245, 0.5622454554774599, 0.8275077223959717, 0.8493936823275614, 0.59825598472109, 0.7183142581019198, 0.6660245863353981, 0.5096028752891821, 0.0533808552126598, 0.2433855274953604, 0.619679522216083, 0.2112987606224745, 0.2277411761822047, 0.4195827210389061, 0.9051654958016225, 0.9535176314608682, 0.7917933645250101, 0.6799688921325029, 0.4995393375350717, 0.4389838441823731, 0.1183054809105677, 1.017355323515159, 0.5547433893411604, 0.6966252711336696, 0.411346715459467, 0.5762515571747655, 0.9598682422632173, 0.5130689209215845, 0.8664642870908593, 0.6052396540448381, 0.8277356493182277, 1.4101525191144744, 0.4557373538482788, 0.4940202275096092, 1.6837407518842569, 1.141633134701398, 0.5080981756525198, 0.7351116307827981, 0.6499373116478863, 1.2995729197799466, 1.0396428126317976, 0.8857496486080927, 1.142119587924586, 0.4969943470400567, 1.4695591731215418, 0.9314430218711569, 1.1008401712404858, 1.3003413036360787, 0.996682145354425, 1.1034752677122468, 1.5338978715994143, 1.549906808359735, 1.70775211420113, 1.5189439815577541, 0.5908280429359112, 1.7020674367252284, 1.2107046670510448, 2.030998625233896, 0.9156745680401951, 1.3391926035663928, 1.392473511744695, 1.6435302197223949]|-508.7248429144981401|      2.00000000|[1243, 176, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
