k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.50000000|[169, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.25000000|[337, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.12500000|[505, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.06250000|[673, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[1.0215400678, 0.02, 0.0128719128, 0.02, 0.4292206739, 0.02, 0.8009548574, 0.02, 0.2202801749, 0.02, 2.6915110182, 0.02, 0.8064571417, 0.02, 2.2686398843, 0.02, 14.352901162, 0.02, 12.161699758, 0.02, 0.276676662, 0.02, 0.2434602195, 0.02, 1.1650863975, 0.02, 0.1774572413, 0.02, 0.1153950601, 0.02, 3.7470242328, 0.02, 0.833501062, 0.02, 0.1588345259, 0.02, 0.3867741611, 0.02, 0.9231772721, 0.02, 0.2596415821, 0.02, 2.0709635713, 0.02, 1.944950803, 0.02, 1.4841998492, 0.02, 0.4816362663, 0.02, 0.4934043524, 0.02, 0.3289805969, 0.02, 0.8399929759, 0.02, 0.4600450055, 0.02, 0.4909424311, 0.02, 0.9861479337, 0.02, -0.017883084, 0.02, 0.2654081509, 0.02]|3557546.8214740874245763|      0.03125000|[841, 120, 0, 15]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[1.0223926057646573, 0.0225880310261017, 0.009052362027031, 0.0240194983920025, 0.4269782176288477, 0.0202900121016915, 0.8035493896530971, 0.0260393764810498, 0.2243537947956174, 0.0204084655096403, 2.694267872254049, 0.0176140013947852, 0.8073154999754194, 0.0191813681492546, 2.2679376905316064, 0.018902468248224, 14.355248481888154, 0.0338336358132456, 12.161152950583725, 0.0355409558288835, 0.2764676334666415, 0.0201850868563697, 0.2452050038520334, 0.0236967081801498, 1.1613114353075407, 0.0172008938067425, 0.1743446379682395, 0.0158719697874692, 0.110801483518829, 0.0159518669699145, 3.74563420842056, 0.0227103865583147, 0.8330240046289199, 0.0150496566297186, 0.1587174774931903, 0.0225444946036068, 0.384031487700719, 0.0186111733017826, 0.9218789746036322, 0.0182211767179759, 0.2581405341161346, 0.0172021679026882, 2.0765063720465453, 0.0262875640059507, 1.9415370175462612, 0.0233292012639093, 1.4819030555210386, 0.0180170863628081, 0.4849718247209877, 0.0255532032265694, 0.4959179408381589, 0.0198138046383349, 0.3277368068764465, 0.0230030736810716, 0.8346444667938455, 0.0223209391062611, 0.4596748190063755, 0.0204327984030977, 0.4919362311074342, 0.0211314976220013, 0.9872978870379772, 0.0219669835386971, -0.0201737473624765, 0.024506102259426, 0.2653620981666927, 0.0246721121927511]|2415072.2500000000000000|      0.06250000|[953, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[1.0323746904654583, 0.0269330971868025, 0.0054310698669857, 0.0235807342497672, 0.4316013127309576, 0.0101699479954974, 0.7989529012326401, 0.0132647057402035, 0.2319321304573427, 0.0319067255161911, 2.6958987305594797, 0.0259205132375951, 0.8064862904822007, 0.012123923553601, 2.2637369013846094, 0.01878853645322, 14.353239313227808, 0.0624211593970633, 12.161396877300318, 0.0450836122432598, 0.2688798759691886, 0.0260661475303769, 0.2408801661960113, 0.0319978648900224, 1.1494539905537964, 0.0158608628035087, 0.1703867759283695, 0.0202615642456683, 0.1069825647854613, 0.019609528335122, 3.7410201541426726, 0.0422447235508328, 0.8235094140053578, 0.029271829468984, 0.1498256911246246, 0.0179129984389185, 0.3805488170229924, 0.0220526524016368, 0.9245085278994026, 0.0224088926782369, 0.2541727503644269, 0.0159297409255967, 2.0800259176724043, 0.0261546843099533, 1.9335332836990007, 0.0197335290351142, 1.4755033628560619, 0.0248256351564934, 0.4763712945300585, 0.0313471817017342, 0.4911407552678665, 0.0207938066494712, 0.3234046481183095, 0.0249572782384956, 0.8455631738441436, 0.0263509097371201, 0.4679655214342913, 0.0151378320732415, 0.4816124991715406, 0.0297246599737406, 0.98543629734189, 0.0181447784267029, -0.0183640629522207, 0.0157765363779656, 0.2536787739252204, 0.0249708788903865]|1876981.8750000000000000|      0.12500000|[1122, 160, 1, 21]                                                         |  | trying linear partial model with 57 points FAILED TO GET X_HAT, using additional batch call | (iterate failure) trying more points before decreasing delta | trying linear partial model with 114 points | iterate success | actual_k=8
       8|[1.0323746904654583, 0.0269330971868025, 0.0054310698669857, 0.0235807342497672, 0.4316013127309576, 0.0101699479954974, 0.7989529012326401, 0.0132647057402035, 0.2319321304573427, 0.0319067255161911, 2.6958987305594797, 0.0259205132375951, 0.8064862904822007, 0.012123923553601, 2.2637369013846094, 0.01878853645322, 14.353239313227808, 0.0624211593970633, 12.161396877300318, 0.0450836122432598, 0.2688798759691886, 0.0260661475303769, 0.2408801661960113, 0.0319978648900224, 1.1494539905537964, 0.0158608628035087, 0.1703867759283695, 0.0202615642456683, 0.1069825647854613, 0.019609528335122, 3.7410201541426726, 0.0422447235508328, 0.8235094140053578, 0.029271829468984, 0.1498256911246246, 0.0179129984389185, 0.3805488170229924, 0.0220526524016368, 0.9245085278994026, 0.0224088926782369, 0.2541727503644269, 0.0159297409255967, 2.0800259176724043, 0.0261546843099533, 1.9335332836990007, 0.0197335290351142, 1.4755033628560619, 0.0248256351564934, 0.4763712945300585, 0.0313471817017342, 0.4911407552678665, 0.0207938066494712, 0.3234046481183095, 0.0249572782384956, 0.8455631738441436, 0.0263509097371201, 0.4679655214342913, 0.0151378320732415, 0.4816124991715406, 0.0297246599737406, 0.98543629734189, 0.0181447784267029, -0.0183640629522207, 0.0157765363779656, 0.2536787739252204, 0.0249708788903865]|1876981.8750000000000000|      0.06250000|[1290, 184, 1, 24]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[1.0323746904654583, 0.0269330971868025, 0.0054310698669857, 0.0235807342497672, 0.4316013127309576, 0.0101699479954974, 0.7989529012326401, 0.0132647057402035, 0.2319321304573427, 0.0319067255161911, 2.6958987305594797, 0.0259205132375951, 0.8064862904822007, 0.012123923553601, 2.2637369013846094, 0.01878853645322, 14.353239313227808, 0.0624211593970633, 12.161396877300318, 0.0450836122432598, 0.2688798759691886, 0.0260661475303769, 0.2408801661960113, 0.0319978648900224, 1.1494539905537964, 0.0158608628035087, 0.1703867759283695, 0.0202615642456683, 0.1069825647854613, 0.019609528335122, 3.7410201541426726, 0.0422447235508328, 0.8235094140053578, 0.029271829468984, 0.1498256911246246, 0.0179129984389185, 0.3805488170229924, 0.0220526524016368, 0.9245085278994026, 0.0224088926782369, 0.2541727503644269, 0.0159297409255967, 2.0800259176724043, 0.0261546843099533, 1.9335332836990007, 0.0197335290351142, 1.4755033628560619, 0.0248256351564934, 0.4763712945300585, 0.0313471817017342, 0.4911407552678665, 0.0207938066494712, 0.3234046481183095, 0.0249572782384956, 0.8455631738441436, 0.0263509097371201, 0.4679655214342913, 0.0151378320732415, 0.4816124991715406, 0.0297246599737406, 0.98543629734189, 0.0181447784267029, -0.0183640629522207, 0.0157765363779656, 0.2536787739252204, 0.0249708788903865]|1876981.8750000000000000|      0.03125000|[1458, 208, 1, 27]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[1.0297559550327087, 0.0307854562615876, 0.0060657995415871, 0.0239429249124027, 0.4333893952719896, 0.0071230144931101, 0.7976478895479474, 0.0175194977842958, 0.2345443805181037, 0.0349535047176772, 2.6959422669771684, 0.0309400982119896, 0.8058178841438417, 0.0114094574061003, 2.2617390645245816, 0.0250874938356078, 14.350018515861176, 0.0712472459686154, 12.162452378651137, 0.0619739381767272, 0.2668799790675685, 0.0276950737108606, 0.2393879481401694, 0.0375889023438579, 1.149461462546769, 0.0177537111917491, 0.1737659727099128, 0.0178818104111143, 0.1058977519377794, 0.0196536731723814, 3.739512754461923, 0.0478169557803595, 0.8268569981521259, 0.0256728339103498, 0.1461073911979859, 0.0172190025104966, 0.3806402098938289, 0.0244530258267827, 0.9246987218867952, 0.0200645284045366, 0.2538925307917901, 0.018642817268914, 2.089702901805985, 0.0257359896143929, 1.9268375761920975, 0.0238652137239314, 1.4773123303657407, 0.0319435960275963, 0.4734838977838675, 0.0333280260645886, 0.4903057061071618, 0.0230700376967405, 0.3213276149808276, 0.0206600446775203, 0.8436053732054236, 0.0259265790201948, 0.4704483873119875, 0.0167309076180607, 0.4832714645090778, 0.0328046512449276, 0.9837861853061927, 0.0200748906026239, -0.0172013795405721, 0.0121324385290787, 0.2571840378516514, 0.0248037696539633]|1693191.1250000000000000|      0.06250000|[1570, 224, 1, 29]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      11|[1.028986649203934, 0.0305735044439182, -0.0056029649256755, 0.0365148531034267, 0.439575672937733, 0.006154745806282, 0.798204184055394, 0.0168348958107558, 0.230480109085446, 0.0388651874471451, 2.6929075691026267, 0.0403917267429834, 0.7932771100747754, 0.0066617696853528, 2.2601819223037327, 0.0289076085923726, 14.34725248331389, 0.1030238722637038, 12.164456727655987, 0.0696468627990235, 0.2619539819474767, 0.0207985232081706, 0.2378091154870666, 0.037336310263603, 1.1582421249877766, 0.0323791714614627, 0.1726760751412179, 0.0223997351930135, 0.0978023097829828, 0.0201861495836759, 3.742667661991382, 0.0408219567484345, 0.8341932604259032, 0.0289945871058621, 0.1426659960879799, 0.01530487889189, 0.3769302162308836, 0.0107395528995875, 0.9320392903567316, 0.0269267920248892, 0.2544814312805859, 0.0258208147183921, 2.084367391591682, 0.0347558707730886, 1.931614256192179, 0.0330547277069206, 1.4848607348442975, 0.0335432110226516, 0.4733178889025035, 0.0352509812697117, 0.4973866921567894, 0.0143186670208891, 0.3109382284073661, 0.0191769570210541, 0.8380319950085355, 0.0157473733632347, 0.4767534481730226, 0.0117320698943466, 0.4879624705143334, 0.0357514812828366, 0.9858831964840868, 0.0341543547939029, -0.0237119202692656, 0.0011469209644446, 0.2649980385082971, 0.0182371632244972]|1541713.1250000000000000|      0.12500000|[1738, 248, 1, 32]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | iterate success | actual_k=8
      12|[1.028986649203934, 0.0305735044439182, -0.0056029649256755, 0.0365148531034267, 0.439575672937733, 0.006154745806282, 0.798204184055394, 0.0168348958107558, 0.230480109085446, 0.0388651874471451, 2.6929075691026267, 0.0403917267429834, 0.7932771100747754, 0.0066617696853528, 2.2601819223037327, 0.0289076085923726, 14.34725248331389, 0.1030238722637038, 12.164456727655987, 0.0696468627990235, 0.2619539819474767, 0.0207985232081706, 0.2378091154870666, 0.037336310263603, 1.1582421249877766, 0.0323791714614627, 0.1726760751412179, 0.0223997351930135, 0.0978023097829828, 0.0201861495836759, 3.742667661991382, 0.0408219567484345, 0.8341932604259032, 0.0289945871058621, 0.1426659960879799, 0.01530487889189, 0.3769302162308836, 0.0107395528995875, 0.9320392903567316, 0.0269267920248892, 0.2544814312805859, 0.0258208147183921, 2.084367391591682, 0.0347558707730886, 1.931614256192179, 0.0330547277069206, 1.4848607348442975, 0.0335432110226516, 0.4733178889025035, 0.0352509812697117, 0.4973866921567894, 0.0143186670208891, 0.3109382284073661, 0.0191769570210541, 0.8380319950085355, 0.0157473733632347, 0.4767534481730226, 0.0117320698943466, 0.4879624705143334, 0.0357514812828366, 0.9858831964840868, 0.0341543547939029, -0.0237119202692656, 0.0011469209644446, 0.2649980385082971, 0.0182371632244972]|1541713.1250000000000000|      0.06250000|[1906, 272, 1, 35]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      13|[1.028986649203934, 0.0305735044439182, -0.0056029649256755, 0.0365148531034267, 0.439575672937733, 0.006154745806282, 0.798204184055394, 0.0168348958107558, 0.230480109085446, 0.0388651874471451, 2.6929075691026267, 0.0403917267429834, 0.7932771100747754, 0.0066617696853528, 2.2601819223037327, 0.0289076085923726, 14.34725248331389, 0.1030238722637038, 12.164456727655987, 0.0696468627990235, 0.2619539819474767, 0.0207985232081706, 0.2378091154870666, 0.037336310263603, 1.1582421249877766, 0.0323791714614627, 0.1726760751412179, 0.0223997351930135, 0.0978023097829828, 0.0201861495836759, 3.742667661991382, 0.0408219567484345, 0.8341932604259032, 0.0289945871058621, 0.1426659960879799, 0.01530487889189, 0.3769302162308836, 0.0107395528995875, 0.9320392903567316, 0.0269267920248892, 0.2544814312805859, 0.0258208147183921, 2.084367391591682, 0.0347558707730886, 1.931614256192179, 0.0330547277069206, 1.4848607348442975, 0.0335432110226516, 0.4733178889025035, 0.0352509812697117, 0.4973866921567894, 0.0143186670208891, 0.3109382284073661, 0.0191769570210541, 0.8380319950085355, 0.0157473733632347, 0.4767534481730226, 0.0117320698943466, 0.4879624705143334, 0.0357514812828366, 0.9858831964840868, 0.0341543547939029, -0.0237119202692656, 0.0011469209644446, 0.2649980385082971, 0.0182371632244972]|1541713.1250000000000000|      0.03125000|[2074, 296, 1, 38]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      14|[1.028986649203934, 0.0305735044439182, -0.0056029649256755, 0.0365148531034267, 0.439575672937733, 0.006154745806282, 0.798204184055394, 0.0168348958107558, 0.230480109085446, 0.0388651874471451, 2.6929075691026267, 0.0403917267429834, 0.7932771100747754, 0.0066617696853528, 2.2601819223037327, 0.0289076085923726, 14.34725248331389, 0.1030238722637038, 12.164456727655987, 0.0696468627990235, 0.2619539819474767, 0.0207985232081706, 0.2378091154870666, 0.037336310263603, 1.1582421249877766, 0.0323791714614627, 0.1726760751412179, 0.0223997351930135, 0.0978023097829828, 0.0201861495836759, 3.742667661991382, 0.0408219567484345, 0.8341932604259032, 0.0289945871058621, 0.1426659960879799, 0.01530487889189, 0.3769302162308836, 0.0107395528995875, 0.9320392903567316, 0.0269267920248892, 0.2544814312805859, 0.0258208147183921, 2.084367391591682, 0.0347558707730886, 1.931614256192179, 0.0330547277069206, 1.4848607348442975, 0.0335432110226516, 0.4733178889025035, 0.0352509812697117, 0.4973866921567894, 0.0143186670208891, 0.3109382284073661, 0.0191769570210541, 0.8380319950085355, 0.0157473733632347, 0.4767534481730226, 0.0117320698943466, 0.4879624705143334, 0.0357514812828366, 0.9858831964840868, 0.0341543547939029, -0.0237119202692656, 0.0011469209644446, 0.2649980385082971, 0.0182371632244972]|1541713.1250000000000000|      0.01562500|[2242, 320, 1, 41]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      15|[1.028986649203934, 0.0305735044439182, -0.0056029649256755, 0.0365148531034267, 0.439575672937733, 0.006154745806282, 0.798204184055394, 0.0168348958107558, 0.230480109085446, 0.0388651874471451, 2.6929075691026267, 0.0403917267429834, 0.7932771100747754, 0.0066617696853528, 2.2601819223037327, 0.0289076085923726, 14.34725248331389, 0.1030238722637038, 12.164456727655987, 0.0696468627990235, 0.2619539819474767, 0.0207985232081706, 0.2378091154870666, 0.037336310263603, 1.1582421249877766, 0.0323791714614627, 0.1726760751412179, 0.0223997351930135, 0.0978023097829828, 0.0201861495836759, 3.742667661991382, 0.0408219567484345, 0.8341932604259032, 0.0289945871058621, 0.1426659960879799, 0.01530487889189, 0.3769302162308836, 0.0107395528995875, 0.9320392903567316, 0.0269267920248892, 0.2544814312805859, 0.0258208147183921, 2.084367391591682, 0.0347558707730886, 1.931614256192179, 0.0330547277069206, 1.4848607348442975, 0.0335432110226516, 0.4733178889025035, 0.0352509812697117, 0.4973866921567894, 0.0143186670208891, 0.3109382284073661, 0.0191769570210541, 0.8380319950085355, 0.0157473733632347, 0.4767534481730226, 0.0117320698943466, 0.4879624705143334, 0.0357514812828366, 0.9858831964840868, 0.0341543547939029, -0.0237119202692656, 0.0011469209644446, 0.2649980385082971, 0.0182371632244972]|1541713.1250000000000000|      0.00781250|[2410, 344, 1, 44]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      16|[1.029920900779794, 0.0307596121605889, -0.0045426749040124, 0.035176884163661, 0.4413738510875756, 0.0066536606095881, 0.7982204747724786, 0.0175901413773251, 0.2298794715352924, 0.0398225595273015, 2.693821036012773, 0.0409481143581902, 0.793930887068266, 0.0089827804114318, 2.259951416985903, 0.029340841338382, 14.34722800607242, 0.1046328327789883, 12.164307672173864, 0.0716812940951563, 0.2636955743500928, 0.0211775601816976, 0.2374946730685778, 0.0355803954549262, 1.1588855427700437, 0.0331865621750915, 0.1728163566278534, 0.022569374782658, 0.0976769442478195, 0.0193854764552036, 3.743480430040544, 0.0427407233838979, 0.8354663592253333, 0.0283180920820985, 0.1421451642701837, 0.0154790619609083, 0.3779837983371161, 0.0116965982437356, 0.931138174960865, 0.0269836261078476, 0.2548485810597301, 0.0254781448249664, 2.0838745834186057, 0.0354736465407036, 1.931261134329583, 0.0331391447388186, 1.4866132761514252, 0.0320250493602915, 0.4725455209743223, 0.0353044885560631, 0.4973528623021205, 0.0152306331572303, 0.3119804336358415, 0.0195379581980019, 0.836309474490587, 0.0149250324784051, 0.4764412007692417, 0.0126269156045986, 0.4878913628567605, 0.0351338639000427, 0.9873570140611834, 0.034986968812493, -0.0227722651002897, 0.0026821205171075, 0.264836023171952, 0.0183513820236532]|1523367.1250000000000000|      0.01562500|[2522, 360, 1, 46]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
      17|[1.029920900779794, 0.0307596121605889, -0.0045426749040124, 0.035176884163661, 0.4413738510875756, 0.0066536606095881, 0.7982204747724786, 0.0175901413773251, 0.2298794715352924, 0.0398225595273015, 2.693821036012773, 0.0409481143581902, 0.793930887068266, 0.0089827804114318, 2.259951416985903, 0.029340841338382, 14.34722800607242, 0.1046328327789883, 12.164307672173864, 0.0716812940951563, 0.2636955743500928, 0.0211775601816976, 0.2374946730685778, 0.0355803954549262, 1.1588855427700437, 0.0331865621750915, 0.1728163566278534, 0.022569374782658, 0.0976769442478195, 0.0193854764552036, 3.743480430040544, 0.0427407233838979, 0.8354663592253333, 0.0283180920820985, 0.1421451642701837, 0.0154790619609083, 0.3779837983371161, 0.0116965982437356, 0.931138174960865, 0.0269836261078476, 0.2548485810597301, 0.0254781448249664, 2.0838745834186057, 0.0354736465407036, 1.931261134329583, 0.0331391447388186, 1.4866132761514252, 0.0320250493602915, 0.4725455209743223, 0.0353044885560631, 0.4973528623021205, 0.0152306331572303, 0.3119804336358415, 0.0195379581980019, 0.836309474490587, 0.0149250324784051, 0.4764412007692417, 0.0126269156045986, 0.4878913628567605, 0.0351338639000427, 0.9873570140611834, 0.034986968812493, -0.0227722651002897, 0.0026821205171075, 0.264836023171952, 0.0183513820236532]|1523367.1250000000000000|      0.00781250|[2690, 384, 1, 49]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 113 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
