k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.50000000|[113, 16, 1, 3]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       2|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.25000000|[226, 32, 2, 6]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       3|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.12500000|[339, 48, 3, 9]                                                            |  | used linear model with 129 points | iterate failure | actual_k=8
       4|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.06250000|[452, 64, 4, 12]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       5|[1.0215400678, 0.02, 1.8879065341, 0.0128719128, 0.02, 2.0015540313, 0.4292206739, 0.02, 2.1186983746, 0.8009548574, 0.02, 2.1624089505, 0.2202801749, 0.02, 2.2192326991, 2.6915110182, 0.02, 2.2813017168, 0.8064571417, 0.02, 2.3905781564, 2.2686398843, 0.02, 2.4884898463, 14.352901162, 0.02, 2.5593009792, 12.161699758, 0.02, 2.7070427255, 0.276676662, 0.02, 2.9404572006, 0.2434602195, 0.02, 2.9666835461, 1.1650863975, 0.02, 3.1292868882, 0.1774572413, 0.02, 3.2263243666, 0.1153950601, 0.02, 3.2551733467, 3.7470242328, 0.02, 3.3801855936, 0.833501062, 0.02, 3.6695496057, 0.1588345259, 0.02, 3.7220022967, 0.3867741611, 0.02, 3.8312787364, 0.9231772721, 0.02, 3.9589136178, 0.2596415821, 0.02, 4.0524542502, 2.0709635713, 0.02, 4.1748438625, 1.944950803, 0.02, 4.430987837, 1.4841998492, 0.02, 4.55949693, 0.4816362663, 0.02, 4.6014590828, 0.4934043524, 0.02, 4.7046160418, 0.3289805969, 0.02, 4.8007793087, 0.8399929759, 0.02, 4.96862792, 0.4600450055, 0.02, 5.3952431402, 0.4909424311, 0.02, 5.4188468512, 0.9861479337, 0.02, 2.5864015362, -0.017883084, 0.02, 3.8618761395, 0.2654081509, 0.02, 5.1985455489]|4028942.9527573422528803|      0.03125000|[565, 80, 5, 15]                                                           |  | used linear model with 129 points | iterate failure | actual_k=8
       6|[1.0218829152643514, 0.0192917288847474, 1.8899616584869132, 0.0138823669604624, 0.0174421818756976, 2.0023985850140873, 0.4301235981074578, 0.0252674544977989, 2.116700864603068, 0.8051287939228353, 0.0200071500758399, 2.1617259136391422, 0.2184774638988365, 0.0207844274538855, 2.2188210376335418, 2.693975256396131, 0.0221482572044002, 2.2826315472901815, 0.8054506707691818, 0.0212554549427926, 2.3928611607501535, 2.265447289063161, 0.0223861558789373, 2.4884138044134922, 14.354376245660188, 0.0388840051401733, 2.5582806809810132, 12.162203145432752, 0.0312422278619343, 2.7118396558088254, 0.2750363969435219, 0.02271150467388, 2.943878615524956, 0.2479320902979644, 0.0189525700689037, 2.9670665456933856, 1.1664134925428442, 0.0194257313395529, 3.1240561631137296, 0.1739912408429177, 0.0205703786818919, 3.225675192766907, 0.1135234126651328, 0.0208298193084093, 3.2583838090398745, 3.7445184999640495, 0.0200983950460079, 3.3823210353105484, 0.8336311791981108, 0.0188478664475362, 3.6729925003286814, 0.1583453850742194, 0.0186003173107214, 3.7212519200890974, 0.385275752344305, 0.0240593431179558, 3.8287363083617834, 0.9238418373032627, 0.0248843565013054, 3.9637983373966095, 0.2607405141733422, 0.020366152033395, 4.04856125923246, 2.073504774269355, 0.0205835321354617, 4.173564473302025, 1.94523556555175, 0.0197536865324565, 4.429577443302123, 1.4898095870637384, 0.0167322662601923, 4.560263327928777, 0.4786881683164794, 0.0173056576646662, 4.600887364585168, 0.4933361010361096, 0.020126380756329, 4.705863356976125, 0.3301787890089173, 0.0215925218297308, 4.800879990703211, 0.8382402416427684, 0.0180045630885057, 4.971071056365214, 0.4604870518544036, 0.0206325766961092, 5.394914460545595, 0.4906406596034969, 0.0177989544296087, 5.41861355466465, 0.9903305139289355, 0.0248666482113129, 2.586462444572182, -0.01904479520619, 0.0191139496631363, 3.8594380831577446, 0.2668233988732921, 0.0207301679990446, 5.199704702727696]|2768684.9251791392453015|      0.06250000|[678, 96, 6, 18]                                                           |  | used linear model with 129 points | iterate success | actual_k=8
       7|[1.0218829152643514, 0.0192917288847474, 1.8899616584869132, 0.0138823669604624, 0.0174421818756976, 2.0023985850140873, 0.4301235981074578, 0.0252674544977989, 2.116700864603068, 0.8051287939228353, 0.0200071500758399, 2.1617259136391422, 0.2184774638988365, 0.0207844274538855, 2.2188210376335418, 2.693975256396131, 0.0221482572044002, 2.2826315472901815, 0.8054506707691818, 0.0212554549427926, 2.3928611607501535, 2.265447289063161, 0.0223861558789373, 2.4884138044134922, 14.354376245660188, 0.0388840051401733, 2.5582806809810132, 12.162203145432752, 0.0312422278619343, 2.7118396558088254, 0.2750363969435219, 0.02271150467388, 2.943878615524956, 0.2479320902979644, 0.0189525700689037, 2.9670665456933856, 1.1664134925428442, 0.0194257313395529, 3.1240561631137296, 0.1739912408429177, 0.0205703786818919, 3.225675192766907, 0.1135234126651328, 0.0208298193084093, 3.2583838090398745, 3.7445184999640495, 0.0200983950460079, 3.3823210353105484, 0.8336311791981108, 0.0188478664475362, 3.6729925003286814, 0.1583453850742194, 0.0186003173107214, 3.7212519200890974, 0.385275752344305, 0.0240593431179558, 3.8287363083617834, 0.9238418373032627, 0.0248843565013054, 3.9637983373966095, 0.2607405141733422, 0.020366152033395, 4.04856125923246, 2.073504774269355, 0.0205835321354617, 4.173564473302025, 1.94523556555175, 0.0197536865324565, 4.429577443302123, 1.4898095870637384, 0.0167322662601923, 4.560263327928777, 0.4786881683164794, 0.0173056576646662, 4.600887364585168, 0.4933361010361096, 0.020126380756329, 4.705863356976125, 0.3301787890089173, 0.0215925218297308, 4.800879990703211, 0.8382402416427684, 0.0180045630885057, 4.971071056365214, 0.4604870518544036, 0.0206325766961092, 5.394914460545595, 0.4906406596034969, 0.0177989544296087, 5.41861355466465, 0.9903305139289355, 0.0248666482113129, 2.586462444572182, -0.01904479520619, 0.0191139496631363, 3.8594380831577446, 0.2668233988732921, 0.0207301679990446, 5.199704702727696]|2768684.9251791392453015|      0.03125000|[791, 112, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=8
       8|[1.0208719672844746, 0.0173456961669518, 1.8941448036582949, 0.0114763955885635, 0.0149685853802917, 2.003742411464804, 0.4317501898705925, 0.0253472495404298, 2.117811840485319, 0.7996184718642829, 0.023810668160247, 2.1616146330710366, 0.2201769386203485, 0.0180071875059206, 2.22083634065992, 2.691707658264222, 0.0223861614962438, 2.2825712005974554, 0.8025869071353477, 0.0193856782550035, 2.391627176567832, 2.264900422296389, 0.0201381693743714, 2.4866940053375175, 14.35443214615616, 0.0554854360507247, 2.558514950882902, 12.163275871539131, 0.0451667375142351, 2.71557354142921, 0.2726494277393038, 0.0183237365577193, 2.943625625149505, 0.2473357612563524, 0.0203380106064218, 2.9660347077070766, 1.163537665924824, 0.0236315671324554, 3.123979806442242, 0.1744271335878793, 0.0192077822561022, 3.225774329666869, 0.1142790910529107, 0.0212121296918243, 3.256488782489851, 3.7442854613838445, 0.0261185060780998, 3.378752960651082, 0.8336915029712378, 0.0204142233718231, 3.6747774874461085, 0.1585031943884574, 0.0210547006115161, 3.724357115213699, 0.3849967425838265, 0.027853753990492, 3.8344289689131137, 0.9266783813026177, 0.0231397975755592, 3.968132837240552, 0.2602129177848603, 0.018698138030954, 4.049013190888206, 2.072906501133554, 0.0236401440717803, 4.171103474996985, 1.9438541671711265, 0.0234830288737989, 4.430293735063731, 1.4895676428274847, 0.0153557990528139, 4.564593989320966, 0.4778890563278087, 0.0182825590946021, 4.5965022674850315, 0.4938741832018921, 0.0182543533101219, 4.706363397920978, 0.3302552233430263, 0.0183993483721449, 4.7989937989220275, 0.8411938873464234, 0.0176949990726303, 4.972617080812688, 0.463055244199788, 0.0187858247844659, 5.394560151029715, 0.4902884413125638, 0.014615474317515, 5.417949709642729, 0.9909115776115905, 0.0251212805702029, 2.5835662563795996, -0.0219164994648999, 0.0196885090297985, 3.8607816227734646, 0.2653264973621419, 0.0215050156947159, 5.202741577742061]|2267924.3841905319131911|      0.06250000|[904, 128, 8, 24]                                                          |  | used linear model with 129 points | iterate success | actual_k=8
       9|[1.0223412294567278, 0.0167656469398327, 1.8972756264096906, 0.0151625597961156, 0.0156210016753265, 2.0069940134249014, 0.4316454576833269, 0.0382433092640549, 2.1208980006960805, 0.7948616433952009, 0.0248321935489682, 2.163944160319624, 0.2173726295708639, 0.014908673198785, 2.224913999832101, 2.700926845082499, 0.0352482892611014, 2.290552029604782, 0.8042146931848616, 0.0188237627157737, 2.3972692253791807, 2.2591327204853435, 0.0208545380009641, 2.473756230761995, 14.351155479247115, 0.081587947173016, 2.5489600074465986, 12.16135713877647, 0.0657676778788373, 2.7243964359872237, 0.2797390366779134, 0.0214515039792596, 2.938976686266475, 0.2460891332955627, 0.0242357970575337, 2.9654107954953277, 1.150410322670795, 0.0365806410965329, 3.1293360027088184, 0.1678590495661008, 0.0191815280339156, 3.2352557280399887, 0.111315947837361, 0.023725124060064, 3.2549191929755295, 3.736504439651504, 0.0382642908216281, 3.3778297782466717, 0.8342813057967148, 0.02344310184556, 3.6717977976305756, 0.1617549242860044, 0.0190303051921948, 3.7234145730141712, 0.3830966197746299, 0.0292017653774664, 3.8339675227038628, 0.9339400233149651, 0.030480570005989, 3.964479841910413, 0.2628063419438575, 0.0233992294662703, 4.050339162284547, 2.0778269721247606, 0.0196547717143314, 4.169371855740739, 1.9414477584363914, 0.0219498079097353, 4.421413297594716, 1.491295302042712, 0.0148132058442515, 4.5641053066504895, 0.4816764521099727, 0.0253220803971859, 4.603795261749117, 0.4916104460493747, 0.029517308784248, 4.7052999719769995, 0.3246512146181082, 0.0169432077251672, 4.804271116655842, 0.8434501874709137, 0.0130754055642953, 4.973709638483297, 0.4654224189652344, 0.0280081450968664, 5.396281270609135, 0.4950048948384543, 0.0184670675025836, 5.422247394296727, 0.995966579327428, 0.027574023727578, 2.588719324338535, -0.0190215941012047, 0.0191982200923113, 3.8552488777057707, 0.26299988385533, 0.0282352401600443, 5.200803366550669]|1841224.5273426442872733|      0.12500000|[1017, 144, 9, 27]                                                         |  | used linear model with 129 points | iterate success | actual_k=8
      10|[1.0223412294567278, 0.0167656469398327, 1.8972756264096906, 0.0151625597961156, 0.0156210016753265, 2.0069940134249014, 0.4316454576833269, 0.0382433092640549, 2.1208980006960805, 0.7948616433952009, 0.0248321935489682, 2.163944160319624, 0.2173726295708639, 0.014908673198785, 2.224913999832101, 2.700926845082499, 0.0352482892611014, 2.290552029604782, 0.8042146931848616, 0.0188237627157737, 2.3972692253791807, 2.2591327204853435, 0.0208545380009641, 2.473756230761995, 14.351155479247115, 0.081587947173016, 2.5489600074465986, 12.16135713877647, 0.0657676778788373, 2.7243964359872237, 0.2797390366779134, 0.0214515039792596, 2.938976686266475, 0.2460891332955627, 0.0242357970575337, 2.9654107954953277, 1.150410322670795, 0.0365806410965329, 3.1293360027088184, 0.1678590495661008, 0.0191815280339156, 3.2352557280399887, 0.111315947837361, 0.023725124060064, 3.2549191929755295, 3.736504439651504, 0.0382642908216281, 3.3778297782466717, 0.8342813057967148, 0.02344310184556, 3.6717977976305756, 0.1617549242860044, 0.0190303051921948, 3.7234145730141712, 0.3830966197746299, 0.0292017653774664, 3.8339675227038628, 0.9339400233149651, 0.030480570005989, 3.964479841910413, 0.2628063419438575, 0.0233992294662703, 4.050339162284547, 2.0778269721247606, 0.0196547717143314, 4.169371855740739, 1.9414477584363914, 0.0219498079097353, 4.421413297594716, 1.491295302042712, 0.0148132058442515, 4.5641053066504895, 0.4816764521099727, 0.0253220803971859, 4.603795261749117, 0.4916104460493747, 0.029517308784248, 4.7052999719769995, 0.3246512146181082, 0.0169432077251672, 4.804271116655842, 0.8434501874709137, 0.0130754055642953, 4.973709638483297, 0.4654224189652344, 0.0280081450968664, 5.396281270609135, 0.4950048948384543, 0.0184670675025836, 5.422247394296727, 0.995966579327428, 0.027574023727578, 2.588719324338535, -0.0190215941012047, 0.0191982200923113, 3.8552488777057707, 0.26299988385533, 0.0282352401600443, 5.200803366550669]|1841224.5273426442872733|      0.06250000|[1130, 160, 10, 30]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
      11|[1.0223412294567278, 0.0167656469398327, 1.8972756264096906, 0.0151625597961156, 0.0156210016753265, 2.0069940134249014, 0.4316454576833269, 0.0382433092640549, 2.1208980006960805, 0.7948616433952009, 0.0248321935489682, 2.163944160319624, 0.2173726295708639, 0.014908673198785, 2.224913999832101, 2.700926845082499, 0.0352482892611014, 2.290552029604782, 0.8042146931848616, 0.0188237627157737, 2.3972692253791807, 2.2591327204853435, 0.0208545380009641, 2.473756230761995, 14.351155479247115, 0.081587947173016, 2.5489600074465986, 12.16135713877647, 0.0657676778788373, 2.7243964359872237, 0.2797390366779134, 0.0214515039792596, 2.938976686266475, 0.2460891332955627, 0.0242357970575337, 2.9654107954953277, 1.150410322670795, 0.0365806410965329, 3.1293360027088184, 0.1678590495661008, 0.0191815280339156, 3.2352557280399887, 0.111315947837361, 0.023725124060064, 3.2549191929755295, 3.736504439651504, 0.0382642908216281, 3.3778297782466717, 0.8342813057967148, 0.02344310184556, 3.6717977976305756, 0.1617549242860044, 0.0190303051921948, 3.7234145730141712, 0.3830966197746299, 0.0292017653774664, 3.8339675227038628, 0.9339400233149651, 0.030480570005989, 3.964479841910413, 0.2628063419438575, 0.0233992294662703, 4.050339162284547, 2.0778269721247606, 0.0196547717143314, 4.169371855740739, 1.9414477584363914, 0.0219498079097353, 4.421413297594716, 1.491295302042712, 0.0148132058442515, 4.5641053066504895, 0.4816764521099727, 0.0253220803971859, 4.603795261749117, 0.4916104460493747, 0.029517308784248, 4.7052999719769995, 0.3246512146181082, 0.0169432077251672, 4.804271116655842, 0.8434501874709137, 0.0130754055642953, 4.973709638483297, 0.4654224189652344, 0.0280081450968664, 5.396281270609135, 0.4950048948384543, 0.0184670675025836, 5.422247394296727, 0.995966579327428, 0.027574023727578, 2.588719324338535, -0.0190215941012047, 0.0191982200923113, 3.8552488777057707, 0.26299988385533, 0.0282352401600443, 5.200803366550669]|1841224.5273426442872733|      0.03125000|[1243, 176, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=8
