k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|1827.7085714285710765|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.114324694049523, 0.1317465501920639, 0.2093533548572505, 0.1098409595558199, 0.167874187057915, 0.0996508241576725, 0.2199224253764691, 0.1094970999770587, 0.097816380259871, 0.0934327656373376, 0.1316664756716711, 0.1633707551814622, 0.1073823369213513, 0.1331773185578666, 0.1255277698416241, 0.1112636215438167, 0.1251748294820555, 0.0217153803122438, 0.0703305733332514, 0.119866391578426, 0.1609532461504187, 0.0522276580183257, 0.1180649390916421, 0.1279757785302228, 0.1570665044835861, 0.1804475532640316, 0.1014907693257822, 0.139588338174203, 0.109086163011956, 0.2474538677919898, 0.1121833875729895, 0.1070634324450357, 0.1192802416159105, 0.2763685644134413, 0.122745147668675, 0.1943670412068116, 0.0980255480213941, 0.1380432306325338, 0.1678785050221315, 0.1280895910262884, 0.2044940465503746, 0.1276350176638813, 0.1468630722731783, 0.1262322264095056, 0.1845673707547632, 0.1434743586799205, 0.1180828900084457, 0.1226970815644477, 0.0387200700089863, 0.1393346167636917]|1721.2603735130724090|      2.00000000|[97, 32, 1, 3]                                                             |  | used linear model with 129 points | iterate success | actual_k=16
       2|[0.4360595777025869, 0.4617659037756572, 0.6434062945427748, 0.3692665252362216, 0.5366727944035046, 0.2370778914990381, 0.533447880974816, 0.2546983694089269, 0.2716493412834655, 0.3524586184584095, 0.4033810677633144, 0.4392508652854545, 0.3505025411639733, 0.3479554170536428, 0.3855773535691414, 0.395935764536549, 0.4252395820275491, 0.1337875253452929, 0.1555290697786281, 0.4006396494209746, 0.4534467257815857, 0.2194590416050593, 0.3723858957114866, 0.4371476092561025, 0.4312433880224902, 0.5418461557996526, 0.2912183838267981, 0.4000429744231122, 0.3876818429778542, 0.7482150064000556, 0.3594768191718358, 0.3165587745675969, 0.3537977769472175, 0.7390912497326969, 0.4609944546348531, 0.5713786514859408, 0.2764812124884636, 0.4052757252173937, 0.4967498610962084, 0.4605696606635635, 0.6088856804077921, 0.3894311634527264, 0.4017864599897423, 0.3316903078146616, 0.4890807438580309, 0.4038535330406295, 0.3457558100741429, 0.3669618041955882, 0.1780607349840418, 0.4087713627508804]|1520.5155613494730460|      4.00000000|[194, 64, 2, 6]                                                            |  | used linear model with 129 points | iterate success | actual_k=16
       3|[1.0098321468138418, 0.4834778340319923, 1.4489135364198154, 0.9322681638375917, 1.1218608350878219, 0.0997070778545693, 1.1194240901220671, 0.1410323225822815, 0.9654670933232676, 0.7992606921264657, 0.8410854120040012, 0.6899580172960046, 0.9643034985950321, 0.8580267381237963, 0.669070700308356, 0.9082930071176132, 0.8915902353365339, 0.6889736701550189, 0.1031350287482584, 0.8052836901990071, 0.7703529601564603, 0.224924006634409, 1.2727561656174506, 0.6622831785332091, 0.7533943737817728, 1.3567648342625542, 0.8340694515714359, 0.5577368524849056, 0.6712850852246912, 1.840308196982007, 0.5802953376032252, 0.8347859014302594, 0.8174071634818547, 1.5825079408795855, 1.1914937950722992, 1.4299374367129576, 0.2773901223017173, 0.9226689584013563, 1.0681716975256428, 1.2277225956985454, 1.550445199471127, 0.8384429611698124, 1.038291042408248, 0.667148798097372, 1.2067232763920375, 1.4564631522854632, 0.2118273203669323, 1.3223662737965216, 0.1322172228227274, 0.8541398066675308]|1201.9446219466369712|      8.00000000|[291, 96, 3, 9]                                                            |  | used linear model with 129 points | iterate success | actual_k=16
       4|[1.821326021610087, 1.3373360134397367, 1.7541798170664746, 2.165290624818771, 1.1755092884569394, 0.0224953689157371, 2.2279686747534435, 0.989382648872367, 2.9369486456577123, 1.5538558392741815, 0.6115772616620903, 1.9866543531647731, 1.7078910707210573, 1.5473850167264658, -1.0445136519270095, 1.2281192712570559, 1.7206022589117986, 0.4494161192790124, 1.042771666128243, 2.3750024624985095, 1.083178806188298, 0.712794211648081, 3.685455497968161, 1.5166295239851513, 2.4244151782746486, 1.0020255690169266, 2.40786912616638, 1.1239789508046782, 0.4581494118629063, 3.3059065454275967, 0.5565754597189195, 2.379788755993249, -0.801293770523418, 1.7891253687311592, 1.6566235764026767, 2.5025113962496146, 0.0677015063651709, 3.3666113251437646, 2.3905477429643125, 2.2977307756822043, 4.3196930336571695, 2.2726804887155554, 0.487715440526622, 1.8546255909429001, 1.178155390197715, 0.4781778322666138, -1.0474921235664756, 2.034207211871333, 0.2421140543438424, 1.1143229587978098]|941.3861188978863765|     16.00000000|[388, 128, 4, 12]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       5|[1.821326021610087, 1.3373360134397367, 1.7541798170664746, 2.165290624818771, 1.1755092884569394, 0.0224953689157371, 2.2279686747534435, 0.989382648872367, 2.9369486456577123, 1.5538558392741815, 0.6115772616620903, 1.9866543531647731, 1.7078910707210573, 1.5473850167264658, -1.0445136519270095, 1.2281192712570559, 1.7206022589117986, 0.4494161192790124, 1.042771666128243, 2.3750024624985095, 1.083178806188298, 0.712794211648081, 3.685455497968161, 1.5166295239851513, 2.4244151782746486, 1.0020255690169266, 2.40786912616638, 1.1239789508046782, 0.4581494118629063, 3.3059065454275967, 0.5565754597189195, 2.379788755993249, -0.801293770523418, 1.7891253687311592, 1.6566235764026767, 2.5025113962496146, 0.0677015063651709, 3.3666113251437646, 2.3905477429643125, 2.2977307756822043, 4.3196930336571695, 2.2726804887155554, 0.487715440526622, 1.8546255909429001, 1.178155390197715, 0.4781778322666138, -1.0474921235664756, 2.034207211871333, 0.2421140543438424, 1.1143229587978098]|941.3861188978863765|      8.00000000|[485, 160, 5, 15]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       6|[2.493912202280067, 3.4363707778884445, 1.8904286600174016, 2.9249401955489014, 1.6976993585895879, 2.471262940447677, 2.3717328885397344, 1.1534031509701923, 1.9866415692722559, 1.7511728906323936, 0.8360595938634485, 3.102852939817042, 2.0689702793473894, 1.5549287606078877, -1.009971346738376, 2.29947478468611, 3.4490814778916725, 0.2777813125587542, 2.6180698845431865, 3.6991781885071915, 0.8679852607854657, 0.2131369025248112, 2.673658133183202, 2.8949850736282334, 2.1638351903564503, 1.6050476504156341, 2.3616249478583615, -0.8383980941457774, 0.238725752475458, 4.22499053093003, 1.0989753450490052, 3.2769689170250054, 0.6465293733459154, 0.7550741094509399, 1.6075433401472392, 4.155543814382559, 2.742061418109694, 2.390403149724318, 2.2014644067859184, 4.1342192613458835, 2.8131648777849847, 2.6171349504920616, 0.3904544365071535, 3.0455236213403234, 1.883708170942911, 3.536181452538917, -1.217963296668378, 1.68151498379314, 0.8896860199781311, 1.67232160192466]|782.5722184185988226|     16.00000000|[582, 192, 6, 18]                                                          |  | used linear model with 129 points | iterate success | actual_k=16
       7|[2.493912202280067, 3.4363707778884445, 1.8904286600174016, 2.9249401955489014, 1.6976993585895879, 2.471262940447677, 2.3717328885397344, 1.1534031509701923, 1.9866415692722559, 1.7511728906323936, 0.8360595938634485, 3.102852939817042, 2.0689702793473894, 1.5549287606078877, -1.009971346738376, 2.29947478468611, 3.4490814778916725, 0.2777813125587542, 2.6180698845431865, 3.6991781885071915, 0.8679852607854657, 0.2131369025248112, 2.673658133183202, 2.8949850736282334, 2.1638351903564503, 1.6050476504156341, 2.3616249478583615, -0.8383980941457774, 0.238725752475458, 4.22499053093003, 1.0989753450490052, 3.2769689170250054, 0.6465293733459154, 0.7550741094509399, 1.6075433401472392, 4.155543814382559, 2.742061418109694, 2.390403149724318, 2.2014644067859184, 4.1342192613458835, 2.8131648777849847, 2.6171349504920616, 0.3904544365071535, 3.0455236213403234, 1.883708170942911, 3.536181452538917, -1.217963296668378, 1.68151498379314, 0.8896860199781311, 1.67232160192466]|782.5722184185988226|      8.00000000|[679, 224, 7, 21]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       8|[2.493912202280067, 3.4363707778884445, 1.8904286600174016, 2.9249401955489014, 1.6976993585895879, 2.471262940447677, 2.3717328885397344, 1.1534031509701923, 1.9866415692722559, 1.7511728906323936, 0.8360595938634485, 3.102852939817042, 2.0689702793473894, 1.5549287606078877, -1.009971346738376, 2.29947478468611, 3.4490814778916725, 0.2777813125587542, 2.6180698845431865, 3.6991781885071915, 0.8679852607854657, 0.2131369025248112, 2.673658133183202, 2.8949850736282334, 2.1638351903564503, 1.6050476504156341, 2.3616249478583615, -0.8383980941457774, 0.238725752475458, 4.22499053093003, 1.0989753450490052, 3.2769689170250054, 0.6465293733459154, 0.7550741094509399, 1.6075433401472392, 4.155543814382559, 2.742061418109694, 2.390403149724318, 2.2014644067859184, 4.1342192613458835, 2.8131648777849847, 2.6171349504920616, 0.3904544365071535, 3.0455236213403234, 1.883708170942911, 3.536181452538917, -1.217963296668378, 1.68151498379314, 0.8896860199781311, 1.67232160192466]|782.5722184185988226|      4.00000000|[776, 256, 8, 24]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
       9|[2.493912202280067, 3.4363707778884445, 1.8904286600174016, 2.9249401955489014, 1.6976993585895879, 2.471262940447677, 2.3717328885397344, 1.1534031509701923, 1.9866415692722559, 1.7511728906323936, 0.8360595938634485, 3.102852939817042, 2.0689702793473894, 1.5549287606078877, -1.009971346738376, 2.29947478468611, 3.4490814778916725, 0.2777813125587542, 2.6180698845431865, 3.6991781885071915, 0.8679852607854657, 0.2131369025248112, 2.673658133183202, 2.8949850736282334, 2.1638351903564503, 1.6050476504156341, 2.3616249478583615, -0.8383980941457774, 0.238725752475458, 4.22499053093003, 1.0989753450490052, 3.2769689170250054, 0.6465293733459154, 0.7550741094509399, 1.6075433401472392, 4.155543814382559, 2.742061418109694, 2.390403149724318, 2.2014644067859184, 4.1342192613458835, 2.8131648777849847, 2.6171349504920616, 0.3904544365071535, 3.0455236213403234, 1.883708170942911, 3.536181452538917, -1.217963296668378, 1.68151498379314, 0.8896860199781311, 1.67232160192466]|782.5722184185988226|      2.00000000|[873, 288, 9, 27]                                                          |  | used linear model with 129 points | iterate failure | actual_k=16
      10|[2.865697057917018, 3.440903439852535, 2.1862469534618056, 2.8137940581929404, 2.143700797822661, 2.2773661668676284, 2.383201284900014, 1.0481727994181502, 2.023373759704261, 1.890186078370981, 1.18150351884556, 3.363895054034974, 1.9157462570011703, 1.719487817000075, -0.7901059029953653, 2.6206964426986854, 3.389597882293035, 0.4445646528757333, 2.6568968786002674, 3.744834888390521, 0.9521850407886091, 0.5628555240450436, 2.7199738314384727, 2.7750509651449224, 2.263031287558529, 2.09570686477647, 2.6698439013675874, -0.622748864409756, 0.4706854566343157, 3.8379532818378994, 1.252203585555281, 3.234265155033993, 0.9142222249553856, 1.0633354806567807, 1.9751202320778098, 3.940370781694519, 2.1025416316508636, 2.393714073484604, 3.146993560044992, 3.966056068032047, 2.9015631435028886, 2.9268533752074273, 0.5898022286152566, 3.4204760013400946, 1.8195130919229474, 3.555072568241138, -0.8252950668354958, 1.7768169636548774, 1.2646772401992632, 1.8462403111778525]|701.7901948677047130|      4.00000000|[970, 320, 10, 30]                                                         |  | used linear model with 129 points | iterate success | actual_k=16
      11|[2.865697057917018, 3.440903439852535, 2.1862469534618056, 2.8137940581929404, 2.143700797822661, 2.2773661668676284, 2.383201284900014, 1.0481727994181502, 2.023373759704261, 1.890186078370981, 1.18150351884556, 3.363895054034974, 1.9157462570011703, 1.719487817000075, -0.7901059029953653, 2.6206964426986854, 3.389597882293035, 0.4445646528757333, 2.6568968786002674, 3.744834888390521, 0.9521850407886091, 0.5628555240450436, 2.7199738314384727, 2.7750509651449224, 2.263031287558529, 2.09570686477647, 2.6698439013675874, -0.622748864409756, 0.4706854566343157, 3.8379532818378994, 1.252203585555281, 3.234265155033993, 0.9142222249553856, 1.0633354806567807, 1.9751202320778098, 3.940370781694519, 2.1025416316508636, 2.393714073484604, 3.146993560044992, 3.966056068032047, 2.9015631435028886, 2.9268533752074273, 0.5898022286152566, 3.4204760013400946, 1.8195130919229474, 3.555072568241138, -0.8252950668354958, 1.7768169636548774, 1.2646772401992632, 1.8462403111778525]|701.7901948677047130|      2.00000000|[1067, 352, 11, 33]                                                        |  | used linear model with 129 points | iterate failure | actual_k=16
