k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]                                        |181.6199359999999956|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.072683909284599, 1.1137581911225438, 0.2750749468053619, 1.109625459368945, 0.9203658376553003, 1.8990013326612996, 0.9174649509900766, 1.2696945037029956]| 82.6891591778014714|      2.00000000|[29, 4, 1, 3]                                                              |  | trying linear partial model with 15 points FAILED TO GET X_HAT, using additional batch call | iterate success | actual_k=2
       2|[0.072683909284599, 1.1137581911225438, 0.2750749468053619, 1.109625459368945, 0.9203658376553003, 1.8990013326612996, 0.9174649509900766, 1.2696945037029956]| 82.6891591778014714|      1.00000000|[58, 8, 1, 5]                                                              |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       3|[0.072683909284599, 1.1137581911225438, 0.2750749468053619, 1.109625459368945, 0.9203658376553003, 1.8990013326612996, 0.9174649509900766, 1.2696945037029956]| 82.6891591778014714|      0.50000000|[86, 12, 1, 7]                                                             |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[0.072683909284599, 1.1137581911225438, 0.2750749468053619, 1.109625459368945, 0.9203658376553003, 1.8990013326612996, 0.9174649509900766, 1.2696945037029956]| 82.6891591778014714|      0.25000000|[114, 16, 1, 9]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       5|[0.0159441028935772, 1.0395936761328008, 0.2598784743439585, 0.9938368640364369, 0.8914582466453229, 1.7940495920502129, 0.8815268170161218, 1.10537706289444]| 51.9323692321777344|      0.50000000|[142, 20, 1, 11]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       6|[0.0159441028935772, 1.0395936761328008, 0.2598784743439585, 0.9938368640364369, 0.8914582466453229, 1.7940495920502129, 0.8815268170161218, 1.10537706289444]| 51.9323692321777344|      0.25000000|[170, 24, 1, 13]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       7|[0.0159441028935772, 1.0395936761328008, 0.2598784743439585, 0.9938368640364369, 0.8914582466453229, 1.7940495920502129, 0.8815268170161218, 1.10537706289444]| 51.9323692321777344|      0.12500000|[198, 28, 1, 15]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[0.0159441028935772, 1.0395936761328008, 0.2598784743439585, 0.9938368640364369, 0.8914582466453229, 1.7940495920502129, 0.8815268170161218, 1.10537706289444]| 51.9323692321777344|      0.06250000|[226, 32, 1, 17]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       9|[-0.0005811112205849, 1.0124795698732116, 0.2568290975411561, 1.0097820964589863, 0.8977613860146556, 1.7932273335403213, 0.8828054949017101, 1.1562927059938726]| 49.4080276489257812|      0.12500000|[254, 36, 1, 19]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
      10|[-0.0724234648862439, 0.9235360582038978, 0.2364405882359689, 0.9705898217759257, 0.8831174905169803, 1.8106949180249405, 0.8792566901409705, 1.1479952336748565]| 46.1371231079101562|      0.25000000|[282, 40, 1, 21]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
