k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.50000000|[13, 4, 1, 2]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
       2|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.25000000|[26, 8, 2, 4]                                                              |  | used linear model with 17 points | iterate failure | actual_k=4
       3|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.12500000|[39, 12, 3, 6]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       4|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.06250000|[52, 16, 4, 8]                                                             |  | used linear model with 17 points | iterate failure | actual_k=4
       5|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.03125000|[65, 20, 5, 10]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       6|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.01562500|[78, 24, 6, 12]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       7|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00781250|[91, 28, 7, 14]                                                            |  | used linear model with 17 points | iterate failure | actual_k=4
       8|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00390625|[104, 32, 8, 16]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
       9|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00195312|[117, 36, 9, 18]                                                           |  | used linear model with 17 points | iterate failure | actual_k=4
      10|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00097656|[130, 40, 10, 20]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      11|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00048828|[143, 44, 11, 22]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      12|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00024414|[156, 48, 12, 24]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      13|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00012207|[169, 52, 13, 26]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      14|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00006104|[182, 56, 14, 28]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      15|[0.0, 0.0, 1.0, 0.05, 17.06794, 8.0, 13642.3]                                   | 37.1342671014830401|      0.00003052|[195, 60, 15, 30]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      16|[3.1545430821e-06, 2.92633903022e-05, 1.0000037877047552, 0.0499986518895374, 17.067946385807225, 8.000000558281517, 13642.29999721233]| 27.4976463929929125|      0.00006104|[208, 64, 16, 32]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      17|[3.1545430821e-06, 2.92633903022e-05, 1.0000037877047552, 0.0499986518895374, 17.067946385807225, 8.000000558281517, 13642.29999721233]| 27.4976463929929125|      0.00003052|[221, 68, 17, 34]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      18|[3.1545430821e-06, 2.92633903022e-05, 1.0000037877047552, 0.0499986518895374, 17.067946385807225, 8.000000558281517, 13642.29999721233]| 27.4976463929929125|      0.00001526|[234, 72, 18, 36]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      19|[3.1545430821e-06, 2.92633903022e-05, 1.0000037877047552, 0.0499986518895374, 17.067946385807225, 8.000000558281517, 13642.29999721233]| 27.4976463929929125|      0.00000763|[247, 76, 19, 38]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      20|[3.1545430821e-06, 2.92633903022e-05, 1.0000037877047552, 0.0499986518895374, 17.067946385807225, 8.000000558281517, 13642.29999721233]| 27.4976463929929125|      0.00000381|[260, 80, 20, 40]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      21|[3.1545430821e-06, 2.92633903022e-05, 1.0000037877047552, 0.0499986518895374, 17.067946385807225, 8.000000558281517, 13642.29999721233]| 27.4976463929929125|      0.00000191|[273, 84, 21, 42]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      22|[3.1545430821e-06, 2.92633903022e-05, 1.0000037877047552, 0.0499986518895374, 17.067946385807225, 8.000000558281517, 13642.29999721233]| 27.4976463929929125|      0.00000095|[286, 88, 22, 44]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      23|[3.3794375867e-06, 2.99805578408e-05, 1.000003814772425, 0.0499990050183002, 17.0679465352012, 8.000000191003862, 13642.299997461216]| 27.4951004378329529|      0.00000191|[299, 92, 23, 46]                                                          |  | used linear model with 17 points | iterate success | actual_k=4
      24|[3.3794375867e-06, 2.99805578408e-05, 1.000003814772425, 0.0499990050183002, 17.0679465352012, 8.000000191003862, 13642.299997461216]| 27.4951004378329529|      0.00000095|[312, 96, 24, 48]                                                          |  | used linear model with 17 points | iterate failure | actual_k=4
      25|[3.3794375867e-06, 2.99805578408e-05, 1.000003814772425, 0.0499990050183002, 17.0679465352012, 8.000000191003862, 13642.299997461216]| 27.4951004378329529|      0.00000048|[325, 100, 25, 50]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      26|[3.3794375867e-06, 2.99805578408e-05, 1.000003814772425, 0.0499990050183002, 17.0679465352012, 8.000000191003862, 13642.299997461216]| 27.4951004378329529|      0.00000024|[338, 104, 26, 52]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      27|[3.393783024e-06, 2.97512129155e-05, 1.00000376554419, 0.0499989867568626, 17.0679465558821, 8.000000216660611, 13642.299997447228]| 27.4946944599771612|      0.00000048|[351, 108, 27, 54]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      28|[3.393783024e-06, 2.97512129155e-05, 1.00000376554419, 0.0499989867568626, 17.0679465558821, 8.000000216660611, 13642.299997447228]| 27.4946944599771612|      0.00000024|[364, 112, 28, 56]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      29|[3.393783024e-06, 2.97512129155e-05, 1.00000376554419, 0.0499989867568626, 17.0679465558821, 8.000000216660611, 13642.299997447228]| 27.4946944599771612|      0.00000012|[377, 116, 29, 58]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      30|[3.393783024e-06, 2.97512129155e-05, 1.00000376554419, 0.0499989867568626, 17.0679465558821, 8.000000216660611, 13642.299997447228]| 27.4946944599771612|      0.00000006|[390, 120, 30, 60]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      31|[3.4116997174e-06, 2.9800820168e-05, 1.000003779987344, 0.0499989903811964, 17.067946566236614, 8.000000233603076, 13642.299997434786]| 27.4946854050153391|      0.00000012|[403, 124, 31, 62]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      32|[3.4116997174e-06, 2.9800820168e-05, 1.000003779987344, 0.0499989903811964, 17.067946566236614, 8.000000233603076, 13642.299997434786]| 27.4946854050153391|      0.00000006|[416, 128, 32, 64]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      33|[3.4116997174e-06, 2.9800820168e-05, 1.000003779987344, 0.0499989903811964, 17.067946566236614, 8.000000233603076, 13642.299997434786]| 27.4946854050153391|      0.00000003|[429, 132, 33, 66]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
      34|[3.4136125981e-06, 2.97727071165e-05, 1.0000037827697381, 0.0499989992824498, 17.06794656632887, 8.000000234500186, 13642.299997437314]| 27.4946834652344343|      0.00000006|[442, 136, 34, 68]                                                         |  | used linear model with 17 points | iterate success | actual_k=4
      35|[3.4136125981e-06, 2.97727071165e-05, 1.0000037827697381, 0.0499989992824498, 17.06794656632887, 8.000000234500186, 13642.299997437314]| 27.4946834652344343|      0.00000003|[455, 140, 35, 70]                                                         |  | used linear model with 17 points | iterate failure | actual_k=4
