k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.50000000|[164, 24, 0, 3]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       2|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.25000000|[326, 48, 0, 6]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       3|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.12500000|[489, 72, 0, 9]                                                            |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       4|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.06250000|[653, 96, 0, 12]                                                           |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 111 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       5|[4.1365481575, 0.02, 0.17712896, 0.02, 1.6563998369, 0.02, 1.1912670842, 0.02, 0.29540308, 0.02, 0.33044829, 0.02, 0.081689693, 0.02, 0.25366977, 0.02, 1.3979474874, 0.02, 1.1726179747, 0.02, 0.09020114, 0.02, 0.12924843, 0.02, 0.30391686, 0.02, 0.1048141, 0.02, 0.1179912, 0.02, 0.54496913, 0.02, 0.007783709, 0.02, 0.089054003, 0.02, 0.11016803, 0.02, 0.039888624, 0.02, 0.098350298, 0.02, 0.28456638, 0.02, 0.4217993, 0.02, 0.16224077, 0.02, 0.071969874, 0.02, 0.31414176, 0.02, 0.14023746, 0.02, 0.28639923, 0.02, 0.062871838, 0.02, 0.15213167, 0.02, 0.19259894, 0.02, 0.15142465, 0.02, 0.39070068, 0.02]|263050.2304652961902320|      0.03125000|[815, 120, 0, 15]                                                          |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       6|[4.136242544777351, 0.0372830214608574, 0.1741604092673096, 0.0172977788432914, 1.6594021566715762, 0.0274891721337388, 1.1913406886517521, 0.0182575512563785, 0.2984810079658265, 0.0176586583782634, 0.3306555952310643, 0.016110616288609, 0.0840187260716833, 0.0225673881547, 0.251088884751118, 0.0193198360067989, 1.392317035966201, 0.0212239336052742, 1.174256201858987, 0.0241416874836019, 0.0873215194682187, 0.0123015033489825, 0.1320331947067371, 0.0263742614910734, 0.3005943723873249, 0.0221013846451688, 0.1086482806879967, 0.0262473195415205, 0.1166061565716138, 0.018007141799386, 0.5413859508607016, 0.0189776417890519, 0.0103728325401256, 0.0175684344546602, 0.0898391256557033, 0.0165799619811242, 0.1091270775523062, 0.0198523708361786, 0.0398200602475304, 0.0225340976576412, 0.1000599570448588, 0.0158934339130341, 0.291010251670622, 0.0137511309973348, 0.423690488788576, 0.0200497570718135, 0.1649352960191084, 0.0229218366371418, 0.0711004825504613, 0.0172423851334794, 0.3088924801320418, 0.0210138721484662, 0.1407451956277761, 0.0225524745622932, 0.2889368333872092, 0.0155704261141285, 0.0598806107386863, 0.0162603941691035, 0.1469050334453831, 0.0210298730627818, 0.1936962910696172, 0.0219060008595577, 0.1519756708998649, 0.0217780799416146, 0.3923464200091062, 0.0214170767218559]|189314.3593750000000000|      0.06250000|[925, 136, 0, 17]                                                          |  | trying linear partial model with 57 points | iterate success | actual_k=8
       7|[4.122623239844822, 0.0675480237969781, 0.1767366712610006, 0.0038462879239703, 1.6698590286330814, 0.0224264703270671, 1.1977570615703383, 0.0297002865760412, 0.3028642174009883, 0.0089422309816566, 0.3303767677119817, 0.0158958620069023, 0.0858333029437776, 0.0332043276406367, 0.2485484617823618, 0.0216495958293339, 1.3866361178434776, 0.0277375828357116, 1.160340637238815, 0.036239488971944, 0.0797753899148607, 0.009540512594672, 0.135170115547493, 0.0243653444576772, 0.2948400811402246, 0.0141122972181209, 0.1004838273351402, 0.0312035165694014, 0.1204109228555605, 0.0164315708182873, 0.5452218479740871, 0.0326114158703212, 0.0134089411822695, 0.0273971166675627, 0.0943853304011205, 0.0185092693571392, 0.0993745958096224, 0.0198810581713524, 0.0317920107043118, 0.0245850793756626, 0.0953999961371217, 0.0120372298941071, 0.2843528254839752, 0.0187291667754477, 0.4146287900615825, 0.0252131390373578, 0.1707239022839405, 0.0204999443991303, 0.0753457433811819, 0.0190037981687103, 0.3076707765481836, 0.0192684904774802, 0.1331172310781607, 0.020293379344576, 0.2846342812311441, 0.0211016443672806, 0.0604767207670793, 0.014469880453153, 0.1512216876499142, 0.0160476433994479, 0.1915837838994639, 0.0035509153447722, 0.1537609389414017, 0.0153200765037971, 0.4000403400892119, 0.0183688970923882]|151701.4218750000000000|      0.12500000|[1035, 152, 0, 19]                                                         |  | trying linear partial model with 57 points | iterate success | actual_k=8
       8|[4.122623239844822, 0.0675480237969781, 0.1767366712610006, 0.0038462879239703, 1.6698590286330814, 0.0224264703270671, 1.1977570615703383, 0.0297002865760412, 0.3028642174009883, 0.0089422309816566, 0.3303767677119817, 0.0158958620069023, 0.0858333029437776, 0.0332043276406367, 0.2485484617823618, 0.0216495958293339, 1.3866361178434776, 0.0277375828357116, 1.160340637238815, 0.036239488971944, 0.0797753899148607, 0.009540512594672, 0.135170115547493, 0.0243653444576772, 0.2948400811402246, 0.0141122972181209, 0.1004838273351402, 0.0312035165694014, 0.1204109228555605, 0.0164315708182873, 0.5452218479740871, 0.0326114158703212, 0.0134089411822695, 0.0273971166675627, 0.0943853304011205, 0.0185092693571392, 0.0993745958096224, 0.0198810581713524, 0.0317920107043118, 0.0245850793756626, 0.0953999961371217, 0.0120372298941071, 0.2843528254839752, 0.0187291667754477, 0.4146287900615825, 0.0252131390373578, 0.1707239022839405, 0.0204999443991303, 0.0753457433811819, 0.0190037981687103, 0.3076707765481836, 0.0192684904774802, 0.1331172310781607, 0.020293379344576, 0.2846342812311441, 0.0211016443672806, 0.0604767207670793, 0.014469880453153, 0.1512216876499142, 0.0160476433994479, 0.1915837838994639, 0.0035509153447722, 0.1537609389414017, 0.0153200765037971, 0.4000403400892119, 0.0183688970923882]|151701.4218750000000000|      0.06250000|[1197, 176, 0, 22]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
       9|[4.122623239844822, 0.0675480237969781, 0.1767366712610006, 0.0038462879239703, 1.6698590286330814, 0.0224264703270671, 1.1977570615703383, 0.0297002865760412, 0.3028642174009883, 0.0089422309816566, 0.3303767677119817, 0.0158958620069023, 0.0858333029437776, 0.0332043276406367, 0.2485484617823618, 0.0216495958293339, 1.3866361178434776, 0.0277375828357116, 1.160340637238815, 0.036239488971944, 0.0797753899148607, 0.009540512594672, 0.135170115547493, 0.0243653444576772, 0.2948400811402246, 0.0141122972181209, 0.1004838273351402, 0.0312035165694014, 0.1204109228555605, 0.0164315708182873, 0.5452218479740871, 0.0326114158703212, 0.0134089411822695, 0.0273971166675627, 0.0943853304011205, 0.0185092693571392, 0.0993745958096224, 0.0198810581713524, 0.0317920107043118, 0.0245850793756626, 0.0953999961371217, 0.0120372298941071, 0.2843528254839752, 0.0187291667754477, 0.4146287900615825, 0.0252131390373578, 0.1707239022839405, 0.0204999443991303, 0.0753457433811819, 0.0190037981687103, 0.3076707765481836, 0.0192684904774802, 0.1331172310781607, 0.020293379344576, 0.2846342812311441, 0.0211016443672806, 0.0604767207670793, 0.014469880453153, 0.1512216876499142, 0.0160476433994479, 0.1915837838994639, 0.0035509153447722, 0.1537609389414017, 0.0153200765037971, 0.4000403400892119, 0.0183688970923882]|151701.4218750000000000|      0.03125000|[1359, 200, 0, 25]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
      10|[4.122623239844822, 0.0675480237969781, 0.1767366712610006, 0.0038462879239703, 1.6698590286330814, 0.0224264703270671, 1.1977570615703383, 0.0297002865760412, 0.3028642174009883, 0.0089422309816566, 0.3303767677119817, 0.0158958620069023, 0.0858333029437776, 0.0332043276406367, 0.2485484617823618, 0.0216495958293339, 1.3866361178434776, 0.0277375828357116, 1.160340637238815, 0.036239488971944, 0.0797753899148607, 0.009540512594672, 0.135170115547493, 0.0243653444576772, 0.2948400811402246, 0.0141122972181209, 0.1004838273351402, 0.0312035165694014, 0.1204109228555605, 0.0164315708182873, 0.5452218479740871, 0.0326114158703212, 0.0134089411822695, 0.0273971166675627, 0.0943853304011205, 0.0185092693571392, 0.0993745958096224, 0.0198810581713524, 0.0317920107043118, 0.0245850793756626, 0.0953999961371217, 0.0120372298941071, 0.2843528254839752, 0.0187291667754477, 0.4146287900615825, 0.0252131390373578, 0.1707239022839405, 0.0204999443991303, 0.0753457433811819, 0.0190037981687103, 0.3076707765481836, 0.0192684904774802, 0.1331172310781607, 0.020293379344576, 0.2846342812311441, 0.0211016443672806, 0.0604767207670793, 0.014469880453153, 0.1512216876499142, 0.0160476433994479, 0.1915837838994639, 0.0035509153447722, 0.1537609389414017, 0.0153200765037971, 0.4000403400892119, 0.0183688970923882]|151701.4218750000000000|      0.01562500|[1522, 224, 0, 28]                                                         |  | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=8
