k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8, -0.8, 1.2, -1.2, 0.8]|27015.8467613624197838|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8031434846915835, 1.163734097673486, -1.1896104126089462, 0.9339399387349056, -0.8007646675261889, 1.2524152170016511, -1.1610699636883124, 0.8434679323971747, -0.9212979872820588, 1.3393144038308697, -1.3968167930820037, 0.9043189037834323, -0.7876360152965163, 1.1780687293662706, -1.102301967375341, 0.8560496284102216, -0.960000854035593, 1.1819910220783572, -1.2572352010146333, 0.8154763755096135, -0.9233051277910872, 1.290106581511623, -1.1598355420788673, 0.8852031635293296, -0.7487946370172508, 1.1901036086227612, -1.2952864010213834, 0.7505916435736533, -0.8595493582848618, 1.297125340858676, -1.318140062162299, 0.7926560694185067, -0.7872909280125292, 1.3093479993564303, -1.1271372691412616, 0.9389768671246357, -0.8337328545332676, 1.0373282553770298, -1.3427001968197172, 1.0635095285765468, -0.9072450585840175, 1.2299037876344374, -1.3355334942841461, 0.8809974968135094, -0.7615803154006281, 1.131761869827642, -1.1713605062161074, 0.8701126865001781, -0.8439637775035126, 1.2165635458787267, -1.305116673662189, 0.94121891630919, -0.7399331247064894, 1.2934967766057242, -1.2967843715883938, 0.756824506142478, -0.9181103876195842, 1.1802393976338255, -1.292400796467411, 0.9787332891118166, -0.9675910981129409, 1.3085213862323959, -1.240675603508753, 0.8473076992441763, -0.9049870909493876, 1.18659291428594, -1.1201219552620858, 1.0421065444777549, -0.9141465625959228, 1.0412066540234444, -1.166565978510314, 1.0738297440939042, -0.8187704565545032, 1.2789960478409381, -1.1215002609131197, 0.7050107046451446, -0.7844384704170341, 1.2095057010666725, -1.382844021660264, 0.8848939175342813, -0.9638036410559139, 1.2665533330385363, -1.1985399202686866, 0.8502834566336709, -0.8491937721396906, 1.2543527379357773, -1.3551878304038523, 0.7870347173447308, -0.7728856917960769, 1.1998522521842465, -1.3614167202465342, 0.949976801637029, -0.8972395450089966, 1.1615755136220318, -1.3038212619412144, 0.8501850159572987, -0.8526582394993333, 1.1808889777175806, -1.300007594661094, 0.9117387421308448]|19654.0529021277470747|      2.00000000|[99, 14, 1, 8]                                                             |  | used linear model with 113 points | iterate success | actual_k=2
       2|[-0.8031434846915835, 1.163734097673486, -1.1896104126089462, 0.9339399387349056, -0.8007646675261889, 1.2524152170016511, -1.1610699636883124, 0.8434679323971747, -0.9212979872820588, 1.3393144038308697, -1.3968167930820037, 0.9043189037834323, -0.7876360152965163, 1.1780687293662706, -1.102301967375341, 0.8560496284102216, -0.960000854035593, 1.1819910220783572, -1.2572352010146333, 0.8154763755096135, -0.9233051277910872, 1.290106581511623, -1.1598355420788673, 0.8852031635293296, -0.7487946370172508, 1.1901036086227612, -1.2952864010213834, 0.7505916435736533, -0.8595493582848618, 1.297125340858676, -1.318140062162299, 0.7926560694185067, -0.7872909280125292, 1.3093479993564303, -1.1271372691412616, 0.9389768671246357, -0.8337328545332676, 1.0373282553770298, -1.3427001968197172, 1.0635095285765468, -0.9072450585840175, 1.2299037876344374, -1.3355334942841461, 0.8809974968135094, -0.7615803154006281, 1.131761869827642, -1.1713605062161074, 0.8701126865001781, -0.8439637775035126, 1.2165635458787267, -1.305116673662189, 0.94121891630919, -0.7399331247064894, 1.2934967766057242, -1.2967843715883938, 0.756824506142478, -0.9181103876195842, 1.1802393976338255, -1.292400796467411, 0.9787332891118166, -0.9675910981129409, 1.3085213862323959, -1.240675603508753, 0.8473076992441763, -0.9049870909493876, 1.18659291428594, -1.1201219552620858, 1.0421065444777549, -0.9141465625959228, 1.0412066540234444, -1.166565978510314, 1.0738297440939042, -0.8187704565545032, 1.2789960478409381, -1.1215002609131197, 0.7050107046451446, -0.7844384704170341, 1.2095057010666725, -1.382844021660264, 0.8848939175342813, -0.9638036410559139, 1.2665533330385363, -1.1985399202686866, 0.8502834566336709, -0.8491937721396906, 1.2543527379357773, -1.3551878304038523, 0.7870347173447308, -0.7728856917960769, 1.1998522521842465, -1.3614167202465342, 0.949976801637029, -0.8972395450089966, 1.1615755136220318, -1.3038212619412144, 0.8501850159572987, -0.8526582394993333, 1.1808889777175806, -1.300007594661094, 0.9117387421308448]|19654.0529021277470747|      1.00000000|[198, 28, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       3|[-0.8165939429812124, 1.2516392550834698, -1.1745721802887419, 0.9390248456085418, -0.7230584139895124, 1.1755153080268634, -1.1342333967665423, 0.9472212306258272, -1.0267494810017177, 1.3381629464184728, -1.3710276959667702, 1.0309973482987222, -0.6926588094395338, 1.195627802193104, -1.1299643301430218, 0.8663368002635096, -0.9981455042883782, 1.319517527359768, -1.1229947841095833, 1.1036579317508475, -0.9268894866575583, 1.3880382290276905, -1.1589974325062307, 0.8933142281104557, -0.8446818737242395, 1.2818379586877724, -1.4944505428215953, 0.7376900183136796, -0.8459549579177836, 1.3002524107024196, -1.4214867746131414, 1.0614230742507798, -0.861162890191151, 1.363433978233165, -1.1221818879721381, 0.9783792173938048, -1.0957942671193635, 0.9648797538534857, -1.4000694667935618, 1.0630700775083275, -0.8017755101054658, 1.303017142285018, -1.5581384192526142, 0.987969294976844, -0.7782337335809639, 1.1421019465917892, -1.261403200368965, 0.9507932966964026, -0.9400874610239207, 1.3358039885764146, -1.386796508228285, 0.9054810636933938, -0.6770116005493036, 1.4604632174366419, -1.3128439913443815, 0.894652725292405, -0.8126209201746537, 1.208785930875846, -1.4384237525221568, 1.1096959888677613, -1.0064176687835913, 1.2486366819863548, -1.364931484167001, 0.9226596316764377, -0.9704638559617241, 1.154466995141736, -1.2985636673934926, 1.1254831155865754, -0.916494901826807, 1.0196833902061935, -1.1532344334960236, 1.0662599890910796, -0.9862803285905625, 1.396467583042587, -0.9275394083355788, 0.783511279835082, -0.8340310028746856, 1.1169954584460762, -1.320171874947727, 0.9520512142633001, -1.1132700619075657, 1.2309264080215048, -1.2379185843382159, 0.964083842868982, -0.7812560947554222, 1.3138412941684614, -1.42150221256647, 1.0056952093885068, -0.7898735944814956, 1.3442389693615677, -1.372585143455397, 0.913455444695866, -0.7934951174920819, 1.2846306414739297, -1.3806319794596063, 0.904371951735634, -0.828944072066969, 1.1361622571216485, -1.2143531635637608, 0.8460517641913415]|13894.2763712273790588|      2.00000000|[297, 42, 3, 24]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       4|[-0.8165939429812124, 1.2516392550834698, -1.1745721802887419, 0.9390248456085418, -0.7230584139895124, 1.1755153080268634, -1.1342333967665423, 0.9472212306258272, -1.0267494810017177, 1.3381629464184728, -1.3710276959667702, 1.0309973482987222, -0.6926588094395338, 1.195627802193104, -1.1299643301430218, 0.8663368002635096, -0.9981455042883782, 1.319517527359768, -1.1229947841095833, 1.1036579317508475, -0.9268894866575583, 1.3880382290276905, -1.1589974325062307, 0.8933142281104557, -0.8446818737242395, 1.2818379586877724, -1.4944505428215953, 0.7376900183136796, -0.8459549579177836, 1.3002524107024196, -1.4214867746131414, 1.0614230742507798, -0.861162890191151, 1.363433978233165, -1.1221818879721381, 0.9783792173938048, -1.0957942671193635, 0.9648797538534857, -1.4000694667935618, 1.0630700775083275, -0.8017755101054658, 1.303017142285018, -1.5581384192526142, 0.987969294976844, -0.7782337335809639, 1.1421019465917892, -1.261403200368965, 0.9507932966964026, -0.9400874610239207, 1.3358039885764146, -1.386796508228285, 0.9054810636933938, -0.6770116005493036, 1.4604632174366419, -1.3128439913443815, 0.894652725292405, -0.8126209201746537, 1.208785930875846, -1.4384237525221568, 1.1096959888677613, -1.0064176687835913, 1.2486366819863548, -1.364931484167001, 0.9226596316764377, -0.9704638559617241, 1.154466995141736, -1.2985636673934926, 1.1254831155865754, -0.916494901826807, 1.0196833902061935, -1.1532344334960236, 1.0662599890910796, -0.9862803285905625, 1.396467583042587, -0.9275394083355788, 0.783511279835082, -0.8340310028746856, 1.1169954584460762, -1.320171874947727, 0.9520512142633001, -1.1132700619075657, 1.2309264080215048, -1.2379185843382159, 0.964083842868982, -0.7812560947554222, 1.3138412941684614, -1.42150221256647, 1.0056952093885068, -0.7898735944814956, 1.3442389693615677, -1.372585143455397, 0.913455444695866, -0.7934951174920819, 1.2846306414739297, -1.3806319794596063, 0.904371951735634, -0.828944072066969, 1.1361622571216485, -1.2143531635637608, 0.8460517641913415]|13894.2763712273790588|      1.00000000|[396, 56, 4, 32]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       5|[-0.8165939429812124, 1.2516392550834698, -1.1745721802887419, 0.9390248456085418, -0.7230584139895124, 1.1755153080268634, -1.1342333967665423, 0.9472212306258272, -1.0267494810017177, 1.3381629464184728, -1.3710276959667702, 1.0309973482987222, -0.6926588094395338, 1.195627802193104, -1.1299643301430218, 0.8663368002635096, -0.9981455042883782, 1.319517527359768, -1.1229947841095833, 1.1036579317508475, -0.9268894866575583, 1.3880382290276905, -1.1589974325062307, 0.8933142281104557, -0.8446818737242395, 1.2818379586877724, -1.4944505428215953, 0.7376900183136796, -0.8459549579177836, 1.3002524107024196, -1.4214867746131414, 1.0614230742507798, -0.861162890191151, 1.363433978233165, -1.1221818879721381, 0.9783792173938048, -1.0957942671193635, 0.9648797538534857, -1.4000694667935618, 1.0630700775083275, -0.8017755101054658, 1.303017142285018, -1.5581384192526142, 0.987969294976844, -0.7782337335809639, 1.1421019465917892, -1.261403200368965, 0.9507932966964026, -0.9400874610239207, 1.3358039885764146, -1.386796508228285, 0.9054810636933938, -0.6770116005493036, 1.4604632174366419, -1.3128439913443815, 0.894652725292405, -0.8126209201746537, 1.208785930875846, -1.4384237525221568, 1.1096959888677613, -1.0064176687835913, 1.2486366819863548, -1.364931484167001, 0.9226596316764377, -0.9704638559617241, 1.154466995141736, -1.2985636673934926, 1.1254831155865754, -0.916494901826807, 1.0196833902061935, -1.1532344334960236, 1.0662599890910796, -0.9862803285905625, 1.396467583042587, -0.9275394083355788, 0.783511279835082, -0.8340310028746856, 1.1169954584460762, -1.320171874947727, 0.9520512142633001, -1.1132700619075657, 1.2309264080215048, -1.2379185843382159, 0.964083842868982, -0.7812560947554222, 1.3138412941684614, -1.42150221256647, 1.0056952093885068, -0.7898735944814956, 1.3442389693615677, -1.372585143455397, 0.913455444695866, -0.7934951174920819, 1.2846306414739297, -1.3806319794596063, 0.904371951735634, -0.828944072066969, 1.1361622571216485, -1.2143531635637608, 0.8460517641913415]|13894.2763712273790588|      0.50000000|[495, 70, 5, 40]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       6|[-0.8325137437120473, 1.3259061517342539, -1.2258415910587737, 1.0007485528586606, -0.7512162594578846, 1.2360182771463868, -1.219080383124015, 1.0503151978485759, -1.0662145714643114, 1.3319857578857754, -1.4304237519999188, 1.0551418180585215, -0.6411306192091704, 1.2500333247382778, -1.1370832538249387, 0.9438556010165935, -1.0491208082380894, 1.3267443776316092, -1.1702364924075472, 1.0926451017611898, -0.9010406877694259, 1.4719770900580806, -1.2113389606783984, 0.9426440332938975, -0.9073338080846488, 1.3360356786577356, -1.5004322034120916, 0.7775964276895749, -0.8973921980327575, 1.2899784710400393, -1.4481732301220944, 0.9985986743277264, -0.9568455324189719, 1.405613171193615, -1.1762755874543336, 1.0015950815642767, -1.1131158132851637, 0.9578677352486056, -1.380531617974641, 1.0533918547967562, -0.8025790797383656, 1.3332842347258202, -1.5799077847796288, 1.0624809031759157, -0.8180257102446007, 1.2278515940712402, -1.2745648875839752, 0.9384135629079593, -1.0155903371003374, 1.3060610168138072, -1.383806409291438, 0.94597434988561, -0.7293288390933693, 1.454542881915822, -1.2547961880089786, 0.9819581898985159, -0.7921973702364242, 1.2782552252613049, -1.444041591093427, 1.172519345674516, -1.0396421796078281, 1.3615790820712033, -1.4123988726637944, 0.9385971746294806, -1.0379187266974752, 1.2374961716082344, -1.3140843944070435, 1.1678838129352311, -0.9891669729313594, 1.034824019046518, -1.17525454776509, 1.0504756649752676, -0.9698467884824049, 1.4170381994984271, -0.9541620443543608, 0.778382360318051, -0.8495384187433844, 1.1217651203659857, -1.3210733920173525, 1.0154235331531234, -1.189787592859361, 1.2637227927130237, -1.2489188372656461, 0.9795783694695923, -0.863660682373079, 1.342218253152823, -1.3937878035050533, 1.0260143679229503, -0.820016235291016, 1.4229360059206935, -1.4501892715703204, 1.0136006310211483, -0.8028388062649531, 1.3207455966362216, -1.4243125558627525, 0.8968533441129002, -0.8233295194571172, 1.1664424249399152, -1.3321987881985249, 0.8957815748258573]|10008.8224002934657619|      1.00000000|[594, 84, 6, 48]                                                           |  | used linear model with 113 points | iterate success | actual_k=2
       7|[-0.8325137437120473, 1.3259061517342539, -1.2258415910587737, 1.0007485528586606, -0.7512162594578846, 1.2360182771463868, -1.219080383124015, 1.0503151978485759, -1.0662145714643114, 1.3319857578857754, -1.4304237519999188, 1.0551418180585215, -0.6411306192091704, 1.2500333247382778, -1.1370832538249387, 0.9438556010165935, -1.0491208082380894, 1.3267443776316092, -1.1702364924075472, 1.0926451017611898, -0.9010406877694259, 1.4719770900580806, -1.2113389606783984, 0.9426440332938975, -0.9073338080846488, 1.3360356786577356, -1.5004322034120916, 0.7775964276895749, -0.8973921980327575, 1.2899784710400393, -1.4481732301220944, 0.9985986743277264, -0.9568455324189719, 1.405613171193615, -1.1762755874543336, 1.0015950815642767, -1.1131158132851637, 0.9578677352486056, -1.380531617974641, 1.0533918547967562, -0.8025790797383656, 1.3332842347258202, -1.5799077847796288, 1.0624809031759157, -0.8180257102446007, 1.2278515940712402, -1.2745648875839752, 0.9384135629079593, -1.0155903371003374, 1.3060610168138072, -1.383806409291438, 0.94597434988561, -0.7293288390933693, 1.454542881915822, -1.2547961880089786, 0.9819581898985159, -0.7921973702364242, 1.2782552252613049, -1.444041591093427, 1.172519345674516, -1.0396421796078281, 1.3615790820712033, -1.4123988726637944, 0.9385971746294806, -1.0379187266974752, 1.2374961716082344, -1.3140843944070435, 1.1678838129352311, -0.9891669729313594, 1.034824019046518, -1.17525454776509, 1.0504756649752676, -0.9698467884824049, 1.4170381994984271, -0.9541620443543608, 0.778382360318051, -0.8495384187433844, 1.1217651203659857, -1.3210733920173525, 1.0154235331531234, -1.189787592859361, 1.2637227927130237, -1.2489188372656461, 0.9795783694695923, -0.863660682373079, 1.342218253152823, -1.3937878035050533, 1.0260143679229503, -0.820016235291016, 1.4229360059206935, -1.4501892715703204, 1.0136006310211483, -0.8028388062649531, 1.3207455966362216, -1.4243125558627525, 0.8968533441129002, -0.8233295194571172, 1.1664424249399152, -1.3321987881985249, 0.8957815748258573]|10008.8224002934657619|      0.50000000|[693, 98, 7, 56]                                                           |  | used linear model with 113 points | iterate failure | actual_k=2
       8|[-0.7326304679179028, 1.3478569893799615, -1.2437422606226005, 1.0598172561276202, -0.8732961086695338, 1.2183774980765767, -1.2705326946896343, 1.0064028079626823, -1.1045691528968082, 1.3202997174289408, -1.4051521185214004, 1.033167000404485, -0.6856037607364679, 1.2818260382304176, -1.0617210384407163, 0.8955549102636046, -1.0770142396909832, 1.3921757756929392, -1.2076212480111421, 1.141796793592595, -0.892770427275363, 1.5194023696945467, -1.2831416013840526, 0.9452541178077137, -0.865122827535549, 1.323557149151814, -1.5621633345407375, 0.8306373398113248, -0.9525389528677831, 1.2533675516684493, -1.4658553700749806, 1.0987976349177928, -0.8914832037479551, 1.4669176482332755, -1.2658833479975484, 1.0128187655895589, -1.2258590550491089, 1.0302691817619676, -1.355524768271882, 1.1235398312512312, -0.8260687451346398, 1.3780999268391327, -1.597785152205679, 1.1126971670714711, -0.8294101089112533, 1.2047503466012313, -1.2821490671991704, 0.9300873443281689, -0.9933677852896154, 1.319463933400461, -1.364709556833728, 1.013997745579497, -0.8420003649651905, 1.4502109248553001, -1.3119906756893431, 1.0036533836208643, -0.8035814478922632, 1.268027821731074, -1.3980431454243236, 1.1466866015967365, -0.9812827709945746, 1.3397716280730945, -1.4206941145772782, 0.9703288444161863, -1.031701615073896, 1.3188101383189774, -1.3837982820863288, 1.0695029658418405, -0.9385747160730561, 1.0318778362352439, -1.2153609731808344, 1.0646735700568422, -0.9606242982822721, 1.4482612238615045, -0.9234666164355702, 0.7708657157164838, -0.8739572882007496, 1.1795870901631056, -1.381836426332558, 0.9819184566499561, -1.2618972910879798, 1.2935309514556579, -1.3666142410228173, 0.9983435761794385, -0.8897005757877324, 1.3473111400879143, -1.3280338390842303, 1.0384669776559754, -0.8818467911426168, 1.4842992410355083, -1.4501953091281525, 1.072372405895612, -0.817638638214088, 1.394344814568733, -1.4451704645973575, 0.8954253910615834, -0.8178206623544503, 1.2152088867608721, -1.4040695273927395, 0.9025129310126091]|7918.0343899605286424|      1.00000000|[792, 112, 8, 64]                                                          |  | used linear model with 113 points | iterate success | actual_k=2
       9|[-0.7326304679179028, 1.3478569893799615, -1.2437422606226005, 1.0598172561276202, -0.8732961086695338, 1.2183774980765767, -1.2705326946896343, 1.0064028079626823, -1.1045691528968082, 1.3202997174289408, -1.4051521185214004, 1.033167000404485, -0.6856037607364679, 1.2818260382304176, -1.0617210384407163, 0.8955549102636046, -1.0770142396909832, 1.3921757756929392, -1.2076212480111421, 1.141796793592595, -0.892770427275363, 1.5194023696945467, -1.2831416013840526, 0.9452541178077137, -0.865122827535549, 1.323557149151814, -1.5621633345407375, 0.8306373398113248, -0.9525389528677831, 1.2533675516684493, -1.4658553700749806, 1.0987976349177928, -0.8914832037479551, 1.4669176482332755, -1.2658833479975484, 1.0128187655895589, -1.2258590550491089, 1.0302691817619676, -1.355524768271882, 1.1235398312512312, -0.8260687451346398, 1.3780999268391327, -1.597785152205679, 1.1126971670714711, -0.8294101089112533, 1.2047503466012313, -1.2821490671991704, 0.9300873443281689, -0.9933677852896154, 1.319463933400461, -1.364709556833728, 1.013997745579497, -0.8420003649651905, 1.4502109248553001, -1.3119906756893431, 1.0036533836208643, -0.8035814478922632, 1.268027821731074, -1.3980431454243236, 1.1466866015967365, -0.9812827709945746, 1.3397716280730945, -1.4206941145772782, 0.9703288444161863, -1.031701615073896, 1.3188101383189774, -1.3837982820863288, 1.0695029658418405, -0.9385747160730561, 1.0318778362352439, -1.2153609731808344, 1.0646735700568422, -0.9606242982822721, 1.4482612238615045, -0.9234666164355702, 0.7708657157164838, -0.8739572882007496, 1.1795870901631056, -1.381836426332558, 0.9819184566499561, -1.2618972910879798, 1.2935309514556579, -1.3666142410228173, 0.9983435761794385, -0.8897005757877324, 1.3473111400879143, -1.3280338390842303, 1.0384669776559754, -0.8818467911426168, 1.4842992410355083, -1.4501953091281525, 1.072372405895612, -0.817638638214088, 1.394344814568733, -1.4451704645973575, 0.8954253910615834, -0.8178206623544503, 1.2152088867608721, -1.4040695273927395, 0.9025129310126091]|7918.0343899605286424|      0.50000000|[891, 126, 9, 72]                                                          |  | used linear model with 113 points | iterate failure | actual_k=2
      10|[-0.7326304679179028, 1.3478569893799615, -1.2437422606226005, 1.0598172561276202, -0.8732961086695338, 1.2183774980765767, -1.2705326946896343, 1.0064028079626823, -1.1045691528968082, 1.3202997174289408, -1.4051521185214004, 1.033167000404485, -0.6856037607364679, 1.2818260382304176, -1.0617210384407163, 0.8955549102636046, -1.0770142396909832, 1.3921757756929392, -1.2076212480111421, 1.141796793592595, -0.892770427275363, 1.5194023696945467, -1.2831416013840526, 0.9452541178077137, -0.865122827535549, 1.323557149151814, -1.5621633345407375, 0.8306373398113248, -0.9525389528677831, 1.2533675516684493, -1.4658553700749806, 1.0987976349177928, -0.8914832037479551, 1.4669176482332755, -1.2658833479975484, 1.0128187655895589, -1.2258590550491089, 1.0302691817619676, -1.355524768271882, 1.1235398312512312, -0.8260687451346398, 1.3780999268391327, -1.597785152205679, 1.1126971670714711, -0.8294101089112533, 1.2047503466012313, -1.2821490671991704, 0.9300873443281689, -0.9933677852896154, 1.319463933400461, -1.364709556833728, 1.013997745579497, -0.8420003649651905, 1.4502109248553001, -1.3119906756893431, 1.0036533836208643, -0.8035814478922632, 1.268027821731074, -1.3980431454243236, 1.1466866015967365, -0.9812827709945746, 1.3397716280730945, -1.4206941145772782, 0.9703288444161863, -1.031701615073896, 1.3188101383189774, -1.3837982820863288, 1.0695029658418405, -0.9385747160730561, 1.0318778362352439, -1.2153609731808344, 1.0646735700568422, -0.9606242982822721, 1.4482612238615045, -0.9234666164355702, 0.7708657157164838, -0.8739572882007496, 1.1795870901631056, -1.381836426332558, 0.9819184566499561, -1.2618972910879798, 1.2935309514556579, -1.3666142410228173, 0.9983435761794385, -0.8897005757877324, 1.3473111400879143, -1.3280338390842303, 1.0384669776559754, -0.8818467911426168, 1.4842992410355083, -1.4501953091281525, 1.072372405895612, -0.817638638214088, 1.394344814568733, -1.4451704645973575, 0.8954253910615834, -0.8178206623544503, 1.2152088867608721, -1.4040695273927395, 0.9025129310126091]|7918.0343899605286424|      0.25000000|[990, 140, 10, 80]                                                         |  | used linear model with 113 points | iterate failure | actual_k=2
      11|[-0.7435526977030423, 1.4169019094383737, -1.242256946668714, 1.0918749060595965, -0.8924954849371299, 1.2555673148648392, -1.3020195022622096, 1.039131275231539, -1.132856443184988, 1.3441521415347086, -1.36264928901978, 1.0393688499520952, -0.7150344657895348, 1.2959227106217073, -1.0339559767261004, 0.921032491228083, -1.0793020220820475, 1.408124398321444, -1.1643549498549615, 1.2095773266300935, -0.9171993493287314, 1.5226354197744203, -1.30425422517038, 0.9538174750347822, -0.8931935151560698, 1.3576909664678944, -1.56564888022239, 0.8606734107664137, -0.9261974662011497, 1.214895668577084, -1.4982539305338451, 1.0987179159715053, -0.901649414980932, 1.5138436724524809, -1.2696385875109202, 1.0328034632605598, -1.2073718880395756, 1.0477791659219478, -1.3318246213632807, 1.1370398790829552, -0.858367120176598, 1.3672354483177127, -1.5975138606204529, 1.0949441401692606, -0.8573070784236655, 1.2348367258551267, -1.2855962809275834, 0.9303464889774545, -0.9975210021390107, 1.3764344440221112, -1.368731945217301, 1.0829657542520899, -0.8232822012342883, 1.4608575060886528, -1.3301102794047532, 1.034661291170932, -0.8051263116913183, 1.2911357254253637, -1.3678881898680042, 1.1334447057821673, -0.9907916767725089, 1.352276443604526, -1.4398379173944535, 0.9859172877117655, -1.0356835599529652, 1.3057927405384566, -1.3685828508984983, 1.114058095996756, -0.9561089451871431, 1.01153377584284, -1.2326179648633953, 1.0763116474815693, -0.9687434741906619, 1.4841738893960457, -0.9064858782792091, 0.7659274424387273, -0.8744420281676164, 1.1623115091940714, -1.3589669968739724, 0.9800576094608592, -1.2425859798401793, 1.3101277384672656, -1.375535178789039, 1.0022410596961893, -0.8754148419698963, 1.3531996669179076, -1.3179337196924141, 1.0527205524147252, -0.8946911712076052, 1.4797727211984908, -1.4391288309928245, 1.0584137503638884, -0.8631149142012284, 1.388333288783137, -1.4948962674258675, 0.9029085527756909, -0.8413276141550349, 1.211519491222456, -1.4269368906205624, 0.906488017464118]|6843.2937870721061699|      0.50000000|[1089, 154, 11, 88]                                                        |  | used linear model with 113 points | iterate success | actual_k=2
