k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|5073.7863710104329584|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1488688686183439, 0.0729515934409585, 0.0170660414293094, -0.2072550507198048, -0.0679807037637295, 0.1533352769551715, -0.0265323706655799, 0.0874868373051088, 0.0249353604787851, -0.2928048888152404, 0.2272702826902268, 0.0044856202407755, 0.1948647424560789, -0.0665821375333489, 0.0774201084753626, -0.11262641185686, -0.2024973189584756, -0.0539150579684672, -0.1679837522055501, 0.2183480718786576, 0.0152644584245466, 0.0011604199976455, 0.035785337978566, 0.1245812362538359, -0.1544128378065912, 0.054866022832872, -0.0004646741515598, -0.1538128566669873, -0.0820188135129327, -0.0693245245992364, 0.1388297904606285, -0.1437527345738426, 0.0816121440399925, 0.1678232342873411, -0.1358272875939322, 0.1229627788631267, -0.0500053714060831, -0.0267200102424026, 0.11883104834123, -0.1036524451591979, 0.0050807174193343, 0.3614940267523894, 0.086636902233027, -0.0234683931823708, -0.088791382261623, -0.210572154370105, 0.0011301181387322, 0.1186512671727415, -0.2805599029395807, 0.2731112123659402]|4737.4912109375000000|      2.00000000|[24, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[-0.296501879844428, 0.1766115016551802, -0.3990137047279941, -0.0998948262495722, 0.0827599134877347, 0.3218638652183301, -0.3098882135689225, -0.0952729711792571, -0.0054064329470968, -0.3234751268842387, 0.0617410436564774, 0.3434601057794481, 0.5898621991083117, 0.0382641768044998, 0.0573978596313679, -0.1254492069848775, -1.1218032171029413, 0.3954538587338736, -0.3521381025515766, 0.5032092623249927, -0.1988178969466093, -0.0846333811120979, -0.2125596377716584, 0.102087025793396, -0.1523054284594619, 0.0054589864292002, 0.0326868375892301, -0.431357324591186, -0.047663904132439, -0.7285041388102643, -0.0703491580462088, -0.2294293767548644, 0.3536708385263971, 0.6313359021449877, -0.3262632006359012, 0.2922085630869648, 0.071833337721366, -0.6860308002953285, 0.1715172067149437, -0.2151827352033784, 0.0807303516122972, 0.3840045062615557, 0.1457419117181298, 0.0856958641524307, -0.4668110440164638, -0.2600844803942943, 0.1973390434772073, 0.5623741827981017, -0.4799263967912912, 0.1175924087529174]|4485.2714843750000000|      4.00000000|[46, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[0.8615610727809805, -0.2516118215870713, -0.6075278558518944, -0.008539008633522, 0.1053135949215166, 0.428173167716853, 0.2978435389209776, 0.2109884332635713, -0.6483206171599054, -0.0671948931601649, 0.7440501570547169, 0.4146134252348506, 1.3982620402201358, 1.2511442712375576, 0.1852549538590492, 0.6656146528602114, -1.4962072762513738, 0.7918639245873766, -0.8268610806033947, 0.7953415705727677, 0.5221264880189623, -0.1115885346838633, -0.6343119796508141, 1.1463039030105997, 0.2869524469236718, 0.6023134229958225, 0.6624416437969916, -0.404238793571886, -1.3808030506855642, -1.0242429382266498, 0.4678304278858729, 0.466708618848821, 0.5819924317705519, 1.3682800200152658, -0.5717834010973436, 0.2743619736326365, 0.7899205505492624, -1.780377335148469, 0.3603560940813481, 0.1140131840794674, -0.0025859010492255, 0.2948044623234416, 0.0734036928946507, 0.5167709831762359, 0.2422469453426864, 0.2685290176238626, -0.1631998943467585, 0.5659856576695951, -1.266263711584619, 0.0934584397110597]|4027.6350097656250000|      8.00000000|[70, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[2.3834030460157956, -0.024048923198307, 0.3697654387908729, 2.2510899226054963, 1.789306247000615, 0.9275643415766264, -0.0951627102959872, 1.0024881577087723, 1.1023793156185449, -0.2195870438550174, 2.246534137561714, -0.1357258244336949, 2.0078085975194986, 0.76643710977635, -1.8527714818231336, -0.083826812921388, -2.5265642997457576, 1.174926910395329, -2.56489249304897, 1.6926401206638013, 0.1533532045871033, -0.8306343619489417, 0.1994679628763075, 0.4723861833828796, -0.6893624147444827, -0.7927136527302339, 1.4925251697883557, 0.2681054684341837, -0.5022146069941477, -2.2128740174173585, -0.436946822249476, 0.2815989004963671, 0.1099973093811608, 0.904691477886451, -1.514095914484848, 1.3154389727681477, -2.102482249737739, -1.6568882950127286, -0.4096605166475557, 1.8162313324190904, -1.4124967044329417, -0.3337560201027328, -0.2665347888842964, 1.8022323831991087, 0.4889474939318098, -1.205209029304305, -1.7576649603506336, 2.0130453904233296, -0.0342164060932328, 0.1257728164580806]|3640.2548828125000000|     16.00000000|[124, 44, 0, 11]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | iterate success | actual_k=4
       5|[2.3834030460157956, -0.024048923198307, 0.3697654387908729, 2.2510899226054963, 1.789306247000615, 0.9275643415766264, -0.0951627102959872, 1.0024881577087723, 1.1023793156185449, -0.2195870438550174, 2.246534137561714, -0.1357258244336949, 2.0078085975194986, 0.76643710977635, -1.8527714818231336, -0.083826812921388, -2.5265642997457576, 1.174926910395329, -2.56489249304897, 1.6926401206638013, 0.1533532045871033, -0.8306343619489417, 0.1994679628763075, 0.4723861833828796, -0.6893624147444827, -0.7927136527302339, 1.4925251697883557, 0.2681054684341837, -0.5022146069941477, -2.2128740174173585, -0.436946822249476, 0.2815989004963671, 0.1099973093811608, 0.904691477886451, -1.514095914484848, 1.3154389727681477, -2.102482249737739, -1.6568882950127286, -0.4096605166475557, 1.8162313324190904, -1.4124967044329417, -0.3337560201027328, -0.2665347888842964, 1.8022323831991087, 0.4889474939318098, -1.205209029304305, -1.7576649603506336, 2.0130453904233296, -0.0342164060932328, 0.1257728164580806]|3640.2548828125000000|      8.00000000|[190, 68, 0, 17]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 45 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       6|[1.296301555179597, -0.4592103757376537, 2.3368440878371226, 2.1858774911883954, 2.4326509039737596, 2.3774410559982764, -0.0657390358877224, 2.531912210087221, 2.184323447605957, -0.5427176293164216, 3.485811053210133, -1.285593722881028, 3.3004123565527252, 1.6822306446395152, -0.844692182084168, -1.2526136440054008, -2.33899267189795, 1.7172731737368405, -4.45124665262168, 2.440655578042212, 0.199275270819742, 1.3800911146982795, 1.711807986302341, 1.3351503286010287, -1.563844267133379, -1.2614328365291236, 2.0362518624817816, -0.0007890031533792, -0.6152556631469871, 0.2509051318124147, -1.6465027549236186, 0.7797663153454548, 2.420538963159785, 1.6020142932990105, -1.9830473848885126, 1.8520225063398295, -0.3914936520179206, -0.2232319643284733, -1.2028551836469419, 3.1327261600590033, -2.786929192182413, 0.6192242400959926, -0.3932994276046827, 3.8862363131418993, 1.7212614311155954, -1.8677421286537566, -1.681249057017819, 2.4351787107308644, -0.4951425637288859, 0.5397664112666779]|3347.4133300781250000|     16.00000000|[244, 88, 0, 22]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | iterate success | actual_k=4
       7|[1.296301555179597, -0.4592103757376537, 2.3368440878371226, 2.1858774911883954, 2.4326509039737596, 2.3774410559982764, -0.0657390358877224, 2.531912210087221, 2.184323447605957, -0.5427176293164216, 3.485811053210133, -1.285593722881028, 3.3004123565527252, 1.6822306446395152, -0.844692182084168, -1.2526136440054008, -2.33899267189795, 1.7172731737368405, -4.45124665262168, 2.440655578042212, 0.199275270819742, 1.3800911146982795, 1.711807986302341, 1.3351503286010287, -1.563844267133379, -1.2614328365291236, 2.0362518624817816, -0.0007890031533792, -0.6152556631469871, 0.2509051318124147, -1.6465027549236186, 0.7797663153454548, 2.420538963159785, 1.6020142932990105, -1.9830473848885126, 1.8520225063398295, -0.3914936520179206, -0.2232319643284733, -1.2028551836469419, 3.1327261600590033, -2.786929192182413, 0.6192242400959926, -0.3932994276046827, 3.8862363131418993, 1.7212614311155954, -1.8677421286537566, -1.681249057017819, 2.4351787107308644, -0.4951425637288859, 0.5397664112666779]|3347.4133300781250000|      8.00000000|[311, 112, 0, 28]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 47 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[1.296301555179597, -0.4592103757376537, 2.3368440878371226, 2.1858774911883954, 2.4326509039737596, 2.3774410559982764, -0.0657390358877224, 2.531912210087221, 2.184323447605957, -0.5427176293164216, 3.485811053210133, -1.285593722881028, 3.3004123565527252, 1.6822306446395152, -0.844692182084168, -1.2526136440054008, -2.33899267189795, 1.7172731737368405, -4.45124665262168, 2.440655578042212, 0.199275270819742, 1.3800911146982795, 1.711807986302341, 1.3351503286010287, -1.563844267133379, -1.2614328365291236, 2.0362518624817816, -0.0007890031533792, -0.6152556631469871, 0.2509051318124147, -1.6465027549236186, 0.7797663153454548, 2.420538963159785, 1.6020142932990105, -1.9830473848885126, 1.8520225063398295, -0.3914936520179206, -0.2232319643284733, -1.2028551836469419, 3.1327261600590033, -2.786929192182413, 0.6192242400959926, -0.3932994276046827, 3.8862363131418993, 1.7212614311155954, -1.8677421286537566, -1.681249057017819, 2.4351787107308644, -0.4951425637288859, 0.5397664112666779]|3347.4133300781250000|      4.00000000|[377, 136, 0, 34]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 57 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[2.6323496331740595, 0.0238584722778909, 3.0756065741078267, 2.8528746716643045, 2.6485220580646045, 2.6731050811653225, 0.675738423375353, 2.2113317362200893, 1.8626789143618185, -1.155297515589451, 2.8150922980034343, -0.8808879970548941, 3.00410523323092, 0.9210779309993277, -0.8817809165685421, -1.0538629645385567, -2.109843850774045, 1.9042001901755041, -4.752224699531967, 2.7488979502526285, 0.6872877224139956, 2.5795687782905548, 2.67283825996487, 1.883290573629064, -2.5738786839838514, -2.7638630317126545, 2.2646377627211933, -0.0462631658769653, -0.9031571992209103, 0.2851034383907691, -2.4774643271282066, 1.078991191280604, 2.6700932139780056, 1.643359053782605, -2.1942162224146657, 1.9305212264124159, -0.2030586098752385, -0.1141026544412959, -1.9708789087831349, 2.5336323349381242, -2.3376651830865507, 0.6124179728224212, -0.8077788181686969, 3.272967690599912, 2.0160078175520844, -2.25308201645998, -2.266231183892024, 2.929513336831701, -0.4462136722737909, -0.0511547077397823]|3282.7404785156250000|      8.00000000|[399, 144, 0, 36]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
      10|[4.482326339547944, 0.3964431625177037, 0.6615333436291015, 1.6121714290902305, 2.091041826078179, 2.917366748478479, -1.6880595007529187, 3.0963599406754856, 1.0164836732159304, -2.958758766557793, 2.9861505189952413, -1.90317163370753, 1.7341921156363787, -1.5439092509279284, -2.303039935971657, -0.7272848324007892, -3.4159172868223826, 1.7155755078600228, -5.43921851124002, 3.139578188689027, 2.7537821266314704, 4.6902568104783295, 2.170875606269162, 1.338238665476733, -2.0919278444557547, -2.72204863442872, 0.908809014577741, -0.0963577538723452, -1.9633205356646868, 0.3108395881691324, -2.866516996518587, -0.1701259415521863, 4.197279433211053, 1.0810676743212637, -2.450791708612585, 1.8866860019568703, 0.8108680581477525, 0.4959881735532692, -1.877573705900634, 2.591273378737685, -1.4919942134719564, 2.6459696599164357, -0.2241976776792084, 3.147245416069632, 2.9662887226264063, -1.9378277725052002, -3.2072016185747985, 1.4894664961479684, 0.1859167682822099, -1.157514694593229]|3064.2246093750000000|     16.00000000|[421, 152, 0, 38]                                                          |  | trying linear partial model with 13 points | iterate success | actual_k=4
