k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8]|626.0639857227841958|      0.50000000|[114, 18, 0, 9]                                                            |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 90 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 102 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       2|[-0.8055345735932836, -0.7561489139146989, -0.8515942115192275, -0.8378085814445324, -0.8217353300592035, -0.8374654996507848, -0.9063853493930112, -0.8053609607233227, -0.7797240273074117, -0.8184659017368694, -0.8041655004647335, -0.8416038877771218, -0.796194131288825, -0.7712295670427667, -0.7859696566313039, -0.7456667243015991, -0.821628433534932, -0.8020037367147643, -0.7255796172654011, -0.8894576056210192, -0.8429492542937957, -0.769952317702188, -0.8136379808658478, -0.8321825379201685, -0.8322622826282399, -0.8375954623664236, -0.8910007541079747, -0.782873198736132, -0.8286906539203571, -0.7645846664119806, -0.8065769666809501, -0.8666809621726306, -0.805689676152833, -0.7097601968028352, -0.7682911675762699, -0.8247719032060855, -0.820603159315839, -0.9148118224988621, -0.817557608294118, -0.8630243331123806, -0.7613266624391303, -0.8580877842524258, -0.801187517662737, -0.7630136592239329, -0.817406909949745, -0.79282077961164, -0.7967642344616909, -0.7723771754300399, -0.7940292873247464, -0.7932040672319655, -0.7310377539700693, -0.8638892404414861, -0.813459164252688, -0.7198145628827622, -0.9298445395860249, -0.8258975322441225, -0.8798852115746493, -0.8012410489678067, -0.7372873932248765, -0.8821524958704918, -0.8528133990379682, -0.8771686332908618, -0.8427115046225241, -0.8637181147102916, -0.8006760008983265, -0.7091447646150596, -0.778355492619924, -0.8183542808135856, -0.8035922175077282, -0.7917983626971344, -0.8731379334846852, -0.8204021753758793, -0.8019750799566773, -0.804729178944608, -0.7611960354082913, -0.713428944701626, -0.8659056052584109, -0.818068207966183, -0.7432446537731583, -0.7376068504126025, -0.8090428413569468, -0.8149842758544786, -0.8766419143068944, -0.7919050834240046, -0.8437936240574204, -0.8195981923197622, -0.8314936755075053, -0.7812952747722971, -0.9521911578338014, -0.8525347566649176, -0.8434006826725342, -0.8072916818720164, -0.8257501637485969, -0.763239643629644, -0.8181238144400003, -0.7751418771544666, -0.7559934816478137, -0.8823848331972195, -0.8072767724439697, -0.8604782735698305]|615.9491577148437500|      1.00000000|[190, 30, 0, 15]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | iterate success | actual_k=2
       3|[-0.8055345735932836, -0.7561489139146989, -0.8515942115192275, -0.8378085814445324, -0.8217353300592035, -0.8374654996507848, -0.9063853493930112, -0.8053609607233227, -0.7797240273074117, -0.8184659017368694, -0.8041655004647335, -0.8416038877771218, -0.796194131288825, -0.7712295670427667, -0.7859696566313039, -0.7456667243015991, -0.821628433534932, -0.8020037367147643, -0.7255796172654011, -0.8894576056210192, -0.8429492542937957, -0.769952317702188, -0.8136379808658478, -0.8321825379201685, -0.8322622826282399, -0.8375954623664236, -0.8910007541079747, -0.782873198736132, -0.8286906539203571, -0.7645846664119806, -0.8065769666809501, -0.8666809621726306, -0.805689676152833, -0.7097601968028352, -0.7682911675762699, -0.8247719032060855, -0.820603159315839, -0.9148118224988621, -0.817557608294118, -0.8630243331123806, -0.7613266624391303, -0.8580877842524258, -0.801187517662737, -0.7630136592239329, -0.817406909949745, -0.79282077961164, -0.7967642344616909, -0.7723771754300399, -0.7940292873247464, -0.7932040672319655, -0.7310377539700693, -0.8638892404414861, -0.813459164252688, -0.7198145628827622, -0.9298445395860249, -0.8258975322441225, -0.8798852115746493, -0.8012410489678067, -0.7372873932248765, -0.8821524958704918, -0.8528133990379682, -0.8771686332908618, -0.8427115046225241, -0.8637181147102916, -0.8006760008983265, -0.7091447646150596, -0.778355492619924, -0.8183542808135856, -0.8035922175077282, -0.7917983626971344, -0.8731379334846852, -0.8204021753758793, -0.8019750799566773, -0.804729178944608, -0.7611960354082913, -0.713428944701626, -0.8659056052584109, -0.818068207966183, -0.7432446537731583, -0.7376068504126025, -0.8090428413569468, -0.8149842758544786, -0.8766419143068944, -0.7919050834240046, -0.8437936240574204, -0.8195981923197622, -0.8314936755075053, -0.7812952747722971, -0.9521911578338014, -0.8525347566649176, -0.8434006826725342, -0.8072916818720164, -0.8257501637485969, -0.763239643629644, -0.8181238144400003, -0.7751418771544666, -0.7559934816478137, -0.8823848331972195, -0.8072767724439697, -0.8604782735698305]|615.9491577148437500|      0.50000000|[302, 48, 0, 24]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 28 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 52 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       4|[-0.7538618684223488, -0.7521300814098828, -0.9478823624843113, -0.8698575837422408, -0.7606018958248618, -0.8694312791348131, -0.8604010372504954, -0.8099407336301564, -0.7428593636214301, -0.8921215269131465, -0.7983554672635313, -0.9104356380657221, -0.7949048231953837, -0.8171842865191351, -0.7127007397703147, -0.748706636221557, -0.8450106228971027, -0.7515578277533606, -0.750962029191764, -0.8246298991938694, -0.8956951757357721, -0.8234964199717573, -0.8763182861137836, -0.7943065291843348, -0.8042367827881883, -0.7612790013055794, -0.8856410765071207, -0.7576402109733096, -0.8089771765903307, -0.6832444783136842, -0.8015880719467491, -0.8270129233379451, -0.7708381427389958, -0.6729503446946213, -0.8122387239357546, -0.9105218828707704, -0.8629645829392979, -0.9624805710216451, -0.7566525114313473, -0.855581518496396, -0.8236785016149596, -0.8829022312495269, -0.7659940034362542, -0.730621485455762, -0.9224416158120626, -0.7974563214659457, -0.8485758776917696, -0.7766370326440449, -0.8506224254302328, -0.8062272649107786, -0.7734189411015688, -0.8668197883538229, -0.8091018355622391, -0.7487829309883608, -0.9012264286773908, -0.8789618118583736, -0.8411641674226707, -0.830193630593134, -0.7425281042489562, -0.853183403935762, -0.8919393470441741, -0.9539141150761818, -0.9274342438728894, -0.9182042610573385, -0.8079303005380439, -0.7970577590425796, -0.7594209253145858, -0.8934066255693853, -0.7920270956120353, -0.8937808449550535, -0.9263053121741349, -0.8757987155277268, -0.812777203898933, -0.781674723068005, -0.7304785980444909, -0.7027530219918394, -0.9652987695652773, -0.8861962467623086, -0.7192482460846558, -0.7033883899226531, -0.8538247227276627, -0.9386534101019206, -0.8439035480701378, -0.7776871412796772, -0.8932647904102434, -0.8572270464359636, -0.7913629017162594, -0.85041009959222, -0.87955478085355, -0.9008875703200352, -0.8650372539541915, -0.8965606488125235, -0.8557840628627367, -0.7843041107306526, -0.8504512111751817, -0.7048936521271137, -0.8006572598823019, -0.9216348352210426, -0.7721279096635265, -0.8810304260125308]|603.5748291015625000|      1.00000000|[329, 52, 0, 26]                                                           |  | trying linear partial model with 15 points | iterate success | actual_k=2
       5|[-0.7538618684223488, -0.7521300814098828, -0.9478823624843113, -0.8698575837422408, -0.7606018958248618, -0.8694312791348131, -0.8604010372504954, -0.8099407336301564, -0.7428593636214301, -0.8921215269131465, -0.7983554672635313, -0.9104356380657221, -0.7949048231953837, -0.8171842865191351, -0.7127007397703147, -0.748706636221557, -0.8450106228971027, -0.7515578277533606, -0.750962029191764, -0.8246298991938694, -0.8956951757357721, -0.8234964199717573, -0.8763182861137836, -0.7943065291843348, -0.8042367827881883, -0.7612790013055794, -0.8856410765071207, -0.7576402109733096, -0.8089771765903307, -0.6832444783136842, -0.8015880719467491, -0.8270129233379451, -0.7708381427389958, -0.6729503446946213, -0.8122387239357546, -0.9105218828707704, -0.8629645829392979, -0.9624805710216451, -0.7566525114313473, -0.855581518496396, -0.8236785016149596, -0.8829022312495269, -0.7659940034362542, -0.730621485455762, -0.9224416158120626, -0.7974563214659457, -0.8485758776917696, -0.7766370326440449, -0.8506224254302328, -0.8062272649107786, -0.7734189411015688, -0.8668197883538229, -0.8091018355622391, -0.7487829309883608, -0.9012264286773908, -0.8789618118583736, -0.8411641674226707, -0.830193630593134, -0.7425281042489562, -0.853183403935762, -0.8919393470441741, -0.9539141150761818, -0.9274342438728894, -0.9182042610573385, -0.8079303005380439, -0.7970577590425796, -0.7594209253145858, -0.8934066255693853, -0.7920270956120353, -0.8937808449550535, -0.9263053121741349, -0.8757987155277268, -0.812777203898933, -0.781674723068005, -0.7304785980444909, -0.7027530219918394, -0.9652987695652773, -0.8861962467623086, -0.7192482460846558, -0.7033883899226531, -0.8538247227276627, -0.9386534101019206, -0.8439035480701378, -0.7776871412796772, -0.8932647904102434, -0.8572270464359636, -0.7913629017162594, -0.85041009959222, -0.87955478085355, -0.9008875703200352, -0.8650372539541915, -0.8965606488125235, -0.8557840628627367, -0.7843041107306526, -0.8504512111751817, -0.7048936521271137, -0.8006572598823019, -0.9216348352210426, -0.7721279096635265, -0.8810304260125308]|603.5748291015625000|      0.50000000|[441, 70, 0, 35]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 89 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       6|[-0.7985812279286959, -0.7784848815943746, -0.8899961466166367, -0.9074312769616839, -0.8016512457243206, -0.8225803932896476, -0.9122321622517338, -0.7347458801641905, -0.7809274361400431, -0.8283273254252601, -0.7318065404416418, -0.9464237328771428, -0.8780989647494336, -0.7645376512888344, -0.6788430790840685, -0.7534601956368648, -0.8268249066595058, -0.7607079615481425, -0.8480937124935357, -0.8598140998812464, -0.8918604084356033, -0.8499617389872807, -0.9317422877980754, -0.8640886524482969, -0.8070229767202445, -0.7858701322426549, -0.8423602523277232, -0.8328174080113865, -0.8799589508813367, -0.6655762926096748, -0.8283600004500313, -0.7965642060732291, -0.7144835792012891, -0.6608988219606332, -0.7963857456205535, -0.9520116355084517, -0.8624272431415894, -0.934876989538511, -0.7761878784338994, -0.8595008289391087, -0.860504147488441, -0.8987281422670029, -0.7695431303152777, -0.7135838269949797, -0.9378659075365029, -0.7167587034110601, -0.8800823280055786, -0.7826534867198816, -0.830653823298325, -0.8323382289022595, -0.7680911783032922, -0.9160402967578105, -0.7927070641974442, -0.7861579823791283, -0.7773091954982759, -0.8370982365927548, -0.8058811322425968, -0.8591289381365288, -0.8012879705544327, -0.8692980969339938, -0.8518186543857242, -0.9255803538302357, -0.9864065345772081, -1.0139751764268827, -0.8051413241113428, -0.9149278212742147, -0.7493806310807617, -0.8829770081566037, -0.8284375713429032, -0.9630711550426725, -0.8651031949362241, -0.9989048656797305, -0.7882843607664264, -0.7771493968786509, -0.7822030398449307, -0.7426702952921805, -0.9831438981667685, -0.9410844933705593, -0.8334621812255537, -0.7140681251931625, -0.8252489959803063, -0.9349999471416933, -0.9018996295534459, -0.7721985713104232, -0.8664786159038014, -0.8194664452767685, -0.8311307789920033, -0.8480030829395374, -0.8729582662167895, -0.9336108591594684, -0.9536528701057727, -0.9950779469660258, -0.9064921113210289, -0.8158652372064927, -0.8430300582142854, -0.6771232177391252, -0.8988569209368562, -0.9581728913009179, -0.8659200781474811, -0.8288244290962995]|590.7190551757812500|      1.00000000|[481, 76, 0, 38]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=2
       7|[-0.7985812279286959, -0.7784848815943746, -0.8899961466166367, -0.9074312769616839, -0.8016512457243206, -0.8225803932896476, -0.9122321622517338, -0.7347458801641905, -0.7809274361400431, -0.8283273254252601, -0.7318065404416418, -0.9464237328771428, -0.8780989647494336, -0.7645376512888344, -0.6788430790840685, -0.7534601956368648, -0.8268249066595058, -0.7607079615481425, -0.8480937124935357, -0.8598140998812464, -0.8918604084356033, -0.8499617389872807, -0.9317422877980754, -0.8640886524482969, -0.8070229767202445, -0.7858701322426549, -0.8423602523277232, -0.8328174080113865, -0.8799589508813367, -0.6655762926096748, -0.8283600004500313, -0.7965642060732291, -0.7144835792012891, -0.6608988219606332, -0.7963857456205535, -0.9520116355084517, -0.8624272431415894, -0.934876989538511, -0.7761878784338994, -0.8595008289391087, -0.860504147488441, -0.8987281422670029, -0.7695431303152777, -0.7135838269949797, -0.9378659075365029, -0.7167587034110601, -0.8800823280055786, -0.7826534867198816, -0.830653823298325, -0.8323382289022595, -0.7680911783032922, -0.9160402967578105, -0.7927070641974442, -0.7861579823791283, -0.7773091954982759, -0.8370982365927548, -0.8058811322425968, -0.8591289381365288, -0.8012879705544327, -0.8692980969339938, -0.8518186543857242, -0.9255803538302357, -0.9864065345772081, -1.0139751764268827, -0.8051413241113428, -0.9149278212742147, -0.7493806310807617, -0.8829770081566037, -0.8284375713429032, -0.9630711550426725, -0.8651031949362241, -0.9989048656797305, -0.7882843607664264, -0.7771493968786509, -0.7822030398449307, -0.7426702952921805, -0.9831438981667685, -0.9410844933705593, -0.8334621812255537, -0.7140681251931625, -0.8252489959803063, -0.9349999471416933, -0.9018996295534459, -0.7721985713104232, -0.8664786159038014, -0.8194664452767685, -0.8311307789920033, -0.8480030829395374, -0.8729582662167895, -0.9336108591594684, -0.9536528701057727, -0.9950779469660258, -0.9064921113210289, -0.8158652372064927, -0.8430300582142854, -0.6771232177391252, -0.8988569209368562, -0.9581728913009179, -0.8659200781474811, -0.8288244290962995]|590.7190551757812500|      0.50000000|[605, 96, 0, 48]                                                           |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 51 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 64 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 100 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 112 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
       8|[-0.774963736102571, -0.7567379586624403, -0.8871801876451674, -0.9679298371118427, -0.8029346082329739, -0.8593396752433861, -0.9011097614121866, -0.7483419812587966, -0.7278578360526011, -0.7908050658124646, -0.7369498827630475, -0.9399565370086054, -0.8035947512632249, -0.7304617859098083, -0.6931258318357846, -0.6791017945004012, -0.8758062030830327, -0.7258553241342999, -0.86181653558979, -0.9033350720394159, -0.8897460813285413, -0.8778067309520716, -0.9389230546946955, -0.8562877117232491, -0.8292300497436019, -0.8542971209476274, -0.9482971417835171, -0.8288098248065857, -0.9923706321702984, -0.7262930820585739, -0.8629448300875611, -0.8630557781830772, -0.6978626193694432, -0.6862524610927773, -0.8178081620810764, -0.9205594591196091, -0.8909037269548437, -0.9561359404017773, -0.8301964286506759, -0.9045273047896197, -0.8378220780648253, -0.8216388997790669, -0.7911489191330325, -0.7018897892161543, -0.9276776022455242, -0.6995741084821918, -0.9353581061138284, -0.8033592941154829, -0.7384701977383503, -0.7318212517951055, -0.8673764296537412, -0.9432110276806135, -0.8195297290045163, -0.8989895502302822, -0.8598266625909741, -0.8756267149391596, -0.8681957444614311, -0.8796777487739169, -0.8626203203162209, -0.89894470911857, -0.8742519964263386, -0.8437732709048966, -0.9466416818133584, -0.9953185438997324, -0.7680421396599547, -0.9362802854452035, -0.7775532332166806, -0.8663418593170011, -0.8513501047798977, -1.0302821439499978, -0.9373353693958735, -0.9380119924987108, -0.7518754533309775, -0.7672883222857827, -0.8253392292829852, -0.8566515385245432, -1.0239953420180243, -1.0078776509919114, -0.8503665701196147, -0.7710364316632161, -0.8495224005037582, -0.9451223969350703, -0.823028869581698, -0.8405450856370764, -0.8621775208615476, -0.8628791729446654, -0.792720059935642, -0.8840868213697161, -0.8709228802669329, -0.9434254203496274, -0.9578868138706866, -1.0307261847748088, -0.9234612443697363, -0.8528916840012162, -0.9140538011593571, -0.7566209791029505, -0.9095243800327584, -1.0009622945751546, -0.951761277916787, -0.7257141696335149]|571.5252075195312500|      1.00000000|[655, 104, 0, 52]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 39 points | iterate success | actual_k=2
       9|[-0.774963736102571, -0.7567379586624403, -0.8871801876451674, -0.9679298371118427, -0.8029346082329739, -0.8593396752433861, -0.9011097614121866, -0.7483419812587966, -0.7278578360526011, -0.7908050658124646, -0.7369498827630475, -0.9399565370086054, -0.8035947512632249, -0.7304617859098083, -0.6931258318357846, -0.6791017945004012, -0.8758062030830327, -0.7258553241342999, -0.86181653558979, -0.9033350720394159, -0.8897460813285413, -0.8778067309520716, -0.9389230546946955, -0.8562877117232491, -0.8292300497436019, -0.8542971209476274, -0.9482971417835171, -0.8288098248065857, -0.9923706321702984, -0.7262930820585739, -0.8629448300875611, -0.8630557781830772, -0.6978626193694432, -0.6862524610927773, -0.8178081620810764, -0.9205594591196091, -0.8909037269548437, -0.9561359404017773, -0.8301964286506759, -0.9045273047896197, -0.8378220780648253, -0.8216388997790669, -0.7911489191330325, -0.7018897892161543, -0.9276776022455242, -0.6995741084821918, -0.9353581061138284, -0.8033592941154829, -0.7384701977383503, -0.7318212517951055, -0.8673764296537412, -0.9432110276806135, -0.8195297290045163, -0.8989895502302822, -0.8598266625909741, -0.8756267149391596, -0.8681957444614311, -0.8796777487739169, -0.8626203203162209, -0.89894470911857, -0.8742519964263386, -0.8437732709048966, -0.9466416818133584, -0.9953185438997324, -0.7680421396599547, -0.9362802854452035, -0.7775532332166806, -0.8663418593170011, -0.8513501047798977, -1.0302821439499978, -0.9373353693958735, -0.9380119924987108, -0.7518754533309775, -0.7672883222857827, -0.8253392292829852, -0.8566515385245432, -1.0239953420180243, -1.0078776509919114, -0.8503665701196147, -0.7710364316632161, -0.8495224005037582, -0.9451223969350703, -0.823028869581698, -0.8405450856370764, -0.8621775208615476, -0.8628791729446654, -0.792720059935642, -0.8840868213697161, -0.8709228802669329, -0.9434254203496274, -0.9578868138706866, -1.0307261847748088, -0.9234612443697363, -0.8528916840012162, -0.9140538011593571, -0.7566209791029505, -0.9095243800327584, -1.0009622945751546, -0.951761277916787, -0.7257141696335149]|571.5252075195312500|      0.50000000|[769, 122, 0, 61]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 40 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 53 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 78 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 103 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=2
      10|[-0.7298184143579299, -0.7526283618855157, -0.8373279808840065, -0.9238051558226675, -0.884174880006189, -0.8832595180476455, -0.9236167531824074, -0.7375232087763223, -0.7035189572355778, -0.8453390767881741, -0.739134639471843, -0.9566619094121516, -0.7440277955687643, -0.6798825041209849, -0.6432763604054299, -0.6574118963017426, -0.9085458840870622, -0.7050774251583249, -0.8845397016122215, -0.9402584174919948, -0.8974234191995859, -0.9669850560749218, -0.9827713677226265, -0.9317515387193939, -0.9131846286476807, -0.8832858883176234, -0.9117596396381833, -0.8597085256831114, -0.9926193600639881, -0.7156167676276162, -0.8668268607536017, -0.824271878700539, -0.7098666528002577, -0.7101152758321271, -0.9049916623185242, -0.9650558369263789, -0.9310527434844996, -0.8807075095472814, -0.7815001216617609, -0.874003354650313, -0.8240649216731512, -0.8248522532207676, -0.8621592253991559, -0.7836298389680889, -0.9089647188144188, -0.7645245157922939, -0.9335524004776661, -0.8187697272754325, -0.832982146379547, -0.7453123873421802, -0.9079950855949358, -0.9392426270626985, -0.82799827061485, -0.972508974830137, -0.8332334391971934, -0.8346693048882324, -0.8889594044977656, -0.9183945312259191, -0.8854356084345107, -0.9664836624149507, -0.8716681551826536, -0.87069121230962, -1.0074653148402544, -1.0016145475609552, -0.8414073053628204, -0.9665600905802499, -0.8173047831095345, -0.9522005079017285, -0.8647098359262828, -1.0647122613024116, -0.943863542315286, -0.9089639610953875, -0.8989919535791632, -0.8051152083903823, -0.8473100550649728, -0.8506063463263632, -1.0758735501819514, -1.0175434950384528, -0.9381370541027374, -0.77641641494114, -0.7928472173855122, -0.8042905329971295, -0.8288552686483988, -0.8780597924613478, -0.8267685224524739, -0.7883185286102279, -0.8384109682916464, -0.8774168769271626, -0.8558882123012743, -0.9628995575728746, -0.9717820620086125, -0.9909200696029236, -0.8444160214803548, -0.8685957328212015, -0.9701982215070954, -0.6941413999887412, -0.7719987781863089, -0.9545514373211798, -0.9054676417921861, -0.719694055506991]|560.2560424804687500|      1.00000000|[807, 128, 0, 64]                                                          |  | trying linear partial model with 15 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 27 points | iterate success | actual_k=2
