k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]|32160.0000000000000000|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-1.0867679014712368, -0.9820464564430305, -1.1347277318671525, -1.0947820652490625, -0.8859082728542959, -1.0566267764405768, -0.8879054031495425, -1.0562473851272527, -1.0519900693015254, -0.9449323027469559, -0.8215579436445198, -1.179327269724271, -0.8139106019741258, -0.943034941908288, -1.0222255657459454, -0.9014030003474298, -1.0260790909174986, -1.2132488277392661, -0.9244384473237556, -1.086586490929798, -0.9253758807110251, -0.9633276713819034, -0.9480719316847227, -1.0089861197917644, -0.9562649997722358, -0.9177753380182834, -1.1146953717382098, -0.8288872454150241, -0.9519745615072719, -1.1381626094022097, -0.9409383941230093, -0.9190941573935403, -0.9656049972007341, -1.160147498993601, -0.9111194488751851, -1.0771489629268205, -0.8507416566883735, -1.1013960363990154, -0.9584062847941547, -0.9316643562828498, -1.17398452933848, -0.9541832687975997, -1.0080284959578218, -1.0641477219063373, -1.1396265204799092, -0.8984683201325998, -1.0535606986961725, -0.9863200055723552, -0.9097411682289216, -0.8909102410315761, -1.0051783659678952, -0.9543769236697988, -0.990212194809396, -0.979569560874328, -0.9799347762760382, -0.9587791360014156, -1.0973918887235923, -1.018046412159663, -0.9655774925213871, -0.8670792045422957, -0.9594337029435753, -1.1018276463811805, -1.0925832205865804, -0.9159243935466969, -0.9331008640328412, -1.1402236902249383, -0.9717089981001686, -0.7903266284429036, -1.2089616364649736, -1.0055459901769699, -0.789816830384928, -0.965749559490902, -0.8636669583953663, -1.1074322241083707, -1.138876670832462, -0.8514736063141858, -1.0132357037388897, -1.0071943672909487, -0.8316224153427445, -0.7986115325320675, -1.0359709515469597, -0.9690852868432356, -1.0696692333878588, -1.1401104295995568, -1.017358663427964, -0.9732003218789733, -0.8771903665752294, -0.9986871102952591, -1.0975119362934336, -0.8401101783162577, -0.9703355767734023, -1.0439537750750025, -0.96123736759849, -1.1333748073123138, -0.9571850134577395, -0.8586184805475133, -0.957950543673612, -0.8934897196958329]|30620.8242187500000000|      2.00000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       2|[-0.7027089829429571, -0.8348330679239516, -1.435605102401146, -1.0085557656367579, -0.7355468349331418, -1.4501821381885054, -1.168884233691518, -0.7820935185947824, -1.3661473984528483, -1.1537108459860326, -0.8975595634596664, -1.3516666392245404, -0.4625822192465977, -0.9009995780599387, -0.9926149083572944, -0.7647298520648786, -1.1151291127389518, -1.1715830360948307, -0.8948554919855065, -1.3887824760881409, -0.9696733336864646, -1.130767105296917, -0.9551380640878832, -1.0500775940229914, -1.131496941303801, -0.8907395633981476, -1.0947871253771273, -0.9360369525855746, -0.886107139796321, -0.8824815617425328, -1.1162848879388043, -0.9541352244398937, -1.0697657118635724, -0.8207010651322688, -0.9127017185416164, -1.3236824803166072, -1.0695576374919444, -1.0942455087627652, -0.5481330412988434, -0.7067965325513338, -1.063488950932776, -0.9813996336733777, -0.6445144985440401, -1.0891726991652684, -1.156204200665139, -0.6995681640837126, -1.4840571654181471, -0.8153640193792308, -0.8491287582221562, -0.8302651511311515, -1.354232359500041, -0.7174978710954893, -0.478401769811879, -0.7608484758646983, -1.009254988721458, -0.9324613451714072, -1.0288154960371316, -0.7976233063609648, -0.8808165511486514, -0.6625131244042247, -0.8889040988813088, -1.0138331202701634, -0.8944728409486109, -0.736733230790161, -0.7673035849831393, -1.1932276247799247, -0.4406438040346606, -0.6938815162753277, -0.9939469403178876, -0.9679019933736223, -1.0001293178032051, -1.3838864242365985, -0.8444608969984195, -0.9922461241177386, -1.3111552430647735, -0.8243814463875312, -0.9971372161791819, -1.0065069987168518, -0.873680020785575, -0.7100611122856175, -0.8563098357920061, -0.7296601122184101, -0.944985462362905, -0.8315551403792041, -1.2231952917331395, -1.0477161839872, -0.8929755374697494, -0.7820477661514503, -0.9297291513530798, -0.9785829156213852, -0.5958120676952308, -1.1778024666593825, -1.1569469531446357, -0.8771258469038615, -0.88360659026593, -0.8798185328345994, -0.9564889341994995, -0.7922171370682014]|28581.4550781250000000|      4.00000000|[58, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       3|[-0.7027089829429571, -0.8348330679239516, -1.435605102401146, -1.0085557656367579, -0.7355468349331418, -1.4501821381885054, -1.168884233691518, -0.7820935185947824, -1.3661473984528483, -1.1537108459860326, -0.8975595634596664, -1.3516666392245404, -0.4625822192465977, -0.9009995780599387, -0.9926149083572944, -0.7647298520648786, -1.1151291127389518, -1.1715830360948307, -0.8948554919855065, -1.3887824760881409, -0.9696733336864646, -1.130767105296917, -0.9551380640878832, -1.0500775940229914, -1.131496941303801, -0.8907395633981476, -1.0947871253771273, -0.9360369525855746, -0.886107139796321, -0.8824815617425328, -1.1162848879388043, -0.9541352244398937, -1.0697657118635724, -0.8207010651322688, -0.9127017185416164, -1.3236824803166072, -1.0695576374919444, -1.0942455087627652, -0.5481330412988434, -0.7067965325513338, -1.063488950932776, -0.9813996336733777, -0.6445144985440401, -1.0891726991652684, -1.156204200665139, -0.6995681640837126, -1.4840571654181471, -0.8153640193792308, -0.8491287582221562, -0.8302651511311515, -1.354232359500041, -0.7174978710954893, -0.478401769811879, -0.7608484758646983, -1.009254988721458, -0.9324613451714072, -1.0288154960371316, -0.7976233063609648, -0.8808165511486514, -0.6625131244042247, -0.8889040988813088, -1.0138331202701634, -0.8944728409486109, -0.736733230790161, -0.7673035849831393, -1.1932276247799247, -0.4406438040346606, -0.6938815162753277, -0.9939469403178876, -0.9679019933736223, -1.0001293178032051, -1.3838864242365985, -0.8444608969984195, -0.9922461241177386, -1.3111552430647735, -0.8243814463875312, -0.9971372161791819, -1.0065069987168518, -0.873680020785575, -0.7100611122856175, -0.8563098357920061, -0.7296601122184101, -0.944985462362905, -0.8315551403792041, -1.2231952917331395, -1.0477161839872, -0.8929755374697494, -0.7820477661514503, -0.9297291513530798, -0.9785829156213852, -0.5958120676952308, -1.1778024666593825, -1.1569469531446357, -0.8771258469038615, -0.88360659026593, -0.8798185328345994, -0.9564889341994995, -0.7922171370682014]|28581.4550781250000000|      2.00000000|[180, 13, 0, 13]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 83 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 97 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 110 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       4|[-0.9716370376024179, -0.7448979971428906, -1.4370998032212623, -0.9524819885843004, -0.6182752605480303, -1.558585431076576, -0.9858090964145431, -0.47627951863065, -1.4201890230250525, -0.9969507328020315, -0.7679719151643982, -1.070801878943371, -0.4048813338748025, -0.6815491524473039, -1.2868189870779445, -0.7259180319565165, -0.8860930714563777, -0.7770794129377028, -1.1900644920075814, -1.4098715235192447, -0.9066271582958486, -0.9196301991383529, -1.0700017379780067, -1.1879565927846996, -0.7340587386576511, -0.6290133415304393, -0.9963312628850378, -0.8745587220591144, -0.7634103675681475, -0.913906368556015, -0.6435478358659212, -1.2947063589055825, -1.1181212825002453, -0.48499261447682, -1.0402077920785562, -1.4899713035175128, -1.003657526157118, -1.0949621464379815, -0.5062807854648952, -0.5779955914889293, -0.799353637641728, -0.9671943131895333, -0.3969894058450158, -1.133534292759518, -1.1401714741600553, -0.9184823244775207, -1.6578309206191701, -1.1779029089840187, -0.6105416644731725, -0.8760701023733712, -1.2956537548321978, -0.4833588165687833, -0.7891639772704476, -1.006786938356849, -1.0513810254325922, -1.2305161622065415, -1.0980653658539512, -0.8568498640937622, -0.7926730240554429, -0.3619408985016519, -0.7775980567578077, -0.9606706796513174, -1.1737015878573425, -0.7294906323684143, -0.7542313648301571, -1.4920379797091723, -0.677416405033712, -0.3496567084110792, -1.186039568760159, -1.2020836493756106, -0.5338280737159647, -1.282924041681951, -0.70342371181557, -0.8803043078050353, -1.2544657207740464, -0.7840290338578083, -0.826564822226795, -1.0202757787003849, -0.6647037516582586, -0.6162278810349751, -0.9802659540881916, -0.6860121524647577, -0.9389369874594259, -1.0630351386690153, -0.713158388906706, -0.878238582744961, -0.7590120563110554, -0.7262991013499505, -1.065941066761957, -0.7087922803475379, -0.6035352731339104, -1.0076591306005107, -1.1935327837532113, -0.9863041813337281, -1.0082921868894024, -0.8757010733723778, -0.5019788079745386, -0.825160170532681]|26596.3710937500000000|      4.00000000|[221, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | iterate success | actual_k=1
       5|[-0.9716370376024179, -0.7448979971428906, -1.4370998032212623, -0.9524819885843004, -0.6182752605480303, -1.558585431076576, -0.9858090964145431, -0.47627951863065, -1.4201890230250525, -0.9969507328020315, -0.7679719151643982, -1.070801878943371, -0.4048813338748025, -0.6815491524473039, -1.2868189870779445, -0.7259180319565165, -0.8860930714563777, -0.7770794129377028, -1.1900644920075814, -1.4098715235192447, -0.9066271582958486, -0.9196301991383529, -1.0700017379780067, -1.1879565927846996, -0.7340587386576511, -0.6290133415304393, -0.9963312628850378, -0.8745587220591144, -0.7634103675681475, -0.913906368556015, -0.6435478358659212, -1.2947063589055825, -1.1181212825002453, -0.48499261447682, -1.0402077920785562, -1.4899713035175128, -1.003657526157118, -1.0949621464379815, -0.5062807854648952, -0.5779955914889293, -0.799353637641728, -0.9671943131895333, -0.3969894058450158, -1.133534292759518, -1.1401714741600553, -0.9184823244775207, -1.6578309206191701, -1.1779029089840187, -0.6105416644731725, -0.8760701023733712, -1.2956537548321978, -0.4833588165687833, -0.7891639772704476, -1.006786938356849, -1.0513810254325922, -1.2305161622065415, -1.0980653658539512, -0.8568498640937622, -0.7926730240554429, -0.3619408985016519, -0.7775980567578077, -0.9606706796513174, -1.1737015878573425, -0.7294906323684143, -0.7542313648301571, -1.4920379797091723, -0.677416405033712, -0.3496567084110792, -1.186039568760159, -1.2020836493756106, -0.5338280737159647, -1.282924041681951, -0.70342371181557, -0.8803043078050353, -1.2544657207740464, -0.7840290338578083, -0.826564822226795, -1.0202757787003849, -0.6647037516582586, -0.6162278810349751, -0.9802659540881916, -0.6860121524647577, -0.9389369874594259, -1.0630351386690153, -0.713158388906706, -0.878238582744961, -0.7590120563110554, -0.7262991013499505, -1.065941066761957, -0.7087922803475379, -0.6035352731339104, -1.0076591306005107, -1.1935327837532113, -0.9863041813337281, -1.0082921868894024, -0.8757010733723778, -0.5019788079745386, -0.825160170532681]|26596.3710937500000000|      2.00000000|[342, 25, 0, 25]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 30 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 43 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 83 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 96 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[-1.1402106999969848, -0.7020016206993945, -1.100838517192201, -1.0959063971359215, -0.6042661998837966, -1.527542825365085, -0.8057194919422073, -0.7365966279377432, -1.477310296172216, -0.6973158672822499, -0.7502633770538785, -1.2665705422265372, -0.4862532606170141, -0.8516763883297246, -1.704783973217206, -0.530305712816721, -1.0483304175687296, -0.7682868645611693, -1.313356464254376, -1.2683638889492763, -0.9873876621604706, -0.6555201903972814, -0.9700925986412801, -1.1244619890738248, -0.7060426249460183, -0.8309682737653213, -1.0992107233838657, -0.5390070425213445, -0.4936479994989164, -0.7405991054207813, -0.4676154841498418, -1.0473343257499126, -0.7842473407859634, -0.5651145703594278, -1.0362105028530273, -1.8271726686871588, -0.8553485131927894, -0.9170299647096176, -0.2661979765670376, -0.4829781986101688, -0.4435720467029696, -0.9730454077217225, -0.4844095725841101, -1.2045627690075476, -1.0752670543112575, -0.8492568806483012, -1.7135590700241377, -1.1943468136595488, -0.271819377241441, -1.077006734400907, -1.5056764956734892, -0.7300886233967973, -1.2029988519299573, -0.8102641544079389, -1.1599369706886646, -0.8861466958514925, -1.4206480312597818, -0.5728453258622703, -0.9809890690540196, -0.0379704568306323, -0.6067891622586778, -0.5182858384030685, -0.9132055881034832, -0.4554254231921944, -0.5856602164681778, -1.6954360686907959, -0.785168387742197, -0.1165877459534097, -1.1178513763114732, -1.0829299251229187, -0.4249127405939132, -1.31523923508701, -0.3858008564708091, -0.9141499580973208, -1.3066252334895216, -0.9114880933642574, -0.8304498158464658, -1.3889506630787998, -0.8551707566238714, -0.8761688241799793, -0.9742268321482408, -0.7388745264493077, -0.9490262284445831, -0.8355883205242228, -0.467931287291953, -0.8337474812211718, -0.886104064704206, -0.4916818258988993, -0.9204708236357614, -0.7794935682952988, -0.6548407436028194, -0.7935089857713211, -1.2360602309675626, -1.1979112321713796, -1.0312470471324389, -0.9886631264664183, -0.609250438096646, -1.2537657718511896]|25641.4355468750000000|      4.00000000|[370, 27, 0, 27]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       7|[-0.7158725202653109, -0.5061136586387781, -1.3410253768104292, -1.3976674381466552, 0.0745640865252449, -1.4376175349318834, -1.1195597380494904, -0.1095337240567011, -1.5906584367997278, -0.8362209072486444, -0.3626562080238773, -1.0320547184694278, 0.0665766185738562, -0.756469659163004, -1.9193700372415183, -0.1016505899485338, -0.5825031233215772, -0.1561310899931272, -1.007200329096599, -0.8715242530435166, -1.3643554479297992, -0.9301362595241274, -0.8401890612597722, -0.5422613911470613, -0.2285879952083818, -0.5851533002586342, -0.9664136407895039, -1.2007775713113769, -0.6697242044725937, -0.6548096892867035, -0.5396956319801156, -1.3306439278847189, -1.0875495083869398, -0.1719415473717604, -1.1369215110155282, -1.74391596258099, -1.1319811651236888, -1.1266446962969803, -0.5466673207243897, -0.7415239474487338, -0.2683311111565445, -1.278346098679553, -0.4380532544196032, -1.0753233215017681, -0.8743746779640611, -0.4123630246843265, -1.1348553437389493, -1.6305246314595336, -0.6112056028415886, -0.7743616796662647, -2.364961168165739, -0.5846232493423041, -0.7374677276849695, -1.1983191183152377, 0.1337550952425577, -0.6562225940644022, -1.7197414253679635, 0.2144526337981033, -0.5537490987671034, 0.3520243975973333, -0.8831449782229811, -0.3811485992830262, -1.043240837588869, -0.5377587991529582, -1.088380464938988, -1.8483514579013285, -0.6976391962579727, -0.5978775613710505, -1.4261016235601685, -1.3072359898916595, -0.6617320564279294, -1.520359814317592, 0.236184355646492, -0.7896588872910464, -1.5046039871038053, -0.5503174175669391, -0.8127212644993165, -1.8208129027700877, -0.6781375196636811, -0.9033030735248109, -1.7828513668546386, -1.4226950114042456, -1.2589019627678373, -0.4238169600642353, -0.5756826380125847, 0.1018981806170411, -0.4588291049920717, -0.098696553676233, -0.6235703243732097, -1.0519103839726651, 0.4415343537245868, -0.9711102571551063, -1.6432131923934676, -0.898677489146538, -0.9876754123411756, -1.1205434236240526, -0.9064796238085442, -1.0672422679396245]|22627.9648437500000000|      8.00000000|[398, 29, 0, 29]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[-0.7158725202653109, -0.5061136586387781, -1.3410253768104292, -1.3976674381466552, 0.0745640865252449, -1.4376175349318834, -1.1195597380494904, -0.1095337240567011, -1.5906584367997278, -0.8362209072486444, -0.3626562080238773, -1.0320547184694278, 0.0665766185738562, -0.756469659163004, -1.9193700372415183, -0.1016505899485338, -0.5825031233215772, -0.1561310899931272, -1.007200329096599, -0.8715242530435166, -1.3643554479297992, -0.9301362595241274, -0.8401890612597722, -0.5422613911470613, -0.2285879952083818, -0.5851533002586342, -0.9664136407895039, -1.2007775713113769, -0.6697242044725937, -0.6548096892867035, -0.5396956319801156, -1.3306439278847189, -1.0875495083869398, -0.1719415473717604, -1.1369215110155282, -1.74391596258099, -1.1319811651236888, -1.1266446962969803, -0.5466673207243897, -0.7415239474487338, -0.2683311111565445, -1.278346098679553, -0.4380532544196032, -1.0753233215017681, -0.8743746779640611, -0.4123630246843265, -1.1348553437389493, -1.6305246314595336, -0.6112056028415886, -0.7743616796662647, -2.364961168165739, -0.5846232493423041, -0.7374677276849695, -1.1983191183152377, 0.1337550952425577, -0.6562225940644022, -1.7197414253679635, 0.2144526337981033, -0.5537490987671034, 0.3520243975973333, -0.8831449782229811, -0.3811485992830262, -1.043240837588869, -0.5377587991529582, -1.088380464938988, -1.8483514579013285, -0.6976391962579727, -0.5978775613710505, -1.4261016235601685, -1.3072359898916595, -0.6617320564279294, -1.520359814317592, 0.236184355646492, -0.7896588872910464, -1.5046039871038053, -0.5503174175669391, -0.8127212644993165, -1.8208129027700877, -0.6781375196636811, -0.9033030735248109, -1.7828513668546386, -1.4226950114042456, -1.2589019627678373, -0.4238169600642353, -0.5756826380125847, 0.1018981806170411, -0.4588291049920717, -0.098696553676233, -0.6235703243732097, -1.0519103839726651, 0.4415343537245868, -0.9711102571551063, -1.6432131923934676, -0.898677489146538, -0.9876754123411756, -1.1205434236240526, -0.9064796238085442, -1.0672422679396245]|22627.9648437500000000|      4.00000000|[519, 38, 0, 38]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 69 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 82 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 95 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 109 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[-0.7158725202653109, -0.5061136586387781, -1.3410253768104292, -1.3976674381466552, 0.0745640865252449, -1.4376175349318834, -1.1195597380494904, -0.1095337240567011, -1.5906584367997278, -0.8362209072486444, -0.3626562080238773, -1.0320547184694278, 0.0665766185738562, -0.756469659163004, -1.9193700372415183, -0.1016505899485338, -0.5825031233215772, -0.1561310899931272, -1.007200329096599, -0.8715242530435166, -1.3643554479297992, -0.9301362595241274, -0.8401890612597722, -0.5422613911470613, -0.2285879952083818, -0.5851533002586342, -0.9664136407895039, -1.2007775713113769, -0.6697242044725937, -0.6548096892867035, -0.5396956319801156, -1.3306439278847189, -1.0875495083869398, -0.1719415473717604, -1.1369215110155282, -1.74391596258099, -1.1319811651236888, -1.1266446962969803, -0.5466673207243897, -0.7415239474487338, -0.2683311111565445, -1.278346098679553, -0.4380532544196032, -1.0753233215017681, -0.8743746779640611, -0.4123630246843265, -1.1348553437389493, -1.6305246314595336, -0.6112056028415886, -0.7743616796662647, -2.364961168165739, -0.5846232493423041, -0.7374677276849695, -1.1983191183152377, 0.1337550952425577, -0.6562225940644022, -1.7197414253679635, 0.2144526337981033, -0.5537490987671034, 0.3520243975973333, -0.8831449782229811, -0.3811485992830262, -1.043240837588869, -0.5377587991529582, -1.088380464938988, -1.8483514579013285, -0.6976391962579727, -0.5978775613710505, -1.4261016235601685, -1.3072359898916595, -0.6617320564279294, -1.520359814317592, 0.236184355646492, -0.7896588872910464, -1.5046039871038053, -0.5503174175669391, -0.8127212644993165, -1.8208129027700877, -0.6781375196636811, -0.9033030735248109, -1.7828513668546386, -1.4226950114042456, -1.2589019627678373, -0.4238169600642353, -0.5756826380125847, 0.1018981806170411, -0.4588291049920717, -0.098696553676233, -0.6235703243732097, -1.0519103839726651, 0.4415343537245868, -0.9711102571551063, -1.6432131923934676, -0.898677489146538, -0.9876754123411756, -1.1205434236240526, -0.9064796238085442, -1.0672422679396245]|22627.9648437500000000|      2.00000000|[639, 47, 0, 47]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 29 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 42 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 68 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 94 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 108 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
      10|[-0.4984067141089998, -0.792099462972149, -1.3232571075481436, -1.2895168557256238, 0.2092247303160457, -1.4878457458635799, -1.2032176745844119, -0.066748487623718, -1.4666357316293204, -1.2497004881996774, -0.4543485175690948, -0.853951277999176, 0.2393602429133332, -0.4423892522730138, -2.198565709758622, 0.1048035676984602, -0.5711095418804425, 0.176067934825212, -0.9669554715771668, -0.6698951287540273, -1.3581559866726778, -1.146799847363115, -0.9106268246614275, -0.6906045614369466, -0.3503661383396227, -0.5354628322320754, -0.9171836885702175, -0.8281776652892036, -0.7193668293306678, -0.360962681762154, -0.4925233149367434, -0.8915180079582546, -0.8472881794260552, -0.5491841941155478, -0.9832036435638107, -2.0737869438921557, -0.7539162010058196, -1.1189949011886946, -0.5149203405663579, -0.427718835652536, -0.3232488019325606, -1.4553134047712826, -0.7219411061070028, -0.9516815592341339, -0.772193636469765, -0.4648328044427188, -1.0600417274806881, -1.8786442250777031, -0.4431233191022618, -0.974767795733597, -2.3198409229905472, -0.468567081491339, -0.6093804795723733, -0.8335074315596132, 0.2023322832811057, -0.6504553073442656, -1.737491785288304, -0.2450573227114584, -0.6280493492582397, 0.3484293195713758, -0.9412505576062109, -0.3657214471711714, -0.7843314111336033, -0.560491883996108, -1.1560814950518692, -1.9717746829823073, -0.4595487945600263, -0.6532584990938475, -1.5508248376724787, -1.32267491570483, -0.4247494658248058, -1.4887335775688306, 0.2830915864356688, -0.6689196923419002, -1.534064393948267, -0.6379315126001626, -0.6007489837832537, -2.0243242977192564, -0.5244888966281774, -0.9247153179530357, -1.5036132949346197, -1.2676096652593942, -1.2417867693782378, -0.4469213099920946, -0.6694456508057947, 0.0766152679387394, -0.5179861439659447, 0.4269104623167349, -0.4960268522231362, -1.245125836531664, -0.1337519216472, -0.7163828782262202, -1.4843623678655689, -0.8952683883892403, -0.9134526043376019, -1.5367110871329615, -0.9895794943298244, -0.8875050894877461]|21349.5078125000000000|      4.00000000|[667, 49, 0, 49]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
