k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.0170966897471353, 0.1034719167641829, 0.1873075426805148, 0.067314248125985, -0.0698471946378105, 0.2024156126999441, -0.0226289106378, 0.2476581757002831, 0.1655319797062006, 0.1086628450242764, 0.0650985688122678, 0.0339312017676529, 0.075607656786875, 0.1395026917847196, 0.0167198798164152, 0.2369990141405474, 0.0437975767701334, 0.1638151179502468, 0.181598732030288, 0.2390391783613081, 0.1542867050018132, 0.2300838799739248, 0.2353927583890449, 0.0878578818908782, 0.3005979373324253, 0.4627079733252801, 0.2884926362738616, 0.358259976657695, 0.2843132665564899, 0.254142139640772, 0.3620077117229229, 0.3880468866103928, 0.1706193393252586, 0.3712687196851991, 0.2449844855756548, 0.0888679719882965, 0.2889077302830571, 0.2996793336583922, 0.2787502731945256, 0.3464220536623948, 0.3605283230205275, 0.448874909108895, 0.3026848868512695, 0.483971732800883, 0.5936592578132571, 0.4614999375017365, 0.4040228488888715, 0.5833117338795941, 0.4675553708473306, 0.4830912493672593, 0.3113466947466499, 0.3408327230543944, 0.4463740347440778, 0.5092033435580686, 0.5095648898697188, 0.6583978378029611, 0.5406693145876184, 0.6116649005893415, 0.7045332088319832, 0.5001443409340943, 0.516275594249988, 0.4454641441139296, 0.5491731185736365, 0.6861672558504114, 0.5927093791768738, 0.6937274330452339, 0.7444100206992987, 0.7256650868528972, 0.7012842163997333, 0.6517112508140397, 0.5569149337255765, 0.8735273022782543, 0.704004425787861, 0.8121945042345718, 0.8882228773315042, 0.7633412208396833, 0.7310752232016104, 0.8604200170198907, 0.8646301169468407, 0.850144515322152, 0.891659934336808, 0.8097607549886414, 0.8992227725434319, 0.8342676242741206, 0.873217027494382, 0.956256256753727, 0.9188533688926357, 1.1346412192444313, 1.0248681626160483, 1.0309084071009869, 1.1130124190471873, 1.0875706734920734, 0.9016342964908821, 0.8925134274291466, 1.1016722673049546, 1.1565538143008829, 0.985627092183033, 1.1221167332069275, 1.060485496135283, 1.0620392724802086]|-92.8180846182140300|      2.00000000|[85, 28, 1, 8]                                                             |  | used linear model with 113 points | iterate success | actual_k=4
       2|[0.0170966897471353, 0.1034719167641829, 0.1873075426805148, 0.067314248125985, -0.0698471946378105, 0.2024156126999441, -0.0226289106378, 0.2476581757002831, 0.1655319797062006, 0.1086628450242764, 0.0650985688122678, 0.0339312017676529, 0.075607656786875, 0.1395026917847196, 0.0167198798164152, 0.2369990141405474, 0.0437975767701334, 0.1638151179502468, 0.181598732030288, 0.2390391783613081, 0.1542867050018132, 0.2300838799739248, 0.2353927583890449, 0.0878578818908782, 0.3005979373324253, 0.4627079733252801, 0.2884926362738616, 0.358259976657695, 0.2843132665564899, 0.254142139640772, 0.3620077117229229, 0.3880468866103928, 0.1706193393252586, 0.3712687196851991, 0.2449844855756548, 0.0888679719882965, 0.2889077302830571, 0.2996793336583922, 0.2787502731945256, 0.3464220536623948, 0.3605283230205275, 0.448874909108895, 0.3026848868512695, 0.483971732800883, 0.5936592578132571, 0.4614999375017365, 0.4040228488888715, 0.5833117338795941, 0.4675553708473306, 0.4830912493672593, 0.3113466947466499, 0.3408327230543944, 0.4463740347440778, 0.5092033435580686, 0.5095648898697188, 0.6583978378029611, 0.5406693145876184, 0.6116649005893415, 0.7045332088319832, 0.5001443409340943, 0.516275594249988, 0.4454641441139296, 0.5491731185736365, 0.6861672558504114, 0.5927093791768738, 0.6937274330452339, 0.7444100206992987, 0.7256650868528972, 0.7012842163997333, 0.6517112508140397, 0.5569149337255765, 0.8735273022782543, 0.704004425787861, 0.8121945042345718, 0.8882228773315042, 0.7633412208396833, 0.7310752232016104, 0.8604200170198907, 0.8646301169468407, 0.850144515322152, 0.891659934336808, 0.8097607549886414, 0.8992227725434319, 0.8342676242741206, 0.873217027494382, 0.956256256753727, 0.9188533688926357, 1.1346412192444313, 1.0248681626160483, 1.0309084071009869, 1.1130124190471873, 1.0875706734920734, 0.9016342964908821, 0.8925134274291466, 1.1016722673049546, 1.1565538143008829, 0.985627092183033, 1.1221167332069275, 1.060485496135283, 1.0620392724802086]|-92.8180846182140300|      1.00000000|[170, 56, 2, 16]                                                           |  | used linear model with 113 points | iterate failure | actual_k=4
       3|[0.0170966897471353, 0.1034719167641829, 0.1873075426805148, 0.067314248125985, -0.0698471946378105, 0.2024156126999441, -0.0226289106378, 0.2476581757002831, 0.1655319797062006, 0.1086628450242764, 0.0650985688122678, 0.0339312017676529, 0.075607656786875, 0.1395026917847196, 0.0167198798164152, 0.2369990141405474, 0.0437975767701334, 0.1638151179502468, 0.181598732030288, 0.2390391783613081, 0.1542867050018132, 0.2300838799739248, 0.2353927583890449, 0.0878578818908782, 0.3005979373324253, 0.4627079733252801, 0.2884926362738616, 0.358259976657695, 0.2843132665564899, 0.254142139640772, 0.3620077117229229, 0.3880468866103928, 0.1706193393252586, 0.3712687196851991, 0.2449844855756548, 0.0888679719882965, 0.2889077302830571, 0.2996793336583922, 0.2787502731945256, 0.3464220536623948, 0.3605283230205275, 0.448874909108895, 0.3026848868512695, 0.483971732800883, 0.5936592578132571, 0.4614999375017365, 0.4040228488888715, 0.5833117338795941, 0.4675553708473306, 0.4830912493672593, 0.3113466947466499, 0.3408327230543944, 0.4463740347440778, 0.5092033435580686, 0.5095648898697188, 0.6583978378029611, 0.5406693145876184, 0.6116649005893415, 0.7045332088319832, 0.5001443409340943, 0.516275594249988, 0.4454641441139296, 0.5491731185736365, 0.6861672558504114, 0.5927093791768738, 0.6937274330452339, 0.7444100206992987, 0.7256650868528972, 0.7012842163997333, 0.6517112508140397, 0.5569149337255765, 0.8735273022782543, 0.704004425787861, 0.8121945042345718, 0.8882228773315042, 0.7633412208396833, 0.7310752232016104, 0.8604200170198907, 0.8646301169468407, 0.850144515322152, 0.891659934336808, 0.8097607549886414, 0.8992227725434319, 0.8342676242741206, 0.873217027494382, 0.956256256753727, 0.9188533688926357, 1.1346412192444313, 1.0248681626160483, 1.0309084071009869, 1.1130124190471873, 1.0875706734920734, 0.9016342964908821, 0.8925134274291466, 1.1016722673049546, 1.1565538143008829, 0.985627092183033, 1.1221167332069275, 1.060485496135283, 1.0620392724802086]|-92.8180846182140300|      0.50000000|[255, 84, 3, 24]                                                           |  | used linear model with 113 points | iterate failure | actual_k=4
       4|[0.0077949265672871, 0.0305862256094077, 0.1856043842944836, 0.0424738903792225, -0.0527144153278412, 0.266696038254406, -0.0385952324583958, 0.2672266447426317, 0.1505302667242135, 0.0813028917311545, 0.1286092986802016, -0.0161461835027631, 0.0807169155879164, 0.1647352383562828, -0.0432383972956605, 0.1935371480866813, 0.0548507098757621, 0.1840286555817094, 0.1874813907803272, 0.3072896128693694, 0.1195432566956752, 0.2307763371778322, 0.236072830139906, 0.1512561503005433, 0.2869447091041022, 0.4880162022265436, 0.298103100361146, 0.4070918694502222, 0.3305383783938367, 0.2540321524745801, 0.3635281526963662, 0.360380627924451, 0.2090887644065342, 0.4119884982017478, 0.2640215194750389, 0.2073537587031236, 0.2563833390744528, 0.3154004420836336, 0.30810427419244, 0.3657691901294534, 0.3380147267463689, 0.3951996487570988, 0.3694007936596949, 0.5069284610037859, 0.5502772372791617, 0.4439015343682489, 0.4341933523844518, 0.5870253183524147, 0.4697363724122804, 0.4643900981247139, 0.3757607861031663, 0.3213597389360451, 0.4796447413626446, 0.5526559051175985, 0.4519810431684029, 0.6752064409397406, 0.5680289777522939, 0.577804061859201, 0.7132533383090575, 0.4893798574676825, 0.582089986217728, 0.5369667779599586, 0.6051730683571321, 0.7219811253500136, 0.5989858161199091, 0.6712231124046105, 0.802330182485033, 0.7288748658168454, 0.7255089059007435, 0.6871638932931673, 0.4959846429245462, 0.8439487142448384, 0.7106566018575544, 0.7851235726951655, 0.934399051353979, 0.7679240090338902, 0.7646107859728213, 0.9548815762155163, 0.8966043171857168, 0.8678509298147978, 0.8989811035848365, 0.8120608012586633, 0.9284228465735375, 0.8009673222646204, 0.8914903330122859, 1.0256897357098658, 0.9921602132472207, 1.2760245058424766, 1.1100824243905463, 1.0798883901503735, 1.197143704459092, 1.163666603363506, 0.8904460746083741, 0.9739704610077793, 1.2173417620131273, 1.292588134926562, 1.0343715622010035, 1.230145653815347, 1.1761995567071553, 1.0853645255469968]|-131.5176762506368675|      1.00000000|[340, 112, 4, 32]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       5|[0.0088633679920129, -0.1258912045765501, 0.0291030404304204, 0.0221548938308922, 0.0130227316322095, 0.2871915883219422, -0.0223473428446926, 0.1618115295614863, 0.1749633995904214, 0.0776261099664426, 0.2224187826254027, 0.0175080185270435, -0.0710599529315686, 0.0820481994060835, -0.1515913431541185, 0.1618832807453905, -0.1256130149823148, 0.1794108979179957, 0.1984804339893709, 0.2942527074869877, 0.1438082282445196, 0.1909861331797324, 0.2138759353885908, -0.0207772081512573, 0.2162146505863792, 0.597674072051826, 0.2704632706755761, 0.478499268867179, 0.4012387198471996, 0.4134215394247087, 0.3248932474644703, 0.2481266277176076, 0.0567838898466325, 0.5410206509091966, 0.3182358257174456, 0.1881153372572288, 0.281158739973047, 0.2685955456157569, 0.2470114216992579, 0.2528922905974792, 0.5446036172461384, 0.2923390899572047, 0.3430106933470169, 0.4267756174644903, 0.6021503762130266, 0.4609227092313414, 0.6179593654947138, 0.7019728669493167, 0.3807668256018941, 0.2566826888407979, 0.3974027427160922, 0.3423850815075307, 0.3640271501144014, 0.6364342008186465, 0.3470039105272162, 0.6574633765397436, 0.5336521040349065, 0.5629728186689955, 0.7070053261758276, 0.4650340171482726, 0.621746613235336, 0.5653794450177236, 0.3973568574603473, 0.7240871600868374, 0.4474814364315732, 0.8738110973877657, 0.6795649038117871, 0.8200111847923183, 0.559788191525394, 0.7366679037228412, 0.6254526099324773, 0.8984997032943013, 0.8933726109719065, 0.7170171940997769, 1.0713147933797627, 0.8143429774482662, 0.7637674328787231, 0.9855681105565468, 0.8748011667763577, 0.8043917858314925, 1.027567990672596, 0.7537526884910597, 0.9697333851038673, 0.8499002330842875, 1.0335016652227182, 1.009323892960539, 0.9210567191308946, 1.386043824159302, 1.3456487033136892, 1.1566259106530319, 1.2985276649463409, 1.1875283117749542, 0.9432431871229038, 0.9591803490508739, 1.151580437010896, 1.4212077086285477, 1.1875701557770897, 1.3313443930614144, 1.3537869047983542, 1.2280449953617132]|-174.0390355122491144|      2.00000000|[425, 140, 5, 40]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       6|[0.0088633679920129, -0.1258912045765501, 0.0291030404304204, 0.0221548938308922, 0.0130227316322095, 0.2871915883219422, -0.0223473428446926, 0.1618115295614863, 0.1749633995904214, 0.0776261099664426, 0.2224187826254027, 0.0175080185270435, -0.0710599529315686, 0.0820481994060835, -0.1515913431541185, 0.1618832807453905, -0.1256130149823148, 0.1794108979179957, 0.1984804339893709, 0.2942527074869877, 0.1438082282445196, 0.1909861331797324, 0.2138759353885908, -0.0207772081512573, 0.2162146505863792, 0.597674072051826, 0.2704632706755761, 0.478499268867179, 0.4012387198471996, 0.4134215394247087, 0.3248932474644703, 0.2481266277176076, 0.0567838898466325, 0.5410206509091966, 0.3182358257174456, 0.1881153372572288, 0.281158739973047, 0.2685955456157569, 0.2470114216992579, 0.2528922905974792, 0.5446036172461384, 0.2923390899572047, 0.3430106933470169, 0.4267756174644903, 0.6021503762130266, 0.4609227092313414, 0.6179593654947138, 0.7019728669493167, 0.3807668256018941, 0.2566826888407979, 0.3974027427160922, 0.3423850815075307, 0.3640271501144014, 0.6364342008186465, 0.3470039105272162, 0.6574633765397436, 0.5336521040349065, 0.5629728186689955, 0.7070053261758276, 0.4650340171482726, 0.621746613235336, 0.5653794450177236, 0.3973568574603473, 0.7240871600868374, 0.4474814364315732, 0.8738110973877657, 0.6795649038117871, 0.8200111847923183, 0.559788191525394, 0.7366679037228412, 0.6254526099324773, 0.8984997032943013, 0.8933726109719065, 0.7170171940997769, 1.0713147933797627, 0.8143429774482662, 0.7637674328787231, 0.9855681105565468, 0.8748011667763577, 0.8043917858314925, 1.027567990672596, 0.7537526884910597, 0.9697333851038673, 0.8499002330842875, 1.0335016652227182, 1.009323892960539, 0.9210567191308946, 1.386043824159302, 1.3456487033136892, 1.1566259106530319, 1.2985276649463409, 1.1875283117749542, 0.9432431871229038, 0.9591803490508739, 1.151580437010896, 1.4212077086285477, 1.1875701557770897, 1.3313443930614144, 1.3537869047983542, 1.2280449953617132]|-174.0390355122491144|      1.00000000|[510, 168, 6, 48]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
       7|[0.0075603654421444, -0.0198460385709616, -0.1556003712235625, -0.0582442239270995, 0.0984090074038038, 0.2838223213857695, 0.0706268218415531, 0.3045872368282632, 0.2425894452007156, 0.1159326117346044, 0.1315914940226668, -0.1701052138673042, 0.1055110755687469, 0.1083180910345253, -0.3855209827492296, 0.1618837711709959, -0.1920226646902857, 0.3235936979032403, 0.1097007184781485, 0.2641811150082186, 0.2822977621771302, 0.1544365690051223, 0.1783004479006066, 0.0586429777071907, 0.2335553858345116, 0.6274414751867011, 0.3533356202160306, 0.5375746040369989, 0.4735999376516043, 0.4801964634062119, 0.3190560475210397, 0.3224952055466682, -0.0891949476031967, 0.5948565984851506, 0.3097918281458145, 0.3368707913795599, 0.275020585434611, 0.3016320150053826, 0.141575097497828, 0.3802446226810342, 0.6177506270368901, 0.3428082358046604, 0.5091951953486218, 0.5335894926184781, 0.5652158830110038, 0.578625812254811, 0.5593785873419842, 0.5968160521138047, 0.4632889295712278, 0.1828341710697612, 0.4858895865082506, 0.2182872527952527, 0.3903743589213172, 0.8111438427389119, 0.33957294772291, 0.5691335820428021, 0.6974497542660409, 0.5266092334045013, 0.5191135871475201, 0.5064918784020529, 0.6895886456813497, 0.4018697876952347, 0.4943400897966004, 0.8716978009842987, 0.4150575237365596, 0.9000315285247374, 0.6840446335645702, 0.8205145953972369, 0.5698037192008414, 0.605591040688257, 0.6646481027836048, 0.8666851743243833, 0.8116952707656284, 0.8103829915767253, 1.0899321077496202, 0.7372515258045413, 0.833236675610223, 0.9197108627796757, 0.8900753231613209, 0.8710785863622448, 1.0912962777312192, 0.9224211656027795, 0.9662896043759928, 0.7758572751969124, 1.0996048011398034, 1.1685094503094322, 1.0652830789409298, 1.6543780659419336, 1.4067392805681695, 1.2784673503775923, 1.3856499989212483, 1.3654890683153817, 0.9401942505406263, 1.1245034232903788, 1.1361320276009832, 1.3853016887012821, 1.2437527746407075, 1.3978280676687063, 1.4835018606403545, 1.2941265981700274]|-244.2348980130689711|      2.00000000|[595, 196, 7, 56]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       8|[-0.2113196275927764, 0.0457304248404642, -0.4669962299588902, 0.0716346740724551, -0.0060476599831961, 0.4604489182996384, -0.3349377319667292, 0.2167233003973013, 0.3639984804425853, 0.0998617144004625, 0.1944639586449154, -0.9190958904311098, -0.0158285182658377, -0.108809319557169, -0.4970325583131709, 0.0773522058628564, 0.0579664553942482, 0.0182410408221369, 0.1403751749165553, 0.2063147933713485, 0.3364139477036537, 0.1404091690326105, 0.0378393163504499, -0.0926682187409073, 0.5504140295145854, 0.3663686168628351, 0.5183381775218082, 0.4801409753007165, 0.6643062922803399, 0.7475506574634542, 0.4397979552391835, 0.4245965036863107, -0.1581583133530675, 0.6813682021281015, 0.3455318440048905, 0.4751770572064736, 0.5669871891130206, 0.5475168988896317, -0.0261161282025532, 0.2460887567127701, 0.7316726358757158, 0.1007092166419405, 0.6058439460567432, 0.6356819225785094, 0.1857342936561973, 0.880901694496452, 0.3751076320861363, 0.4896872333162014, 0.2003467843216243, 0.3098914155671068, 0.4054119002008491, 0.3266733921961457, 0.5370356396498831, 0.884497468145364, 0.2078888097982365, 0.8367327616876412, 1.0522863541245409, 0.5755401870337277, 0.5313337029603336, 0.5989219667712415, 0.8220762933294594, 0.1787195640705248, 0.5523504055164815, 1.0609033564884582, 0.353471994688941, 1.0075410522236519, 0.7483175824217577, 0.8826023739050997, 0.2343867338046217, 0.755066847124855, 0.6891615332855437, 1.1119425862808145, 0.7022563821119508, 0.6850983544350198, 1.1233872255225508, 1.0900716082101127, 0.9831987883419218, 0.6040657463626222, 0.8942414822638531, 0.8280934889234189, 0.964368899224419, 1.0409112367618096, 0.9704464409090325, 0.8908539372785327, 1.6128735996783994, 1.115271663334427, 0.9254072241148763, 1.629019759931301, 1.8780953577891806, 1.5624738630526345, 1.5206116403676342, 1.2727332690309447, 0.9037241387934293, 1.3356806789133988, 1.4239860134305629, 1.357626587694406, 1.2543793667257646, 1.4134741035774476, 1.527505541890106, 1.5652122872785021]|-387.3415350953383722|      4.00000000|[680, 224, 8, 64]                                                          |  | used linear model with 113 points | iterate success | actual_k=4
       9|[-0.2113196275927764, 0.0457304248404642, -0.4669962299588902, 0.0716346740724551, -0.0060476599831961, 0.4604489182996384, -0.3349377319667292, 0.2167233003973013, 0.3639984804425853, 0.0998617144004625, 0.1944639586449154, -0.9190958904311098, -0.0158285182658377, -0.108809319557169, -0.4970325583131709, 0.0773522058628564, 0.0579664553942482, 0.0182410408221369, 0.1403751749165553, 0.2063147933713485, 0.3364139477036537, 0.1404091690326105, 0.0378393163504499, -0.0926682187409073, 0.5504140295145854, 0.3663686168628351, 0.5183381775218082, 0.4801409753007165, 0.6643062922803399, 0.7475506574634542, 0.4397979552391835, 0.4245965036863107, -0.1581583133530675, 0.6813682021281015, 0.3455318440048905, 0.4751770572064736, 0.5669871891130206, 0.5475168988896317, -0.0261161282025532, 0.2460887567127701, 0.7316726358757158, 0.1007092166419405, 0.6058439460567432, 0.6356819225785094, 0.1857342936561973, 0.880901694496452, 0.3751076320861363, 0.4896872333162014, 0.2003467843216243, 0.3098914155671068, 0.4054119002008491, 0.3266733921961457, 0.5370356396498831, 0.884497468145364, 0.2078888097982365, 0.8367327616876412, 1.0522863541245409, 0.5755401870337277, 0.5313337029603336, 0.5989219667712415, 0.8220762933294594, 0.1787195640705248, 0.5523504055164815, 1.0609033564884582, 0.353471994688941, 1.0075410522236519, 0.7483175824217577, 0.8826023739050997, 0.2343867338046217, 0.755066847124855, 0.6891615332855437, 1.1119425862808145, 0.7022563821119508, 0.6850983544350198, 1.1233872255225508, 1.0900716082101127, 0.9831987883419218, 0.6040657463626222, 0.8942414822638531, 0.8280934889234189, 0.964368899224419, 1.0409112367618096, 0.9704464409090325, 0.8908539372785327, 1.6128735996783994, 1.115271663334427, 0.9254072241148763, 1.629019759931301, 1.8780953577891806, 1.5624738630526345, 1.5206116403676342, 1.2727332690309447, 0.9037241387934293, 1.3356806789133988, 1.4239860134305629, 1.357626587694406, 1.2543793667257646, 1.4134741035774476, 1.527505541890106, 1.5652122872785021]|-387.3415350953383722|      2.00000000|[765, 252, 9, 72]                                                          |  | used linear model with 113 points | iterate failure | actual_k=4
      10|[-0.2364020369255362, -0.2276186015194895, -0.6182991775827987, 0.1793042944621097, -0.0625331166117779, 0.6767519826368167, 0.0570580210724798, -0.1134500751750294, 0.241217841382948, 0.0968324329789088, -0.1796021841447579, -0.7778098890338827, -0.2581948782429897, -0.0993273002896487, -0.8165418925809464, 0.3089939745407161, 0.1846933832825108, 0.2018186324940352, 0.1369366596669567, 0.4160732785850285, 0.6301793074782462, 0.0635033637037587, 0.4964924169081307, -0.1527576869601966, 0.4455610499630678, 0.125425459725741, 0.2459702087089156, 0.3987348958303124, 0.6127188959614167, 1.0025280626264368, 0.6940308687752141, 0.3615219719983261, -0.2494759007047379, 0.6735089598876801, -0.0291575036249104, 0.4457248151301867, 0.3574748348238678, 0.6993175870261288, -0.319906659084883, 0.0386053563512662, 0.4466620010414562, 0.4570914028448979, 0.3390361411885067, 0.6384422325133221, -0.1014981781294604, 1.098251159384021, 0.5109656065877979, 0.5830176091749646, 0.1672942739540883, 0.3208563778072177, 0.5559001601253147, 0.2638079966153302, 0.710697701925894, 0.9870581585306295, 0.5274810130604191, 0.5607159419614669, 1.300565005948399, 0.6502100778774903, 0.5867412879408109, 0.4715186169444773, 0.9206500931256053, 0.4151109441630525, 0.4043457910216721, 1.3063323898772246, 0.4015819014334815, 0.8910443443457147, 0.7484673316085904, 0.8811157988026938, 0.5410485637659657, 0.8547608829742207, 0.6429805578030799, 1.1751985651514663, 0.5345227412865661, 0.8484217018529945, 1.0185025729498665, 1.1465724789177278, 1.0354071115463193, 0.480598176230171, 1.2024630279657584, 1.184952300944725, 0.8246972649206967, 1.2427633867237142, 0.8686549200008331, 0.5453684983866206, 1.5137654383668226, 1.2079688517249414, 1.116829339288072, 1.8681618953907002, 2.2264260941898106, 1.8794449612950168, 1.7366599380955912, 1.4087791826306475, 0.890424900537202, 1.0794642486307915, 1.5584261001178648, 1.5337681872905369, 1.553616027261262, 1.4798890881400886, 1.5015988834663834, 1.4988596451821934]|-498.2052427487707860|      4.00000000|[850, 280, 10, 80]                                                         |  | used linear model with 113 points | iterate success | actual_k=4
      11|[-0.2364020369255362, -0.2276186015194895, -0.6182991775827987, 0.1793042944621097, -0.0625331166117779, 0.6767519826368167, 0.0570580210724798, -0.1134500751750294, 0.241217841382948, 0.0968324329789088, -0.1796021841447579, -0.7778098890338827, -0.2581948782429897, -0.0993273002896487, -0.8165418925809464, 0.3089939745407161, 0.1846933832825108, 0.2018186324940352, 0.1369366596669567, 0.4160732785850285, 0.6301793074782462, 0.0635033637037587, 0.4964924169081307, -0.1527576869601966, 0.4455610499630678, 0.125425459725741, 0.2459702087089156, 0.3987348958303124, 0.6127188959614167, 1.0025280626264368, 0.6940308687752141, 0.3615219719983261, -0.2494759007047379, 0.6735089598876801, -0.0291575036249104, 0.4457248151301867, 0.3574748348238678, 0.6993175870261288, -0.319906659084883, 0.0386053563512662, 0.4466620010414562, 0.4570914028448979, 0.3390361411885067, 0.6384422325133221, -0.1014981781294604, 1.098251159384021, 0.5109656065877979, 0.5830176091749646, 0.1672942739540883, 0.3208563778072177, 0.5559001601253147, 0.2638079966153302, 0.710697701925894, 0.9870581585306295, 0.5274810130604191, 0.5607159419614669, 1.300565005948399, 0.6502100778774903, 0.5867412879408109, 0.4715186169444773, 0.9206500931256053, 0.4151109441630525, 0.4043457910216721, 1.3063323898772246, 0.4015819014334815, 0.8910443443457147, 0.7484673316085904, 0.8811157988026938, 0.5410485637659657, 0.8547608829742207, 0.6429805578030799, 1.1751985651514663, 0.5345227412865661, 0.8484217018529945, 1.0185025729498665, 1.1465724789177278, 1.0354071115463193, 0.480598176230171, 1.2024630279657584, 1.184952300944725, 0.8246972649206967, 1.2427633867237142, 0.8686549200008331, 0.5453684983866206, 1.5137654383668226, 1.2079688517249414, 1.116829339288072, 1.8681618953907002, 2.2264260941898106, 1.8794449612950168, 1.7366599380955912, 1.4087791826306475, 0.890424900537202, 1.0794642486307915, 1.5584261001178648, 1.5337681872905369, 1.553616027261262, 1.4798890881400886, 1.5015988834663834, 1.4988596451821934]|-498.2052427487707860|      2.00000000|[935, 308, 11, 88]                                                         |  | used linear model with 113 points | iterate failure | actual_k=4
