k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.50000000|[29, 2, 0, 2]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       2|[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]                              |  2.9665404653292509|      0.25000000|[57, 4, 0, 4]                                                              |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       3|[0.1408024489751963, 0.100442243423249, 0.0708210480973313, 0.1076855798331286, 0.1011013535131605, 0.0765099245981655, 0.0205838774370136, -0.0215039515804376, -0.046345207885246, -0.029940132143038]|  0.9481695294380188|      0.50000000|[85, 6, 0, 6]                                                              |  | trying linear partial model with 16 points | iterate success | actual_k=1
       4|[0.1408024489751963, 0.100442243423249, 0.0708210480973313, 0.1076855798331286, 0.1011013535131605, 0.0765099245981655, 0.0205838774370136, -0.0215039515804376, -0.046345207885246, -0.029940132143038]|  0.9481695294380188|      0.25000000|[113, 8, 0, 8]                                                             |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       5|[0.1408024489751963, 0.100442243423249, 0.0708210480973313, 0.1076855798331286, 0.1011013535131605, 0.0765099245981655, 0.0205838774370136, -0.0215039515804376, -0.046345207885246, -0.029940132143038]|  0.9481695294380188|      0.12500000|[141, 10, 0, 10]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       6|[0.1408024489751963, 0.100442243423249, 0.0708210480973313, 0.1076855798331286, 0.1011013535131605, 0.0765099245981655, 0.0205838774370136, -0.0215039515804376, -0.046345207885246, -0.029940132143038]|  0.9481695294380188|      0.06250000|[170, 12, 0, 12]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       7|[0.1183107193360653, 0.0958980043308855, 0.0493233879929054, 0.1074723486479573, 0.0831636955221482, 0.0594686573560979, 0.015607928150744, -0.0135907318492894, -0.0135644452481449, 0.0038741437046997]|  0.4830723404884338|      0.12500000|[199, 14, 0, 14]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
       8|[0.1183107193360653, 0.0958980043308855, 0.0493233879929054, 0.1074723486479573, 0.0831636955221482, 0.0594686573560979, 0.015607928150744, -0.0135907318492894, -0.0135644452481449, 0.0038741437046997]|  0.4830723404884338|      0.06250000|[227, 16, 0, 16]                                                           |  | trying linear partial model with 16 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=1
       9|[0.1176353433635077, 0.0876475834319603, 0.0420726125677861, 0.0936462459713004, 0.0586747525427925, 0.045910693151849, 0.0273485550224145, -0.0145524897752622, 0.035724601946658, -0.0116913749235375]|  0.4396758675575256|      0.12500000|[256, 18, 0, 18]                                                           |  | trying linear partial model with 16 points | iterate success | actual_k=1
