k       | x                                                                              | f(x)               | delta          | n_function_calls, n_failed_function_calls, n_1_batch_calls, n_batch_calls | message
       0|[0.01, 0.02, 0.03, 0.04, 0.05, 0.06, 0.07, 0.08, 0.09, 0.1, 0.11, 0.12, 0.13, 0.14, 0.15, 0.16, 0.17, 0.18, 0.19, 0.2, 0.21, 0.22, 0.23, 0.24, 0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35, 0.36, 0.37, 0.38, 0.39, 0.4, 0.41, 0.42, 0.43, 0.44, 0.45, 0.46, 0.47, 0.48, 0.49, 0.5, 0.51, 0.52, 0.53, 0.54, 0.55, 0.56, 0.57, 0.58, 0.59, 0.6, 0.61, 0.62, 0.63, 0.64, 0.65, 0.66, 0.67, 0.68, 0.69, 0.7, 0.71, 0.72, 0.73, 0.74, 0.75, 0.76, 0.77, 0.78, 0.79, 0.8, 0.81, 0.82, 0.83, 0.84, 0.85, 0.86, 0.87, 0.88, 0.89, 0.9, 0.91, 0.92, 0.93, 0.94, 0.95, 0.96, 0.97, 0.98, 0.99, 1.0]|-56.4814000545650217|      1.00000000|[0, 0, 0, 0]                                                               | 
       1|[-0.0802653675322526, -0.0397531625506839, 0.0974255995879292, -0.0760837828748179, -0.081251860287043, 0.0252645932202135, 0.1067705454391716, 0.1073701420469789, 0.2869815948588963, 0.2584491310591739, 0.0783789048295882, -0.0152505036164335, 0.2197594858104268, 0.1180443205158563, 0.2910843632878625, 0.2958098057219051, 0.1413293498489749, 0.2491406065766421, 0.3991047293261197, 0.2444799338683052, 0.1018396016671905, 0.1883125016057756, 0.0903906430781412, 0.29624417667113, 0.3715598854563404, 0.2342824259370188, 0.0540374967504403, 0.3591773863882877, 0.3134435829539906, 0.4069419092965625, 0.1792179894747858, 0.2251169875105342, 0.2839630303311373, 0.2653689199311726, 0.4042917838364125, 0.5778955250296045, 0.4983139003440425, 0.3869905811012356, 0.4850212464068629, 0.4973075812252675, 0.5202318693864911, 0.5021881140045771, 0.3074385484427464, 0.4892780860798878, 0.4497132964715673, 0.6834024181778401, 0.3193301144285344, 0.5996403427084818, 0.6162293621951783, 0.5686825186719181, 0.4953431725933192, 0.4794161712283684, 0.50276442671668, 0.5073822232609493, 0.6559526228448792, 0.5855199535857302, 0.5278080579706722, 0.4721123544800966, 0.4873381757207935, 0.6756698082315699, 0.7735789936310371, 0.6261058904388109, 0.6479049379407377, 0.7353354406443676, 0.5478289824198661, 0.6575248185860055, 0.6132219498223692, 0.5222516271163711, 0.6828688812271785, 0.7288458852833221, 0.9187783728490542, 0.7058845340418407, 0.7704340012414878, 0.7411796496618386, 0.6977885666019619, 0.8376468714844862, 0.6596647158391428, 0.9684236691743947, 0.7879241131771052, 0.8407856654102284, 0.7351163944485368, 0.8958955275419318, 0.8143576555649411, 0.6098229715028043, 0.9279421750345218, 0.882370572604558, 0.9650225944895778, 0.9131988743001598, 0.9725794257816913, 0.9863763744133909, 0.9901480228438206, 0.8570557085111754, 0.9875963756599518, 1.0834614402886498, 0.8665861400109041, 1.0461915161552753, 1.0753113994711168, 0.9939482736372165, 0.9078592264097111, 1.0528937870705617]|-76.5829391479492188|      2.00000000|[24, 8, 0, 2]                                                              |  | trying linear partial model with 13 points | iterate success | actual_k=4
       2|[-0.0589561225773507, 0.0700557968756256, 0.2442491601110367, 0.1284474015371783, 0.0831355779746678, 0.008019571454384, -0.0512114928822278, -0.1072148001979222, 0.2702687242069925, -0.2862654166002584, -0.0128817711972366, 0.0087263392337026, 0.0126793319565194, 0.0374046830670805, 0.5249122541188951, 0.4026113751076066, -0.0325505709030351, 0.3938174038701862, 0.3720225657689917, 0.0798122893664287, -0.1294769954518123, 0.0414706669110233, 0.0138421149172059, 0.0155401206540261, 0.267620908497086, 0.2097891132954322, 0.1327562647846877, 0.4765350655009598, -0.0817914706547019, 0.5604355833365411, 0.2434085308578371, 0.1507761908557387, 0.4305408400881658, 0.559330428952759, 0.4752893055538123, 0.6863886962920831, 0.5297283300501892, 0.8746555368879384, 0.2454416407745345, 0.2766527856791025, 0.4401751155653799, 0.6360784517226746, 0.6319697929523503, 0.3455647650967109, 0.3853942680539711, 0.4350417482007494, 0.3125382732270141, 0.5433814471705595, 0.8684508540681529, 0.8034484400749187, 0.3031104395680944, 0.4756771730456179, 0.3872985738310116, 0.1881030258235475, 0.6819022804158714, 0.9361347682646095, 0.639804793597491, 0.5659979803612993, 0.6243092567020221, 0.4859949117977075, 0.4649324139289663, 0.7175149596573431, 0.8379479662955693, 0.439070417624348, 1.1467087122400446, 0.7159772287581097, 0.80947691967008, 0.6805709254180595, 0.2057656282884753, 0.5319173878750056, 0.8673398444410709, 0.5134490687227432, 0.7271502269351607, 0.8149354229822073, 0.7364944321611757, 0.5254414967032865, 0.6960288952799004, 1.4029930403841442, 1.0286962916135998, 0.7258287339770866, 0.5131114854075083, 1.0327602714282056, 0.7258364490192177, 0.7437607347969208, 0.7341215245945055, 0.9655828769088921, 1.0465420753159282, 0.9510788804684637, 1.2101332380344438, 1.0876118258089116, 1.0232588039474235, 0.9653838620585671, 1.1492983234983902, 1.3487020901483935, 0.7257149722363161, 1.1620780012574623, 1.2202947569658913, 0.8248872904790908, 1.0320389513886612, 1.2470687966687453]|-143.0626525878906250|      4.00000000|[48, 16, 0, 4]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       3|[-0.1954915632018829, 0.2374837762091331, 0.9334085781776096, -0.3610765927859941, 0.3618376558727774, -0.1602589034679908, 0.3783459473203863, -0.4244627270326445, 0.188476899450561, -1.133239108135967, -0.3538791646586967, 0.4617497251533794, -0.2639324070143544, -0.121941174495347, 0.8978593969552594, 0.0927160180388259, -0.1720452988448603, 0.407662466234593, 0.4195462336452506, -0.7228225218616284, -1.1981225411308292, -0.0260084112209373, 0.1337962198197807, -0.1622876976947324, 0.520873392823272, 0.4376769204403745, -0.3052213110222264, 0.6840417192545283, 0.02348312695914, 0.397220508881909, -0.0569112450327938, 0.036130252225971, 1.157595632599603, 0.7575214043006906, 0.3744776250327613, 0.2780937218721299, 0.2909113732119001, 1.0107879057120661, 0.6379405561222765, 0.5454131057401284, 0.2588889913335179, 0.8060350122348459, 0.3527812843651287, 0.3393347652686293, 0.0707807323092611, 0.0273730506325737, 0.1147408991052948, 0.3543954766693465, 0.3272896220317992, 0.3744036491329003, -0.05524490603168, 0.318837805072899, -0.3580155086839713, 0.8718555128699452, 0.9937733820347405, 0.7807919076351929, 0.7586520076760627, 0.6838620542405037, 0.5884188776023727, 0.9361601938562505, 0.6336669385909091, 1.196655137822347, 0.4724302634214559, 0.3124578987246814, 1.471710922793494, 1.4013178192789613, 1.0257841286278548, 0.9922295202089106, 0.3066575583159028, 0.8091071056502035, 1.2302709858617953, 0.9846197746492542, 0.4914567039166811, 1.1266723532018421, 0.1312103067215425, 0.5494689413888492, 0.5743622024165117, 1.9109004423539764, 0.9609427524382719, 1.3512298072128779, 0.2324144949485872, 1.3993973422112713, 0.0858059025749225, 0.5748596514516873, 1.6298267804927922, 0.7071396162779024, 0.4118101918623839, 0.1302609722427309, 0.525249307204283, 0.6922228896739543, 1.2283804882646834, 1.197120037644391, 1.8122733422532544, 1.6869983120355723, 0.3169987893094399, 0.5078465520660781, 0.996811891576286, 0.936553882859551, 0.8992702398889224, 1.7747491854421238]|-413.4716491699218750|      8.00000000|[71, 24, 0, 6]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       4|[-1.1946279164097067, 0.4794386035159011, -0.0314151907350863, -0.7760300490103686, 1.4121879782065376, -0.9492330927089847, -1.200589889244581, -0.3669441762859573, -1.078225535731891, -0.2232767113454494, -0.2299566389640265, 1.7497603684683527, 0.8635495744663225, 1.279734216512629, 0.8671474403361746, -0.5276572206888119, -0.9168525110758532, 0.9182795165385181, -0.7487918506827916, -0.768804425733141, -0.5611106143214453, -0.6936823309686189, -0.997761414033572, -0.8996777254653194, 0.756645121958778, 0.656552678718557, -0.9695535168643572, 0.4122016986140964, 0.1945939396675087, 0.7922837920548218, -0.486836914053434, 1.8138253119853007, 1.2531534253508736, 0.6664307417935359, 0.6034799247654985, -0.4400911917774156, 0.7566404547619745, 1.7525829423849828, 0.6449727168931368, 0.1059846712909309, -0.1915493772936167, 0.2195382733840333, 0.8049907426352543, 0.606556222843277, 0.931720225460277, -0.1725800702420913, 0.1482688148586461, 0.2926317161534705, -0.4920720641390451, 2.3087622492796873, -0.6355091032414372, -0.1893979944387311, 0.1225015938228116, 0.0500386343716323, 0.9961766711607152, 0.0346844056858403, -0.7703277822164393, 0.4093638513806939, -0.2055176826453599, 1.0369225558310606, -0.9207306134654618, 0.9627218791569195, 0.3249862247093523, -0.1777483203179573, 2.708004986574643, 0.2798168507500296, -0.06927028959319, 1.343306779590475, -0.9214652348663022, 1.6363919989916274, 0.6096971049623481, 0.8550259382594563, 1.0678271067789855, 1.1760399165751898, 0.562520357240049, 1.0279890241637388, 1.6444350080014183, 0.912935145980511, 0.1255681004518406, 1.315499730845175, -0.0633620263331752, 1.6822231717109901, 0.2838291420306339, 0.2075626210889743, 0.3354475226751723, 2.2069225490295583, 0.4656554828564696, -1.2029576797934216, -1.4450316188184162, 1.4795213159003329, 1.3558366464709417, 1.3383188606082888, 1.8906726767582938, 2.2813795281367435, 1.9829384961803562, 0.7408500842088798, 0.0848624104306437, 1.1058762589273585, 1.1914067729108277, 1.0986973598872807]|-901.3868408203125000|     16.00000000|[94, 32, 0, 8]                                                             |  | trying linear partial model with 13 points | iterate success | actual_k=4
       5|[-1.6043339091126303, -0.7837606559915713, 1.116169173101587, -2.0764673108996137, 4.332572658342924, 2.026480557236358, -2.1561613377526627, 2.954053609292534, -2.414426823350791, 0.4565579537135503, 2.1634534041957423, 1.6292102702799098, 0.3785403454067111, 3.183104118349897, 1.7008697822354826, 2.1900345221089177, 1.829956018611846, 1.865561835218716, -0.0780412632411934, 0.3755524458664465, -4.743490214878337, -0.4658518996759304, -0.4430354584553631, -1.8031781647763219, 0.964816932684531, -0.4273491947458238, 0.8565781358937288, -0.5666999455593544, -0.2426068808701664, 1.6955069431266845, 0.0684707365256726, 0.9480874963649105, 1.7642360849340109, 0.9938006867778726, -0.1622055905614015, -0.8663771384205263, 1.481356654331155, 0.7554758521440341, -0.9751614128797444, -0.8287595114748485, -3.0310106979248075, -1.2199256632304527, 0.7246197172354005, -1.164272507477521, 0.7558876978709227, -1.4146559073573233, 2.791127654372003, 0.3678250890823103, 0.6370072016561813, 2.20827789604978, 0.8582031290201496, 2.8019414410917336, -1.4211819918355804, -0.284491141227079, 3.407223320290917, 0.6940254624125981, -2.549776320166116, 1.3904065751451513, -0.1083791802470612, 0.6613006782240651, -0.5723061723370609, 2.1214442467483234, 0.8571723506706241, 1.1428095625551342, 4.964836096498088, -1.8586656326158952, -1.4466572781622804, 0.4260908373161475, 1.9541332711021269, 0.0974319954179228, 0.9013367182419227, 0.766934676250581, 1.0487414774775492, -1.1281598431825741, 1.0222631858660778, 0.5885358854443279, 0.0124902569117991, -0.6306159415081659, -0.1443043992137104, 2.892772262047732, 1.0111156117935238, 0.7496850442989963, 2.152777716659058, 0.8452016006876775, -1.1118640504559616, 3.262708500940649, -1.8249998538577936, -6.269680756781421, -0.6812361195617526, 3.5852398834673176, -1.77455028844658, 2.522611621901079, 3.2051534321814534, 3.0098277454106195, 2.9658666027084113, 1.0741733555817627, -1.1439488334358654, 0.4886974206195128, -0.5558262110099912, 3.846058547278706]|-972.0120849609375000|     32.00000000|[117, 40, 0, 10]                                                           |  | trying linear partial model with 13 points | iterate success | actual_k=4
       6|[-2.38944623983216, 2.4960191890215686, -0.5037175191484078, -2.60880014006663, 6.261851039316771, 4.149013180576164, 0.0846596088611977, 5.0490336235627264, 2.1642601360122358, -0.6858977315641329, 1.3623574502327522, 4.904443383110046, 1.0705017651616613, 9.148224457811562, -0.6500010265312404, -1.6744475454057852, -7.180470644967468, -1.1089352860415844, 2.2215349176645725, 1.5522448774685234, -9.339189802269246, 2.3471907134601366, -6.938754855398754, -3.514833516945873, 2.429240652050174, 3.993894033145963, 1.4660490613754251, -1.2733608699782857, -1.5680033685282353, 1.3219609951123887, 1.0070191731553242, 4.382693026336852, 0.9464168359042219, 5.750077526331873, 5.780198718641805, 0.0502568229559414, 3.9888569151773146, -1.05652279541384, -4.332559766329335, -0.560816500138434, -10.028169422068549, 3.319168889355769, -2.9340106571312456, -3.8099831815368876, -0.8919041416056653, -4.542728328371719, -2.677681555282037, -2.3646072558172246, -1.3832323926311574, 0.2025478472028013, 1.4078899753194936, 2.2935084156354493, -0.6417668355948761, -2.4634405818805196, 4.344688794756654, 1.2608804916061491, -7.556506827485737, 4.202461607617082, 2.576210926293585, 3.9890579086053695, -4.619179557270817, 7.224104680690009, -2.3093743870561365, 0.8232633724605386, 5.543249719988875, 1.9915105696709114, -0.7013606690192024, -5.026558285518684, 0.1866240792246396, -2.6657567902397874, 7.345041544171071, -0.851544569969456, 0.7382761158365745, -4.235537234618558, 3.5420547480652544, -0.8698025666009652, -0.2898651258067733, -6.386486901327993, 3.448577292074454, 2.421966091689463, -2.260497916889813, -1.2726087796720393, 7.90100127093336, 4.287528617148012, 1.8063836275072485, -0.7805543254632052, -5.324248920723948, -8.056865636215921, -0.2570696522906243, 2.0120103805664176, -2.8184267254244144, 4.4823492303052435, 6.037447447996062, 5.4138404038766055, 3.55172083158904, 1.508948908027879, 5.970817301493884, -1.053234844062914, -0.5208646909902812, -0.0122990988593084]|-1113.1962890625000000|     64.00000000|[174, 60, 0, 15]                                                           |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 24 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 35 points | trying linear partial model with 47 points | iterate success | actual_k=4
       7|[-2.38944623983216, 2.4960191890215686, -0.5037175191484078, -2.60880014006663, 6.261851039316771, 4.149013180576164, 0.0846596088611977, 5.0490336235627264, 2.1642601360122358, -0.6858977315641329, 1.3623574502327522, 4.904443383110046, 1.0705017651616613, 9.148224457811562, -0.6500010265312404, -1.6744475454057852, -7.180470644967468, -1.1089352860415844, 2.2215349176645725, 1.5522448774685234, -9.339189802269246, 2.3471907134601366, -6.938754855398754, -3.514833516945873, 2.429240652050174, 3.993894033145963, 1.4660490613754251, -1.2733608699782857, -1.5680033685282353, 1.3219609951123887, 1.0070191731553242, 4.382693026336852, 0.9464168359042219, 5.750077526331873, 5.780198718641805, 0.0502568229559414, 3.9888569151773146, -1.05652279541384, -4.332559766329335, -0.560816500138434, -10.028169422068549, 3.319168889355769, -2.9340106571312456, -3.8099831815368876, -0.8919041416056653, -4.542728328371719, -2.677681555282037, -2.3646072558172246, -1.3832323926311574, 0.2025478472028013, 1.4078899753194936, 2.2935084156354493, -0.6417668355948761, -2.4634405818805196, 4.344688794756654, 1.2608804916061491, -7.556506827485737, 4.202461607617082, 2.576210926293585, 3.9890579086053695, -4.619179557270817, 7.224104680690009, -2.3093743870561365, 0.8232633724605386, 5.543249719988875, 1.9915105696709114, -0.7013606690192024, -5.026558285518684, 0.1866240792246396, -2.6657567902397874, 7.345041544171071, -0.851544569969456, 0.7382761158365745, -4.235537234618558, 3.5420547480652544, -0.8698025666009652, -0.2898651258067733, -6.386486901327993, 3.448577292074454, 2.421966091689463, -2.260497916889813, -1.2726087796720393, 7.90100127093336, 4.287528617148012, 1.8063836275072485, -0.7805543254632052, -5.324248920723948, -8.056865636215921, -0.2570696522906243, 2.0120103805664176, -2.8184267254244144, 4.4823492303052435, 6.037447447996062, 5.4138404038766055, 3.55172083158904, 1.508948908027879, 5.970817301493884, -1.053234844062914, -0.5208646909902812, -0.0122990988593084]|-1113.1962890625000000|     32.00000000|[284, 100, 0, 25]                                                          |  | trying linear partial model with 13 points | trying linear partial model with 24 points | trying linear partial model with 36 points | trying linear partial model with 48 points | trying linear partial model with 60 points | trying linear partial model with 70 points | trying linear partial model with 81 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 91 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 101 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       8|[-2.38944623983216, 2.4960191890215686, -0.5037175191484078, -2.60880014006663, 6.261851039316771, 4.149013180576164, 0.0846596088611977, 5.0490336235627264, 2.1642601360122358, -0.6858977315641329, 1.3623574502327522, 4.904443383110046, 1.0705017651616613, 9.148224457811562, -0.6500010265312404, -1.6744475454057852, -7.180470644967468, -1.1089352860415844, 2.2215349176645725, 1.5522448774685234, -9.339189802269246, 2.3471907134601366, -6.938754855398754, -3.514833516945873, 2.429240652050174, 3.993894033145963, 1.4660490613754251, -1.2733608699782857, -1.5680033685282353, 1.3219609951123887, 1.0070191731553242, 4.382693026336852, 0.9464168359042219, 5.750077526331873, 5.780198718641805, 0.0502568229559414, 3.9888569151773146, -1.05652279541384, -4.332559766329335, -0.560816500138434, -10.028169422068549, 3.319168889355769, -2.9340106571312456, -3.8099831815368876, -0.8919041416056653, -4.542728328371719, -2.677681555282037, -2.3646072558172246, -1.3832323926311574, 0.2025478472028013, 1.4078899753194936, 2.2935084156354493, -0.6417668355948761, -2.4634405818805196, 4.344688794756654, 1.2608804916061491, -7.556506827485737, 4.202461607617082, 2.576210926293585, 3.9890579086053695, -4.619179557270817, 7.224104680690009, -2.3093743870561365, 0.8232633724605386, 5.543249719988875, 1.9915105696709114, -0.7013606690192024, -5.026558285518684, 0.1866240792246396, -2.6657567902397874, 7.345041544171071, -0.851544569969456, 0.7382761158365745, -4.235537234618558, 3.5420547480652544, -0.8698025666009652, -0.2898651258067733, -6.386486901327993, 3.448577292074454, 2.421966091689463, -2.260497916889813, -1.2726087796720393, 7.90100127093336, 4.287528617148012, 1.8063836275072485, -0.7805543254632052, -5.324248920723948, -8.056865636215921, -0.2570696522906243, 2.0120103805664176, -2.8184267254244144, 4.4823492303052435, 6.037447447996062, 5.4138404038766055, 3.55172083158904, 1.508948908027879, 5.970817301493884, -1.053234844062914, -0.5208646909902812, -0.0122990988593084]|-1113.1962890625000000|     16.00000000|[391, 140, 0, 35]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 33 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 76 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
       9|[-2.38944623983216, 2.4960191890215686, -0.5037175191484078, -2.60880014006663, 6.261851039316771, 4.149013180576164, 0.0846596088611977, 5.0490336235627264, 2.1642601360122358, -0.6858977315641329, 1.3623574502327522, 4.904443383110046, 1.0705017651616613, 9.148224457811562, -0.6500010265312404, -1.6744475454057852, -7.180470644967468, -1.1089352860415844, 2.2215349176645725, 1.5522448774685234, -9.339189802269246, 2.3471907134601366, -6.938754855398754, -3.514833516945873, 2.429240652050174, 3.993894033145963, 1.4660490613754251, -1.2733608699782857, -1.5680033685282353, 1.3219609951123887, 1.0070191731553242, 4.382693026336852, 0.9464168359042219, 5.750077526331873, 5.780198718641805, 0.0502568229559414, 3.9888569151773146, -1.05652279541384, -4.332559766329335, -0.560816500138434, -10.028169422068549, 3.319168889355769, -2.9340106571312456, -3.8099831815368876, -0.8919041416056653, -4.542728328371719, -2.677681555282037, -2.3646072558172246, -1.3832323926311574, 0.2025478472028013, 1.4078899753194936, 2.2935084156354493, -0.6417668355948761, -2.4634405818805196, 4.344688794756654, 1.2608804916061491, -7.556506827485737, 4.202461607617082, 2.576210926293585, 3.9890579086053695, -4.619179557270817, 7.224104680690009, -2.3093743870561365, 0.8232633724605386, 5.543249719988875, 1.9915105696709114, -0.7013606690192024, -5.026558285518684, 0.1866240792246396, -2.6657567902397874, 7.345041544171071, -0.851544569969456, 0.7382761158365745, -4.235537234618558, 3.5420547480652544, -0.8698025666009652, -0.2898651258067733, -6.386486901327993, 3.448577292074454, 2.421966091689463, -2.260497916889813, -1.2726087796720393, 7.90100127093336, 4.287528617148012, 1.8063836275072485, -0.7805543254632052, -5.324248920723948, -8.056865636215921, -0.2570696522906243, 2.0120103805664176, -2.8184267254244144, 4.4823492303052435, 6.037447447996062, 5.4138404038766055, 3.55172083158904, 1.508948908027879, 5.970817301493884, -1.053234844062914, -0.5208646909902812, -0.0122990988593084]|-1113.1962890625000000|      8.00000000|[499, 180, 0, 45]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 25 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 36 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 46 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 56 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 66 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 87 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 98 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
      10|[-2.38944623983216, 2.4960191890215686, -0.5037175191484078, -2.60880014006663, 6.261851039316771, 4.149013180576164, 0.0846596088611977, 5.0490336235627264, 2.1642601360122358, -0.6858977315641329, 1.3623574502327522, 4.904443383110046, 1.0705017651616613, 9.148224457811562, -0.6500010265312404, -1.6744475454057852, -7.180470644967468, -1.1089352860415844, 2.2215349176645725, 1.5522448774685234, -9.339189802269246, 2.3471907134601366, -6.938754855398754, -3.514833516945873, 2.429240652050174, 3.993894033145963, 1.4660490613754251, -1.2733608699782857, -1.5680033685282353, 1.3219609951123887, 1.0070191731553242, 4.382693026336852, 0.9464168359042219, 5.750077526331873, 5.780198718641805, 0.0502568229559414, 3.9888569151773146, -1.05652279541384, -4.332559766329335, -0.560816500138434, -10.028169422068549, 3.319168889355769, -2.9340106571312456, -3.8099831815368876, -0.8919041416056653, -4.542728328371719, -2.677681555282037, -2.3646072558172246, -1.3832323926311574, 0.2025478472028013, 1.4078899753194936, 2.2935084156354493, -0.6417668355948761, -2.4634405818805196, 4.344688794756654, 1.2608804916061491, -7.556506827485737, 4.202461607617082, 2.576210926293585, 3.9890579086053695, -4.619179557270817, 7.224104680690009, -2.3093743870561365, 0.8232633724605386, 5.543249719988875, 1.9915105696709114, -0.7013606690192024, -5.026558285518684, 0.1866240792246396, -2.6657567902397874, 7.345041544171071, -0.851544569969456, 0.7382761158365745, -4.235537234618558, 3.5420547480652544, -0.8698025666009652, -0.2898651258067733, -6.386486901327993, 3.448577292074454, 2.421966091689463, -2.260497916889813, -1.2726087796720393, 7.90100127093336, 4.287528617148012, 1.8063836275072485, -0.7805543254632052, -5.324248920723948, -8.056865636215921, -0.2570696522906243, 2.0120103805664176, -2.8184267254244144, 4.4823492303052435, 6.037447447996062, 5.4138404038766055, 3.55172083158904, 1.508948908027879, 5.970817301493884, -1.053234844062914, -0.5208646909902812, -0.0122990988593084]|-1113.1962890625000000|      4.00000000|[607, 220, 0, 55]                                                          |  | trying linear partial model with 13 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 23 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 34 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 44 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 55 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 65 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 77 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 88 points | (iterate failure) trying more points before decreasing delta | trying linear partial model with 99 points | (iterate failure) trying more points before decreasing delta | exploitation failed, decreasing delta | actual_k=4
